Time [s],U2 [m],RF2 [N],U3 [m],n_buckled
0.000000e+00,0.000000e+00,8.218267e+00,0.000000e+00,0
1.000139e-02,1.000191e-04,7.179513e+02,-6.831996e-05,0
2.000046e-02,1.999965e-04,1.435076e+03,-1.475720e-04,0
3.000185e-02,2.999867e-04,2.150972e+03,-2.526027e-04,0
4.000092e-02,3.999538e-04,2.865171e+03,-3.772171e-04,0
5.000000e-02,4.999209e-04,3.577080e+03,-5.330342e-04,0
6.000139e-02,5.999111e-04,4.284716e+03,-7.440966e-04,0
7.000046e-02,6.998783e-04,4.985281e+03,-1.026154e-03,0
8.000185e-02,7.998685e-04,5.673354e+03,-1.420328e-03,0
9.000093e-02,8.998355e-04,6.339105e+03,-1.965082e-03,0
1.000000e-01,9.998026e-04,6.966124e+03,-2.707497e-03,0
1.100014e-01,1.099903e-03,7.550249e+03,-3.572131e-03,0
1.200005e-01,1.200121e-03,8.096378e+03,-4.464524e-03,0
1.300018e-01,1.300363e-03,8.540255e+03,-5.451170e-03,2
1.400009e-01,1.400582e-03,6.839450e+03,-9.206187e-03,2
1.500000e-01,1.500801e-03,6.718375e+03,-1.013431e-02,2
1.600014e-01,1.601043e-03,6.506846e+03,-1.115342e-02,2
1.700005e-01,1.701262e-03,6.367816e+03,-1.203484e-02,2
1.800019e-01,1.801504e-03,6.288251e+03,-1.281049e-02,2
1.900009e-01,1.901723e-03,6.219540e+03,-1.355127e-02,2
2.000000e-01,2.001942e-03,6.164139e+03,-1.425697e-02,2
2.100014e-01,2.102184e-03,6.132620e+03,-1.491661e-02,2
2.200005e-01,2.201908e-03,6.111964e+03,-1.554941e-02,2
2.300019e-01,2.301646e-03,6.103431e+03,-1.615744e-02,2
2.400009e-01,2.401362e-03,6.104227e+03,-1.674482e-02,2
2.500000e-01,2.501077e-03,6.113100e+03,-1.731418e-02,2
2.600014e-01,2.600814e-03,6.127691e+03,-1.786883e-02,2
2.700005e-01,2.700530e-03,6.146172e+03,-1.840957e-02,2
2.800018e-01,2.800268e-03,6.167317e+03,-1.893975e-02,2
2.900009e-01,2.899983e-03,6.187780e+03,-1.946351e-02,2
3.000000e-01,2.999699e-03,6.196994e+03,-1.999401e-02,2
3.100014e-01,3.099437e-03,6.166454e+03,-2.056820e-02,4
3.200005e-01,3.199152e-03,6.076858e+03,-2.120593e-02,4
3.300019e-01,3.298890e-03,5.965872e+03,-2.185876e-02,4
3.400009e-01,3.398606e-03,5.848506e+03,-2.251144e-02,4
3.500000e-01,3.498322e-03,5.719858e+03,-2.316486e-02,6
3.600014e-01,3.598060e-03,5.556536e+03,-2.383855e-02,8
3.700005e-01,3.697776e-03,5.339646e+03,-2.455045e-02,8
3.800018e-01,3.797514e-03,5.114217e+03,-2.525568e-02,8
3.900009e-01,3.897230e-03,4.916354e+03,-2.592067e-02,8
4.000000e-01,3.996945e-03,4.751867e+03,-2.654435e-02,8
4.100014e-01,4.096683e-03,4.612804e+03,-2.713704e-02,8
4.200005e-01,4.196398e-03,4.489110e+03,-2.770785e-02,8
4.300019e-01,4.296727e-03,4.374873e+03,-2.826081e-02,10
4.400009e-01,4.397450e-03,4.260383e+03,-2.880375e-02,10
4.500000e-01,4.498173e-03,4.141723e+03,-2.933648e-02,10
4.600014e-01,4.598920e-03,4.028108e+03,-2.985536e-02,10
4.700004e-01,4.699644e-03,3.927308e+03,-3.035853e-02,10
4.800018e-01,4.800390e-03,3.827673e+03,-3.085394e-02,12
4.900009e-01,4.901113e-03,3.702098e+03,-3.136272e-02,12
5.000000e-01,5.001836e-03,3.565211e+03,-3.187317e-02,12
5.100014e-01,5.102583e-03,3.453823e+03,-3.236105e-02,12
5.200005e-01,5.203305e-03,3.370653e+03,-3.282374e-02,12
5.300018e-01,5.304052e-03,3.308094e+03,-3.326976e-02,12
5.400009e-01,5.404774e-03,3.261211e+03,-3.370487e-02,12
5.500000e-01,5.505497e-03,3.225477e+03,-3.412740e-02,12
