    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71
    	Angle ->    	 3.33880e-09	 1.74533e-01	 3.49076e-01	 5.23595e-01	 6.98148e-01	 8.72648e-01	 1.04720e+00	 1.22172e+00	 1.39626e+00	 1.57080e+00	 1.74533e+00	 1.91987e+00	 2.09439e+00	 2.26894e+00	 2.44344e+00	 2.61800e+00	 2.79252e+00	 2.96706e+00	 3.14159e+00	 3.31613e+00	 3.49067e+00	 3.66519e+00	 3.83974e+00	 4.01424e+00	 4.18879e+00	 4.36331e+00	 4.53786e+00	 4.71239e+00	 4.88692e+00	 5.06146e+00	 5.23598e+00	 5.41054e+00	 5.58504e+00	 5.75959e+00	 5.93411e+00	 6.10865e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000002e-01	 0.00000e+00	 3.28787e-05	 1.33523e-04	 1.96887e-04	 1.94603e-04	 1.54073e-04	 1.11885e-04	 8.01543e-05	 5.53435e-05	 3.77797e-05	 2.03082e-05	 8.20847e-06	-2.64332e-06	-8.63104e-06	-1.17358e-05	-1.18080e-05	-9.11159e-06	-5.12119e-06	-1.45955e-09	 5.11807e-06	 9.10898e-06	 1.18062e-05	 1.17346e-05	 8.62959e-06	 2.64188e-06	-8.20904e-06	-2.03079e-05	-3.77796e-05	-5.53431e-05	-8.01546e-05	-1.11884e-04	-1.54072e-04	-1.94602e-04	-1.96886e-04	-1.33523e-04	-3.28785e-05
U  1	1.000002e-01	 9.99974e-04	 6.23419e-04	 2.09985e-04	 5.30684e-05	 4.44752e-05	 7.70096e-05	 1.00315e-04	 1.09491e-04	 1.10853e-04	 1.07210e-04	 1.00485e-04	 9.18905e-05	 8.11040e-05	 7.06102e-05	 6.01760e-05	 5.10910e-05	 4.46436e-05	 3.96210e-05	 3.89477e-05	 3.96210e-05	 4.46427e-05	 5.10894e-05	 6.01746e-05	 7.06090e-05	 8.11028e-05	 9.18901e-05	 1.00484e-04	 1.07210e-04	 1.10852e-04	 1.09489e-04	 1.00314e-04	 7.70092e-05	 4.44751e-05	 5.30681e-05	 2.09986e-04	 6.23415e-04
U  2	1.000002e-01	 5.72482e-04	 5.50094e-04	 4.62931e-04	 3.41343e-04	 2.09990e-04	 8.31302e-05	-2.31044e-05	-1.02201e-04	-1.49900e-04	-1.68374e-04	-1.60558e-04	-1.33735e-04	-9.34848e-05	-4.78506e-05	-1.69579e-06	 3.87055e-05	 7.07293e-05	 9.04685e-05	 9.76364e-05	 9.04691e-05	 7.07309e-05	 3.87078e-05	-1.69175e-06	-4.78449e-05	-9.34780e-05	-1.33728e-04	-1.60551e-04	-1.68369e-04	-1.49897e-04	-1.02203e-04	-2.31099e-05	 8.31210e-05	 2.09979e-04	 3.41331e-04	 4.62920e-04	 5.50090e-04
UR 0	1.000002e-01	-2.42309e-03	-2.48222e-03	-2.43203e-03	-2.20568e-03	-1.91381e-03	-1.54635e-03	-1.13499e-03	-7.37050e-04	-3.80932e-04	-8.81694e-05	 1.32182e-04	 2.86257e-04	 3.89104e-04	 4.53093e-04	 4.97079e-04	 5.24610e-04	 5.47044e-04	 5.57826e-04	 5.64267e-04	 5.57814e-04	 5.47026e-04	 5.24591e-04	 4.97061e-04	 4.53083e-04	 3.89103e-04	 2.86271e-04	 1.32213e-04	-8.81279e-05	-3.80874e-04	-7.36978e-04	-1.13490e-03	-1.54625e-03	-1.91370e-03	-2.20558e-03	-2.43192e-03	-2.48217e-03
UR 1	1.000002e-01	-5.31809e-08	 6.41822e-04	 1.34271e-03	 1.57760e-03	 1.67537e-03	 1.67856e-03	 1.61099e-03	 1.53435e-03	 1.44855e-03	 1.36231e-03	 1.26088e-03	 1.14579e-03	 1.00589e-03	 8.51104e-04	 6.80802e-04	 5.08167e-04	 3.34542e-04	 1.66117e-04	 5.87163e-09	-1.66104e-04	-3.34528e-04	-5.08154e-04	-6.80781e-04	-8.51069e-04	-1.00585e-03	-1.14575e-03	-1.26084e-03	-1.36225e-03	-1.44852e-03	-1.53432e-03	-1.61099e-03	-1.67858e-03	-1.67542e-03	-1.57768e-03	-1.34281e-03	-6.41934e-04
UR 2	1.000002e-01	-4.08815e-08	-9.43569e-03	-5.79740e-03	-1.34399e-03	 6.56373e-04	 1.04155e-03	 7.64651e-04	 5.34303e-04	 3.83571e-04	 3.33830e-04	 3.07761e-04	 2.69300e-04	 2.46957e-04	 1.92838e-04	 1.66953e-04	 1.13573e-04	 8.37925e-05	 3.76586e-05	-8.02351e-09	-3.76256e-05	-8.37987e-05	-1.13551e-04	-1.66971e-04	-1.92832e-04	-2.46963e-04	-2.69271e-04	-3.07762e-04	-3.33820e-04	-3.83599e-04	-5.34296e-04	-7.64641e-04	-1.04153e-03	-6.56365e-04	 1.34400e-03	 5.79743e-03	 9.43573e-03
U  0	2.000005e-01	 0.00000e+00	 5.35164e-05	 2.52518e-04	 4.04827e-04	 4.13292e-04	 3.36984e-04	 2.46682e-04	 1.74993e-04	 1.22638e-04	 8.01273e-05	 4.58917e-05	 1.62991e-05	-4.85639e-06	-1.91904e-05	-2.55669e-05	-2.54207e-05	-2.01321e-05	-1.09345e-05	 5.79519e-10	 1.09355e-05	 2.01341e-05	 2.54229e-05	 2.55701e-05	 1.91928e-05	 4.85882e-06	-1.62969e-05	-4.58901e-05	-8.01271e-05	-1.22639e-04	-1.74994e-04	-2.46682e-04	-3.36983e-04	-4.13297e-04	-4.04827e-04	-2.52520e-04	-5.35153e-05
U  1	2.000005e-01	 1.99995e-03	 1.34650e-03	 5.18554e-04	 1.45845e-04	 1.08009e-04	 1.67175e-04	 2.16779e-04	 2.38101e-04	 2.40601e-04	 2.33065e-04	 2.18772e-04	 1.99190e-04	 1.76927e-04	 1.53151e-04	 1.30895e-04	 1.11494e-04	 9.62805e-05	 8.72089e-05	 8.34976e-05	 8.72103e-05	 9.62809e-05	 1.11493e-04	 1.30898e-04	 1.53154e-04	 1.76931e-04	 1.99195e-04	 2.18776e-04	 2.33069e-04	 2.40604e-04	 2.38102e-04	 2.16781e-04	 1.67177e-04	 1.08010e-04	 1.45849e-04	 5.18559e-04	 1.34651e-03
U  2	2.000005e-01	-3.02181e-04	-2.86942e-04	-2.65944e-04	-2.17007e-04	-1.48731e-04	-8.08707e-05	-1.61524e-05	 3.52502e-05	 7.22942e-05	 9.11820e-05	 9.53146e-05	 8.44450e-05	 6.48249e-05	 3.76969e-05	 9.94709e-06	-1.73515e-05	-3.81826e-05	-5.28127e-05	-5.69478e-05	-5.28138e-05	-3.81893e-05	-1.73637e-05	 9.93312e-06	 3.76824e-05	 6.48069e-05	 8.44248e-05	 9.53025e-05	 9.11791e-05	 7.23095e-05	 3.52741e-05	-1.61178e-05	-8.08199e-05	-1.48669e-04	-2.16940e-04	-2.65892e-04	-2.86903e-04
UR 0	2.000005e-01	 1.59726e-03	 1.45153e-03	 1.39908e-03	 1.39831e-03	 1.25589e-03	 1.06941e-03	 8.63491e-04	 6.33425e-04	 4.12692e-04	 2.16273e-04	 5.21156e-05	-7.79071e-05	-1.71214e-04	-2.41371e-04	-2.84018e-04	-3.17499e-04	-3.31632e-04	-3.45939e-04	-3.44540e-04	-3.45950e-04	-3.31615e-04	-3.17494e-04	-2.84038e-04	-2.41424e-04	-1.71279e-04	-7.80109e-05	 5.19624e-05	 2.16068e-04	 4.12446e-04	 6.33144e-04	 8.63167e-04	 1.06905e-03	 1.25550e-03	 1.39793e-03	 1.39872e-03	 1.45113e-03
UR 1	2.000005e-01	 3.39018e-07	-1.20826e-04	-1.76976e-04	-5.51931e-04	-6.85337e-04	-7.25832e-04	-7.62135e-04	-7.56274e-04	-7.51083e-04	-7.31341e-04	-7.10353e-04	-6.69689e-04	-6.20728e-04	-5.46608e-04	-4.62790e-04	-3.58056e-04	-2.46639e-04	-1.24402e-04	-2.31044e-08	 1.24348e-04	 2.46557e-04	 3.57951e-04	 4.62705e-04	 5.46504e-04	 6.20627e-04	 6.69657e-04	 7.10339e-04	 7.31386e-04	 7.51084e-04	 7.56316e-04	 7.62170e-04	 7.25900e-04	 6.85493e-04	 5.52219e-04	 1.77423e-04	 1.21415e-04
UR 2	2.000005e-01	-2.47689e-07	-1.74246e-02	-1.25408e-02	-3.63046e-03	 1.06602e-03	 2.08372e-03	 1.71287e-03	 1.16586e-03	 8.68297e-04	 7.28046e-04	 6.60242e-04	 5.99423e-04	 5.16078e-04	 4.40218e-04	 3.42916e-04	 2.64044e-04	 1.70158e-04	 8.82475e-05	-5.81942e-09	-8.82544e-05	-1.70143e-04	-2.64056e-04	-3.42940e-04	-4.40233e-04	-5.16094e-04	-5.99424e-04	-6.60261e-04	-7.28066e-04	-8.68309e-04	-1.16584e-03	-1.71290e-03	-2.08370e-03	-1.06602e-03	 3.63055e-03	 1.25409e-02	 1.74246e-02
U  0	3.000007e-01	 0.00000e+00	 6.46354e-05	 3.40590e-04	 6.00686e-04	 6.17309e-04	 5.10913e-04	 3.68482e-04	 2.44738e-04	 1.76143e-04	 9.47661e-05	 6.22534e-05	 6.84627e-06	-1.11423e-05	-3.42936e-05	-3.98858e-05	-3.61335e-05	-3.04738e-05	-1.45678e-05	-9.27099e-09	 1.45501e-05	 3.04587e-05	 3.61199e-05	 3.98749e-05	 3.42841e-05	 1.11357e-05	-6.84967e-06	-6.22567e-05	-9.47700e-05	-1.76141e-04	-2.44729e-04	-3.68472e-04	-5.10895e-04	-6.17304e-04	-6.00678e-04	-3.40593e-04	-6.46357e-05
U  1	3.000007e-01	 3.00396e-03	 2.16336e-03	 9.73911e-04	 3.04951e-04	 2.04810e-04	 2.58548e-04	 3.20245e-04	 3.51894e-04	 3.50561e-04	 3.41335e-04	 3.22449e-04	 2.89720e-04	 2.61050e-04	 2.20750e-04	 1.87733e-04	 1.59829e-04	 1.30319e-04	 1.25068e-04	 1.08772e-04	 1.25069e-04	 1.30310e-04	 1.59819e-04	 1.87722e-04	 2.20738e-04	 2.61038e-04	 2.89708e-04	 3.22437e-04	 3.41322e-04	 3.50547e-04	 3.51880e-04	 3.20233e-04	 2.58537e-04	 2.04794e-04	 3.04932e-04	 9.73876e-04	 2.16332e-03
U  2	3.000007e-01	-6.27687e-03	-5.94527e-03	-5.03731e-03	-3.70675e-03	-2.19929e-03	-7.47350e-04	 4.95864e-04	 1.42100e-03	 1.98630e-03	 2.19126e-03	 2.08175e-03	 1.72190e-03	 1.19759e-03	 5.88807e-04	-2.13706e-05	-5.69460e-04	-9.97546e-04	-1.27125e-03	-1.36367e-03	-1.27126e-03	-9.97575e-04	-5.69468e-04	-2.14062e-05	 5.88792e-04	 1.19756e-03	 1.72190e-03	 2.08176e-03	 2.19134e-03	 1.98637e-03	 1.42107e-03	 4.95973e-04	-7.47210e-04	-2.19917e-03	-3.70659e-03	-5.03719e-03	-5.94515e-03
