    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71	          73	          75	          77	          79
U  2	1.000030e-01	 1.76855e-05	 1.62028e-05	 1.21419e-05	 6.73391e-06	 1.15478e-06	-3.61956e-06	-6.90633e-06	-8.41501e-06	-8.19662e-06	-6.59037e-06	-4.12917e-06	-1.42181e-06	 9.63764e-07	 2.59651e-06	 3.25053e-06	 2.92770e-06	 1.84047e-06	 3.47126e-07	-1.12803e-06	-2.19482e-06	-2.57960e-06	-2.18472e-06	-1.10916e-06	 3.72330e-07	 1.86897e-06	 2.95670e-06	 3.27717e-06	 2.61841e-06	 9.79815e-07	-1.41182e-06	-4.12494e-06	-6.59039e-06	-8.19874e-06	-8.41727e-06	-6.90776e-06	-3.62036e-06	 1.15450e-06	 6.73389e-06	 1.21421e-05	 1.62029e-05
UR 0	1.000030e-01	-3.88417e-04	-3.56881e-04	-2.88672e-04	-2.14744e-04	-1.46296e-04	-8.73106e-05	-3.85616e-05	 3.13746e-07	 2.89651e-05	 4.75497e-05	 5.68430e-05	 5.81604e-05	 5.31368e-05	 4.37144e-05	 3.19048e-05	 1.95291e-05	 8.06247e-06	-1.47797e-06	-8.47549e-06	-1.26822e-05	-1.40800e-05	-1.26580e-05	-8.42672e-06	-1.40916e-06	 8.14672e-06	 1.96232e-05	 3.20034e-05	 4.38096e-05	 5.32348e-05	 5.82657e-05	 5.69572e-05	 4.76420e-05	 2.90297e-05	 3.73735e-07	-3.84891e-05	-8.72262e-05	-1.46198e-04	-2.14682e-04	-2.88630e-04	-3.56865e-04
UR 1	1.000030e-01	 5.15611e-10	 8.59767e-06	 1.74655e-05	 2.56026e-05	 3.30262e-05	 3.60591e-05	 3.44180e-05	 2.95224e-05	 2.18700e-05	 1.20470e-05	 8.53365e-07	-1.07186e-05	-2.18395e-05	-3.14534e-05	-3.85228e-05	-4.20592e-05	-4.13663e-05	-3.61748e-05	-2.68072e-05	-1.42381e-05	 1.09050e-07	 1.44495e-05	 2.69961e-05	 3.63253e-05	 4.14784e-05	 4.21213e-05	 3.85261e-05	 3.13847e-05	 2.17245e-05	 1.05761e-05	-1.03003e-06	-1.21952e-05	-2.19978e-05	-2.96603e-05	-3.45522e-05	-3.61623e-05	-3.31081e-05	-2.56398e-05	-1.74792e-05	-8.59959e-06
UR 2	1.000030e-01	 1.10724e-07	-1.32690e-02	-8.88452e-03	-2.67770e-03	 6.03569e-04	 1.40452e-03	 1.16160e-03	 7.76681e-04	 5.40609e-04	 4.43219e-04	 4.07758e-04	 3.82701e-04	 3.49810e-04	 3.09160e-04	 2.65149e-04	 2.20029e-04	 1.75348e-04	 1.31396e-04	 8.73445e-05	 4.34799e-05	-1.06260e-07	-4.36047e-05	-8.73389e-05	-1.31296e-04	-1.75237e-04	-2.19960e-04	-2.65130e-04	-3.09116e-04	-3.49801e-04	-3.82563e-04	-4.07699e-04	-4.43187e-04	-5.40728e-04	-7.76794e-04	-1.16168e-03	-1.40460e-03	-6.03616e-04	 2.67769e-03	 8.88456e-03	 1.32693e-02
U  0	2.000027e-01	 0.00000e+00	 6.71147e-05	 2.97836e-04	 4.77013e-04	 4.98362e-04	 4.17538e-04	 3.16962e-04	 2.36414e-04	 1.78542e-04	 1.33656e-04	 9.45468e-05	 5.94320e-05	 2.92763e-05	 5.34350e-06	-1.16243e-05	-2.18103e-05	-2.57203e-05	-2.42957e-05	-1.86405e-05	-1.00681e-05	-5.54841e-09	 1.00587e-05	 1.86332e-05	 2.42838e-05	 2.57078e-05	 2.18020e-05	 1.16243e-05	-5.35211e-06	-2.92752e-05	-5.94430e-05	-9.45389e-05	-1.33658e-04	-1.78562e-04	-2.36405e-04	-3.16966e-04	-4.17534e-04	-4.98361e-04	-4.77005e-04	-2.97838e-04	-6.71131e-05
U  1	2.000027e-01	 2.61621e-03	 1.69318e-03	 6.09614e-04	 1.23497e-04	 6.16517e-05	 1.38839e-04	 2.11385e-04	 2.49060e-04	 2.62124e-04	 2.62386e-04	 2.55142e-04	 2.42053e-04	 2.24239e-04	 2.03205e-04	 1.80780e-04	 1.58588e-04	 1.38224e-04	 1.20920e-04	 1.07777e-04	 9.95636e-05	 9.67592e-05	 9.95606e-05	 1.07770e-04	 1.20923e-04	 1.38229e-04	 1.58586e-04	 1.80771e-04	 2.03202e-04	 2.24230e-04	 2.42047e-04	 2.55134e-04	 2.62376e-04	 2.62106e-04	 2.49056e-04	 2.11373e-04	 1.38830e-04	 6.16447e-05	 1.23503e-04	 6.09605e-04	 1.69318e-03
U  2	2.000027e-01	 4.41410e-05	 4.06689e-05	 3.09312e-05	 1.79727e-05	 4.49273e-06	-7.21622e-06	-1.54696e-05	-1.95381e-05	-1.95116e-05	-1.61586e-05	-1.06999e-05	-4.53502e-06	 1.02736e-06	 4.99020e-06	 6.81828e-06	 6.48627e-06	 4.43903e-06	 1.44579e-06	-1.57818e-06	-3.78815e-06	-4.59088e-06	-3.77410e-06	-1.55269e-06	 1.47779e-06	 4.47115e-06	 6.51249e-06	 6.83390e-06	 4.99243e-06	 1.01627e-06	-4.55642e-06	-1.07266e-05	-1.61841e-05	-1.95294e-05	-1.95436e-05	-1.54615e-05	-7.19736e-06	 4.51638e-06	 1.79947e-05	 3.09474e-05	 4.06779e-05
UR 0	2.000027e-01	-8.72298e-04	-8.03171e-04	-6.55224e-04	-4.94431e-04	-3.39880e-04	-2.04556e-04	-9.21846e-05	-2.49492e-06	 6.35720e-05	 1.06393e-04	 1.27919e-04	 1.31318e-04	 1.20547e-04	 1.00085e-04	 7.44316e-05	 4.75773e-05	 2.27313e-05	 2.05490e-06	-1.31363e-05	-2.22962e-05	-2.53310e-05	-2.22153e-05	-1.29833e-05	 2.27545e-06	 2.30023e-05	 4.78732e-05	 7.47251e-05	 1.00358e-04	 1.20776e-04	 1.31472e-04	 1.27969e-04	 1.06285e-04	 6.32790e-05	-2.97393e-06	-9.28765e-05	-2.05489e-04	-3.40743e-04	-4.95011e-04	-6.55528e-04	-8.03344e-04
UR 1	2.000027e-01	 9.48345e-08	 3.28922e-05	 5.64164e-05	 7.28761e-05	 9.19116e-05	 1.00944e-04	 9.79624e-05	 8.69565e-05	 6.92485e-05	 4.61816e-05	 1.95855e-05	-8.26980e-06	-3.52298e-05	-5.88061e-05	-7.65252e-05	-8.61459e-05	-8.61659e-05	-7.60821e-05	-5.67134e-05	-3.02396e-05	 1.53181e-07	 3.05356e-05	 5.69719e-05	 7.62747e-05	 8.62844e-05	 8.61827e-05	 7.64828e-05	 5.86961e-05	 3.50970e-05	 8.15620e-06	-1.96707e-05	-4.61390e-05	-6.90641e-05	-8.66377e-05	-9.74748e-05	-1.00257e-04	-9.13220e-05	-7.24879e-05	-5.61698e-05	-3.26914e-05
UR 2	2.000027e-01	 2.03410e-07	-2.65977e-02	-1.78075e-02	-5.36308e-03	 1.20034e-03	 2.79049e-03	 2.29434e-03	 1.51974e-03	 1.04808e-03	 8.56497e-04	 7.89280e-04	 7.42410e-04	 6.79402e-04	 6.00612e-04	 5.15002e-04	 4.27405e-04	 3.40651e-04	 2.55285e-04	 1.69804e-04	 8.45618e-05	-7.52086e-08	-8.47129e-05	-1.69854e-04	-2.55076e-04	-3.40521e-04	-4.27345e-04	-5.15044e-04	-6.00561e-04	-6.79395e-04	-7.42276e-04	-7.89247e-04	-8.56452e-04	-1.04820e-03	-1.51978e-03	-2.29443e-03	-2.79062e-03	-1.20038e-03	 5.36308e-03	 1.78074e-02	 2.65981e-02
U  0	3.000023e-01	 0.00000e+00	 9.41747e-05	 4.31793e-04	 6.99269e-04	 7.31920e-04	 6.11739e-04	 4.62578e-04	 3.44025e-04	 2.59682e-04	 1.94668e-04	 1.38048e-04	 8.70743e-05	 4.31908e-05	 8.33957e-06	-1.64137e-05	-3.12920e-05	-3.70510e-05	-3.50585e-05	-2.69219e-05	-1.45459e-05	-4.41304e-09	 1.45393e-05	 2.69167e-05	 3.50481e-05	 3.70385e-05	 3.12834e-05	 1.64131e-05	-8.34821e-06	-4.31917e-05	-8.70841e-05	-1.38037e-04	-1.94668e-04	-2.59698e-04	-3.44013e-04	-4.62583e-04	-6.11729e-04	-7.31913e-04	-6.99260e-04	-4.31791e-04	-9.41735e-05
U  1	3.000023e-01	 3.92644e-03	 2.53710e-03	 9.06968e-04	 1.76094e-04	 8.31942e-05	 1.98475e-04	 3.06435e-04	 3.62158e-04	 3.81318e-04	 3.81721e-04	 3.71247e-04	 3.52300e-04	 3.26471e-04	 2.95957e-04	 2.63399e-04	 2.31187e-04	 2.01629e-04	 1.76509e-04	 1.57425e-04	 1.45499e-04	 1.41428e-04	 1.45492e-04	 1.57413e-04	 1.76508e-04	 2.01634e-04	 2.31186e-04	 2.63391e-04	 2.95954e-04	 3.26463e-04	 3.52294e-04	 3.71238e-04	 3.81710e-04	 3.81300e-04	 3.62152e-04	 3.06422e-04	 1.98465e-04	 8.31851e-05	 1.76097e-04	 9.06956e-04	 2.53714e-03
U  2	3.000023e-01	 9.28775e-05	 8.61775e-05	 6.68326e-05	 4.07861e-05	 1.34170e-05	-1.06751e-05	-2.80688e-05	-3.72582e-05	-3.83832e-05	-3.28867e-05	-2.30770e-05	-1.15988e-05	-9.24739e-07	 7.05210e-06	 1.12860e-05	 1.16592e-05	 8.90194e-06	 4.32991e-06	-4.74934e-07	-4.04646e-06	-5.35476e-06	-4.03161e-06	-4.49519e-07	 4.35904e-06	 8.92762e-06	 1.16763e-05	 1.12913e-05	 7.04435e-06	-9.44367e-07	-1.16261e-05	-2.31061e-05	-3.29096e-05	-3.83920e-05	-3.72475e-05	-2.80384e-05	-1.06297e-05	 1.34667e-05	 4.08294e-05	 6.68626e-05	 8.61935e-05
UR 0	3.000023e-01	-1.53564e-03	-1.41972e-03	-1.17174e-03	-8.95461e-04	-6.20548e-04	-3.74218e-04	-1.67895e-04	-3.38668e-06	 1.17648e-04	 1.95598e-04	 2.34452e-04	 2.40446e-04	 2.21290e-04	 1.85322e-04	 1.40606e-04	 9.40737e-05	 5.11622e-05	 1.54987e-05	-1.07180e-05	-2.65399e-05	-3.17990e-05	-2.64227e-05	-1.05023e-05	 1.57659e-05	 5.14428e-05	 9.43430e-05	 1.40851e-04	 1.85532e-04	 2.21447e-04	 2.40526e-04	 2.34410e-04	 1.95366e-04	 1.17198e-04	-4.05455e-06	-1.68824e-04	-3.75460e-04	-6.21698e-04	-8.96093e-04	-1.17197e-03	-1.41985e-03
UR 1	3.000023e-01	 1.64691e-07	 9.65499e-05	 1.61824e-04	 2.00252e-04	 2.41274e-04	 2.60593e-04	 2.53776e-04	 2.30028e-04	 1.92897e-04	 1.45044e-04	 9.00183e-05	 3.21816e-05	-2.39752e-05	-7.35559e-05	-1.11788e-04	-1.34568e-04	-1.39307e-04	-1.25348e-04	-9.44239e-05	-5.06392e-05	 1.63185e-07	 5.09440e-05	 9.46615e-05	 1.25482e-04	 1.39347e-04	 1.34520e-04	 1.11663e-04	 7.33674e-05	 2.37572e-05	-3.23686e-05	-9.01494e-05	-1.45020e-04	-1.92690e-04	-2.29651e-04	-2.53174e-04	-2.59643e-04	-2.40406e-04	-1.99692e-04	-1.61431e-04	-9.62073e-05
UR 2	3.000023e-01	 1.99147e-07	-3.99683e-02	-2.67589e-02	-8.05513e-03	 1.78735e-03	 4.15479e-03	 3.39612e-03	 2.22785e-03	 1.52183e-03	 1.23944e-03	 1.14440e-03	 1.07890e-03	 9.88520e-04	 8.74114e-04	 7.49399e-04	 6.21856e-04	 4.95493e-04	 3.71425e-04	 2.47040e-04	 1.23180e-04	-8.29997e-08	-1.23240e-04	-2.47134e-04	-3.71261e-04	-4.95392e-04	-6.21825e-04	-7.49424e-04	-8.74087e-04	-9.88498e-04	-1.07872e-03	-1.14428e-03	-1.23950e-03	-1.52186e-03	-2.22790e-03	-3.39623e-03	-4.15490e-03	-1.78743e-03	 8.05508e-03	 2.67589e-02	 3.99686e-02
U  0	4.000020e-01	 0.00000e+00	 1.16754e-04	 5.55388e-04	 9.10220e-04	 9.54607e-04	 7.95795e-04	 5.99217e-04	 4.44149e-04	 3.34943e-04	 2.51333e-04	 1.78553e-04	 1.12864e-04	 5.61887e-05	 1.11359e-05	-2.08897e-05	-4.01501e-05	-4.76319e-05	-4.51082e-05	-3.46543e-05	-1.87276e-05	-5.02505e-09	 1.87200e-05	 3.46481e-05	 4.50974e-05	 4.76198e-05	 4.01428e-05	 2.08912e-05	-1.11437e-05	-5.61896e-05	-1.12876e-04	-1.78548e-04	-2.51340e-04	-3.34962e-04	-4.44137e-04	-5.99214e-04	-7.95776e-04	-9.54591e-04	-9.10212e-04	-5.55383e-04	-1.16752e-04
U  1	4.000020e-01	 5.23145e-03	 3.37976e-03	 1.20013e-03	 2.23278e-04	 9.90583e-05	 2.51932e-04	 3.94617e-04	 4.67789e-04	 4.92695e-04	 4.93176e-04	 4.79662e-04	 4.55243e-04	 4.21929e-04	 3.82554e-04	 3.40532e-04	 2.98963e-04	 2.60822e-04	 2.28409e-04	 2.03775e-04	 1.88385e-04	 1.83135e-04	 1.88378e-04	 2.03762e-04	 2.28402e-04	 2.60824e-04	 2.98957e-04	 3.40519e-04	 3.82547e-04	 4.21916e-04	 4.55233e-04	 4.79648e-04	 4.93161e-04	 4.92673e-04	 4.67781e-04	 3.94602e-04	 2.51919e-04	 9.90487e-05	 2.23283e-04	 1.20011e-03	 3.37976e-03
U  2	4.000020e-01	 1.88641e-04	 1.76198e-04	 1.39084e-04	 8.81256e-05	 3.40934e-05	-1.39037e-05	-4.92343e-05	-6.89235e-05	-7.32051e-05	-6.47150e-05	-4.76890e-05	-2.69752e-05	-7.10279e-06	 8.44531e-06	 1.76897e-05	 2.02848e-05	 1.73605e-05	 1.10649e-05	 4.01263e-06	-1.36346e-06	-3.35324e-06	-1.34413e-06	 4.04664e-06	 1.11054e-05	 1.73991e-05	 2.03158e-05	 1.77096e-05	 8.45255e-06	-7.10810e-06	-2.69909e-05	-4.77101e-05	-6.47349e-05	-7.32159e-05	-6.89184e-05	-4.92120e-05	-1.38679e-05	 3.41334e-05	 8.81592e-05	 1.39108e-04	 1.76211e-04
UR 0	4.000020e-01	-2.53274e-03	-2.35443e-03	-1.96276e-03	-1.51802e-03	-1.06075e-03	-6.38790e-04	-2.81207e-04	 5.36640e-06	 2.15788e-04	 3.50048e-04	 4.15909e-04	 4.24949e-04	 3.91517e-04	 3.30505e-04	 2.55754e-04	 1.78729e-04	 1.08143e-04	 4.96786e-05	 6.70237e-06	-1.92649e-05	-2.79051e-05	-1.91036e-05	 6.97587e-06	 5.00128e-05	 1.08491e-04	 1.79057e-04	 2.56062e-04	 3.30775e-04	 3.91745e-04	 4.25119e-04	 4.15965e-04	 3.49916e-04	 2.15439e-04	 4.79097e-06	-2.82054e-04	-6.39981e-04	-1.06184e-03	-1.51857e-03	-1.96307e-03	-2.35457e-03
UR 1	4.000020e-01	 1.20501e-07	 2.42883e-04	 4.19191e-04	 5.18789e-04	 6.01288e-04	 6.35673e-04	 6.16676e-04	 5.63922e-04	 4.85611e-04	 3.86867e-04	 2.74468e-04	 1.56516e-04	 4.20454e-05	-5.96532e-05	-1.39755e-04	-1.91009e-04	-2.09186e-04	-1.93706e-04	-1.48149e-04	-8.00524e-05	 2.12917e-07	 8.04610e-05	 1.48483e-04	 1.93925e-04	 2.09307e-04	 1.91043e-04	 1.39734e-04	 5.95886e-05	-4.21466e-05	-1.56593e-04	-2.74532e-04	-3.86807e-04	-4.85396e-04	-5.63575e-04	-6.16118e-04	-6.34751e-04	-6.00469e-04	-5.18318e-04	-4.18848e-04	-2.42614e-04
UR 2	4.000020e-01	 3.61087e-07	-5.33745e-02	-3.57394e-02	-1.07568e-02	 2.36209e-03	 5.49549e-03	 4.46631e-03	 2.90128e-03	 1.96203e-03	 1.59244e-03	 1.47305e-03	 1.39210e-03	 1.27717e-03	 1.12974e-03	 9.68398e-04	 8.03393e-04	 6.40119e-04	 4.79814e-04	 3.19205e-04	 1.59134e-04	-1.33651e-08	-1.59204e-04	-3.19322e-04	-4.79652e-04	-6.39988e-04	-8.03346e-04	-9.68411e-04	-1.12978e-03	-1.27716e-03	-1.39196e-03	-1.47295e-03	-1.59236e-03	-1.96212e-03	-2.90130e-03	-4.46641e-03	-5.49563e-03	-2.36208e-03	 1.07568e-02	 3.57393e-02	 5.33746e-02
U  0	5.000017e-01	 0.00000e+00	 1.34831e-04	 6.68403e-04	 1.10968e-03	 1.16624e-03	 9.69525e-04	 7.26691e-04	 5.36602e-04	 4.04160e-04	 3.03516e-04	 2.15969e-04	 1.36740e-04	 6.82326e-05	 1.37225e-05	-2.50489e-05	-4.83712e-05	-5.74493e-05	-5.44269e-05	-4.18205e-05	-2.26015e-05	-3.53957e-09	 2.25964e-05	 4.18182e-05	 5.44194e-05	 5.74382e-05	 4.83660e-05	 2.50503e-05	-1.37335e-05	-6.82384e-05	-1.36755e-04	-2.15962e-04	-3.03517e-04	-4.04174e-04	-5.36589e-04	-7.26678e-04	-9.69514e-04	-1.16622e-03	-1.10966e-03	-6.68395e-04	-1.34827e-04
U  1	5.000017e-01	 6.53467e-03	 4.22140e-03	 1.48988e-03	 2.65414e-04	 1.09293e-04	 2.99104e-04	 4.75761e-04	 5.65772e-04	 5.96080e-04	 5.96577e-04	 5.80208e-04	 5.50697e-04	 5.10423e-04	 4.62816e-04	 4.12012e-04	 3.61770e-04	 3.15674e-04	 2.76507e-04	 2.46741e-04	 2.28140e-04	 2.21797e-04	 2.28134e-04	 2.46721e-04	 2.76498e-04	 3.15677e-04	 3.61763e-04	 4.11999e-04	 4.62813e-04	 5.10415e-04	 5.50690e-04	 5.80197e-04	 5.96565e-04	 5.96060e-04	 5.65767e-04	 4.75748e-04	 2.99091e-04	 1.09285e-04	 2.65425e-04	 1.48986e-03	 4.22143e-03
U  2	5.000017e-01	 4.94850e-04	 4.62692e-04	 3.68774e-04	 2.39511e-04	 1.02828e-04	-1.87550e-05	-1.09452e-04	-1.62229e-04	-1.77678e-04	-1.62020e-04	-1.25116e-04	-7.81394e-05	-3.14552e-05	 6.93762e-06	 3.23696e-05	 4.37277e-05	 4.30460e-05	 3.45187e-05	 2.33320e-05	 1.43339e-05	 1.09370e-05	 1.43650e-05	 2.33867e-05	 3.45850e-05	 4.31118e-05	 4.37841e-05	 3.24112e-05	 6.96133e-06	-3.14496e-05	-7.81474e-05	-1.25134e-04	-1.62036e-04	-1.77685e-04	-1.62218e-04	-1.09421e-04	-1.87086e-05	 1.02879e-04	 2.39552e-04	 3.68813e-04	 4.62709e-04
UR 0	5.000017e-01	-5.04779e-03	-4.72131e-03	-3.97887e-03	-3.10491e-03	-2.18335e-03	-1.30740e-03	-5.48003e-04	 6.61885e-05	 5.13319e-04	 7.93364e-04	 9.25040e-04	 9.36904e-04	 8.62691e-04	 7.35202e-04	 5.83454e-04	 4.30016e-04	 2.91174e-04	 1.76987e-04	 9.32402e-05	 4.26102e-05	 2.57215e-05	 4.28680e-05	 9.36926e-05	 1.77517e-04	 2.91746e-04	 4.30578e-04	 5.83960e-04	 7.35640e-04	 8.63051e-04	 9.37147e-04	 9.25127e-04	 7.93215e-04	 5.12894e-04	 6.54387e-05	-5.49107e-04	-1.30893e-03	-2.18480e-03	-3.10579e-03	-3.97954e-03	-4.72166e-03
UR 1	5.000017e-01	 2.82095e-07	 8.12826e-04	 1.38202e-03	 1.69130e-03	 1.88388e-03	 1.93749e-03	 1.86364e-03	 1.71109e-03	 1.49629e-03	 1.23377e-03	 9.39677e-04	 6.33346e-04	 3.36605e-04	 7.23691e-05	-1.39403e-04	-2.83037e-04	-3.50838e-04	-3.43265e-04	-2.69792e-04	-1.47689e-04	 3.43528e-07	 1.48341e-04	 2.70344e-04	 3.43660e-04	 3.51112e-04	 2.83217e-04	 1.39482e-04	-7.23618e-05	-3.36643e-04	-6.33377e-04	-9.39650e-04	-1.23359e-03	-1.49591e-03	-1.71049e-03	-1.86279e-03	-1.93629e-03	-1.88278e-03	-1.69075e-03	-1.38155e-03	-8.12431e-04
