    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71	          73	          75	          77	          79
    	Angle ->    	 5.60538e-09	 1.57077e-01	 3.14156e-01	 4.71250e-01	 6.28321e-01	 7.85398e-01	 9.42476e-01	 1.09955e+00	 1.25664e+00	 1.41372e+00	 1.57080e+00	 1.72787e+00	 1.88495e+00	 2.04205e+00	 2.19912e+00	 2.35619e+00	 2.51327e+00	 2.67034e+00	 2.82744e+00	 2.98452e+00	 3.14159e+00	 3.29867e+00	 3.45575e+00	 3.61284e+00	 3.76991e+00	 3.92699e+00	 4.08407e+00	 4.24114e+00	 4.39823e+00	 4.55531e+00	 4.71239e+00	 4.86947e+00	 5.02654e+00	 5.18364e+00	 5.34071e+00	 5.49779e+00	 5.65486e+00	 5.81194e+00	 5.96903e+00	 6.12611e+00
DOF 	DOF        
U  0	3.000003e-01	 0.00000e+00	 1.13070e-04	 5.29938e-04	 8.68179e-04	 9.19676e-04	 7.80557e-04	 5.99680e-04	 4.50477e-04	 3.40544e-04	 2.54359e-04	 1.79885e-04	 1.13696e-04	 5.71371e-05	 1.22969e-05	-1.96655e-05	-3.89856e-05	-4.66382e-05	-4.43321e-05	-3.41256e-05	-1.84554e-05	-1.80042e-09	 1.84521e-05	 3.41157e-05	 4.43312e-05	 4.66350e-05	 3.89821e-05	 1.96611e-05	-1.23010e-05	-5.71406e-05	-1.13698e-04	-1.79888e-04	-2.54355e-04	-3.40535e-04	-4.50487e-04	-5.99674e-04	-7.80561e-04	-9.19672e-04	-8.68183e-04	-5.29926e-04	-1.13071e-04
U  1	3.000003e-01	 5.02399e-03	 3.25807e-03	 1.19892e-03	 2.69265e-04	 1.35011e-04	 2.65486e-04	 3.95046e-04	 4.64813e-04	 4.90265e-04	 4.91654e-04	 4.78578e-04	 4.54425e-04	 4.21438e-04	 3.82455e-04	 3.40789e-04	 2.99524e-04	 2.61603e-04	 2.29354e-04	 2.04838e-04	 1.89541e-04	 1.84325e-04	 1.89532e-04	 2.04855e-04	 2.29346e-04	 2.61597e-04	 2.99521e-04	 3.40786e-04	 3.82452e-04	 4.21434e-04	 4.54422e-04	 4.78575e-04	 4.91651e-04	 4.90263e-04	 4.64803e-04	 3.95040e-04	 2.65481e-04	 1.35002e-04	 2.69258e-04	 1.19892e-03	 3.25814e-03
U  2	3.000003e-01	 5.23805e-05	 4.90812e-05	 3.92357e-05	 2.71465e-05	 1.46874e-05	 3.18557e-06	-5.91876e-06	-1.19853e-05	-1.50177e-05	-1.54535e-05	-1.39624e-05	-1.12889e-05	-8.12861e-06	-5.04049e-06	-2.40273e-06	-4.05828e-07	 9.29845e-07	 1.70018e-06	 2.07046e-06	 2.20864e-06	 2.23887e-06	 2.20740e-06	 2.06791e-06	 1.69622e-06	 9.24758e-07	-4.11469e-07	-2.40841e-06	-5.04574e-06	-8.13317e-06	-1.12922e-05	-1.39631e-05	-1.54502e-05	-1.50090e-05	-1.19695e-05	-5.89500e-06	 3.21715e-06	 1.47238e-05	 2.71830e-05	 3.92673e-05	 4.90999e-05
UR 0	3.000003e-01	-1.46251e-03	-1.33631e-03	-1.08756e-03	-8.48279e-04	-6.28993e-04	-4.35149e-04	-2.77592e-04	-1.50386e-04	-5.75218e-05	 6.19171e-06	 4.64827e-05	 6.90550e-05	 7.91210e-05	 8.13027e-05	 7.94050e-05	 7.62289e-05	 7.35052e-05	 7.19152e-05	 7.13838e-05	 7.14068e-05	 7.14848e-05	 7.13890e-05	 7.13499e-05	 7.18682e-05	 7.34530e-05	 7.61799e-05	 7.93629e-05	 8.12651e-05	 7.90847e-05	 6.90111e-05	 4.64150e-05	 6.08613e-06	-5.76863e-05	-1.50632e-04	-2.77961e-04	-4.35599e-04	-6.29450e-04	-8.48779e-04	-1.08814e-03	-1.33670e-03
UR 1	3.000003e-01	 2.12475e-07	-2.61634e-05	-7.90395e-05	-1.31598e-04	-1.37098e-04	-1.22081e-04	-1.06853e-04	-8.41147e-05	-6.34170e-05	-4.67048e-05	-3.46678e-05	-2.72343e-05	-2.38792e-05	-2.35645e-05	-2.49052e-05	-2.62971e-05	-2.62410e-05	-2.36190e-05	-1.80005e-05	-9.76628e-06	-1.31310e-08	 9.73605e-06	 1.79589e-05	 2.35632e-05	 2.61815e-05	 2.62388e-05	 2.48542e-05	 2.35164e-05	 2.38366e-05	 2.72104e-05	 3.46759e-05	 4.67478e-05	 6.35004e-05	 8.42419e-05	 1.07054e-04	 1.22337e-04	 1.37361e-04	 1.31897e-04	 7.94147e-05	 2.65657e-05
UR 2	3.000003e-01	 2.70724e-07	-5.04988e-02	-3.37331e-02	-1.04698e-02	 1.78868e-03	 4.90824e-03	 4.17948e-03	 2.85574e-03	 2.01100e-03	 1.64100e-03	 1.49342e-03	 1.39122e-03	 1.26860e-03	 1.12154e-03	 9.63002e-04	 8.00252e-04	 6.38150e-04	 4.78388e-04	 3.18465e-04	 1.58884e-04	 7.91982e-08	-1.58740e-04	-3.18440e-04	-4.78501e-04	-6.38246e-04	-8.00282e-04	-9.63022e-04	-1.12153e-03	-1.26858e-03	-1.39119e-03	-1.49335e-03	-1.64087e-03	-2.01083e-03	-2.85572e-03	-4.17964e-03	-4.90842e-03	-1.78870e-03	 1.04697e-02	 3.37330e-02	 5.04982e-02
U  0	4.000027e-01	 0.00000e+00	 1.36377e-04	 6.73613e-04	 1.12165e-03	 1.19168e-03	 1.00859e-03	 7.71086e-04	 5.76865e-04	 4.35361e-04	 3.25294e-04	 2.30297e-04	 1.45686e-04	 7.32405e-05	 1.57596e-05	-2.52253e-05	-4.99932e-05	-5.97968e-05	-5.68343e-05	-4.37483e-05	-2.36619e-05	-6.65036e-09	 2.36489e-05	 4.37297e-05	 5.68257e-05	 5.97863e-05	 4.99832e-05	 2.52151e-05	-1.57681e-05	-7.32458e-05	-1.45688e-04	-2.30297e-04	-3.25290e-04	-4.35351e-04	-5.76872e-04	-7.71073e-04	-1.00859e-03	-1.19168e-03	-1.12165e-03	-6.73597e-04	-1.36380e-04
U  1	4.000027e-01	 6.70456e-03	 4.33894e-03	 1.58486e-03	 3.41505e-04	 1.61658e-04	 3.34104e-04	 5.04738e-04	 5.95897e-04	 6.28736e-04	 6.30395e-04	 6.13573e-04	 5.82611e-04	 5.40321e-04	 4.90336e-04	 4.36906e-04	 3.84001e-04	 3.35389e-04	 2.94058e-04	 2.62637e-04	 2.43022e-04	 2.36341e-04	 2.43015e-04	 2.62650e-04	 2.94045e-04	 3.35377e-04	 3.83990e-04	 4.36894e-04	 4.90324e-04	 5.40308e-04	 5.82596e-04	 6.13559e-04	 6.30382e-04	 6.28723e-04	 5.95876e-04	 5.04724e-04	 3.34092e-04	 1.61639e-04	 3.41486e-04	 1.58483e-03	 4.33894e-03
U  2	4.000027e-01	 8.97132e-05	 8.45945e-05	 6.85272e-05	 4.84968e-05	 2.76166e-05	 8.15961e-06	-7.36245e-06	-1.78281e-05	-2.32459e-05	-2.43445e-05	-2.22229e-05	-1.80910e-05	-1.30701e-05	-8.08286e-06	-3.77640e-06	-4.86028e-07	 1.74729e-06	 3.07760e-06	 3.76689e-06	 4.06781e-06	 4.14820e-06	 4.06700e-06	 3.76529e-06	 3.07526e-06	 1.74484e-06	-4.87567e-07	-3.77628e-06	-8.08050e-06	-1.30660e-05	-1.80854e-05	-2.22155e-05	-2.43350e-05	-2.32345e-05	-1.78135e-05	-7.34423e-06	 8.18125e-06	 2.76393e-05	 4.85184e-05	 6.85455e-05	 8.46052e-05
UR 0	4.000027e-01	-2.10729e-03	-1.92893e-03	-1.57737e-03	-1.24243e-03	-9.27121e-04	-6.40961e-04	-4.07269e-04	-2.18686e-04	-8.15437e-05	 1.17353e-05	 7.00102e-05	 1.02345e-04	 1.16566e-04	 1.19210e-04	 1.15739e-04	 1.10487e-04	 1.06096e-04	 1.03556e-04	 1.02713e-04	 1.02746e-04	 1.02845e-04	 1.02727e-04	 1.02687e-04	 1.03513e-04	 1.06042e-04	 1.10440e-04	 1.15691e-04	 1.19165e-04	 1.16533e-04	 1.02312e-04	 6.99699e-05	 1.16873e-05	-8.16159e-05	-2.18809e-04	-4.07482e-04	-6.41222e-04	-9.27387e-04	-1.24270e-03	-1.57782e-03	-1.92932e-03
