    	Node label->	           1	           2	           3	           4	           5	           6	           7	           8	           9	          10	          11	          12	          13	          14	          15	          16	          17	          18	          19	          20	          21	          22	          23	          24	          25	          26	          27	          28	          29	          30	          31	          32	          33	          34	          35	          36	          37	          38	          39	          40	          41	          42	          43	          44	          45	          46	          47	          48	          49	          50	          51	          52	          53	          54	          55	          56	          57	          58	          59	          60	          61	          62	          63	          64
    	Angle ->    	 6.28319e+00	 9.81765e-02	 1.96347e-01	 2.94530e-01	 3.92703e-01	 4.90884e-01	 5.89051e-01	 6.87227e-01	 7.85398e-01	 8.83570e-01	 9.81745e-01	 1.07991e+00	 1.17809e+00	 1.27627e+00	 1.37445e+00	 1.47262e+00	 1.57080e+00	 1.66897e+00	 1.76714e+00	 1.86533e+00	 1.96350e+00	 2.06168e+00	 2.15985e+00	 2.25802e+00	 2.35619e+00	 2.45437e+00	 2.55254e+00	 2.65071e+00	 2.74889e+00	 2.84706e+00	 2.94525e+00	 3.04342e+00	 3.14159e+00	 3.23977e+00	 3.33794e+00	 3.43612e+00	 3.53430e+00	 3.63248e+00	 3.73064e+00	 3.82882e+00	 3.92699e+00	 4.02516e+00	 4.12334e+00	 4.22150e+00	 4.31969e+00	 4.41786e+00	 4.51604e+00	 4.61421e+00	 4.71239e+00	 4.81057e+00	 4.90874e+00	 5.00692e+00	 5.10509e+00	 5.20327e+00	 5.30144e+00	 5.39962e+00	 5.49779e+00	 5.59596e+00	 5.69413e+00	 5.79230e+00	 5.89048e+00	 5.98866e+00	 6.08684e+00	 6.18501e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000003e-01	 0.00000e+00	 4.77112e-06	 2.62103e-05	 4.46818e-05	 4.97618e-05	 4.52818e-05	 3.83622e-05	 3.28569e-05	 2.92763e-05	 2.66904e-05	 2.42839e-05	 2.16864e-05	 1.89821e-05	 1.62662e-05	 1.35759e-05	 1.11448e-05	 8.78216e-06	 6.68193e-06	 4.77784e-06	 3.14364e-06	 1.68347e-06	 4.68125e-07	-4.73918e-07	-1.21124e-06	-1.70929e-06	-2.00926e-06	-2.10500e-06	-2.04917e-06	-1.82343e-06	-1.47236e-06	-1.04507e-06	-5.33044e-07	 1.78669e-10	 5.33291e-07	 1.04533e-06	 1.47246e-06	 1.82353e-06	 2.04963e-06	 2.10640e-06	 2.01045e-06	 1.70931e-06	 1.20918e-06	 4.70934e-07	-4.67971e-07	-1.68045e-06	-3.13773e-06	-4.76387e-06	-6.72471e-06	-8.78071e-06	-1.11021e-05	-1.35912e-05	-1.62739e-05	-1.89850e-05	-2.16841e-05	-2.42806e-05	-2.66883e-05	-2.92761e-05	-3.28555e-05	-3.83623e-05	-4.52824e-05	-4.97623e-05	-4.46822e-05	-2.62099e-05	-4.77106e-06
U  1	1.000003e-01	 3.41106e-04	 2.31949e-04	 8.21579e-05	 5.80939e-06	-1.00641e-05	-1.86764e-06	 8.62650e-06	 1.51465e-05	 1.82913e-05	 1.99055e-05	 2.10162e-05	 2.19424e-05	 2.26228e-05	 2.30194e-05	 2.31358e-05	 2.29498e-05	 2.25246e-05	 2.18798e-05	 2.10508e-05	 2.00840e-05	 1.89874e-05	 1.78146e-05	 1.66199e-05	 1.54002e-05	 1.42189e-05	 1.30830e-05	 1.20464e-05	 1.10874e-05	 1.03003e-05	 9.67652e-06	 9.15739e-06	 8.92639e-06	 8.76839e-06	 8.92493e-06	 9.15529e-06	 9.67551e-06	 1.03002e-05	 1.10866e-05	 1.20441e-05	 1.30813e-05	 1.42185e-05	 1.54017e-05	 1.66220e-05	 1.78150e-05	 1.89864e-05	 2.00819e-05	 2.10470e-05	 2.18846e-05	 2.25271e-05	 2.29544e-05	 2.31318e-05	 2.30174e-05	 2.26226e-05	 2.19444e-05	 2.10190e-05	 1.99076e-05	 1.82914e-05	 1.51478e-05	 8.62574e-06	-1.86840e-06	-1.00647e-05	 5.80962e-06	 8.21601e-05	 2.31951e-04
