    	Node label->	           1	           4	           7	          10	          13	          16	          19	          22	          25	          28	          31	          34	          37	          40	          43	          46	          49	          52	          55	          58	          61	          64	          67	          70
    	Angle ->    	 3.33631e-09	 2.61800e-01	 5.23596e-01	 7.85398e-01	 1.04720e+00	 1.30900e+00	 1.57080e+00	 1.83260e+00	 2.09439e+00	 2.35619e+00	 2.61800e+00	 2.87979e+00	 3.14159e+00	 3.40339e+00	 3.66519e+00	 3.92699e+00	 4.18879e+00	 4.45059e+00	 4.71239e+00	 4.97419e+00	 5.23599e+00	 5.49779e+00	 5.75959e+00	 6.02139e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000007e-01	 0.00000e+00	 6.20578e-05	 1.77274e-04	 1.86024e-04	 1.31128e-04	 8.05490e-05	 4.73592e-05	 2.43657e-05	 7.91870e-06	-1.92313e-06	-5.40229e-06	-3.99213e-06	-7.90303e-10	 3.99050e-06	 5.40111e-06	 1.92173e-06	-7.92084e-06	-2.43681e-05	-4.73603e-05	-8.05480e-05	-1.31127e-04	-1.86024e-04	-1.77272e-04	-6.20577e-05
U  1	1.000007e-01	 8.23676e-04	 3.91327e-04	 7.84635e-05	 5.23836e-05	 8.81001e-05	 1.04636e-04	 1.04817e-04	 9.74316e-05	 8.58180e-05	 7.25963e-05	 6.06953e-05	 5.25868e-05	 4.96766e-05	 5.25864e-05	 6.06945e-05	 7.25957e-05	 8.58180e-05	 9.74315e-05	 1.04817e-04	 1.04636e-04	 8.81008e-05	 5.23843e-05	 7.84631e-05	 3.91327e-04
U  2	1.000007e-01	 1.81531e-04	 1.61436e-04	 1.09252e-04	 4.36582e-05	-1.70671e-05	-5.98827e-05	-7.81712e-05	-7.17711e-05	-4.61180e-05	-1.03258e-05	 2.51429e-05	 5.08142e-05	 6.01422e-05	 5.08061e-05	 2.51297e-05	-1.03423e-05	-4.61345e-05	-7.17851e-05	-7.81745e-05	-5.98773e-05	-1.70513e-05	 4.36784e-05	 1.09270e-04	 1.61445e-04
UR 0	1.000007e-01	-1.15607e-03	-1.06468e-03	-8.62021e-04	-6.31348e-04	-4.12923e-04	-2.25849e-04	-7.00644e-05	 6.26185e-05	 1.82548e-04	 2.93362e-04	 3.88437e-04	 4.54457e-04	 4.77969e-04	 4.54447e-04	 3.88411e-04	 2.93307e-04	 1.82468e-04	 6.25184e-05	-7.01871e-05	-2.26007e-04	-4.13105e-04	-6.31571e-04	-8.62200e-04	-1.06477e-03
UR 1	1.000007e-01	 6.50082e-08	 2.27628e-04	 4.16631e-04	 5.53507e-04	 6.45557e-04	 6.89924e-04	 6.80306e-04	 6.15884e-04	 5.08860e-04	 3.79026e-04	 2.45408e-04	 1.18971e-04	-5.12366e-08	-1.19062e-04	-2.45490e-04	-3.79118e-04	-5.08951e-04	-6.15952e-04	-6.80332e-04	-6.89889e-04	-6.45436e-04	-5.53304e-04	-4.16444e-04	-2.27484e-04
UR 2	1.000007e-01	 1.82214e-08	-6.75059e-03	-1.93394e-03	 6.22371e-04	 8.38247e-04	 5.28335e-04	 3.43900e-04	 2.74622e-04	 2.29155e-04	 1.76281e-04	 1.17879e-04	 5.87027e-05	 6.29162e-09	-5.87061e-05	-1.17869e-04	-1.76298e-04	-2.29165e-04	-2.74619e-04	-3.43883e-04	-5.28320e-04	-8.38242e-04	-6.22387e-04	 1.93393e-03	 6.75059e-03
U  0	2.000014e-01	 0.00000e+00	 1.21815e-04	 3.51105e-04	 3.68641e-04	 2.59230e-04	 1.58853e-04	 9.33589e-05	 4.81254e-05	 1.57733e-05	-3.61220e-06	-1.04837e-05	-7.77544e-06	 1.77941e-10	 7.77611e-06	 1.04838e-05	 3.61074e-06	-1.57759e-05	-4.81276e-05	-9.33597e-05	-1.58850e-04	-2.59227e-04	-3.68639e-04	-3.51100e-04	-1.21816e-04
U  1	2.000014e-01	 1.64735e-03	 7.81589e-04	 1.54616e-04	 1.02285e-04	 1.73376e-04	 2.06215e-04	 2.06656e-04	 1.92199e-04	 1.69385e-04	 1.43343e-04	 1.19889e-04	 1.03872e-04	 9.81622e-05	 1.03870e-04	 1.19888e-04	 1.43343e-04	 1.69387e-04	 1.92200e-04	 2.06656e-04	 2.06217e-04	 1.73379e-04	 1.02288e-04	 1.54616e-04	 7.81593e-04
U  2	2.000014e-01	 4.58983e-04	 4.09053e-04	 2.78555e-04	 1.14618e-04	-3.66340e-05	-1.42960e-04	-1.88647e-04	-1.74020e-04	-1.12774e-04	-2.72109e-05	 5.74626e-05	 1.18644e-04	 1.40861e-04	 1.18643e-04	 5.74608e-05	-2.72131e-05	-1.12774e-04	-1.74011e-04	-1.88623e-04	-1.42930e-04	-3.65808e-05	 1.14678e-04	 2.78606e-04	 4.09075e-04
UR 0	2.000014e-01	-2.83835e-03	-2.61780e-03	-2.12741e-03	-1.56240e-03	-1.02288e-03	-5.62299e-04	-1.83196e-04	 1.37041e-04	 4.24695e-04	 6.90510e-04	 9.18618e-04	 1.07650e-03	 1.13239e-03	 1.07650e-03	 9.18618e-04	 6.90472e-04	 4.24621e-04	 1.36909e-04	-1.83392e-04	-5.62576e-04	-1.02321e-03	-1.56280e-03	-2.12772e-03	-2.61796e-03
UR 1	2.000014e-01	 1.90680e-07	 5.86619e-04	 1.06055e-03	 1.39441e-03	 1.61166e-03	 1.70860e-03	 1.67264e-03	 1.50549e-03	 1.23675e-03	 9.15905e-04	 5.89835e-04	 2.84954e-04	-1.31786e-08	-2.84970e-04	-5.89839e-04	-9.15927e-04	-1.23679e-03	-1.50550e-03	-1.67259e-03	-1.70847e-03	-1.61140e-03	-1.39401e-03	-1.06012e-03	-5.86232e-04
UR 2	2.000014e-01	 3.19637e-08	-1.35165e-02	-3.86926e-03	 1.24167e-03	 1.66649e-03	 1.04428e-03	 6.77048e-04	 5.40791e-04	 4.51923e-04	 3.47667e-04	 2.32276e-04	 1.15565e-04	 1.71057e-08	-1.15554e-04	-2.32296e-04	-3.47704e-04	-4.51929e-04	-5.40785e-04	-6.77028e-04	-1.04427e-03	-1.66650e-03	-1.24172e-03	 3.86927e-03	 1.35166e-02
