    	Node label->	           1	           4	           7	          10	          13	          16	          19	          22	          25	          28	          31	          34	          37	          40	          43	          46	          49	          52	          55	          58	          61	          64	          67	          70
    	Angle ->    	 2.25424e-08	 2.61798e-01	 5.23595e-01	 7.85398e-01	 1.04720e+00	 1.30900e+00	 1.57080e+00	 1.83259e+00	 2.09439e+00	 2.35619e+00	 2.61800e+00	 2.87979e+00	 3.14159e+00	 3.40339e+00	 3.66519e+00	 3.92699e+00	 4.18879e+00	 4.45059e+00	 4.71239e+00	 4.97419e+00	 5.23598e+00	 5.49779e+00	 5.75959e+00	 6.02139e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000000e-01	 0.00000e+00	 1.05544e-05	 3.04645e-05	 3.12157e-05	 2.08158e-05	 1.17282e-05	 5.99732e-06	 2.22935e-06	-4.07492e-07	-1.78286e-06	-1.96822e-06	-1.22798e-06	 1.98135e-09	 1.23197e-06	 1.97362e-06	 1.78493e-06	 4.11859e-07	-2.22634e-06	-5.99656e-06	-1.17291e-05	-2.08142e-05	-3.12106e-05	-3.04637e-05	-1.05554e-05
U  1	1.000000e-01	 1.45378e-04	 6.94441e-05	 1.41841e-05	 9.81571e-06	 1.60771e-05	 1.85284e-05	 1.80126e-05	 1.62100e-05	 1.37105e-05	 1.10176e-05	 8.64964e-06	 7.06155e-06	 6.49536e-06	 7.05954e-06	 8.65046e-06	 1.10226e-05	 1.37114e-05	 1.62116e-05	 1.80140e-05	 1.85292e-05	 1.60791e-05	 9.82375e-06	 1.41859e-05	 6.94434e-05
U  2	1.000000e-01	 9.75613e-06	 8.56129e-06	 4.95915e-06	 1.56140e-07	-4.40038e-06	-7.48107e-06	-8.38922e-06	-7.06983e-06	-4.03745e-06	-1.75440e-07	 3.53270e-06	 6.23907e-06	 7.35903e-06	 6.65482e-06	 4.26156e-06	 6.83139e-07	-3.27007e-06	-6.60088e-06	-8.35146e-06	-7.89080e-06	-5.15023e-06	-7.30079e-07	 4.18319e-06	 8.11186e-06
UR 0	1.000000e-01	-8.42579e-05	-7.81657e-05	-6.38442e-05	-4.66548e-05	-2.87099e-05	-1.17124e-05	 3.10932e-06	 1.58322e-05	 2.67812e-05	 3.65235e-05	 4.50327e-05	 5.13236e-05	 5.41517e-05	 5.29292e-05	 4.81024e-05	 4.07556e-05	 3.18183e-05	 2.13853e-05	 8.97910e-06	-5.81069e-06	-2.30708e-05	-4.16348e-05	-6.00651e-05	-7.61762e-05
UR 1	1.000000e-01	-2.99620e-06	 1.27125e-05	 2.83569e-05	 4.17830e-05	 5.18236e-05	 5.76128e-05	 5.83654e-05	 5.40760e-05	 4.55457e-05	 3.44922e-05	 2.29777e-05	 1.24003e-05	 2.75896e-06	-6.95070e-06	-1.78025e-05	-2.98825e-05	-4.19716e-05	-5.21079e-05	-5.82580e-05	-5.93296e-05	-5.52191e-05	-4.65402e-05	-3.39050e-05	-1.86069e-05
UR 2	1.000000e-01	-2.93101e-08	-1.19169e-03	-3.36416e-04	 1.19751e-04	 1.51584e-04	 9.11693e-05	 5.77849e-05	 4.65697e-05	 3.93273e-05	 3.05228e-05	 2.04205e-05	 1.01520e-05	-5.29333e-09	-1.01346e-05	-2.02731e-05	-3.04005e-05	-3.93368e-05	-4.65560e-05	-5.77905e-05	-9.11739e-05	-1.51479e-04	-1.19690e-04	 3.36485e-04	 1.19170e-03
U  0	2.000000e-01	 0.00000e+00	 2.17601e-05	 6.23740e-05	 6.43414e-05	 4.37625e-05	 2.56678e-05	 1.42594e-05	 6.57283e-06	 1.07616e-06	-2.04655e-06	-2.86951e-06	-1.90867e-06	 2.38905e-10	 1.90947e-06	 2.87441e-06	 2.04618e-06	-1.07438e-06	-6.57164e-06	-1.42591e-05	-2.56649e-05	-4.37571e-05	-6.43352e-05	-6.23744e-05	-2.17614e-05
