    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71
    	Angle ->    	 6.79868e-06	 1.74542e-01	 3.49087e-01	 5.23602e-01	 6.98151e-01	 8.72658e-01	 1.04721e+00	 1.22172e+00	 1.39627e+00	 1.57080e+00	 1.74534e+00	 1.91988e+00	 2.09440e+00	 2.26895e+00	 2.44345e+00	 2.61800e+00	 2.79252e+00	 2.96706e+00	 3.14160e+00	 3.31613e+00	 3.49068e+00	 3.66519e+00	 3.83974e+00	 4.01425e+00	 4.18880e+00	 4.36331e+00	 4.53786e+00	 4.71240e+00	 4.88693e+00	 5.06148e+00	 5.23599e+00	 5.41054e+00	 5.58505e+00	 5.75960e+00	 5.93411e+00	 6.10866e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000023e-01	 0.00000e+00	 3.01792e-05	 1.15018e-04	 1.62165e-04	 1.52850e-04	 1.20277e-04	 8.99819e-05	 6.77240e-05	 5.05929e-05	 3.57518e-05	 2.26665e-05	 1.16653e-05	 3.27364e-06	-2.41607e-06	-5.49084e-06	-6.28769e-06	-5.27062e-06	-2.96381e-06	-8.15236e-09	 2.94694e-06	 5.25033e-06	 6.26824e-06	 5.47557e-06	 2.40085e-06	-3.28342e-06	-1.16673e-05	-2.26702e-05	-3.57695e-05	-5.05755e-05	-6.77158e-05	-8.99806e-05	-1.20269e-04	-1.52836e-04	-1.62161e-04	-1.15004e-04	-3.01742e-05
U  1	1.000023e-01	 8.13585e-04	 4.82951e-04	 1.40208e-04	 2.56481e-05	 3.20079e-05	 6.01611e-05	 7.78213e-05	 8.49412e-05	 8.64060e-05	 8.46482e-05	 8.04426e-05	 7.43429e-05	 6.70748e-05	 5.93782e-05	 5.20012e-05	 4.55605e-05	 4.05445e-05	 3.74008e-05	 3.63116e-05	 3.73915e-05	 4.05426e-05	 4.55525e-05	 5.19844e-05	 5.93623e-05	 6.70569e-05	 7.43230e-05	 8.04249e-05	 8.46316e-05	 8.63922e-05	 8.49258e-05	 7.78046e-05	 6.01496e-05	 3.20025e-05	 2.56274e-05	 1.40214e-04	 4.82946e-04
U  2	1.000023e-01	 1.10186e-05	 9.71897e-06	 6.43728e-06	 2.46471e-06	-1.16648e-06	-3.79955e-06	-5.19528e-06	-5.42203e-06	-4.74860e-06	-3.53731e-06	-2.15264e-06	-8.93963e-07	 4.39226e-08	 5.83344e-07	 7.52582e-07	 6.57168e-07	 4.40624e-07	 2.43132e-07	 1.65198e-07	 2.43235e-07	 4.40676e-07	 6.56823e-07	 7.51428e-07	 5.81157e-07	 4.06725e-08	-8.98041e-07	-2.15712e-06	-3.54155e-06	-4.75136e-06	-5.42196e-06	-5.19147e-06	-3.79192e-06	-1.15593e-06	 2.47577e-06	 6.44615e-06	 9.72399e-06
UR 0	1.000023e-01	-4.07102e-04	-3.31875e-04	-2.03588e-04	-1.02057e-04	-3.46176e-05	 1.73170e-06	 1.82284e-05	 2.36628e-05	 2.45238e-05	 2.45161e-05	 2.48287e-05	 2.50357e-05	 2.41962e-05	 2.16313e-05	 1.73561e-05	 1.20829e-05	 6.99959e-06	 3.33501e-06	 1.99575e-06	 3.33411e-06	 7.00555e-06	 1.20948e-05	 1.73637e-05	 2.16333e-05	 2.41907e-05	 2.50262e-05	 2.48153e-05	 2.45020e-05	 2.45014e-05	 2.36197e-05	 1.81479e-05	 1.59546e-06	-3.48307e-05	-1.02264e-04	-2.03740e-04	-3.31957e-04
UR 1	1.000023e-01	 4.34756e-08	-1.19826e-05	-3.79519e-07	 2.33597e-05	 4.66929e-05	 5.92741e-05	 6.00624e-05	 5.05671e-05	 3.46053e-05	 1.69014e-05	 1.50291e-06	-9.30235e-06	-1.49151e-05	-1.60523e-05	-1.41497e-05	-1.07158e-05	-6.91701e-06	-3.32850e-06	 1.16109e-09	 3.32918e-06	 6.91487e-06	 1.07096e-05	 1.41335e-05	 1.60243e-05	 1.48709e-05	 9.24405e-06	-1.58936e-06	-1.70192e-05	-3.47034e-05	-5.06257e-05	-6.00651e-05	-5.92121e-05	-4.65594e-05	-2.32210e-05	 4.93753e-07	 1.20773e-05
UR 2	1.000023e-01	 6.11087e-09	-8.06675e-03	-4.33026e-03	-6.76488e-04	 6.88191e-04	 7.57137e-04	 5.18590e-04	 3.50320e-04	 2.80729e-04	 2.54298e-04	 2.33978e-04	 2.09046e-04	 1.80152e-04	 1.49845e-04	 1.19590e-04	 8.95534e-05	 5.98081e-05	 3.01125e-05	 4.53927e-08	-2.99931e-05	-5.97109e-05	-8.95341e-05	-1.19608e-04	-1.49827e-04	-1.80093e-04	-2.08933e-04	-2.33843e-04	-2.54344e-04	-2.80797e-04	-3.50208e-04	-5.18429e-04	-7.57017e-04	-6.88066e-04	 6.76531e-04	 4.33024e-03	 8.06682e-03
U  0	2.000013e-01	 0.00000e+00	 5.83939e-05	 2.26104e-04	 3.20228e-04	 3.01715e-04	 2.36887e-04	 1.76850e-04	 1.33007e-04	 9.93758e-05	 7.03014e-05	 4.45823e-05	 2.29766e-05	 6.46455e-06	-4.71294e-06	-1.07645e-05	-1.23385e-05	-1.03384e-05	-5.81705e-06	-1.30074e-08	 5.79057e-06	 1.03088e-05	 1.23103e-05	 1.07410e-05	 4.69129e-06	-6.47987e-06	-2.29814e-05	-4.45876e-05	-7.03207e-05	-9.93579e-05	-1.32995e-04	-1.76845e-04	-2.36873e-04	-3.01694e-04	-3.20214e-04	-2.26081e-04	-5.83853e-05
U  1	2.000013e-01	 1.62609e-03	 9.65065e-04	 2.78348e-04	 4.90539e-05	 6.17909e-05	 1.17901e-04	 1.52948e-04	 1.66988e-04	 1.69859e-04	 1.66399e-04	 1.58135e-04	 1.46154e-04	 1.31865e-04	 1.16747e-04	 1.02251e-04	 8.95927e-05	 7.97542e-05	 7.35580e-05	 7.14255e-05	 7.35468e-05	 7.97497e-05	 8.95807e-05	 1.02229e-04	 1.16724e-04	 1.31839e-04	 1.46125e-04	 1.58108e-04	 1.66372e-04	 1.69835e-04	 1.66963e-04	 1.52922e-04	 1.17881e-04	 6.17774e-05	 4.90257e-05	 2.78348e-04	 9.65068e-04
U  2	2.000013e-01	 2.92629e-05	 2.62624e-05	 1.85029e-05	 8.91150e-06	-2.13823e-07	-7.18182e-06	-1.12688e-05	-1.25072e-05	-1.14489e-05	-8.91419e-06	-5.76852e-06	-2.75249e-06	-3.73338e-07	 1.13489e-06	 1.79167e-06	 1.80665e-06	 1.48792e-06	 1.14558e-06	 1.00468e-06	 1.14685e-06	 1.48969e-06	 1.80781e-06	 1.79128e-06	 1.13223e-06	-3.78762e-07	-2.76065e-06	-5.77883e-06	-8.92542e-06	-1.14594e-05	-1.25147e-05	-1.12722e-05	-7.18112e-06	-2.10183e-07	 8.91576e-06	 1.85064e-05	 2.62646e-05
UR 0	2.000013e-01	-8.95298e-04	-7.30056e-04	-4.60875e-04	-2.53062e-04	-9.56789e-05	-7.19814e-06	 3.49935e-05	 5.00826e-05	 5.32905e-05	 5.38417e-05	 5.51721e-05	 5.66715e-05	 5.61347e-05	 5.17209e-05	 4.31469e-05	 3.18622e-05	 2.05836e-05	 1.23051e-05	 9.26788e-06	 1.23383e-05	 2.06440e-05	 3.19121e-05	 4.31837e-05	 5.17538e-05	 5.61560e-05	 5.66850e-05	 5.51804e-05	 5.38455e-05	 5.32798e-05	 5.00438e-05	 3.49182e-05	-7.30771e-06	-9.58577e-05	-2.53163e-04	-4.60905e-04	-7.30155e-04
UR 1	2.000013e-01	 1.32659e-08	-1.67070e-05	 8.80458e-06	 5.65353e-05	 1.14625e-04	 1.49011e-04	 1.55694e-04	 1.36898e-04	 1.00781e-04	 5.83436e-05	 1.95363e-05	-9.32146e-06	-2.59640e-05	-3.15267e-05	-2.91911e-05	-2.25942e-05	-1.46928e-05	-7.07310e-06	 1.28063e-08	 7.09612e-06	 1.47138e-05	 2.26008e-05	 2.91761e-05	 3.14932e-05	 2.58992e-05	 9.22763e-06	-1.96651e-05	-5.85114e-05	-1.00924e-04	-1.36980e-04	-1.55717e-04	-1.48983e-04	-1.14522e-04	-5.64695e-05	-8.77920e-06	 1.67478e-05
UR 2	2.000013e-01	 3.53933e-08	-1.61529e-02	-8.66724e-03	-1.35225e-03	 1.37295e-03	 1.50515e-03	 1.02487e-03	 6.88094e-04	 5.50347e-04	 4.99107e-04	 4.59753e-04	 4.10977e-04	 3.54168e-04	 2.94597e-04	 2.35072e-04	 1.76001e-04	 1.17444e-04	 5.90160e-05	 5.50404e-08	-5.88896e-05	-1.17319e-04	-1.75963e-04	-2.35059e-04	-2.94539e-04	-3.54092e-04	-4.10814e-04	-4.59608e-04	-4.99127e-04	-5.50389e-04	-6.87970e-04	-1.02467e-03	-1.50501e-03	-1.37279e-03	 1.35230e-03	 8.66719e-03	 1.61529e-02
U  0	3.000003e-01	 0.00000e+00	 8.46264e-05	 3.33202e-04	 4.74128e-04	 4.46551e-04	 3.49789e-04	 2.60563e-04	 1.95801e-04	 1.46322e-04	 1.03586e-04	 6.57090e-05	 3.38809e-05	 9.53687e-06	-6.93339e-06	-1.58538e-05	-1.81761e-05	-1.52269e-05	-8.56984e-06	-1.84976e-08	 8.53227e-06	 1.51869e-05	 1.81380e-05	 1.58219e-05	 6.90440e-06	-9.55741e-06	-3.38897e-05	-6.57168e-05	-1.03607e-04	-1.46305e-04	-1.95787e-04	-2.60554e-04	-3.49769e-04	-4.46522e-04	-4.74109e-04	-3.33175e-04	-8.46137e-05
U  1	3.000003e-01	 2.43804e-03	 1.44637e-03	 4.14515e-04	 7.03021e-05	 8.93966e-05	 1.73249e-04	 2.25399e-04	 2.46154e-04	 2.50361e-04	 2.45249e-04	 2.33070e-04	 2.15415e-04	 1.94352e-04	 1.72075e-04	 1.50713e-04	 1.32060e-04	 1.17572e-04	 1.08431e-04	 1.05292e-04	 1.08418e-04	 1.17564e-04	 1.32043e-04	 1.50684e-04	 1.72044e-04	 1.94317e-04	 2.15376e-04	 2.33032e-04	 2.45212e-04	 2.50326e-04	 2.46118e-04	 2.25362e-04	 1.73220e-04	 8.93755e-05	 7.02680e-05	 4.14508e-04	 1.44638e-03
U  2	3.000003e-01	 6.04882e-05	 5.50919e-05	 4.07072e-05	 2.24504e-05	 4.45456e-06	-9.88949e-06	-1.89693e-05	-2.26145e-05	-2.16898e-05	-1.76389e-05	-1.20662e-05	-6.39898e-06	-1.66383e-06	 1.60706e-06	 3.35335e-06	 3.88024e-06	 3.69236e-06	 3.31735e-06	 3.14441e-06	 3.31572e-06	 3.68881e-06	 3.87459e-06	 3.34553e-06	 1.59714e-06	-1.67575e-06	-6.41236e-06	-1.20799e-05	-1.76513e-05	-2.16977e-05	-2.26166e-05	-1.89650e-05	-9.88030e-06	 4.46624e-06	 2.24616e-05	 4.07173e-05	 5.50993e-05
UR 0	3.000003e-01	-1.51841e-03	-1.24243e-03	-8.09183e-04	-4.78809e-04	-1.95950e-04	-3.10035e-05	 5.08932e-05	 8.19844e-05	 8.96516e-05	 9.15959e-05	 9.51734e-05	 9.99441e-05	 1.01877e-04	 9.71075e-05	 8.44637e-05	 6.61550e-05	 4.70110e-05	 3.26015e-05	 2.72455e-05	 3.26195e-05	 4.70327e-05	 6.61763e-05	 8.44753e-05	 9.71015e-05	 1.01852e-04	 9.99108e-05	 9.51326e-05	 9.15457e-05	 8.95842e-05	 8.19009e-05	 5.07973e-05	-3.10876e-05	-1.96026e-04	-4.78702e-04	-8.09028e-04	-1.24273e-03
UR 1	3.000003e-01	 6.49889e-08	-9.73155e-06	 3.80985e-05	 1.16383e-04	 2.27727e-04	 2.97874e-04	 3.17588e-04	 2.88559e-04	 2.24216e-04	 1.44316e-04	 6.79005e-05	 8.12258e-06	-2.92784e-05	-4.53164e-05	-4.53888e-05	-3.63160e-05	-2.39290e-05	-1.15697e-05	-1.47258e-08	 1.15403e-05	 2.38983e-05	 3.62843e-05	 4.53491e-05	 4.52529e-05	 2.91697e-05	-8.26569e-06	-6.80799e-05	-1.44529e-04	-2.24384e-04	-2.88655e-04	-3.17623e-04	-2.97878e-04	-2.27691e-04	-1.16420e-04	-3.81442e-05	 9.86305e-06
UR 2	3.000003e-01	 2.93753e-08	-2.42570e-02	-1.30107e-02	-2.02783e-03	 2.05377e-03	 2.24383e-03	 1.51883e-03	 1.01351e-03	 8.08941e-04	 7.34400e-04	 6.77291e-04	 6.05748e-04	 5.22063e-04	 4.34199e-04	 3.46430e-04	 2.59379e-04	 1.73010e-04	 8.69192e-05	 7.17823e-08	-8.67571e-05	-1.72861e-04	-2.59285e-04	-3.46367e-04	-4.34130e-04	-5.21938e-04	-6.05558e-04	-6.77130e-04	-7.34391e-04	-8.08960e-04	-1.01333e-03	-1.51859e-03	-2.24359e-03	-2.05358e-03	 2.02787e-03	 1.30107e-02	 2.42571e-02
U  0	4.000027e-01	 0.00000e+00	 1.08862e-04	 4.36279e-04	 6.23834e-04	 5.87364e-04	 4.58994e-04	 3.41131e-04	 2.56116e-04	 1.91437e-04	 1.35610e-04	 8.60497e-05	 4.43798e-05	 1.24911e-05	-9.07625e-06	-2.07587e-05	-2.38001e-05	-1.99358e-05	-1.12212e-05	-2.35501e-08	 1.11736e-05	 1.98865e-05	 2.37535e-05	 2.07188e-05	 9.04016e-06	-1.25179e-05	-4.43927e-05	-8.60597e-05	-1.35630e-04	-1.91419e-04	-2.56097e-04	-3.41121e-04	-4.58966e-04	-5.87317e-04	-6.23808e-04	-4.36240e-04	-1.08846e-04
U  1	4.000027e-01	 3.25002e-03	 1.92676e-03	 5.48797e-04	 8.94490e-05	 1.14846e-04	 2.26206e-04	 2.95173e-04	 3.22442e-04	 3.27914e-04	 3.21201e-04	 3.05250e-04	 2.82128e-04	 2.54537e-04	 2.25363e-04	 1.97388e-04	 1.72963e-04	 1.53997e-04	 1.42021e-04	 1.37913e-04	 1.42007e-04	 1.53986e-04	 1.72941e-04	 1.97353e-04	 2.25325e-04	 2.54494e-04	 2.82080e-04	 3.05202e-04	 3.21153e-04	 3.27868e-04	 3.22396e-04	 2.95127e-04	 2.26168e-04	 1.14817e-04	 8.94058e-05	 5.48784e-04	 1.92683e-03
U  2	4.000027e-01	 1.23352e-04	 1.13858e-04	 8.74587e-05	 5.28330e-05	 1.77254e-05	-1.12412e-05	-3.07076e-05	-3.99815e-05	-4.03526e-05	-3.42978e-05	-2.47155e-05	-1.42900e-05	-5.04421e-06	 1.86699e-06	 6.14128e-06	 8.15742e-06	 8.68321e-06	 8.56701e-06	 8.44859e-06	 8.56349e-06	 8.67595e-06	 8.14629e-06	 6.12684e-06	 1.85056e-06	-5.06134e-06	-1.43065e-05	-2.47299e-05	-3.43084e-05	-4.03564e-05	-3.99775e-05	-3.06951e-05	-1.12223e-05	 1.77475e-05	 5.28537e-05	 8.74769e-05	 1.13870e-04
UR 0	4.000027e-01	-2.46264e-03	-2.03620e-03	-1.37122e-03	-8.49917e-04	-3.66760e-04	-7.70000e-05	 7.16036e-05	 1.30171e-04	 1.45232e-04	 1.49592e-04	 1.57961e-04	 1.70526e-04	 1.79985e-04	 1.78432e-04	 1.62496e-04	 1.35174e-04	 1.04634e-04	 8.08625e-05	 7.18958e-05	 8.08582e-05	 1.04606e-04	 1.35134e-04	 1.62427e-04	 1.78333e-04	 1.79891e-04	 1.70448e-04	 1.57880e-04	 1.49502e-04	 1.45123e-04	 1.30040e-04	 7.14535e-05	-7.71556e-05	-3.66927e-04	-8.49825e-04	-1.37102e-03	-2.03667e-03
