    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71
    	Angle ->    	 3.35112e-09	 1.74533e-01	 3.49076e-01	 5.23595e-01	 6.98148e-01	 8.72648e-01	 1.04720e+00	 1.22172e+00	 1.39626e+00	 1.57080e+00	 1.74533e+00	 1.91987e+00	 2.09439e+00	 2.26894e+00	 2.44344e+00	 2.61800e+00	 2.79252e+00	 2.96706e+00	 3.14159e+00	 3.31613e+00	 3.49067e+00	 3.66519e+00	 3.83974e+00	 4.01424e+00	 4.18879e+00	 4.36331e+00	 4.53786e+00	 4.71239e+00	 4.88692e+00	 5.06146e+00	 5.23598e+00	 5.41054e+00	 5.58504e+00	 5.75959e+00	 5.93411e+00	 6.10865e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000009e-01	 0.00000e+00	 5.98764e-05	 1.31356e-04	 8.57447e-05	 7.21706e-05	 5.95853e-05	 3.22442e-05	 3.59077e-05	 7.44799e-06	 6.40863e-06	-5.90303e-06	-1.38677e-05	-1.41536e-05	-1.97552e-05	-1.64620e-05	-1.51914e-05	-1.09859e-05	-5.53729e-06	-1.17737e-10	 5.53662e-06	 1.09841e-05	 1.51901e-05	 1.64612e-05	 1.97527e-05	 1.41521e-05	 1.38661e-05	 5.90053e-06	-6.40673e-06	-7.44783e-06	-3.59049e-05	-3.22419e-05	-5.95826e-05	-7.21651e-05	-8.57424e-05	-1.31348e-04	-5.98742e-05
U  1	1.000009e-01	 9.99791e-04	 3.02847e-04	-2.96925e-05	 4.55611e-05	 5.47902e-05	 5.76904e-05	 6.98665e-05	 6.17253e-05	 6.31776e-05	 5.75998e-05	 5.04873e-05	 4.24732e-05	 3.58877e-05	 2.48979e-05	 2.00693e-05	 1.17124e-05	 7.17557e-06	 5.04336e-06	 2.18174e-06	 5.04389e-06	 7.17486e-06	 1.17126e-05	 2.00684e-05	 2.48960e-05	 3.58833e-05	 4.24667e-05	 5.04841e-05	 5.75943e-05	 6.31705e-05	 6.17200e-05	 6.98610e-05	 5.76859e-05	 5.47902e-05	 4.55545e-05	-2.96919e-05	 3.02825e-04
U  2	1.000009e-01	 1.26026e-03	 1.20242e-03	 9.14794e-04	 5.04216e-04	 1.30635e-04	-1.25580e-04	-2.45925e-04	-2.54401e-04	-1.91954e-04	-1.03297e-04	-2.08068e-05	 3.57044e-05	 6.22093e-05	 6.18462e-05	 4.49273e-05	 2.02049e-05	-2.71203e-06	-1.91246e-05	-2.45468e-05	-1.91284e-05	-2.71943e-06	 2.01934e-05	 4.49156e-05	 6.18349e-05	 6.22034e-05	 3.57103e-05	-2.07847e-05	-1.03263e-04	-1.91914e-04	-2.54366e-04	-2.45919e-04	-1.25621e-04	 1.30538e-04	 5.04075e-04	 9.14639e-04	 1.20232e-03
UR 0	1.000009e-01	 1.66813e-03	-6.15907e-04	-2.29675e-03	-2.60878e-03	-1.75232e-03	-4.12386e-04	 8.48281e-04	 1.66623e-03	 1.92218e-03	 1.71391e-03	 1.24468e-03	 7.23457e-04	 2.88469e-04	-8.38293e-06	-1.70963e-04	-2.48452e-04	-2.73764e-04	-2.82177e-04	-2.80138e-04	-2.82192e-04	-2.73788e-04	-2.48466e-04	-1.70995e-04	-8.44964e-06	 2.88316e-04	 7.23226e-04	 1.24443e-03	 1.71369e-03	 1.92207e-03	 1.66635e-03	 8.48653e-04	-4.11746e-04	-1.75149e-03	-2.60783e-03	-2.29587e-03	-6.15385e-04
