Time [s],U2 [m],RF2 [N],U3 [m],n_buckled
0.000000e+00,0.000000e+00,3.155777e-01,0.000000e+00,14
1.000203e-02,1.000240e-04,7.421497e+02,-1.940669e-05,5
2.000159e-02,2.000129e-04,7.662709e+02,-6.018367e-06,5
3.000114e-02,2.999922e-04,9.103510e+02,-2.088956e-04,7
4.000070e-02,3.999716e-04,1.024417e+03,-1.034872e-04,7
5.000025e-02,4.999509e-04,1.145132e+03,-2.022808e-05,7
6.000229e-02,5.999550e-04,1.273160e+03,4.164129e-05,7
7.000184e-02,6.999344e-04,1.401969e+03,1.014049e-04,7
8.000139e-02,7.999135e-04,1.530848e+03,1.623378e-04,7
9.000095e-02,8.998928e-04,1.659488e+03,2.231966e-04,7
1.000005e-01,9.998722e-04,1.787567e+03,2.807110e-04,7
1.100001e-01,1.099852e-03,1.914119e+03,3.234674e-04,7
1.200021e-01,1.199856e-03,2.038020e+03,3.304659e-04,7
1.300016e-01,1.299835e-03,2.160978e+03,3.227447e-04,7
1.400012e-01,1.399814e-03,2.284216e+03,3.219006e-04,7
1.500008e-01,1.499794e-03,2.407361e+03,3.218809e-04,7
1.600003e-01,1.599773e-03,2.530332e+03,3.221284e-04,7
1.700023e-01,1.699777e-03,2.653115e+03,3.224366e-04,7
1.800019e-01,1.799756e-03,2.775647e+03,3.227589e-04,7
1.900014e-01,1.899736e-03,2.897962e+03,3.230258e-04,7
2.000010e-01,1.999715e-03,3.020047e+03,3.233461e-04,7
2.100006e-01,2.099694e-03,3.141878e+03,3.237742e-04,7
2.200001e-01,2.199674e-03,3.263471e+03,3.242979e-04,7
2.300021e-01,2.299678e-03,3.384851e+03,3.249027e-04,7
2.400017e-01,2.399657e-03,3.505941e+03,3.254954e-04,7
2.500013e-01,2.499984e-03,3.626790e+03,3.262769e-04,7
2.600008e-01,2.600433e-03,3.747381e+03,3.272246e-04,7
2.700004e-01,2.700882e-03,3.867707e+03,3.283066e-04,7
2.800024e-01,2.801355e-03,3.987812e+03,3.296731e-04,7
2.900020e-01,2.901804e-03,4.107633e+03,3.311764e-04,7
3.000015e-01,3.002253e-03,4.227195e+03,3.330178e-04,7
3.100010e-01,3.102701e-03,4.346495e+03,3.352807e-04,7
3.200006e-01,3.203149e-03,4.465520e+03,3.377197e-04,7
3.300002e-01,3.303598e-03,4.584297e+03,3.407307e-04,7
