time,U3 [m],Tension [N],Compression [N]
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e-03,2.141963e-08,4.623689e-01,-4.104537e+00
2.000000e-03,4.298154e-08,9.247438e-01,-8.209159e+00
3.500000e-03,7.538802e-08,1.618307e+00,-1.436608e+01
5.750000e-03,1.242411e-07,2.658656e+00,-2.360149e+01
9.125000e-03,1.979924e-07,4.219184e+00,-3.745464e+01
1.418750e-02,3.095737e-07,6.559982e+00,-5.823443e+01
2.178125e-02,4.790168e-07,1.007119e+01,-8.940416e+01
3.317187e-02,7.379303e-07,1.533800e+01,-1.361588e+02
5.025781e-02,1.137559e-06,2.323822e+01,-2.062908e+02
7.025781e-02,1.623782e-06,3.248585e+01,-2.883841e+02
9.025782e-02,2.130972e-06,4.173348e+01,-3.704773e+02
1.102578e-01,2.662266e-06,5.098112e+01,-4.525706e+02
1.302578e-01,3.219362e-06,6.022875e+01,-5.346638e+02
1.502578e-01,3.804768e-06,6.947638e+01,-6.167569e+02
1.702578e-01,4.421367e-06,7.872401e+01,-6.988501e+02
1.902578e-01,5.072522e-06,8.797164e+01,-7.809432e+02
2.102578e-01,5.762123e-06,9.721927e+01,-8.630363e+02
2.302578e-01,6.494738e-06,1.064669e+02,-9.451294e+02
2.502578e-01,7.275756e-06,1.157145e+02,-1.027222e+03
2.702578e-01,8.111601e-06,1.249621e+02,-1.109315e+03
2.902578e-01,9.009994e-06,1.342098e+02,-1.191408e+03
3.102578e-01,9.980308e-06,1.434574e+02,-1.273501e+03
3.302578e-01,1.103406e-05,1.527050e+02,-1.355594e+03
3.502578e-01,1.218555e-05,1.619526e+02,-1.437687e+03
3.702578e-01,1.345281e-05,1.712002e+02,-1.519780e+03
3.902578e-01,1.486830e-05,1.804478e+02,-1.601873e+03
4.102578e-01,1.644637e-05,1.896954e+02,-1.683965e+03
4.302578e-01,1.823463e-05,1.989430e+02,-1.766058e+03
4.502578e-01,2.028818e-05,2.081906e+02,-1.848151e+03
4.702578e-01,2.268419e-05,2.174382e+02,-1.930243e+03
4.902578e-01,2.553438e-05,2.266858e+02,-2.012335e+03
5.102578e-01,2.900700e-05,2.359333e+02,-2.094428e+03
5.302578e-01,3.336805e-05,2.451809e+02,-2.176520e+03
5.502578e-01,3.906486e-05,2.544283e+02,-2.258611e+03
5.702578e-01,4.691310e-05,2.636757e+02,-2.340702e+03
5.902578e-01,5.857574e-05,2.729229e+02,-2.422790e+03
6.102578e-01,7.805205e-05,2.821696e+02,-2.504874e+03
6.302578e-01,1.180050e-04,2.914143e+02,-2.586941e+03
6.502578e-01,2.506296e-04,3.006432e+02,-2.668867e+03
6.702578e-01,2.373598e-03,3.076868e+02,-2.731234e+03
6.902578e-01,5.241490e-03,3.082582e+02,-2.735761e+03
7.102578e-01,7.083490e-03,3.084744e+02,-2.737147e+03
7.302578e-01,8.541928e-03,3.086488e+02,-2.738132e+03
7.502578e-01,9.787017e-03,3.088040e+02,-2.738914e+03
7.702578e-01,1.089060e-02,3.089533e+02,-2.739697e+03
7.902578e-01,1.189229e-02,3.090962e+02,-2.740402e+03
8.102578e-01,1.281576e-02,3.092352e+02,-2.741068e+03
8.302578e-01,1.367681e-02,3.093713e+02,-2.741707e+03
8.502578e-01,1.448745e-02,3.094958e+02,-2.742046e+03
8.702578e-01,1.525388e-02,3.096286e+02,-2.742701e+03
8.902578e-01,1.598358e-02,3.097582e+02,-2.743327e+03
9.102578e-01,1.668162e-02,3.098825e+02,-2.743885e+03
9.302578e-01,1.735217e-02,3.099993e+02,-2.744368e+03
9.502578e-01,1.799917e-02,3.101028e+02,-2.744726e+03
9.702578e-01,1.862724e-02,3.101778e+02,-2.744822e+03
9.902578e-01,1.925166e-02,3.101263e+02,-2.743815e+03
1.000000e+00,1.956411e-02,3.099875e+02,-2.742286e+03
