time,U3 [m],Tension [N],Compression [N]
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e-03,3.428412e-08,8.108745e-01,-1.054160e+01
2.000000e-03,6.872825e-08,1.621753e+00,-2.108325e+01
3.500000e-03,1.204889e-07,2.838072e+00,-3.689575e+01
5.750000e-03,1.984790e-07,4.662553e+00,-6.061454e+01
9.125000e-03,3.162562e-07,7.399281e+00,-9.619278e+01
1.418750e-02,4.947217e-07,1.150438e+01,-1.495602e+02
2.178125e-02,7.665385e-07,1.766204e+01,-2.296115e+02
3.317187e-02,1.183801e-06,2.689853e+01,-3.496885e+02
5.025781e-02,1.832187e-06,4.075328e+01,-5.298040e+02
7.025781e-02,2.626786e-06,5.697100e+01,-7.406387e+02
9.025782e-02,3.464983e-06,7.318873e+01,-9.514733e+02
1.102578e-01,4.350158e-06,8.940645e+01,-1.162308e+03
1.302578e-01,5.286593e-06,1.056242e+02,-1.373142e+03
1.502578e-01,6.279419e-06,1.218419e+02,-1.583976e+03
1.702578e-01,7.334462e-06,1.380596e+02,-1.794810e+03
1.902578e-01,8.458442e-06,1.542772e+02,-2.005643e+03
2.102578e-01,9.659120e-06,1.704949e+02,-2.216477e+03
2.302578e-01,1.094554e-05,1.867126e+02,-2.427310e+03
2.502578e-01,1.232832e-05,2.029302e+02,-2.638142e+03
2.702578e-01,1.381998e-05,2.191478e+02,-2.848974e+03
2.902578e-01,1.543545e-05,2.353655e+02,-3.059806e+03
3.102578e-01,1.719268e-05,2.515830e+02,-3.270638e+03
3.302578e-01,1.911346e-05,2.678006e+02,-3.481469e+03
3.502578e-01,2.122454e-05,2.840181e+02,-3.692300e+03
3.702578e-01,2.355918e-05,3.002357e+02,-3.903130e+03
3.902578e-01,2.615927e-05,3.164531e+02,-4.113960e+03
4.102578e-01,2.907847e-05,3.326705e+02,-4.324788e+03
4.302578e-01,3.238668e-05,3.488879e+02,-4.535616e+03
4.502578e-01,3.617690e-05,3.651052e+02,-4.746443e+03
4.702578e-01,4.057585e-05,3.813224e+02,-4.957269e+03
4.902578e-01,4.576104e-05,3.975394e+02,-5.168092e+03
5.102578e-01,5.210639e-05,4.137563e+02,-5.378913e+03
5.302578e-01,5.983305e-05,4.299728e+02,-5.589729e+03
5.502578e-01,6.966347e-05,4.461887e+02,-5.800538e+03
5.702578e-01,8.270940e-05,4.624038e+02,-6.011335e+03
5.902578e-01,1.010855e-04,4.786168e+02,-6.222106e+03
6.102578e-01,1.294317e-04,4.948251e+02,-6.432814e+03
6.302578e-01,1.805757e-04,5.110180e+02,-6.643321e+03
6.502578e-01,3.101034e-04,5.271189e+02,-6.852627e+03
6.702578e-01,1.097552e-03,5.406972e+02,-7.028982e+03
6.902578e-01,2.534339e-03,5.432728e+02,-7.061660e+03
7.102578e-01,3.501468e-03,5.438647e+02,-7.068424e+03
7.302578e-01,4.260452e-03,5.441863e+02,-7.071645e+03
7.502578e-01,4.904056e-03,5.444201e+02,-7.073746e+03
7.702578e-01,5.472586e-03,5.446067e+02,-7.075217e+03
7.902578e-01,5.987726e-03,5.447593e+02,-7.075733e+03
8.102578e-01,6.461204e-03,5.449028e+02,-7.076837e+03
8.302578e-01,6.902263e-03,5.450323e+02,-7.077681e+03
8.502578e-01,7.316852e-03,5.451494e+02,-7.078305e+03
8.702578e-01,7.709319e-03,5.452559e+02,-7.078763e+03
8.902578e-01,8.083008e-03,5.453521e+02,-7.079073e+03
9.102578e-01,8.440581e-03,5.454376e+02,-7.079236e+03
9.302578e-01,8.784248e-03,5.455113e+02,-7.079222e+03
9.502578e-01,9.116000e-03,5.455710e+02,-7.079067e+03
9.702578e-01,9.437596e-03,5.456130e+02,-7.078657e+03
9.902578e-01,9.751135e-03,5.456319e+02,-7.077935e+03
1.000000e+00,9.901666e-03,5.456306e+02,-7.077439e+03
