time,U3 [m],Tension [N],Compression [N]
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e-03,2.317676e-08,5.060105e-01,-4.812746e+00
2.000000e-03,4.638115e-08,1.012027e+00,-9.625574e+00
3.500000e-03,8.124473e-08,1.771054e+00,-1.684482e+01
5.750000e-03,1.336976e-07,2.909601e+00,-2.767373e+01
9.125000e-03,2.127635e-07,4.617428e+00,-4.391718e+01
1.418750e-02,3.322861e-07,7.179178e+00,-6.828245e+01
2.178125e-02,5.137446e-07,1.102182e+01,-1.048305e+02
3.317187e-02,7.910425e-07,1.678579e+01,-1.596526e+02
5.025781e-02,1.219121e-06,2.543175e+01,-2.418859e+02
7.025781e-02,1.740013e-06,3.555233e+01,-3.381444e+02
9.025782e-02,2.283385e-06,4.567290e+01,-4.344029e+02
1.102578e-01,2.852503e-06,5.579348e+01,-5.306615e+02
1.302578e-01,3.449166e-06,6.591406e+01,-6.269199e+02
1.502578e-01,4.075961e-06,7.603463e+01,-7.231784e+02
1.702578e-01,4.735900e-06,8.615521e+01,-8.194368e+02
1.902578e-01,5.432451e-06,9.627578e+01,-9.156952e+02
2.102578e-01,6.169629e-06,1.063964e+02,-1.011954e+03
2.302578e-01,6.952119e-06,1.165169e+02,-1.108212e+03
2.502578e-01,7.785437e-06,1.266375e+02,-1.204470e+03
2.702578e-01,8.676123e-06,1.367581e+02,-1.300728e+03
2.902578e-01,9.632013e-06,1.468786e+02,-1.396986e+03
3.102578e-01,1.066258e-05,1.569992e+02,-1.493244e+03
3.302578e-01,1.177941e-05,1.671197e+02,-1.589503e+03
3.502578e-01,1.299686e-05,1.772403e+02,-1.685761e+03
3.702578e-01,1.433292e-05,1.873608e+02,-1.782018e+03
3.902578e-01,1.581057e-05,1.974814e+02,-1.878276e+03
4.102578e-01,1.747184e-05,2.076019e+02,-1.974534e+03
4.302578e-01,1.933593e-05,2.177225e+02,-2.070792e+03
4.502578e-01,2.146631e-05,2.278430e+02,-2.167049e+03
4.702578e-01,2.393864e-05,2.379635e+02,-2.263307e+03
4.902578e-01,2.686206e-05,2.480840e+02,-2.359564e+03
5.102578e-01,3.040046e-05,2.582045e+02,-2.455821e+03
5.302578e-01,3.481218e-05,2.683249e+02,-2.552078e+03
5.502578e-01,4.053044e-05,2.784453e+02,-2.648334e+03
5.702578e-01,4.834304e-05,2.885655e+02,-2.744589e+03
5.902578e-01,5.985130e-05,2.986856e+02,-2.840842e+03
6.102578e-01,7.889220e-05,3.088050e+02,-2.937089e+03
6.302578e-01,1.175454e-04,3.189222e+02,-3.033314e+03
6.502578e-01,2.437128e-04,3.290216e+02,-3.129370e+03
6.702578e-01,2.191613e-03,3.368221e+02,-3.203421e+03
6.902578e-01,4.905262e-03,3.374618e+02,-3.208949e+03
7.102578e-01,6.641014e-03,3.376989e+02,-3.210618e+03
7.302578e-01,8.014936e-03,3.378802e+02,-3.211753e+03
7.502578e-01,9.187259e-03,3.380395e+02,-3.212658e+03
7.702578e-01,1.022627e-02,3.381903e+02,-3.213515e+03
7.902578e-01,1.116929e-02,3.383331e+02,-3.214281e+03
8.102578e-01,1.203876e-02,3.384700e+02,-3.214989e+03
8.302578e-01,1.284969e-02,3.386012e+02,-3.215641e+03
8.502578e-01,1.361334e-02,3.387186e+02,-3.215986e+03
8.702578e-01,1.433627e-02,3.388360e+02,-3.216549e+03
8.902578e-01,1.502589e-02,3.389376e+02,-3.216958e+03
9.102578e-01,1.568842e-02,3.390084e+02,-3.217053e+03
9.302578e-01,1.633226e-02,3.390062e+02,-3.216423e+03
9.502578e-01,1.700895e-02,3.384778e+02,-3.210810e+03
9.702578e-01,1.778928e-02,3.367761e+02,-3.193874e+03
9.752578e-01,1.804975e-02,3.357241e+02,-3.183625e+03
9.827578e-01,1.929107e-02,3.262844e+02,-3.092803e+03
9.902578e-01,2.021198e-02,3.196657e+02,-3.028802e+03
9.977578e-01,2.085083e-02,3.155506e+02,-2.989329e+03
1.000000e+00,2.104169e-02,3.143202e+02,-2.977452e+03
