time,U3 [m],Tension [N],Compression [N]
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e-03,3.806773e-08,1.660794e+00,-4.264792e+01
2.000000e-03,7.635602e-08,3.321641e+00,-8.529555e+01
3.500000e-03,1.339135e-07,5.812871e+00,-1.492672e+02
5.750000e-03,2.207176e-07,9.549713e+00,-2.452245e+02
9.125000e-03,3.519821e-07,1.515497e+01,-3.891604e+02
1.418750e-02,5.512782e-07,2.356285e+01,-6.050639e+02
2.178125e-02,8.556869e-07,3.617465e+01,-9.289182e+02
3.317187e-02,1.324845e-06,5.509230e+01,-1.414698e+03
5.025781e-02,2.057768e-06,8.346866e+01,-2.143363e+03
7.025781e-02,2.963015e-06,1.166845e+02,-2.996298e+03
9.025782e-02,3.923618e-06,1.499002e+02,-3.849226e+03
1.102578e-01,4.944098e-06,1.831157e+02,-4.702147e+03
1.302578e-01,6.029814e-06,2.163310e+02,-5.555061e+03
1.502578e-01,7.187127e-06,2.495461e+02,-6.407967e+03
1.702578e-01,8.423392e-06,2.827609e+02,-7.260866e+03
1.902578e-01,9.747136e-06,3.159756e+02,-8.113757e+03
2.102578e-01,1.116828e-05,3.491900e+02,-8.966641e+03
2.302578e-01,1.269843e-05,3.824043e+02,-9.819517e+03
2.502578e-01,1.435122e-05,4.156182e+02,-1.067238e+04
2.702578e-01,1.614281e-05,4.488320e+02,-1.152524e+04
2.902578e-01,1.809243e-05,4.820454e+02,-1.237809e+04
3.102578e-01,2.022326e-05,5.152586e+02,-1.323094e+04
3.302578e-01,2.256339e-05,5.484715e+02,-1.408377e+04
3.502578e-01,2.514728e-05,5.816841e+02,-1.493659e+04
3.702578e-01,2.801768e-05,6.148963e+02,-1.578940e+04
3.902578e-01,3.122834e-05,6.481081e+02,-1.664219e+04
4.102578e-01,3.484777e-05,6.813194e+02,-1.749498e+04
4.302578e-01,3.896486e-05,7.145302e+02,-1.834774e+04
4.502578e-01,4.369705e-05,7.477402e+02,-1.920049e+04
4.702578e-01,4.920302e-05,7.809493e+02,-2.005321e+04
4.902578e-01,5.570268e-05,8.141573e+02,-2.090590e+04
5.102578e-01,6.351013e-05,8.473635e+02,-2.175854e+04
5.302578e-01,7.309044e-05,8.805674e+02,-2.261112e+04
5.502578e-01,8.551226e-05,9.137670e+02,-2.346358e+04
5.702578e-01,1.015043e-04,9.469603e+02,-2.431589e+04
5.902578e-01,1.234951e-04,9.801414e+02,-2.516787e+04
6.102578e-01,1.558758e-04,1.013297e+03,-2.601919e+04
6.302578e-01,2.087909e-04,1.046387e+03,-2.686882e+04
6.502578e-01,3.120353e-04,1.079246e+03,-2.771249e+04
6.702578e-01,5.959448e-04,1.110592e+03,-2.851712e+04
6.902578e-01,1.426369e-03,1.128659e+03,-2.897895e+04
7.102578e-01,2.242807e-03,1.131754e+03,-2.905430e+04
7.302578e-01,3.104666e-03,1.130251e+03,-2.901095e+04
7.305703e-01,3.139991e-03,1.130032e+03,-2.900521e+04
7.308828e-01,3.189574e-03,1.129686e+03,-2.899620e+04
7.310000e-01,3.220149e-03,1.129449e+03,-2.899005e+04
7.310439e-01,3.239462e-03,1.129289e+03,-2.898591e+04
7.310604e-01,3.252508e-03,1.129176e+03,-2.898300e+04
7.310604e-01,3.252508e-03,1.129176e+03,-2.898300e+04
