Time [s],U3 [m],RF3 [N],n_buckled
0.000000e+00,2.898271e-05,0.000000e+00,0
1.000000e+00,4.738047e-05,1.000225e+00,0
2.000000e+00,6.577768e-05,2.000433e+00,0
3.500000e+00,9.337359e-05,3.500769e+00,0
5.750000e+00,1.347677e-04,5.751317e+00,0
9.125000e+00,1.968596e-04,9.127275e+00,0
1.418750e+01,2.900001e-04,1.419165e+01,0
2.178125e+01,4.297196e-04,2.178961e+01,0
3.178125e+01,6.137358e-04,3.179885e+01,0
4.178125e+01,7.977891e-04,4.181380e+01,0
5.178125e+01,9.818911e-04,5.183619e+01,0
6.178125e+01,1.166054e-03,6.186771e+01,0
7.178125e+01,1.350290e-03,7.191006e+01,0
8.178125e+01,1.534611e-03,8.196491e+01,0
9.178125e+01,1.719033e-03,9.203398e+01,0
1.017812e+02,1.903568e-03,1.021190e+02,0
1.117812e+02,2.088232e-03,1.122216e+02,0
1.217812e+02,2.273042e-03,1.223436e+02,0
1.317812e+02,2.458017e-03,1.324867e+02,0
1.417812e+02,2.643174e-03,1.426526e+02,0
1.517812e+02,2.828536e-03,1.528433e+02,0
1.617812e+02,3.014128e-03,1.630603e+02,0
1.717812e+02,3.199976e-03,1.733057e+02,0
1.817812e+02,3.386112e-03,1.835813e+02,0
1.917812e+02,3.572572e-03,1.938889e+02,0
2.017812e+02,3.759397e-03,2.042306e+02,0
2.117812e+02,3.946635e-03,2.146084e+02,0
2.217812e+02,4.134345e-03,2.250241e+02,0
2.317812e+02,4.322594e-03,2.354796e+02,0
2.417812e+02,4.511462e-03,2.459763e+02,0
2.517812e+02,4.701043e-03,2.565148e+02,0
2.617812e+02,4.891439e-03,2.670931e+02,0
2.717812e+02,5.082744e-03,2.777062e+02,0
2.817812e+02,5.274983e-03,2.883361e+02,0
2.917812e+02,5.467933e-03,2.989378e+02,0
3.017812e+02,5.660598e-03,3.093984e+02,0
3.117812e+02,5.850006e-03,3.194454e+02,0
3.217812e+02,6.030162e-03,3.286063e+02,0
3.317812e+02,6.196327e-03,3.365091e+02,0
3.417812e+02,6.351874e-03,3.433312e+02,1
3.517812e+02,6.504161e-03,3.495294e+02,1
3.617812e+02,6.658428e-03,3.554547e+02,1
3.717812e+02,6.817125e-03,3.613049e+02,1
3.817812e+02,6.980890e-03,3.671633e+02,1
3.917812e+02,7.149408e-03,3.730449e+02,1
4.017812e+02,7.321628e-03,3.789072e+02,1
4.117812e+02,7.495296e-03,3.846259e+02,1
4.217812e+02,7.665618e-03,3.899369e+02,1
4.317812e+02,7.824884e-03,3.944415e+02,1
4.417812e+02,7.968104e-03,3.978817e+02,1
4.517812e+02,8.098666e-03,4.003702e+02,3
4.617812e+02,8.223495e-03,4.021789e+02,3
4.717812e+02,8.347979e-03,4.035365e+02,3
4.817812e+02,8.475219e-03,4.045937e+02,3
4.917812e+02,8.606718e-03,4.054476e+02,3
5.017812e+02,8.742994e-03,4.061599e+02,3
5.117812e+02,8.884066e-03,4.067702e+02,3
5.217812e+02,9.029687e-03,4.073054e+02,3
5.317812e+02,9.179502e-03,4.077838e+02,3
5.417812e+02,9.333113e-03,4.082186e+02,3
5.517812e+02,9.490136e-03,4.086192e+02,3
5.617812e+02,9.650207e-03,4.089927e+02,3
5.717812e+02,9.813000e-03,4.093447e+02,3
5.817812e+02,9.978220e-03,4.096794e+02,3
5.917812e+02,1.014561e-02,4.100007e+02,3
6.017812e+02,1.031494e-02,4.103106e+02,3
6.117812e+02,1.048601e-02,4.106119e+02,3
6.217812e+02,1.065865e-02,4.109067e+02,3
6.317812e+02,1.083269e-02,4.111968e+02,3
6.417812e+02,1.100802e-02,4.114839e+02,3
6.517812e+02,1.118449e-02,4.117693e+02,3
6.617812e+02,1.136202e-02,4.120544e+02,3
6.717812e+02,1.154051e-02,4.123404e+02,3
6.817812e+02,1.171986e-02,4.126284e+02,3
6.917812e+02,1.190002e-02,4.129196e+02,3
7.017812e+02,1.208091e-02,4.132148e+02,3
7.117812e+02,1.226247e-02,4.135149e+02,3
7.217812e+02,1.244465e-02,4.138210e+02,3
7.317812e+02,1.262741e-02,4.141336e+02,3
7.417812e+02,1.281069e-02,4.144538e+02,3
7.517812e+02,1.299447e-02,4.147821e+02,3
7.617812e+02,1.317869e-02,4.151192e+02,3
7.717812e+02,1.336333e-02,4.154659e+02,3
7.817812e+02,1.354836e-02,4.158226e+02,3
7.917812e+02,1.373375e-02,4.161899e+02,3
8.017812e+02,1.391948e-02,4.165684e+02,3
8.117812e+02,1.410550e-02,4.169584e+02,3
8.217812e+02,1.429181e-02,4.173604e+02,3
8.317812e+02,1.447838e-02,4.177747e+02,3
8.417812e+02,1.466519e-02,4.182015e+02,3
8.517812e+02,1.485220e-02,4.186411e+02,3
8.617812e+02,1.503940e-02,4.190934e+02,3
8.717812e+02,1.522677e-02,4.195587e+02,3
8.817812e+02,1.541428e-02,4.200367e+02,3
8.917812e+02,1.560191e-02,4.205272e+02,3
9.017812e+02,1.578962e-02,4.210299e+02,3
9.117812e+02,1.597738e-02,4.215443e+02,3
9.217812e+02,1.616516e-02,4.220696e+02,3
9.317812e+02,1.635291e-02,4.226049e+02,3
9.417812e+02,1.654059e-02,4.231490e+02,3
9.517812e+02,1.672813e-02,4.237001e+02,3
9.617812e+02,1.691547e-02,4.242563e+02,3
9.717812e+02,1.710251e-02,4.248150e+02,3
9.817812e+02,1.728915e-02,4.253730e+02,3
9.917812e+02,1.747525e-02,4.259264e+02,3
1.001781e+03,1.766063e-02,4.264702e+02,3
1.011781e+03,1.784509e-02,4.269973e+02,3
1.021781e+03,1.802837e-02,4.275021e+02,3
1.031781e+03,1.821012e-02,4.279748e+02,3
1.041781e+03,1.838997e-02,4.284045e+02,3
1.051781e+03,1.856745e-02,4.287790e+02,3
1.061781e+03,1.874202e-02,4.290844e+02,3
1.071781e+03,1.891307e-02,4.293056e+02,3
1.081781e+03,1.907988e-02,4.294269e+02,3
1.091781e+03,1.924164e-02,4.294332e+02,5
1.101781e+03,1.939743e-02,4.293116e+02,5
1.111781e+03,1.954650e-02,4.290542e+02,5
1.121781e+03,1.968866e-02,4.286607e+02,5
1.131781e+03,1.982478e-02,4.281385e+02,5
1.141781e+03,1.995657e-02,4.275000e+02,7
1.151781e+03,2.008601e-02,4.267583e+02,7
1.161781e+03,2.021474e-02,4.259258e+02,7
1.171781e+03,2.034388e-02,4.250137e+02,7
1.181781e+03,2.047408e-02,4.240314e+02,7
1.191781e+03,2.060567e-02,4.229872e+02,7
1.201781e+03,2.073876e-02,4.218884e+02,7
1.211781e+03,2.087335e-02,4.207409e+02,7
1.221781e+03,2.100937e-02,4.195500e+02,7
1.231781e+03,2.114669e-02,4.183200e+02,7
1.241781e+03,2.128519e-02,4.170548e+02,7
1.251781e+03,2.142475e-02,4.157576e+02,7
1.261781e+03,2.156523e-02,4.144313e+02,7
1.271781e+03,2.170652e-02,4.130782e+02,7
1.281781e+03,2.184848e-02,4.117006e+02,7
1.291781e+03,2.199101e-02,4.103001e+02,7
1.301781e+03,2.213399e-02,4.088785e+02,7
1.311781e+03,2.227736e-02,4.074381e+02,7
1.321781e+03,2.242100e-02,4.059787e+02,7
1.331781e+03,2.256484e-02,4.045021e+02,7
1.341781e+03,2.270881e-02,4.030096e+02,7
1.351781e+03,2.285286e-02,4.015023e+02,7
1.361781e+03,2.299694e-02,3.999810e+02,7
1.371781e+03,2.314098e-02,3.984464e+02,7
1.381781e+03,2.328493e-02,3.968993e+02,7
1.391781e+03,2.342871e-02,3.953398e+02,7
1.401781e+03,2.357223e-02,3.937679e+02,7
1.411781e+03,2.371531e-02,3.921820e+02,7
1.421781e+03,2.385772e-02,3.905824e+02,7
1.431781e+03,2.399904e-02,3.889656e+02,7
1.441781e+03,2.413857e-02,3.873275e+02,7
1.451781e+03,2.427522e-02,3.856621e+02,7
1.461781e+03,2.440728e-02,3.839615e+02,7
1.471781e+03,2.453241e-02,3.822163e+02,7
1.481781e+03,2.464801e-02,3.804167e+02,9
1.491781e+03,2.475219e-02,3.785530e+02,9
1.501781e+03,2.484472e-02,3.766153e+02,11
1.511781e+03,2.492695e-02,3.745950e+02,11
1.521781e+03,2.500093e-02,3.724874e+02,11
1.531781e+03,2.506871e-02,3.702927e+02,11
1.541781e+03,2.513200e-02,3.680156e+02,11
1.551781e+03,2.519200e-02,3.656627e+02,11
1.561781e+03,2.524963e-02,3.632421e+02,11
1.571781e+03,2.530561e-02,3.607625e+02,11
1.581781e+03,2.536038e-02,3.582316e+02,11
1.591781e+03,2.541431e-02,3.556562e+02,11
1.601781e+03,2.546764e-02,3.530427e+02,11
1.611781e+03,2.552056e-02,3.503964e+02,11
1.621781e+03,2.557321e-02,3.477221e+02,11
1.631781e+03,2.562568e-02,3.450240e+02,11
1.641781e+03,2.567801e-02,3.423057e+02,11
1.651781e+03,2.573022e-02,3.395706e+02,11
1.661781e+03,2.578226e-02,3.368215e+02,11
1.671781e+03,2.583406e-02,3.340613e+02,11
1.681781e+03,2.588546e-02,3.312929e+02,11
1.691781e+03,2.593626e-02,3.285190e+02,11
1.701781e+03,2.598614e-02,3.257427e+02,11
1.711781e+03,2.603474e-02,3.229669e+02,11
1.721781e+03,2.608167e-02,3.201948e+02,11
1.731781e+03,2.612653e-02,3.174282e+02,11
1.741781e+03,2.616904e-02,3.146677e+02,11
1.751781e+03,2.620908e-02,3.119118e+02,12
1.761781e+03,2.624676e-02,3.091573e+02,12
1.771781e+03,2.628230e-02,3.064003e+02,12
1.781781e+03,2.631601e-02,3.036371e+02,12
1.791781e+03,2.634823e-02,3.008654e+02,12
1.801781e+03,2.637921e-02,2.980839e+02,12
1.811781e+03,2.640915e-02,2.952929e+02,12
1.821781e+03,2.643812e-02,2.924935e+02,12
1.831781e+03,2.646609e-02,2.896880e+02,12
1.841781e+03,2.649288e-02,2.868791e+02,12
1.851781e+03,2.651817e-02,2.840710e+02,12
1.861781e+03,2.654143e-02,2.812690e+02,12
1.871781e+03,2.656189e-02,2.784802e+02,12
1.881781e+03,2.657854e-02,2.757144e+02,12
1.891781e+03,2.659014e-02,2.729836e+02,12
1.901781e+03,2.659532e-02,2.703021e+02,12
1.911781e+03,2.659284e-02,2.676834e+02,12
1.921781e+03,2.658183e-02,2.651367e+02,12
1.931781e+03,2.656203e-02,2.626636e+02,12
1.941781e+03,2.653375e-02,2.602584e+02,14
1.951781e+03,2.649771e-02,2.579096e+02,14
1.961781e+03,2.645487e-02,2.556044e+02,14
1.971781e+03,2.640618e-02,2.533304e+02,14
1.981781e+03,2.635259e-02,2.510774e+02,14
1.991781e+03,2.629483e-02,2.488373e+02,14
2.001781e+03,2.623362e-02,2.466041e+02,14
2.011781e+03,2.616954e-02,2.443736e+02,14
2.021781e+03,2.610308e-02,2.421426e+02,14
2.031781e+03,2.603464e-02,2.399090e+02,14
2.041781e+03,2.596457e-02,2.376714e+02,14
2.051781e+03,2.589316e-02,2.354289e+02,14
2.061781e+03,2.582066e-02,2.331807e+02,14
2.071781e+03,2.574728e-02,2.309264e+02,14
2.081781e+03,2.567321e-02,2.286660e+02,14
2.091781e+03,2.559862e-02,2.263992e+02,14
2.101781e+03,2.552366e-02,2.241260e+02,14
2.111781e+03,2.544844e-02,2.218464e+02,14
2.121781e+03,2.537309e-02,2.195606e+02,14
2.131781e+03,2.529772e-02,2.172686e+02,14
2.141781e+03,2.522242e-02,2.149706e+02,14
2.151781e+03,2.514731e-02,2.126665e+02,14
2.161781e+03,2.507245e-02,2.103567e+02,14
2.171781e+03,2.499794e-02,2.080411e+02,14
2.181781e+03,2.492387e-02,2.057200e+02,14
2.191781e+03,2.485031e-02,2.033934e+02,14
2.201781e+03,2.477733e-02,2.010615e+02,14
2.211781e+03,2.470503e-02,1.987245e+02,14
2.221781e+03,2.463348e-02,1.963825e+02,14
2.231781e+03,2.456276e-02,1.940356e+02,14
2.241781e+03,2.449295e-02,1.916841e+02,14
2.251781e+03,2.442413e-02,1.893280e+02,14
2.261781e+03,2.435639e-02,1.869677e+02,14
2.271781e+03,2.428982e-02,1.846033e+02,14
2.281781e+03,2.422451e-02,1.822351e+02,14
2.291781e+03,2.416055e-02,1.798634e+02,14
2.301781e+03,2.409805e-02,1.774885e+02,14
2.311781e+03,2.403710e-02,1.751107e+02,14
2.321781e+03,2.397783e-02,1.727305e+02,14
2.331781e+03,2.392034e-02,1.703484e+02,14
2.341781e+03,2.386477e-02,1.679649e+02,14
2.351781e+03,2.381125e-02,1.655807e+02,14
2.361781e+03,2.375992e-02,1.631967e+02,14
2.371781e+03,2.371092e-02,1.608136e+02,14
2.381781e+03,2.366444e-02,1.584327e+02,14
2.391781e+03,2.362063e-02,1.560550e+02,14
2.401781e+03,2.357969e-02,1.536822e+02,14
2.411781e+03,2.354181e-02,1.513158e+02,14
2.421781e+03,2.350723e-02,1.489578e+02,14
2.431781e+03,2.347616e-02,1.466106e+02,14
2.441781e+03,2.344879e-02,1.442766e+02,14
2.451781e+03,2.342550e-02,1.419590e+02,14
2.461781e+03,2.340652e-02,1.396613e+02,14
2.471781e+03,2.339214e-02,1.373872e+02,14
2.481781e+03,2.338265e-02,1.351412e+02,14
2.491781e+03,2.337836e-02,1.329279e+02,14
2.501781e+03,2.337961e-02,1.307527e+02,14
2.511781e+03,2.338669e-02,1.286213e+02,14
2.521781e+03,2.339991e-02,1.265397e+02,14
2.531781e+03,2.341957e-02,1.245143e+02,14
2.541781e+03,2.344594e-02,1.225516e+02,14
2.551781e+03,2.347923e-02,1.206582e+02,14
2.561781e+03,2.351965e-02,1.188407e+02,14
2.571781e+03,2.356732e-02,1.171051e+02,14
2.581781e+03,2.362233e-02,1.154573e+02,14
2.591781e+03,2.368469e-02,1.139025e+02,14
2.601781e+03,2.375436e-02,1.124451e+02,14
2.611781e+03,2.383122e-02,1.110887e+02,14
2.621781e+03,2.391509e-02,1.098361e+02,14
2.631781e+03,2.400575e-02,1.086890e+02,14
2.641781e+03,2.410292e-02,1.076480e+02,14
2.651781e+03,2.420627e-02,1.067131e+02,14
2.661781e+03,2.431545e-02,1.058831e+02,14
2.671781e+03,2.443009e-02,1.051562e+02,14
2.681781e+03,2.454979e-02,1.045295e+02,14
