Time [s],U3 [m],RF3 [N],n_buckled
0.000000e+00,-2.361853e-05,0.000000e+00,0
1.000000e+00,1.550924e-05,1.001303e+00,0
2.000000e+00,5.463758e-05,2.002242e+00,0
3.500000e+00,1.133311e-04,3.503862e+00,0
5.750000e+00,2.013741e-04,5.756898e+00,0
9.125000e+00,3.334485e-04,9.138846e+00,0
1.418750e+01,5.315944e-04,1.422063e+01,0
2.178125e+01,8.289310e-04,2.187491e+01,0
3.178125e+01,1.220804e-03,3.204226e+01,0
4.178125e+01,1.613182e-03,4.234979e+01,0
5.178125e+01,2.006217e-03,5.284109e+01,0
6.178125e+01,2.400060e-03,6.355783e+01,0
7.178125e+01,2.794860e-03,7.453990e+01,0
8.178125e+01,3.190762e-03,8.582508e+01,0
9.178125e+01,3.587915e-03,9.744885e+01,0
1.017812e+02,3.986469e-03,1.094441e+02,0
1.117812e+02,4.386583e-03,1.218412e+02,0
1.217812e+02,4.788428e-03,1.346671e+02,0
1.317812e+02,5.192195e-03,1.479459e+02,0
1.417812e+02,5.598114e-03,1.616975e+02,0
1.517812e+02,6.006467e-03,1.759373e+02,0
1.617812e+02,6.417616e-03,1.906735e+02,0
1.717812e+02,6.832046e-03,2.059026e+02,0
1.817812e+02,7.250381e-03,2.215911e+02,0
1.917812e+02,7.673207e-03,2.376496e+02,0
2.017812e+02,8.099759e-03,2.537563e+02,0
2.117812e+02,8.521244e-03,2.688732e+02,0
2.217812e+02,8.914150e-03,2.810963e+02,0
2.317812e+02,9.286418e-03,2.906149e+02,0
2.417812e+02,9.667045e-03,2.991317e+02,1
2.517812e+02,1.006438e-02,3.074969e+02,1
2.617812e+02,1.047646e-02,3.158731e+02,1
2.717812e+02,1.089540e-02,3.238454e+02,1
2.817812e+02,1.129454e-02,3.299189e+02,1
2.917812e+02,1.163732e-02,3.323624e+02,1
3.017812e+02,1.195217e-02,3.318767e+02,3
3.117812e+02,1.227324e-02,3.296918e+02,3
3.217812e+02,1.261078e-02,3.265488e+02,3
3.317812e+02,1.296495e-02,3.228708e+02,3
3.417812e+02,1.333336e-02,3.189099e+02,3
3.517812e+02,1.371343e-02,3.148229e+02,3
3.617812e+02,1.410299e-02,3.107111e+02,3
3.717812e+02,1.450030e-02,3.066418e+02,3
3.817812e+02,1.490396e-02,3.026615e+02,3
3.917812e+02,1.531279e-02,2.987945e+02,3
4.017812e+02,1.572567e-02,2.950569e+02,3
4.117812e+02,1.614150e-02,2.914508e+02,3
4.217812e+02,1.655892e-02,2.879636e+02,3
4.317812e+02,1.697601e-02,2.845641e+02,3
4.417812e+02,1.738965e-02,2.811898e+02,3
4.517812e+02,1.779439e-02,2.777472e+02,3
4.617812e+02,1.818047e-02,2.740731e+02,3
4.717812e+02,1.853412e-02,2.699623e+02,3
4.817812e+02,1.884579e-02,2.652408e+02,3
4.917812e+02,1.911897e-02,2.598415e+02,5
5.017812e+02,1.936476e-02,2.538075e+02,5
5.117812e+02,1.959374e-02,2.472465e+02,5
5.217812e+02,1.981389e-02,2.402875e+02,5
5.317812e+02,2.003094e-02,2.330591e+02,7
5.417812e+02,2.024895e-02,2.256808e+02,7
5.517812e+02,2.047074e-02,2.182598e+02,7
5.617812e+02,2.069830e-02,2.108909e+02,7
5.717812e+02,2.093301e-02,2.036561e+02,7
5.817812e+02,2.117578e-02,1.966257e+02,7
5.917812e+02,2.142712e-02,1.898574e+02,7
6.017812e+02,2.168700e-02,1.833940e+02,7
6.117812e+02,2.195436e-02,1.772553e+02,7
6.217812e+02,2.222507e-02,1.714120e+02,7
6.317812e+02,2.248305e-02,1.657051e+02,7
6.417812e+02,2.267523e-02,1.597368e+02,9
6.517812e+02,2.275771e-02,1.531351e+02,9
6.617812e+02,2.277014e-02,1.455611e+02,9
6.717812e+02,2.274489e-02,1.371250e+02,9
6.817812e+02,2.269299e-02,1.281286e+02,9
6.917812e+02,2.261417e-02,1.189009e+02,9
7.017812e+02,2.250598e-02,1.096691e+02,10
7.117812e+02,2.237031e-02,1.004196e+02,10
7.217812e+02,2.221102e-02,9.111916e+01,10
7.317812e+02,2.202974e-02,8.186076e+01,10
7.417812e+02,2.182473e-02,7.287628e+01,10
7.517812e+02,2.159300e-02,6.452428e+01,10
7.617812e+02,2.133427e-02,5.706100e+01,10
7.717812e+02,2.105108e-02,5.041335e+01,12
7.817812e+02,2.074730e-02,4.438212e+01,12
7.917812e+02,2.042720e-02,3.883457e+01,12
8.017812e+02,2.009454e-02,3.371146e+01,12
8.117812e+02,1.975231e-02,2.899223e+01,12
8.217812e+02,1.940282e-02,2.467181e+01,12
8.317812e+02,1.904787e-02,2.074907e+01,12
8.417812e+02,1.868889e-02,1.722127e+01,12
8.517812e+02,1.832705e-02,1.408140e+01,12
8.617812e+02,1.796335e-02,1.131090e+01,12
8.717812e+02,1.759858e-02,8.901776e+00,12
8.817812e+02,1.723347e-02,6.822597e+00,12
8.917812e+02,1.686868e-02,5.040239e+00,12
9.017812e+02,1.650475e-02,3.514848e+00,12
9.117812e+02,1.614218e-02,2.200152e+00,12
9.217812e+02,1.578142e-02,1.044057e+00,12
9.317812e+02,1.542288e-02,-1.056474e-02,12
9.417812e+02,1.506697e-02,-1.024881e+00,12
9.517812e+02,1.471406e-02,-2.062915e+00,12
9.617812e+02,1.436459e-02,-3.190177e+00,12
9.717812e+02,1.401898e-02,-4.472127e+00,12
9.817812e+02,1.367773e-02,-5.972505e+00,12
9.917812e+02,1.334132e-02,-7.744795e+00,12
1.001781e+03,1.301041e-02,-9.857935e+00,12
1.011781e+03,1.268560e-02,-1.235335e+01,12
1.021781e+03,1.236754e-02,-1.527145e+01,12
1.031781e+03,1.205687e-02,-1.864382e+01,12
1.041781e+03,1.175426e-02,-2.249296e+01,12
1.051781e+03,1.146032e-02,-2.683249e+01,12
1.061781e+03,1.117561e-02,-3.166801e+01,12
1.071781e+03,1.090062e-02,-3.699830e+01,12
1.081781e+03,1.063579e-02,-4.281692e+01,12
1.091781e+03,1.038143e-02,-4.911393e+01,12
1.101781e+03,1.013783e-02,-5.587756e+01,12
1.111781e+03,9.905166e-03,-6.309578e+01,12
1.121781e+03,9.683572e-03,-7.075735e+01,12
1.131781e+03,9.473136e-03,-7.885210e+01,12
1.141781e+03,9.273940e-03,-8.736972e+01,12
1.151781e+03,9.086097e-03,-9.629668e+01,12
1.161781e+03,8.909809e-03,-1.056107e+02,10
1.171781e+03,8.745437e-03,-1.152738e+02,10
1.181781e+03,8.593519e-03,-1.252269e+02,10
1.191781e+03,8.454773e-03,-1.353891e+02,10
