Time [s],U3 [m],RF3 [N],n_buckled
0.000000e+00,-3.997380e-05,0.000000e+00,0
1.000000e+00,-1.303610e-05,1.000756e+00,0
2.000000e+00,1.390242e-05,2.001252e+00,0
3.500000e+00,5.431053e-05,3.502038e+00,0
5.750000e+00,1.149235e-04,5.753304e+00,0
9.125000e+00,2.058458e-04,9.130622e+00,0
1.418750e+01,3.422393e-04,1.419831e+01,0
2.178125e+01,5.468636e-04,2.180627e+01,0
3.178125e+01,8.164204e-04,3.184335e+01,0
4.178125e+01,1.086124e-03,4.191037e+01,0
5.178125e+01,1.356021e-03,5.201741e+01,0
6.178125e+01,1.626158e-03,6.217430e+01,0
7.178125e+01,1.896581e-03,7.239074e+01,0
8.178125e+01,2.167338e-03,8.267629e+01,0
9.178125e+01,2.438476e-03,9.304036e+01,0
1.017812e+02,2.710043e-03,1.034922e+02,0
1.117812e+02,2.982092e-03,1.140407e+02,0
1.217812e+02,3.254674e-03,1.246947e+02,0
1.317812e+02,3.527844e-03,1.354627e+02,0
1.417812e+02,3.801661e-03,1.463530e+02,0
1.517812e+02,4.076188e-03,1.573734e+02,0
1.617812e+02,4.351497e-03,1.685315e+02,0
1.717812e+02,4.627665e-03,1.798343e+02,0
1.817812e+02,4.904783e-03,1.912886e+02,0
1.917812e+02,5.182958e-03,2.029001e+02,0
2.017812e+02,5.462317e-03,2.146738e+02,0
2.117812e+02,5.743013e-03,2.266131e+02,0
2.217812e+02,6.025233e-03,2.387188e+02,0
2.317812e+02,6.309200e-03,2.509844e+02,0
2.417812e+02,6.595144e-03,2.633972e+02,0
2.517812e+02,6.883189e-03,2.759118e+02,0
2.617812e+02,7.172862e-03,2.884105e+02,0
2.717812e+02,7.461435e-03,3.005784e+02,0
2.817812e+02,7.740482e-03,3.117045e+02,0
2.917812e+02,7.999790e-03,3.210176e+02,0
3.017812e+02,8.244960e-03,3.287388e+02,0
3.117812e+02,8.489704e-03,3.356446e+02,1
3.217812e+02,8.741394e-03,3.422603e+02,1
3.317812e+02,9.001794e-03,3.488198e+02,1
3.417812e+02,9.270197e-03,3.553823e+02,1
3.517812e+02,9.544479e-03,3.618727e+02,1
3.617812e+02,9.819593e-03,3.680125e+02,1
3.717812e+02,1.008324e-02,3.731636e+02,1
3.817812e+02,1.031953e-02,3.765776e+02,1
3.917812e+02,1.053136e-02,3.782458e+02,3
4.017812e+02,1.073486e-02,3.786730e+02,3
4.117812e+02,1.094121e-02,3.782910e+02,3
4.217812e+02,1.115511e-02,3.773773e+02,3
4.317812e+02,1.137775e-02,3.761074e+02,3
4.417812e+02,1.160879e-02,3.745964e+02,3
4.517812e+02,1.184736e-02,3.729225e+02,3
4.617812e+02,1.209249e-02,3.711410e+02,3
4.717812e+02,1.234327e-02,3.692920e+02,3
4.817812e+02,1.259893e-02,3.674053e+02,3
4.917812e+02,1.285878e-02,3.655052e+02,3
5.017812e+02,1.312229e-02,3.636070e+02,3
5.117812e+02,1.338897e-02,3.617259e+02,3
5.217812e+02,1.365846e-02,3.598734e+02,3
5.317812e+02,1.393040e-02,3.580587e+02,3
5.417812e+02,1.420454e-02,3.562891e+02,3
5.517812e+02,1.448061e-02,3.545707e+02,3
5.617812e+02,1.475842e-02,3.529082e+02,3
5.717812e+02,1.503775e-02,3.513051e+02,3
5.817812e+02,1.531844e-02,3.497640e+02,3
5.917812e+02,1.560030e-02,3.482862e+02,3
6.017812e+02,1.588315e-02,3.468717e+02,3
6.117812e+02,1.616680e-02,3.455194e+02,3
6.217812e+02,1.645101e-02,3.442263e+02,3
6.317812e+02,1.673550e-02,3.429874e+02,3
6.417812e+02,1.701990e-02,3.417948e+02,3
6.517812e+02,1.730369e-02,3.406370e+02,3
6.617812e+02,1.758609e-02,3.394949e+02,3
6.717812e+02,1.786599e-02,3.383488e+02,3
6.817812e+02,1.814171e-02,3.371632e+02,3
6.917812e+02,1.841097e-02,3.358941e+02,3
7.017812e+02,1.867098e-02,3.344889e+02,3
7.117812e+02,1.891919e-02,3.328947e+02,3
7.217812e+02,1.915427e-02,3.310695e+02,3
7.317812e+02,1.937653e-02,3.289904e+02,3
7.417812e+02,1.958735e-02,3.266542e+02,5
7.517812e+02,1.978844e-02,3.240718e+02,5
7.617812e+02,1.998141e-02,3.212631e+02,5
7.717812e+02,2.016775e-02,3.182533e+02,5
7.817812e+02,2.034897e-02,3.150708e+02,5
7.917812e+02,2.052656e-02,3.117461e+02,5
8.017812e+02,2.070194e-02,3.083105e+02,5
8.117812e+02,2.087640e-02,3.047980e+02,5
8.217812e+02,2.105099e-02,3.012355e+02,7
8.317812e+02,2.122661e-02,2.976545e+02,7
8.417812e+02,2.140396e-02,2.940828e+02,7
8.517812e+02,2.158356e-02,2.905456e+02,7
8.617812e+02,2.176582e-02,2.870654e+02,7
8.717812e+02,2.195097e-02,2.836618e+02,7
8.817812e+02,2.213914e-02,2.803511e+02,7
8.917812e+02,2.233027e-02,2.771450e+02,7
9.017812e+02,2.252402e-02,2.740472e+02,7
9.117812e+02,2.271965e-02,2.710595e+02,7
9.217812e+02,2.291513e-02,2.681594e+02,7
9.317812e+02,2.310549e-02,2.652937e+02,7
9.417812e+02,2.327910e-02,2.623519e+02,7
9.517812e+02,2.341726e-02,2.591734e+02,9
9.617812e+02,2.351168e-02,2.556148e+02,9
9.717812e+02,2.357273e-02,2.515927e+02,9
9.817812e+02,2.361321e-02,2.471140e+02,9
9.917812e+02,2.364134e-02,2.422438e+02,9
1.001781e+03,2.366168e-02,2.370611e+02,9
1.011781e+03,2.367654e-02,2.316378e+02,9
1.021781e+03,2.368679e-02,2.260341e+02,9
1.031781e+03,2.369215e-02,2.203009e+02,9
