Time [s],U3 [m],RF3 [N],n_buckled
0.000000e+00,-1.970628e-05,0.000000e+00,0
1.000000e+00,-6.411067e-06,1.000030e+00,0
2.000000e+00,6.884171e-06,2.000057e+00,0
3.500000e+00,2.682713e-05,3.500102e+00,0
5.750000e+00,5.674201e-05,5.750191e+00,0
9.125000e+00,1.016159e-04,9.125413e+00,0
1.418750e+01,1.689326e-04,1.418858e+01,0
2.178125e+01,2.699283e-04,2.178458e+01,0
3.178125e+01,4.029845e-04,3.179106e+01,0
4.178125e+01,5.361363e-04,4.180342e+01,0
5.178125e+01,6.694201e-04,5.182391e+01,0
6.178125e+01,8.028779e-04,6.185513e+01,0
7.178125e+01,9.365603e-04,7.190016e+01,0
8.178125e+01,1.070529e-03,8.196271e+01,0
9.178125e+01,1.204863e-03,9.204729e+01,0
1.017812e+02,1.339661e-03,1.021595e+02,0
1.117812e+02,1.475051e-03,1.123058e+02,0
1.217812e+02,1.611185e-03,1.224925e+02,0
1.317812e+02,1.748190e-03,1.327190e+02,0
1.417812e+02,1.885875e-03,1.429490e+02,0
1.517812e+02,2.022241e-03,1.529785e+02,0
1.617812e+02,2.148496e-03,1.620305e+02,1
1.717812e+02,2.252217e-03,1.690723e+02,1
1.817812e+02,2.340707e-03,1.746515e+02,1
1.917812e+02,2.426186e-03,1.797035e+02,1
2.017812e+02,2.514535e-03,1.846889e+02,1
2.117812e+02,2.607215e-03,1.897382e+02,3
2.217812e+02,2.701850e-03,1.947049e+02,3
2.317812e+02,2.790947e-03,1.991125e+02,3
2.417812e+02,2.867549e-03,2.025398e+02,3
2.517812e+02,2.934644e-03,2.051627e+02,3
2.617812e+02,2.998347e-03,2.073342e+02,3
2.717812e+02,3.062667e-03,2.092895e+02,3
2.817812e+02,3.129703e-03,2.111590e+02,3
2.917812e+02,3.200457e-03,2.130133e+02,3
3.017812e+02,3.275331e-03,2.148905e+02,3
3.117812e+02,3.354391e-03,2.168100e+02,3
3.217812e+02,3.437541e-03,2.187813e+02,3
3.317812e+02,3.524589e-03,2.208081e+02,3
3.417812e+02,3.615297e-03,2.228905e+02,3
3.517812e+02,3.709409e-03,2.250265e+02,3
3.617812e+02,3.806666e-03,2.272131e+02,3
3.717812e+02,3.906817e-03,2.294466e+02,3
3.817812e+02,4.009622e-03,2.317232e+02,3
3.917812e+02,4.114856e-03,2.340387e+02,3
4.017812e+02,4.222310e-03,2.363894e+02,3
4.117812e+02,4.331789e-03,2.387713e+02,3
4.217812e+02,4.443118e-03,2.411811e+02,3
4.317812e+02,4.556130e-03,2.436152e+02,3
4.417812e+02,4.670675e-03,2.460705e+02,3
4.517812e+02,4.786613e-03,2.485439e+02,3
4.617812e+02,4.903817e-03,2.510326e+02,3
4.717812e+02,5.022164e-03,2.535338e+02,3
4.817812e+02,5.141542e-03,2.560449e+02,3
4.917812e+02,5.261841e-03,2.585632e+02,3
5.017812e+02,5.382953e-03,2.610860e+02,3
5.117812e+02,5.504766e-03,2.636103e+02,3
5.217812e+02,5.627160e-03,2.661330e+02,3
5.317812e+02,5.749995e-03,2.686501e+02,3
5.417812e+02,5.873089e-03,2.711564e+02,5
5.517812e+02,5.996178e-03,2.736447e+02,5
5.617812e+02,6.118833e-03,2.761031e+02,5
5.717812e+02,6.240237e-03,2.785104e+02,5
5.817812e+02,6.358687e-03,2.808242e+02,5
5.917812e+02,6.470652e-03,2.829601e+02,5
6.017812e+02,6.570956e-03,2.847975e+02,5
6.117812e+02,6.658027e-03,2.862960e+02,5
6.217812e+02,6.736964e-03,2.875586e+02,5
6.317812e+02,6.813606e-03,2.887075e+02,5
6.417812e+02,6.891375e-03,2.898180e+02,5
6.517812e+02,6.971782e-03,2.909275e+02,5
6.617812e+02,7.055318e-03,2.920522e+02,5
6.717812e+02,7.142005e-03,2.931982e+02,5
6.817812e+02,7.231659e-03,2.943665e+02,5
6.917812e+02,7.324026e-03,2.955562e+02,5
7.017812e+02,7.418841e-03,2.967649e+02,5
7.117812e+02,7.515852e-03,2.979904e+02,5
7.217812e+02,7.614831e-03,2.992302e+02,5
7.317812e+02,7.715575e-03,3.004821e+02,5
7.417812e+02,7.817907e-03,3.017441e+02,5
7.517812e+02,7.921671e-03,3.030142e+02,5
7.617812e+02,8.026734e-03,3.042909e+02,5
7.717812e+02,8.132976e-03,3.055726e+02,5
7.817812e+02,8.240294e-03,3.068582e+02,5
7.917812e+02,8.348609e-03,3.081466e+02,5
8.017812e+02,8.457819e-03,3.094364e+02,5
8.117812e+02,8.567864e-03,3.107269e+02,5
8.217812e+02,8.678684e-03,3.120174e+02,5
8.317812e+02,8.790227e-03,3.133071e+02,5
8.417812e+02,8.902443e-03,3.145954e+02,5
8.517812e+02,9.015291e-03,3.158817e+02,5
8.617812e+02,9.128734e-03,3.171656e+02,5
8.717812e+02,9.242736e-03,3.184465e+02,5
8.817812e+02,9.357268e-03,3.197241e+02,5
8.917812e+02,9.472304e-03,3.209981e+02,5
9.017812e+02,9.587818e-03,3.222680e+02,5
9.117812e+02,9.703789e-03,3.235336e+02,5
9.217812e+02,9.820197e-03,3.247946e+02,5
9.317812e+02,9.937024e-03,3.260508e+02,5
9.417812e+02,1.005425e-02,3.273020e+02,5
9.517812e+02,1.017187e-02,3.285478e+02,5
9.617812e+02,1.028986e-02,3.297882e+02,5
9.717812e+02,1.040821e-02,3.310230e+02,5
9.817812e+02,1.052690e-02,3.322520e+02,5
9.917812e+02,1.064594e-02,3.334750e+02,5
1.001781e+03,1.076530e-02,3.346920e+02,5
1.011781e+03,1.088497e-02,3.359027e+02,5
1.021781e+03,1.100495e-02,3.371070e+02,5
1.031781e+03,1.112523e-02,3.383049e+02,5
1.041781e+03,1.124579e-02,3.394962e+02,5
1.051781e+03,1.136664e-02,3.406808e+02,5
1.061781e+03,1.148775e-02,3.418585e+02,5
1.071781e+03,1.160912e-02,3.430294e+02,5
1.081781e+03,1.173075e-02,3.441933e+02,5
1.091781e+03,1.185263e-02,3.453502e+02,5
1.101781e+03,1.197474e-02,3.464998e+02,5
1.111781e+03,1.209708e-02,3.476422e+02,5
1.121781e+03,1.221965e-02,3.487774e+02,5
1.131781e+03,1.234243e-02,3.499051e+02,5
1.141781e+03,1.246542e-02,3.510254e+02,5
1.151781e+03,1.258861e-02,3.521381e+02,5
1.161781e+03,1.271200e-02,3.532433e+02,5
1.171781e+03,1.283558e-02,3.543408e+02,5
1.181781e+03,1.295933e-02,3.554307e+02,5
1.191781e+03,1.308327e-02,3.565127e+02,5
1.201781e+03,1.320737e-02,3.575870e+02,5
1.211781e+03,1.333163e-02,3.586535e+02,5
1.221781e+03,1.345605e-02,3.597120e+02,5
1.231781e+03,1.358061e-02,3.607626e+02,5
1.241781e+03,1.370532e-02,3.618053e+02,5
1.251781e+03,1.383017e-02,3.628400e+02,5
1.261781e+03,1.395515e-02,3.638666e+02,5
1.271781e+03,1.408026e-02,3.648851e+02,5
1.281781e+03,1.420549e-02,3.658956e+02,5
1.291781e+03,1.433083e-02,3.668979e+02,5
1.301781e+03,1.445628e-02,3.678921e+02,5
1.311781e+03,1.458184e-02,3.688781e+02,5
1.321781e+03,1.470750e-02,3.698558e+02,5
1.331781e+03,1.483325e-02,3.708254e+02,5
1.341781e+03,1.495909e-02,3.717867e+02,5
1.351781e+03,1.508501e-02,3.727397e+02,5
1.361781e+03,1.521102e-02,3.736844e+02,5
1.371781e+03,1.533710e-02,3.746208e+02,5
1.381781e+03,1.546325e-02,3.755489e+02,5
1.391781e+03,1.558946e-02,3.764686e+02,5
1.401781e+03,1.571574e-02,3.773799e+02,5
1.411781e+03,1.584207e-02,3.782827e+02,5
1.421781e+03,1.596845e-02,3.791772e+02,5
1.431781e+03,1.609488e-02,3.800631e+02,5
1.441781e+03,1.622135e-02,3.809406e+02,5
1.451781e+03,1.634786e-02,3.818094e+02,5
1.461781e+03,1.647439e-02,3.826698e+02,5
1.471781e+03,1.660096e-02,3.835214e+02,5
1.481781e+03,1.672754e-02,3.843644e+02,5
1.491781e+03,1.685414e-02,3.851987e+02,5
1.501781e+03,1.698075e-02,3.860241e+02,5
1.511781e+03,1.710737e-02,3.868408e+02,5
1.521781e+03,1.723398e-02,3.876485e+02,5
1.531781e+03,1.736059e-02,3.884472e+02,5
1.541781e+03,1.748718e-02,3.892369e+02,5
1.551781e+03,1.761376e-02,3.900174e+02,5
1.561781e+03,1.774030e-02,3.907887e+02,5
1.571781e+03,1.786682e-02,3.915507e+02,5
