Angle,, 3.33333e-09, 1.74533e-01, 3.49076e-01, 5.23595e-01, 6.98148e-01, 8.72648e-01, 1.04720e+00, 1.22172e+00, 1.39626e+00, 1.57080e+00, 1.74533e+00, 1.91987e+00, 2.09439e+00, 2.26894e+00, 2.44344e+00, 2.61800e+00, 2.79252e+00, 2.96706e+00, 3.14159e+00, 3.31613e+00, 3.49067e+00, 3.66519e+00, 3.83974e+00, 4.01424e+00, 4.18879e+00, 4.36331e+00, 4.53786e+00, 4.71239e+00, 4.88692e+00, 5.06146e+00, 5.23598e+00, 5.41054e+00, 5.58504e+00, 5.75959e+00, 5.93411e+00, 6.10865e+00
DOF,Time [s],           1,           3,           5,           7,           9,          11,          13,          15,          17,          19,          21,          23,          25,          27,          29,          31,          33,          35,          37,          39,          41,          43,          45,          47,          49,          51,          53,          55,          57,          59,          61,          63,          65,          67,          69,          71
U1,2.220000e-16,-4.43385e-19,-6.15324e-09, 1.22517e-08, 5.59188e-09, 3.96043e-08, 4.89257e-08, 6.82192e-08, 8.61093e-08, 7.59314e-08, 8.74960e-08, 5.89532e-08, 5.78366e-08, 3.13930e-08, 2.22771e-08, 9.55605e-09, 1.15700e-09, 2.78618e-10,-2.12047e-09, 5.40371e-19, 2.12047e-09,-2.78618e-10,-1.15700e-09,-9.55605e-09,-2.22771e-08,-3.13930e-08,-5.78366e-08,-5.89532e-08,-8.74960e-08,-7.59314e-08,-8.61093e-08,-6.82192e-08,-4.89257e-08,-3.96043e-08,-5.59188e-09,-1.22517e-08, 6.15324e-09
U2,2.220000e-16, 1.63669e-07, 2.16692e-07, 1.43705e-07, 1.53380e-07, 1.02892e-07, 9.05977e-08, 7.55073e-08, 6.49847e-08, 6.61419e-08, 6.33953e-08, 5.92246e-08, 5.73637e-08, 4.31377e-08, 3.50520e-08, 1.99416e-08, 5.53453e-09,-1.78474e-10,-1.47107e-08,-8.02443e-09,-1.47107e-08,-1.78474e-10, 5.53453e-09, 1.99416e-08, 3.50520e-08, 4.31377e-08, 5.73637e-08, 5.92246e-08, 6.33953e-08, 6.61419e-08, 6.49847e-08, 7.55073e-08, 9.05977e-08, 1.02892e-07, 1.53380e-07, 1.43705e-07, 2.16692e-07
U3,2.220000e-16, 1.15739e-05, 1.09308e-05, 9.24720e-06, 6.91110e-06, 4.33071e-06, 1.86022e-06,-2.33812e-07,-1.78745e-06,-2.73894e-06,-3.11096e-06,-2.98847e-06,-2.49258e-06,-1.75880e-06,-9.17646e-07,-8.38871e-08, 6.51174e-07, 1.22036e-06, 1.57814e-06, 1.70052e-06, 1.57814e-06, 1.22036e-06, 6.51174e-07,-8.38871e-08,-9.17646e-07,-1.75880e-06,-2.49258e-06,-2.98847e-06,-3.11096e-06,-2.73894e-06,-1.78745e-06,-2.33812e-07, 1.86022e-06, 4.33071e-06, 6.91110e-06, 9.24720e-06, 1.09308e-05
UR1,2.220000e-16,-9.75343e-05,-8.93970e-05,-7.13396e-05,-5.04137e-05,-3.17872e-05,-1.80051e-05,-9.51976e-06,-5.21962e-06,-3.33246e-06,-2.12220e-06,-3.72428e-07, 2.43961e-06, 6.22093e-06, 1.05080e-05, 1.47025e-05, 1.83088e-05, 2.10061e-05, 2.26416e-05, 2.31939e-05, 2.26416e-05, 2.10061e-05, 1.83088e-05, 1.47025e-05, 1.05080e-05, 6.22093e-06, 2.43961e-06,-3.72428e-07,-2.12220e-06,-3.33246e-06,-5.21962e-06,-9.51976e-06,-1.80051e-05,-3.17872e-05,-5.04137e-05,-7.13396e-05,-8.93970e-05
UR2,2.220000e-16, 2.44252e-17, 7.74498e-06, 1.60424e-05, 2.63150e-05, 3.74239e-05, 4.73163e-05, 5.38460e-05, 5.58638e-05, 5.31967e-05, 4.67808e-05, 3.80645e-05, 2.86796e-05, 1.99707e-05, 1.28063e-05, 7.51219e-06, 3.99608e-06, 1.88346e-06, 7.14017e-07,-4.77133e-18,-7.14017e-07,-1.88346e-06,-3.99608e-06,-7.51219e-06,-1.28063e-05,-1.99707e-05,-2.86796e-05,-3.80645e-05,-4.67808e-05,-5.31967e-05,-5.58638e-05,-5.38460e-05,-4.73163e-05,-3.74239e-05,-2.63150e-05,-1.60424e-05,-7.74498e-06
UR3,2.220000e-16,-2.03447e-18,-1.48686e-07,-7.45199e-07,-3.42255e-07,-8.89194e-07,-2.55185e-07,-5.40086e-07,-2.82475e-08,-4.87117e-08, 1.74165e-07, 3.15867e-07, 2.70766e-07, 4.54151e-07, 2.58995e-07, 3.95845e-07, 1.76024e-07, 2.21236e-07, 6.13166e-08,-1.91952e-18,-6.13166e-08,-2.21236e-07,-1.76024e-07,-3.95845e-07,-2.58995e-07,-4.54151e-07,-2.70766e-07,-3.15867e-07,-1.74165e-07, 4.87117e-08, 2.82475e-08, 5.40086e-07, 2.55185e-07, 8.89194e-07, 3.42255e-07, 7.45199e-07, 1.48686e-07
