time,U3 [m],Tension [N],Compression [N]
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e-03,9.544685e-09,3.394775e-01,-4.843659e+00
2.000000e-03,1.925060e-08,6.789592e-01,-9.687401e+00
3.500000e-03,3.383800e-08,1.188183e+00,-1.695301e+01
5.750000e-03,5.590804e-08,1.952022e+00,-2.785148e+01
9.125000e-03,8.939166e-08,3.097785e+00,-4.419924e+01
1.418750e-02,1.403971e-07,4.816435e+00,-6.872097e+01
2.178125e-02,2.185574e-07,7.394420e+00,-1.055037e+02
3.317187e-02,3.394047e-07,1.126141e+01,-1.606779e+02
5.025781e-02,5.288383e-07,1.706190e+01,-2.434393e+02
7.025781e-02,7.635710e-07,2.385169e+01,-3.403161e+02
9.025782e-02,1.012926e-06,3.064148e+01,-4.371929e+02
1.102578e-01,1.278992e-06,3.743128e+01,-5.340697e+02
1.302578e-01,1.563108e-06,4.422107e+01,-6.309465e+02
1.502578e-01,1.867054e-06,5.101087e+01,-7.278233e+02
1.702578e-01,2.193000e-06,5.780067e+01,-8.247000e+02
1.902578e-01,2.543431e-06,6.459046e+01,-9.215767e+02
2.102578e-01,2.921244e-06,7.138026e+01,-1.018453e+03
2.302578e-01,3.329818e-06,7.817005e+01,-1.115330e+03
2.502578e-01,3.773124e-06,8.495985e+01,-1.212207e+03
2.702578e-01,4.255861e-06,9.174964e+01,-1.309083e+03
2.902578e-01,4.783626e-06,9.853943e+01,-1.405960e+03
3.102578e-01,5.363142e-06,1.053292e+02,-1.502836e+03
3.302578e-01,6.002562e-06,1.121190e+02,-1.599713e+03
3.502578e-01,6.711873e-06,1.189088e+02,-1.696589e+03
3.702578e-01,7.503448e-06,1.256986e+02,-1.793465e+03
3.902578e-01,8.392817e-06,1.324884e+02,-1.890341e+03
4.102578e-01,9.399758e-06,1.392781e+02,-1.987218e+03
4.302578e-01,1.054989e-05,1.460679e+02,-2.084094e+03
4.502578e-01,1.187704e-05,1.528577e+02,-2.180970e+03
4.702578e-01,1.342692e-05,1.596474e+02,-2.277846e+03
4.902578e-01,1.529063e-05,1.664372e+02,-2.374721e+03
5.102578e-01,1.751707e-05,1.732269e+02,-2.471597e+03
5.302578e-01,2.026583e-05,1.800167e+02,-2.568472e+03
5.502578e-01,2.375969e-05,1.868064e+02,-2.665347e+03
5.702578e-01,2.837958e-05,1.935961e+02,-2.762222e+03
5.902578e-01,3.484627e-05,2.003857e+02,-2.859095e+03
6.102578e-01,4.474543e-05,2.071751e+02,-2.955967e+03
6.302578e-01,6.254672e-05,2.139642e+02,-3.052833e+03
6.502578e-01,1.089793e-04,2.207512e+02,-3.149668e+03
6.702578e-01,9.169842e-04,2.271773e+02,-3.241332e+03
6.902578e-01,3.772887e-03,2.278068e+02,-3.249906e+03
7.102578e-01,5.343253e-03,2.279680e+02,-3.251773e+03
7.302578e-01,6.550503e-03,2.280979e+02,-3.253187e+03
7.502578e-01,7.569095e-03,2.282120e+02,-3.254375e+03
7.702578e-01,8.468001e-03,2.283098e+02,-3.255325e+03
7.902578e-01,9.283547e-03,2.283844e+02,-3.255949e+03
8.102578e-01,1.003970e-02,2.284149e+02,-3.255936e+03
8.302578e-01,1.075945e-02,2.283364e+02,-3.254359e+03
8.502578e-01,1.150756e-02,2.277767e+02,-3.245875e+03
8.552578e-01,1.174938e-02,2.272321e+02,-3.237948e+03
8.571328e-01,1.187160e-02,2.268186e+02,-3.231971e+03
8.578359e-01,1.192986e-02,2.265845e+02,-3.228595e+03
8.588907e-01,1.205147e-02,2.260186e+02,-3.220451e+03
8.592861e-01,1.213053e-02,2.255939e+02,-3.214346e+03
8.594344e-01,1.218743e-02,2.252576e+02,-3.209516e+03
8.594484e-01,1.219718e-02,2.251972e+02,-3.208649e+03
8.594692e-01,1.222458e-02,2.250225e+02,-3.206142e+03
8.594692e-01,1.222458e-02,2.250225e+02,-3.206142e+03
