time,U3 [m],Tension [N],Compression [N]
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e-03,6.514610e-09,2.519569e-01,-4.153913e+00
2.000000e-03,1.309785e-08,5.039171e-01,-8.307902e+00
3.500000e-03,2.301637e-08,8.818581e-01,-1.453888e+01
5.750000e-03,3.803833e-08,1.448772e+00,-2.388539e+01
9.125000e-03,6.086366e-08,2.299147e+00,-3.790521e+01
1.418750e-02,9.568679e-08,3.574713e+00,-5.893501e+01
2.178125e-02,1.491134e-07,5.488067e+00,-9.047980e+01
3.317187e-02,2.317861e-07,8.358107e+00,-1.377971e+02
5.025781e-02,3.614801e-07,1.266317e+01,-2.087732e+02
7.025781e-02,5.223836e-07,1.770249e+01,-2.918545e+02
9.025782e-02,6.935788e-07,2.274181e+01,-3.749359e+02
1.102578e-01,8.766863e-07,2.778113e+01,-4.580173e+02
1.302578e-01,1.072726e-06,3.282044e+01,-5.410986e+02
1.502578e-01,1.283063e-06,3.785976e+01,-6.241800e+02
1.702578e-01,1.509361e-06,4.289908e+01,-7.072613e+02
1.902578e-01,1.753529e-06,4.793840e+01,-7.903426e+02
2.102578e-01,2.017804e-06,5.297772e+01,-8.734239e+02
2.302578e-01,2.304811e-06,5.801704e+01,-9.565051e+02
2.502578e-01,2.617657e-06,6.305636e+01,-1.039586e+03
2.702578e-01,2.960039e-06,6.809568e+01,-1.122668e+03
2.902578e-01,3.336399e-06,7.313499e+01,-1.205749e+03
3.102578e-01,3.752118e-06,7.817431e+01,-1.288830e+03
3.302578e-01,4.213778e-06,8.321362e+01,-1.371911e+03
3.502578e-01,4.729518e-06,8.825294e+01,-1.454992e+03
3.702578e-01,5.309527e-06,9.329225e+01,-1.538073e+03
3.902578e-01,5.966728e-06,9.833156e+01,-1.621154e+03
4.102578e-01,6.717772e-06,1.033709e+02,-1.704235e+03
4.302578e-01,7.584483e-06,1.084102e+02,-1.787316e+03
4.502578e-01,8.596052e-06,1.134495e+02,-1.870397e+03
4.702578e-01,9.792437e-06,1.184888e+02,-1.953477e+03
4.902578e-01,1.125461e-05,1.235281e+02,-2.036558e+03
5.102578e-01,1.302712e-05,1.285673e+02,-2.119638e+03
5.302578e-01,1.525479e-05,1.336066e+02,-2.202718e+03
5.502578e-01,1.814288e-05,1.386459e+02,-2.285798e+03
5.702578e-01,2.204487e-05,1.436850e+02,-2.368877e+03
5.902578e-01,2.762945e-05,1.487241e+02,-2.451954e+03
6.102578e-01,3.634566e-05,1.537630e+02,-2.535028e+03
6.302578e-01,5.209120e-05,1.588012e+02,-2.618090e+03
6.502578e-01,9.066610e-05,1.638357e+02,-2.701091e+03
6.702578e-01,3.737764e-04,1.687418e+02,-2.781968e+03
6.902578e-01,1.900073e-03,1.700350e+02,-2.803064e+03
7.102578e-01,2.824321e-03,1.703201e+02,-2.807471e+03
7.302578e-01,3.518615e-03,1.705543e+02,-2.811053e+03
7.502578e-01,4.098109e-03,1.707728e+02,-2.814366e+03
7.702578e-01,4.605762e-03,1.709831e+02,-2.817536e+03
7.902578e-01,5.063016e-03,1.711887e+02,-2.820639e+03
8.102578e-01,5.482516e-03,1.713902e+02,-2.823670e+03
8.302578e-01,5.872376e-03,1.715882e+02,-2.826642e+03
8.502578e-01,6.238204e-03,1.717827e+02,-2.829555e+03
8.702578e-01,6.584382e-03,1.719698e+02,-2.832275e+03
8.902578e-01,6.913318e-03,1.721578e+02,-2.835094e+03
9.102578e-01,7.227869e-03,1.723410e+02,-2.837832e+03
9.302578e-01,7.530047e-03,1.725180e+02,-2.840462e+03
9.502578e-01,7.821543e-03,1.726879e+02,-2.842970e+03
9.702578e-01,8.103899e-03,1.728487e+02,-2.845324e+03
9.902578e-01,8.378631e-03,1.729977e+02,-2.847482e+03
1.000000e+00,8.510326e-03,1.730643e+02,-2.848444e+03
