time,U3 [m],Tension [N],Compression [N]
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e-03,1.822314e-08,5.853099e-01,-6.125277e+00
2.000000e-03,3.647522e-08,1.170626e+00,-1.225065e+01
3.500000e-03,6.392485e-08,2.048602e+00,-2.143870e+01
5.750000e-03,1.052790e-07,3.365569e+00,-3.522081e+01
9.125000e-03,1.677301e-07,5.341025e+00,-5.589403e+01
1.418750e-02,2.623837e-07,8.304214e+00,-8.690391e+01
2.178125e-02,4.066468e-07,1.274900e+01,-1.334188e+02
3.317187e-02,6.284085e-07,1.941620e+01,-2.031912e+02
5.025781e-02,9.738216e-07,2.941699e+01,-3.078498e+02
7.025781e-02,1.399046e-06,4.112346e+01,-4.303584e+02
9.025782e-02,1.848059e-06,5.282993e+01,-5.528669e+02
1.102578e-01,2.324481e-06,6.453640e+01,-6.753753e+02
1.302578e-01,2.830397e-06,7.624287e+01,-7.978837e+02
1.502578e-01,3.368721e-06,8.794933e+01,-9.203921e+02
1.702578e-01,3.942885e-06,9.965580e+01,-1.042900e+03
1.902578e-01,4.556835e-06,1.113623e+02,-1.165409e+03
2.102578e-01,5.215137e-06,1.230687e+02,-1.287917e+03
2.302578e-01,5.923115e-06,1.347752e+02,-1.410425e+03
2.502578e-01,6.687023e-06,1.464816e+02,-1.532933e+03
2.702578e-01,7.514262e-06,1.581881e+02,-1.655441e+03
2.902578e-01,8.413663e-06,1.698945e+02,-1.777949e+03
3.102578e-01,9.395868e-06,1.816010e+02,-1.900457e+03
3.302578e-01,1.047383e-05,1.933074e+02,-2.022964e+03
3.502578e-01,1.166352e-05,2.050139e+02,-2.145472e+03
3.702578e-01,1.298484e-05,2.167203e+02,-2.267980e+03
3.902578e-01,1.446303e-05,2.284267e+02,-2.390487e+03
4.102578e-01,1.613060e-05,2.401331e+02,-2.512994e+03
4.302578e-01,1.803024e-05,2.518395e+02,-2.635501e+03
4.502578e-01,2.021932e-05,2.635459e+02,-2.758008e+03
4.702578e-01,2.277694e-05,2.752523e+02,-2.880515e+03
4.902578e-01,2.581561e-05,2.869586e+02,-3.003022e+03
5.102578e-01,2.957802e-05,2.986650e+02,-3.125528e+03
5.302578e-01,3.421436e-05,3.103712e+02,-3.248033e+03
5.502578e-01,4.021607e-05,3.220774e+02,-3.370538e+03
5.702578e-01,4.837482e-05,3.337834e+02,-3.493041e+03
5.902578e-01,6.027370e-05,3.454891e+02,-3.615540e+03
6.102578e-01,7.962417e-05,3.571941e+02,-3.738032e+03
6.302578e-01,1.177023e-04,3.688962e+02,-3.860494e+03
6.502578e-01,2.327149e-04,3.805788e+02,-3.982749e+03
6.702578e-01,1.771955e-03,3.903530e+02,-4.084921e+03
6.902578e-01,4.485411e-03,3.913342e+02,-4.094552e+03
7.102578e-01,6.177462e-03,3.916205e+02,-4.096869e+03
7.302578e-01,7.504422e-03,3.918249e+02,-4.098322e+03
7.502578e-01,8.631899e-03,3.919981e+02,-4.099442e+03
7.702578e-01,9.629137e-03,3.921550e+02,-4.100398e+03
7.902578e-01,1.053317e-02,3.922977e+02,-4.101202e+03
8.102578e-01,1.136645e-02,3.924261e+02,-4.101853e+03
8.302578e-01,1.214412e-02,3.925356e+02,-4.102305e+03
8.502578e-01,1.287739e-02,3.926161e+02,-4.102291e+03
8.702578e-01,1.357576e-02,3.926454e+02,-4.101944e+03
8.902578e-01,1.425271e-02,3.925410e+02,-4.100141e+03
8.952578e-01,1.443454e-02,3.923253e+02,-4.097801e+03
9.027578e-01,1.471109e-02,3.919324e+02,-4.093382e+03
9.140078e-01,1.524350e-02,3.897578e+02,-4.070066e+03
9.168203e-01,1.545449e-02,3.883462e+02,-4.055081e+03
9.196328e-01,1.586238e-02,3.851857e+02,-4.021651e+03
9.198965e-01,1.594704e-02,3.844323e+02,-4.013697e+03
9.199954e-01,1.599244e-02,3.840105e+02,-4.009246e+03
9.201437e-01,1.610838e-02,3.828865e+02,-3.997386e+03
9.201576e-01,1.612856e-02,3.826848e+02,-3.995259e+03
9.201784e-01,1.617347e-02,3.822306e+02,-3.990468e+03
9.201784e-01,1.617347e-02,3.822306e+02,-3.990468e+03
