time,U3 [m],Tension [N],Compression [N]
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.000000e-03,2.119854e-08,6.931669e-01,-6.592831e+00
2.000000e-03,4.246128e-08,1.386338e+00,-1.318571e+01
3.500000e-03,7.441685e-08,2.426097e+00,-2.307504e+01
5.750000e-03,1.225505e-07,3.985739e+00,-3.790908e+01
9.125000e-03,1.952276e-07,6.325209e+00,-6.016020e+01
1.418750e-02,3.053650e-07,9.834424e+00,-9.353696e+01
2.178125e-02,4.731990e-07,1.509826e+01,-1.436022e+02
3.317187e-02,7.311230e-07,2.299403e+01,-2.187003e+02
5.025781e-02,1.132686e-06,3.483769e+01,-3.313474e+02
7.025781e-02,1.626062e-06,4.870135e+01,-4.632070e+02
9.025782e-02,2.148206e-06,6.256501e+01,-5.950666e+02
1.102578e-01,2.701371e-06,7.642867e+01,-7.269261e+02
1.302578e-01,3.288539e-06,9.029232e+01,-8.587856e+02
1.502578e-01,3.913200e-06,1.041560e+02,-9.906450e+02
1.702578e-01,4.579377e-06,1.180196e+02,-1.122504e+03
1.902578e-01,5.291686e-06,1.318833e+02,-1.254364e+03
2.102578e-01,6.055488e-06,1.457469e+02,-1.386223e+03
2.302578e-01,6.877042e-06,1.596106e+02,-1.518082e+03
2.502578e-01,7.763708e-06,1.734742e+02,-1.649941e+03
2.702578e-01,8.724211e-06,1.873378e+02,-1.781800e+03
2.902578e-01,9.768984e-06,2.012015e+02,-1.913658e+03
3.102578e-01,1.091063e-05,2.150651e+02,-2.045517e+03
3.302578e-01,1.216451e-05,2.289287e+02,-2.177376e+03
3.502578e-01,1.354962e-05,2.427923e+02,-2.309234e+03
3.702578e-01,1.508971e-05,2.566559e+02,-2.441092e+03
3.902578e-01,1.681496e-05,2.705195e+02,-2.572951e+03
4.102578e-01,1.878038e-05,2.843830e+02,-2.704809e+03
4.302578e-01,2.101088e-05,2.982466e+02,-2.836666e+03
4.502578e-01,2.358897e-05,3.121101e+02,-2.968524e+03
4.702578e-01,2.661241e-05,3.259736e+02,-3.100381e+03
4.902578e-01,3.022162e-05,3.398371e+02,-3.232238e+03
5.102578e-01,3.462648e-05,3.537005e+02,-3.364094e+03
5.302578e-01,4.015651e-05,3.675638e+02,-3.495950e+03
5.502578e-01,4.736226e-05,3.814270e+02,-3.627804e+03
5.702578e-01,5.724186e-05,3.952900e+02,-3.759656e+03
5.902578e-01,7.182004e-05,4.091524e+02,-3.891502e+03
6.102578e-01,9.594396e-05,4.230135e+02,-4.023336e+03
6.302578e-01,1.448855e-04,4.368695e+02,-4.155122e+03
6.502578e-01,3.046633e-04,4.506855e+02,-4.286524e+03
6.702578e-01,2.278867e-03,4.610202e+02,-4.384597e+03
6.902578e-01,4.870387e-03,4.619808e+02,-4.393003e+03
7.102578e-01,6.566675e-03,4.623102e+02,-4.395304e+03
7.302578e-01,7.914658e-03,4.625430e+02,-4.396728e+03
7.502578e-01,9.065567e-03,4.627505e+02,-4.397967e+03
7.702578e-01,1.008731e-02,4.629326e+02,-4.398910e+03
7.902578e-01,1.101520e-02,4.631003e+02,-4.399712e+03
8.102578e-01,1.187126e-02,4.632559e+02,-4.400395e+03
8.302578e-01,1.267027e-02,4.633978e+02,-4.400949e+03
8.502578e-01,1.342312e-02,4.635186e+02,-4.401127e+03
8.702578e-01,1.413755e-02,4.636163e+02,-4.401304e+03
8.902578e-01,1.482208e-02,4.636562e+02,-4.400910e+03
9.102578e-01,1.549899e-02,4.634121e+02,-4.397847e+03
9.152578e-01,1.567565e-02,4.632061e+02,-4.395669e+03
9.227578e-01,1.596352e-02,4.625685e+02,-4.389251e+03
9.340078e-01,1.643120e-02,4.610612e+02,-4.374058e+03
9.382266e-01,1.664358e-02,4.599803e+02,-4.363801e+03
9.398086e-01,1.673704e-02,4.594095e+02,-4.358262e+03
9.404019e-01,1.677990e-02,4.590995e+02,-4.355265e+03
9.412917e-01,1.687002e-02,4.583158e+02,-4.347712e+03
9.416255e-01,1.693758e-02,4.576015e+02,-4.340847e+03
9.421260e-01,1.908198e-02,4.304354e+02,-4.080166e+03
9.422511e-01,1.910875e-02,4.301278e+02,-4.077298e+03
9.423763e-01,1.913444e-02,4.298425e+02,-4.074556e+03
9.425640e-01,1.917234e-02,4.294226e+02,-4.070521e+03
9.428456e-01,1.922804e-02,4.288073e+02,-4.064608e+03
9.432679e-01,1.930987e-02,4.279062e+02,-4.055949e+03
9.439015e-01,1.943195e-02,4.265636e+02,-4.043044e+03
9.448518e-01,1.965673e-02,4.240276e+02,-4.018682e+03
9.449409e-01,1.969492e-02,4.235756e+02,-4.014344e+03
9.449742e-01,1.971717e-02,4.233069e+02,-4.011765e+03
9.449868e-01,1.973107e-02,4.231366e+02,-4.010131e+03
9.449868e-01,1.973107e-02,4.231366e+02,-4.010131e+03
