Time [s],U2 [m],RF2 [N],U3 [m],n_buckled
0.000000e+00,0.000000e+00,-1.799129e+00,0.000000e+00,23
1.000193e-02,1.000248e-04,6.071411e+02,-2.691312e-05,5
2.000162e-02,2.000158e-04,5.282101e+02,-8.710001e-05,5
3.000131e-02,3.000029e-04,6.815983e+02,-2.563963e-04,7
4.000099e-02,4.000483e-04,8.124996e+02,-3.569521e-04,7
5.000068e-02,5.000936e-04,9.153597e+02,-2.599423e-04,7
6.000036e-02,6.001389e-04,1.028471e+03,-2.367725e-04,7
7.000005e-02,7.000573e-04,1.142021e+03,-2.042285e-04,7
8.000198e-02,7.999957e-04,1.255493e+03,-1.692030e-04,7
9.000167e-02,8.999117e-04,1.368780e+03,-1.300567e-04,7
1.000014e-01,9.998276e-04,1.481786e+03,-8.613928e-05,7
1.100010e-01,1.099743e-03,1.594507e+03,-3.730011e-05,7
1.200007e-01,1.199659e-03,1.706931e+03,1.608423e-05,7
1.300004e-01,1.299575e-03,1.818999e+03,7.550351e-05,7
1.400001e-01,1.399491e-03,1.930657e+03,1.439504e-04,7
1.500020e-01,1.499430e-03,2.041936e+03,2.193419e-04,7
1.600017e-01,1.599346e-03,2.152732e+03,3.012650e-04,7
1.700014e-01,1.699262e-03,2.263075e+03,3.913022e-04,7
1.800011e-01,1.799177e-03,2.372942e+03,4.894226e-04,5
1.900008e-01,1.899093e-03,2.482312e+03,5.957063e-04,5
2.000005e-01,1.999009e-03,2.591162e+03,7.121407e-04,5
2.100001e-01,2.098925e-03,2.699345e+03,8.434459e-04,5
2.200021e-01,2.198864e-03,2.806879e+03,9.872272e-04,5
2.300018e-01,2.298779e-03,2.913626e+03,1.144361e-03,5
2.400015e-01,2.398771e-03,3.019569e+03,1.315051e-03,5
2.500011e-01,2.499205e-03,3.124599e+03,1.500077e-03,5
2.600008e-01,2.599639e-03,3.228578e+03,1.703183e-03,5
2.700005e-01,2.700073e-03,3.331371e+03,1.924239e-03,5
2.800002e-01,2.800506e-03,3.432928e+03,2.160800e-03,5
2.900021e-01,2.900962e-03,3.532961e+03,2.417736e-03,5
3.000018e-01,3.001395e-03,3.631298e+03,2.697372e-03,5
3.100015e-01,3.101829e-03,3.727433e+03,3.004393e-03,5
3.200012e-01,3.202263e-03,3.821140e+03,3.339330e-03,5
3.300009e-01,3.302696e-03,3.911838e+03,3.709433e-03,5
3.400005e-01,3.403130e-03,3.998872e+03,4.116726e-03,5
3.500002e-01,3.503564e-03,4.081925e+03,4.560688e-03,5
3.600022e-01,3.604020e-03,4.159691e+03,5.055628e-03,5
3.700019e-01,3.704453e-03,4.231578e+03,5.597522e-03,5
3.800015e-01,3.804887e-03,4.294500e+03,6.216066e-03,5
