    	Node label->	           1	           4	           7	          10	          13	          16	          19	          22	          25	          28	          31	          34	          37	          40	          43	          46	          49	          52	          55	          58	          61	          64	          67	          70
    	Angle ->    	 3.33489e-09	 2.61798e-01	 5.23595e-01	 7.85398e-01	 1.04720e+00	 1.30900e+00	 1.57080e+00	 1.83259e+00	 2.09439e+00	 2.35619e+00	 2.61800e+00	 2.87979e+00	 3.14159e+00	 3.40339e+00	 3.66519e+00	 3.92699e+00	 4.18879e+00	 4.45059e+00	 4.71239e+00	 4.97419e+00	 5.23598e+00	 5.49779e+00	 5.75959e+00	 6.02139e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000017e-01	 0.00000e+00	 7.26700e-05	 2.21446e-04	 2.24903e-04	 1.62517e-04	 1.01237e-04	 5.62805e-05	 3.33112e-05	 8.53108e-06	-1.33125e-06	-6.23357e-06	-5.07365e-06	-8.92726e-11	 5.07336e-06	 6.23338e-06	 1.33066e-06	-8.53173e-06	-3.33121e-05	-5.62814e-05	-1.01237e-04	-1.62515e-04	-2.24902e-04	-2.21445e-04	-7.26704e-05
U  1	1.000017e-01	 1.00034e-03	 4.94013e-04	 9.19811e-05	 6.81837e-05	 1.08277e-04	 1.27784e-04	 1.28727e-04	 1.20437e-04	 1.04431e-04	 9.03492e-05	 7.51342e-05	 6.44838e-05	 6.29260e-05	 6.44835e-05	 7.51334e-05	 9.03485e-05	 1.04430e-04	 1.20436e-04	 1.28726e-04	 1.27784e-04	 1.08276e-04	 6.81837e-05	 9.19805e-05	 4.94012e-04
U  2	1.000017e-01	 1.19561e-03	 1.11451e-03	 8.50379e-04	 4.99575e-04	 1.75366e-04	-6.97376e-05	-2.05481e-04	-2.40614e-04	-1.95176e-04	-1.09593e-04	-1.51025e-05	 5.28340e-05	 7.94584e-05	 5.28317e-05	-1.51072e-05	-1.09600e-04	-1.95180e-04	-2.40615e-04	-2.05480e-04	-6.97357e-05	 1.75369e-04	 4.99577e-04	 8.50382e-04	 1.11451e-03
UR 0	1.000017e-01	-5.14885e-03	-5.14819e-03	-4.61388e-03	-3.58093e-03	-2.56024e-03	-1.71617e-03	-1.05700e-03	-5.40775e-04	-1.03473e-04	 2.70149e-04	 6.05015e-04	 8.13979e-04	 9.08639e-04	 8.13967e-04	 6.05004e-04	 2.70127e-04	-1.03494e-04	-5.40804e-04	-1.05703e-03	-1.71621e-03	-2.56027e-03	-3.58095e-03	-4.61390e-03	-5.14821e-03
UR 1	1.000017e-01	 1.07424e-08	 9.72759e-04	 2.16739e-03	 2.73787e-03	 2.98085e-03	 3.05640e-03	 2.87473e-03	 2.52061e-03	 1.99836e-03	 1.45065e-03	 9.05887e-04	 4.34200e-04	-1.62261e-08	-4.34236e-04	-9.05914e-04	-1.45065e-03	-1.99835e-03	-2.52060e-03	-2.87469e-03	-3.05636e-03	-2.98083e-03	-2.73784e-03	-2.16736e-03	-9.72744e-04
UR 2	1.000017e-01	 5.98816e-08	-8.19684e-03	-2.48984e-03	 8.59772e-04	 9.23801e-04	 7.06030e-04	 3.98580e-04	 3.31616e-04	 3.06242e-04	 1.83774e-04	 1.73252e-04	 5.56380e-05	 4.89618e-09	-5.56216e-05	-1.73254e-04	-1.83772e-04	-3.06243e-04	-3.31624e-04	-3.98578e-04	-7.06022e-04	-9.23782e-04	-8.59768e-04	 2.48983e-03	 8.19681e-03
U  0	2.000010e-01	 0.00000e+00	 1.26499e-04	 4.36601e-04	 4.73816e-04	 3.50921e-04	 2.22014e-04	 1.20075e-04	 7.14380e-05	 1.76321e-05	-3.40738e-06	-1.31567e-05	-1.11533e-05	-3.45335e-09	 1.11465e-05	 1.31504e-05	 3.40232e-06	-1.76361e-05	-7.14409e-05	-1.20076e-04	-2.22011e-04	-3.50914e-04	-4.73811e-04	-4.36594e-04	-1.26501e-04
U  1	2.000010e-01	 1.99892e-03	 1.09443e-03	 2.54361e-04	 1.60179e-04	 2.34826e-04	 2.74494e-04	 2.76988e-04	 2.59349e-04	 2.24527e-04	 1.94145e-04	 1.62010e-04	 1.37687e-04	 1.36005e-04	 1.37685e-04	 1.62007e-04	 1.94139e-04	 2.24521e-04	 2.59342e-04	 2.76981e-04	 2.74487e-04	 2.34820e-04	 1.60171e-04	 2.54352e-04	 1.09441e-03
U  2	2.000010e-01	 2.49610e-03	 2.28116e-03	 1.66390e-03	 8.87367e-04	 1.94146e-04	-3.07729e-04	-5.59092e-04	-5.86361e-04	-4.39619e-04	-2.11886e-04	 2.54133e-05	 1.93012e-04	 2.57626e-04	 1.93022e-04	 2.54081e-05	-2.11879e-04	-4.39618e-04	-5.86340e-04	-5.59085e-04	-3.07726e-04	 1.94104e-04	 8.87321e-04	 1.66382e-03	 2.28112e-03
UR 0	2.000010e-01	-1.20568e-02	-1.17471e-02	-1.00298e-02	-7.43981e-03	-5.06201e-03	-3.15267e-03	-1.69272e-03	-5.64319e-04	 3.86829e-04	 1.19966e-03	 1.92934e-03	 2.38568e-03	 2.59173e-03	 2.38567e-03	 1.92941e-03	 1.19971e-03	 3.86909e-04	-5.64215e-04	-1.69258e-03	-3.15244e-03	-5.06183e-03	-7.43955e-03	-1.00295e-02	-1.17468e-02
UR 1	2.000010e-01	-3.47905e-07	 2.71060e-03	 5.16314e-03	 6.29805e-03	 6.79010e-03	 6.91341e-03	 6.45856e-03	 5.63248e-03	 4.44376e-03	 3.21311e-03	 2.00016e-03	 9.56428e-04	 1.21541e-08	-9.56394e-04	-2.00011e-03	-3.21306e-03	-4.44367e-03	-5.63236e-03	-6.45841e-03	-6.91340e-03	-6.79016e-03	-6.29817e-03	-5.16349e-03	-2.71114e-03
UR 2	2.000010e-01	 4.42235e-07	-1.55008e-02	-5.95750e-03	 1.37456e-03	 1.90142e-03	 1.53516e-03	 8.94009e-04	 7.01988e-04	 6.73574e-04	 3.81899e-04	 3.81117e-04	 1.14798e-04	 1.38459e-08	-1.14783e-04	-3.81088e-04	-3.81870e-04	-6.73552e-04	-7.01969e-04	-8.93978e-04	-1.53511e-03	-1.90139e-03	-1.37457e-03	 5.95745e-03	 1.55006e-02
U  0	3.000003e-01	 0.00000e+00	 1.65086e-04	 6.33565e-04	 7.73014e-04	 5.86332e-04	 3.71612e-04	 2.13679e-04	 1.11074e-04	 3.67202e-05	-7.14620e-06	-2.25013e-05	-1.75156e-05	-3.21597e-08	 1.74535e-05	 2.24448e-05	 7.10097e-06	-3.67542e-05	-1.11091e-04	-2.13680e-04	-3.71593e-04	-5.86296e-04	-7.72977e-04	-6.33550e-04	-1.65097e-04
U  1	3.000003e-01	 3.00113e-03	 1.78306e-03	 5.22140e-04	 2.76469e-04	 3.90525e-04	 4.60001e-04	 4.62632e-04	 4.30403e-04	 3.79105e-04	 3.21798e-04	 2.70894e-04	 2.34079e-04	 2.23418e-04	 2.34063e-04	 2.70861e-04	 3.21750e-04	 3.79049e-04	 4.30341e-04	 4.62567e-04	 4.59939e-04	 3.90472e-04	 2.76415e-04	 5.22056e-04	 1.78291e-03
U  2	3.000003e-01	 1.46640e-04	 1.11302e-04	-1.94960e-05	-1.43812e-04	-1.90329e-04	-1.96806e-04	-1.57049e-04	-1.04381e-04	-3.69239e-05	 1.50588e-05	 6.30111e-05	 8.51058e-05	 9.86743e-05	 8.51595e-05	 6.30786e-05	 1.51461e-05	-3.68197e-05	-1.04302e-04	-1.57038e-04	-1.96858e-04	-1.90539e-04	-1.44056e-04	-1.97954e-05	 1.11096e-04
UR 0	3.000003e-01	-1.42228e-03	-1.61360e-03	-1.13562e-03	-1.92044e-04	 2.99316e-04	 5.18355e-04	 6.25048e-04	 6.60961e-04	 6.93161e-04	 6.74651e-04	 7.35255e-04	 7.01977e-04	 7.61735e-04	 7.02147e-04	 7.35642e-04	 6.75102e-04	 6.93789e-04	 6.61772e-04	 6.26112e-04	 5.19793e-04	 3.00902e-04	-1.90064e-04	-1.13330e-03	-1.61135e-03
