    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63
    	Angle ->    	 4.45259e-09	 1.96345e-01	 3.92705e-01	 5.89038e-01	 7.85398e-01	 9.81758e-01	 1.17809e+00	 1.37445e+00	 1.57080e+00	 1.76714e+00	 1.96350e+00	 2.15983e+00	 2.35619e+00	 2.55255e+00	 2.74889e+00	 2.94525e+00	 3.14159e+00	 3.33794e+00	 3.53430e+00	 3.73063e+00	 3.92699e+00	 4.12335e+00	 4.31968e+00	 4.51604e+00	 4.71239e+00	 4.90873e+00	 5.10509e+00	 5.30143e+00	 5.49779e+00	 5.69415e+00	 5.89048e+00	 6.08684e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000017e-01	 0.00000e+00	 3.80697e-05	 1.51869e-04	 2.24939e-04	 2.15577e-04	 1.65002e-04	 1.14694e-04	 7.59482e-05	 5.08625e-05	 2.96762e-05	 1.45637e-05	 2.36416e-06	-4.93554e-06	-7.87422e-06	-7.60780e-06	-4.32500e-06	 3.18993e-10	 4.32460e-06	 7.60644e-06	 7.87314e-06	 4.93469e-06	-2.36438e-06	-1.45637e-05	-2.96762e-05	-5.08623e-05	-7.59486e-05	-1.14694e-04	-1.65002e-04	-2.15576e-04	-2.24939e-04	-1.51869e-04	-3.80697e-05
U  1	1.000017e-01	 1.00077e-03	 6.20546e-04	 2.11624e-04	 5.67360e-05	 5.81570e-05	 9.33460e-05	 1.15179e-04	 1.22338e-04	 1.20284e-04	 1.13599e-04	 1.04235e-04	 9.24815e-05	 8.05755e-05	 6.97306e-05	 6.05397e-05	 5.55816e-05	 5.29234e-05	 5.55812e-05	 6.05391e-05	 6.97293e-05	 8.05733e-05	 9.24796e-05	 1.04234e-04	 1.13598e-04	 1.20283e-04	 1.22338e-04	 1.15179e-04	 9.33466e-05	 5.81586e-05	 5.67373e-05	 2.11625e-04	 6.20547e-04
U  2	1.000017e-01	-3.14880e-04	-2.72368e-04	-2.02129e-04	-1.15449e-04	-2.59315e-05	 4.54692e-05	 9.47998e-05	 1.17102e-04	 1.16678e-04	 9.70158e-05	 6.70126e-05	 3.11848e-05	-2.69564e-06	-3.28456e-05	-5.45863e-05	-6.88594e-05	-7.29173e-05	-6.88528e-05	-5.45734e-05	-3.28282e-05	-2.67599e-06	 3.12043e-05	 6.70284e-05	 9.70237e-05	 1.16678e-04	 1.17091e-04	 9.47791e-05	 4.54374e-05	-2.59702e-05	-1.15489e-04	-2.02160e-04	-2.72390e-04
UR 0	1.000017e-01	 2.99075e-03	 2.53551e-03	 2.00590e-03	 1.51917e-03	 9.43022e-04	 4.80932e-04	 1.44697e-04	-8.98396e-05	-2.48625e-04	-3.61088e-04	-4.50612e-04	-5.41474e-04	-6.12371e-04	-6.91062e-04	-7.32746e-04	-7.78239e-04	-7.76713e-04	-7.78196e-04	-7.32656e-04	-6.90945e-04	-6.12225e-04	-5.41315e-04	-4.50431e-04	-3.60898e-04	-2.48402e-04	-8.95895e-05	 1.44996e-04	 4.81292e-04	 9.43467e-04	 1.51968e-03	 2.00639e-03	 2.53596e-03
