Time [s],U2 [m],RF2 [N],U3 [m],n_buckled
0.000000e+00,0.000000e+00,1.138917e+00,0.000000e+00,0
1.000133e-02,1.000172e-04,3.717930e+02,-1.441642e-04,0
2.000037e-02,2.000140e-04,7.420281e+02,-2.892930e-04,0
3.000169e-02,3.000147e-04,1.109547e+03,-4.940099e-04,0
4.000073e-02,3.999480e-04,1.475187e+03,-7.024095e-04,0
5.000206e-02,4.999041e-04,1.836814e+03,-9.618586e-04,0
6.000110e-02,5.999136e-04,2.193590e+03,-1.265824e-03,0
7.000013e-02,6.999738e-04,2.544495e+03,-1.616217e-03,0
8.000147e-02,8.000571e-04,2.886939e+03,-2.032623e-03,0
9.000050e-02,9.001174e-04,3.217715e+03,-2.525249e-03,0
1.000018e-01,1.000201e-03,3.538328e+03,-3.062987e-03,0
1.100009e-01,1.100261e-03,3.843159e+03,-3.673752e-03,0
1.200022e-01,1.200344e-03,4.136681e+03,-4.309470e-03,0
1.300012e-01,1.300404e-03,4.416769e+03,-4.976079e-03,0
1.400003e-01,1.400464e-03,4.686661e+03,-5.645385e-03,0
1.500016e-01,1.500548e-03,4.943706e+03,-6.326852e-03,0
1.600006e-01,1.600608e-03,5.172309e+03,-7.051032e-03,0
1.700020e-01,1.700691e-03,4.930670e+03,-8.739341e-03,2
1.800010e-01,1.800751e-03,4.585062e+03,-1.039037e-02,2
1.900000e-01,1.900811e-03,4.297449e+03,-1.179899e-02,2
2.000014e-01,2.000895e-03,4.150646e+03,-1.281703e-02,2
2.100004e-01,2.100955e-03,4.051621e+03,-1.369496e-02,2
2.200017e-01,2.200894e-03,3.972907e+03,-1.450397e-02,2
2.300008e-01,2.300446e-03,3.911305e+03,-1.525618e-02,2
2.400021e-01,2.400022e-03,3.860718e+03,-1.596923e-02,2
2.500011e-01,2.499573e-03,3.810820e+03,-1.666575e-02,2
2.600002e-01,2.599126e-03,3.759464e+03,-1.735005e-02,2
2.700015e-01,2.698701e-03,3.716988e+03,-1.800490e-02,2
2.800005e-01,2.798253e-03,3.687850e+03,-1.862299e-02,2
2.900019e-01,2.897829e-03,3.660399e+03,-1.922848e-02,2
