    	Node label->	           1	           4	           7	          10	          13	          16	          19	          22	          25	          28	          31	          34	          37	          40	          43	          46	          49	          52	          55	          58	          61	          64	          67	          70
    	Angle ->    	 3.33437e-09	 2.61798e-01	 5.23595e-01	 7.85398e-01	 1.04720e+00	 1.30900e+00	 1.57080e+00	 1.83259e+00	 2.09439e+00	 2.35619e+00	 2.61800e+00	 2.87979e+00	 3.14159e+00	 3.40339e+00	 3.66519e+00	 3.92699e+00	 4.18879e+00	 4.45059e+00	 4.71239e+00	 4.97419e+00	 5.23598e+00	 5.49779e+00	 5.75959e+00	 6.02139e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000014e-01	 0.00000e+00	 7.10209e-05	 2.22477e-04	 2.25769e-04	 1.65853e-04	 1.02836e-04	 5.75875e-05	 3.38950e-05	 8.56391e-06	-1.17732e-06	-6.47783e-06	-5.06456e-06	 1.16356e-09	 5.06674e-06	 6.47985e-06	 1.17908e-06	-8.56255e-06	-3.38939e-05	-5.75871e-05	-1.02837e-04	-1.65855e-04	-2.25770e-04	-2.22477e-04	-7.10205e-05
U  1	1.000014e-01	 9.99857e-04	 5.05472e-04	 9.67307e-05	 7.23134e-05	 1.10074e-04	 1.29972e-04	 1.30835e-04	 1.22335e-04	 1.06042e-04	 9.19540e-05	 7.61250e-05	 6.58671e-05	 6.36445e-05	 6.58681e-05	 7.61264e-05	 9.19559e-05	 1.06045e-04	 1.22338e-04	 1.30837e-04	 1.29974e-04	 1.10076e-04	 7.23156e-05	 9.67344e-05	 5.05478e-04
U  2	1.000014e-01	 1.52062e-03	 1.41138e-03	 1.08578e-03	 6.66110e-04	 2.80518e-04	-1.24598e-05	-1.82091e-04	-2.39833e-04	-2.08999e-04	-1.32859e-04	-4.43547e-05	 2.01568e-05	 4.56806e-05	 2.01586e-05	-4.43506e-05	-1.32854e-04	-2.08993e-04	-2.39829e-04	-1.82090e-04	-1.24614e-05	 2.80516e-04	 6.66105e-04	 1.08577e-03	 1.41137e-03
UR 0	1.000014e-01	-6.39622e-03	-6.31397e-03	-5.56285e-03	-4.30105e-03	-3.09953e-03	-2.13712e-03	-1.41045e-03	-8.56972e-04	-3.93089e-04	 4.48063e-06	 3.61700e-04	 5.87055e-04	 6.88046e-04	 5.87070e-04	 3.61728e-04	 4.52298e-06	-3.93051e-04	-8.56934e-04	-1.41042e-03	-2.13709e-03	-3.09949e-03	-4.30103e-03	-5.56285e-03	-6.31397e-03
UR 1	1.000014e-01	-7.73204e-09	 1.32029e-03	 2.62670e-03	 3.21848e-03	 3.44955e-03	 3.48643e-03	 3.24202e-03	 2.80801e-03	 2.20224e-03	 1.58035e-03	 9.77971e-04	 4.65306e-04	 1.52370e-08	-4.65277e-04	-9.77934e-04	-1.58030e-03	-2.20218e-03	-2.80795e-03	-3.24199e-03	-3.48639e-03	-3.44954e-03	-3.21848e-03	-2.62672e-03	-1.32031e-03
UR 2	1.000014e-01	-6.25971e-08	-8.13208e-03	-2.56998e-03	 8.47458e-04	 9.05390e-04	 7.27639e-04	 3.99349e-04	 3.43149e-04	 3.07154e-04	 1.89369e-04	 1.73952e-04	 5.76428e-05	-9.69632e-09	-5.76495e-05	-1.73964e-04	-1.89378e-04	-3.07159e-04	-3.43153e-04	-3.99368e-04	-7.27651e-04	-9.05388e-04	-8.47444e-04	 2.57000e-03	 8.13205e-03
U  0	2.000005e-01	 0.00000e+00	 1.12451e-04	 4.24941e-04	 5.18437e-04	 3.95050e-04	 2.51180e-04	 1.45454e-04	 7.49543e-05	 2.50391e-05	-4.76812e-06	-1.52724e-05	-1.17275e-05	-6.54268e-11	 1.17274e-05	 1.52717e-05	 4.76794e-06	-2.50385e-05	-7.49510e-05	-1.45453e-04	-2.51181e-04	-3.95050e-04	-5.18436e-04	-4.24943e-04	-1.12449e-04
U  1	2.000005e-01	 2.00141e-03	 1.18754e-03	 3.53476e-04	 1.89465e-04	 2.64528e-04	 3.11020e-04	 3.12678e-04	 2.90767e-04	 2.56300e-04	 2.17458e-04	 1.82959e-04	 1.58500e-04	 1.50727e-04	 1.58500e-04	 1.82960e-04	 2.17459e-04	 2.56301e-04	 2.90767e-04	 3.12678e-04	 3.11020e-04	 2.64527e-04	 1.89466e-04	 3.53477e-04	 1.18754e-03
U  2	2.000005e-01	-1.47435e-05	-2.48188e-05	-7.85620e-05	-1.21484e-04	-1.18250e-04	-1.00942e-04	-6.73108e-05	-3.75108e-05	-6.00492e-06	 1.20331e-05	 2.87400e-05	 3.29128e-05	 3.82295e-05	 3.29228e-05	 2.87586e-05	 1.20588e-05	-5.98691e-06	-3.75000e-05	-6.73025e-05	-1.00953e-04	-1.18282e-04	-1.21529e-04	-7.86097e-05	-2.48682e-05
UR 0	2.000005e-01	-2.10182e-04	-3.98450e-04	-2.25824e-04	 2.38014e-04	 4.08143e-04	 4.32505e-04	 4.21185e-04	 3.85155e-04	 3.59860e-04	 3.07699e-04	 3.14830e-04	 2.69951e-04	 3.02205e-04	 2.69992e-04	 3.14913e-04	 3.07813e-04	 3.59995e-04	 3.85323e-04	 4.21379e-04	 4.32763e-04	 4.08485e-04	 2.38456e-04	-2.25258e-04	-3.97760e-04
