    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71
    	Angle ->    	 3.17748e-09	 1.74536e-01	 3.49081e-01	 5.23596e-01	 6.98143e-01	 8.72651e-01	 1.04720e+00	 1.22172e+00	 1.39626e+00	 1.57080e+00	 1.74533e+00	 1.91988e+00	 2.09439e+00	 2.26894e+00	 2.44345e+00	 2.61800e+00	 2.79251e+00	 2.96706e+00	 3.14159e+00	 3.31613e+00	 3.49067e+00	 3.66519e+00	 3.83974e+00	 4.01424e+00	 4.18879e+00	 4.36331e+00	 4.53786e+00	 4.71239e+00	 4.88692e+00	 5.06147e+00	 5.23598e+00	 5.41053e+00	 5.58504e+00	 5.75959e+00	 5.93410e+00	 6.10865e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000010e-01	 0.00000e+00	 3.61144e-05	 1.45226e-04	 2.00252e-04	 1.90079e-04	 1.48003e-04	 1.07599e-04	 8.46455e-05	 5.74519e-05	 4.52427e-05	 2.34558e-05	 1.38604e-05	 1.53325e-06	-4.25315e-06	-7.03083e-06	-8.61285e-06	-5.90840e-06	-3.89864e-06	 1.93367e-10	 3.89917e-06	 5.90917e-06	 8.61322e-06	 7.03128e-06	 4.25308e-06	-1.53426e-06	-1.38615e-05	-2.34564e-05	-4.52418e-05	-5.74511e-05	-8.46457e-05	-1.07600e-04	-1.48004e-04	-1.90077e-04	-2.00252e-04	-1.45227e-04	-3.61148e-05
U  1	1.000010e-01	 1.00019e-03	 6.03618e-04	 1.63755e-04	 2.97679e-05	 3.67504e-05	 7.31824e-05	 9.67031e-05	 1.02696e-04	 1.05889e-04	 1.03430e-04	 9.82410e-05	 9.22997e-05	 8.23661e-05	 7.32549e-05	 6.40420e-05	 5.40736e-05	 4.98151e-05	 4.23301e-05	 4.44654e-05	 4.23301e-05	 4.98152e-05	 5.40739e-05	 6.40421e-05	 7.32550e-05	 8.23661e-05	 9.22996e-05	 9.82407e-05	 1.03430e-04	 1.05889e-04	 1.02695e-04	 9.67020e-05	 7.31814e-05	 3.67492e-05	 2.97671e-05	 1.63753e-04	 6.03615e-04
U  2	1.000010e-01	 1.61001e-03	 1.50870e-03	 1.20371e-03	 7.77058e-04	 3.19815e-04	-9.87874e-05	-4.23504e-04	-6.28154e-04	-7.07904e-04	-6.79226e-04	-5.66993e-04	-4.03908e-04	-2.18104e-04	-3.56662e-05	 1.27280e-04	 2.58503e-04	 3.54197e-04	 4.11061e-04	 4.30527e-04	 4.11053e-04	 3.54183e-04	 2.58486e-04	 1.27265e-04	-3.56769e-05	-2.18105e-04	-4.03898e-04	-5.66975e-04	-6.79208e-04	-7.07883e-04	-6.28141e-04	-4.23504e-04	-9.88012e-05	 3.19790e-04	 7.77036e-04	 1.20368e-03	 1.50869e-03
UR 0	1.000010e-01	-1.43967e-02	-1.38572e-02	-1.11157e-02	-7.53923e-03	-4.32865e-03	-1.82796e-03	-2.21333e-04	 6.57308e-04	 1.08340e-03	 1.35848e-03	 1.66948e-03	 2.06775e-03	 2.54024e-03	 2.96811e-03	 3.32188e-03	 3.52423e-03	 3.64329e-03	 3.66126e-03	 3.68284e-03	 3.66118e-03	 3.64312e-03	 3.52387e-03	 3.32156e-03	 2.96782e-03	 2.54005e-03	 2.06763e-03	 1.66940e-03	 1.35847e-03	 1.08342e-03	 6.57380e-04	-2.21165e-04	-1.82765e-03	-4.32827e-03	-7.53883e-03	-1.11153e-02	-1.38570e-02
UR 1	1.000010e-01	-1.50321e-07	 1.47737e-03	 3.35361e-03	 5.18224e-03	 6.99404e-03	 8.52387e-03	 9.33594e-03	 9.33345e-03	 8.49851e-03	 7.10951e-03	 5.43062e-03	 3.81442e-03	 2.41586e-03	 1.41220e-03	 7.35628e-04	 3.60996e-04	 1.54815e-04	 5.99083e-05	-7.48815e-08	-6.00525e-05	-1.54969e-04	-3.61215e-04	-7.35830e-04	-1.41233e-03	-2.41582e-03	-3.81424e-03	-5.43035e-03	-7.10918e-03	-8.49812e-03	-9.33307e-03	-9.33571e-03	-8.52387e-03	-6.99417e-03	-5.18245e-03	-3.35387e-03	-1.47766e-03
UR 2	1.000010e-01	 6.61827e-08	-1.00272e-02	-5.49344e-03	-7.10652e-04	 8.14289e-04	 1.02914e-03	 5.69124e-04	 4.20997e-04	 3.05769e-04	 2.68358e-04	 3.02959e-04	 2.14965e-04	 2.54290e-04	 1.43692e-04	 1.65793e-04	 7.65120e-05	 7.80428e-05	 2.39872e-05	-1.81221e-08	-2.39636e-05	-7.80596e-05	-7.65102e-05	-1.65810e-04	-1.43696e-04	-2.54292e-04	-2.14954e-04	-3.02948e-04	-2.68327e-04	-3.05790e-04	-4.21024e-04	-5.69124e-04	-1.02913e-03	-8.14298e-04	 7.10653e-04	 5.49344e-03	 1.00273e-02
U  0	2.000020e-01	 0.00000e+00	 3.74667e-05	 1.69884e-04	 2.30222e-04	 2.46982e-04	 1.58232e-04	 4.13472e-05	 1.54100e-05	-6.53179e-05	-2.26340e-05	-5.96563e-05	-2.22678e-05	-2.53598e-05	-1.51724e-05	-3.33474e-06	-8.66810e-06	 1.32186e-06	-3.27844e-06	-5.20420e-07	 2.25248e-06	-2.30449e-06	 7.75901e-06	 2.50819e-06	 1.44742e-05	 2.47619e-05	 2.18552e-05	 5.93704e-05	 2.25743e-05	 6.54732e-05	-1.49847e-05	-4.05796e-05	-1.57270e-04	-2.45943e-04	-2.29627e-04	-1.69774e-04	-3.75283e-05
U  1	2.000020e-01	 2.00050e-03	 1.54009e-03	 8.09051e-04	 4.13931e-04	 1.64287e-04	 9.55916e-05	 9.56624e-05	 7.60592e-05	 9.23727e-05	 8.81395e-05	 7.72551e-05	 7.15773e-05	 4.71308e-05	 3.10659e-05	 2.12592e-05	-2.27826e-06	 7.30681e-06	-1.77164e-05	 2.84339e-06	-1.79020e-05	 6.94316e-06	-2.82312e-06	 2.05674e-05	 3.02115e-05	 4.61817e-05	 7.05349e-05	 7.61913e-05	 8.70804e-05	 9.13397e-05	 7.50580e-05	 9.47002e-05	 9.45795e-05	 1.63169e-04	 4.12140e-04	 8.06516e-04	 1.53767e-03
U  2	2.000020e-01	 1.39558e-02	 1.30186e-02	 1.04126e-02	 6.73333e-03	 2.73386e-03	-9.01064e-04	-3.67148e-03	-5.32071e-03	-5.82699e-03	-5.36605e-03	-4.22351e-03	-2.73522e-03	-1.20057e-03	 1.57833e-04	 1.21797e-03	 1.95215e-03	 2.39942e-03	 2.62726e-03	 2.69615e-03	 2.62766e-03	 2.40039e-03	 1.95390e-03	 1.22066e-03	 1.61487e-04	-1.19616e-03	-2.73056e-03	-4.21940e-03	-5.36348e-03	-5.82687e-03	-5.32376e-03	-3.67790e-03	-9.10583e-04	 2.72241e-03	 6.72164e-03	 1.04030e-02	 1.30131e-02
UR 0	2.000020e-01	-1.33575e-01	-1.23444e-01	-9.88977e-02	-6.70248e-02	-3.72382e-02	-1.39680e-02	 1.12992e-03	 9.27927e-03	 1.30970e-02	 1.54371e-02	 1.79977e-02	 2.11486e-02	 2.42620e-02	 2.62356e-02	 2.64159e-02	 2.48268e-02	 2.23159e-02	 2.00722e-02	 1.91993e-02	 2.00663e-02	 2.23067e-02	 2.48185e-02	 2.64126e-02	 2.62403e-02	 2.42752e-02	 2.11702e-02	 1.80266e-02	 1.54736e-02	 1.31437e-02	 9.34030e-03	 1.20940e-03	-1.38695e-02	-3.71230e-02	-6.69031e-02	-9.87889e-02	-1.23376e-01
UR 1	2.000020e-01	-5.42553e-05	 1.28960e-02	 2.73854e-02	 4.44182e-02	 6.15943e-02	 7.57078e-02	 8.31607e-02	 8.23162e-02	 7.30538e-02	 5.82068e-02	 4.07135e-02	 2.43990e-02	 1.15585e-02	 3.27354e-03	-8.80042e-04	-2.09993e-03	-1.77395e-03	-9.16070e-04	 3.59450e-06	 9.23694e-04	 1.78333e-03	 2.11340e-03	 9.00879e-04	-3.24248e-03	-1.15157e-02	-2.43463e-02	-4.06562e-02	-5.81542e-02	-7.30167e-02	-8.23036e-02	-8.31766e-02	-7.57518e-02	-6.16641e-02	-4.45062e-02	-2.74846e-02	-1.30003e-02
UR 2	2.000020e-01	 3.86538e-05	-1.17648e-02	-8.55246e-03	-3.96094e-03	-2.23068e-03	 3.37468e-04	-6.30814e-04	 2.28291e-05	 9.06078e-06	-3.01731e-05	 4.70773e-04	-2.10197e-04	 2.76169e-04	-3.41059e-04	 3.93210e-05	-2.14598e-04	-7.78787e-06	-5.08767e-05	 1.69964e-06	 5.40643e-05	 1.11487e-05	 2.17639e-04	-3.58323e-05	 3.44313e-04	-2.72428e-04	 2.13904e-04	-4.67617e-04	 3.34630e-05	-7.03776e-06	-1.91778e-05	 6.33933e-04	-3.33870e-04	 2.22746e-03	 3.94697e-03	 8.54357e-03	 1.17766e-02
U  0	3.000005e-01	 0.00000e+00	 2.96614e-05	 1.29915e-04	 1.83874e-04	 2.20115e-04	 6.01951e-05	-1.82190e-04	-3.01693e-04	-4.42264e-04	-3.55043e-04	-2.96415e-04	-1.21190e-04	-7.50692e-05	-2.91954e-05	-1.04419e-06	-3.12143e-06	 1.26863e-05	 1.35925e-06	-1.20795e-09	-1.35809e-06	-1.26861e-05	 3.12159e-06	 1.04356e-06	 2.91974e-05	 7.50709e-05	 1.21198e-04	 2.96425e-04	 3.55049e-04	 4.42255e-04	 3.01673e-04	 1.82166e-04	-6.02285e-05	-2.20141e-04	-1.83880e-04	-1.29910e-04	-2.96599e-05
U  1	3.000005e-01	 3.00078e-03	 2.56091e-03	 1.68176e-03	 9.38747e-04	 3.18897e-04	 7.05243e-05	 1.74975e-05	-1.33311e-05	 1.28271e-05	 1.05769e-05	 3.35248e-06	 1.27503e-05	-2.13406e-05	-4.50686e-05	-6.54993e-05	-1.00223e-04	-8.23168e-05	-1.19734e-04	-8.43459e-05	-1.19735e-04	-8.23103e-05	-1.00219e-04	-6.54982e-05	-4.50647e-05	-2.13357e-05	 1.27514e-05	 3.34773e-06	 1.05804e-05	 1.28283e-05	-1.33330e-05	 1.74988e-05	 7.05305e-05	 3.18922e-04	 9.38789e-04	 1.68186e-03	 2.56092e-03
