Time [s],U3 [m],RF3 [N],n_buckled
0.000000e+00,1.595662e-06,0.000000e+00,0
1.000000e+00,2.268250e-05,1.000080e+00,0
2.000000e+00,4.376935e-05,2.000154e+00,0
3.500000e+00,7.539975e-05,3.500273e+00,0
5.750000e+00,1.228458e-04,5.750476e+00,0
9.125000e+00,1.940165e-04,9.125875e+00,0
1.418750e+01,3.007779e-04,1.418930e+01,0
2.178125e+01,4.609387e-04,2.178558e+01,0
3.178125e+01,6.719012e-04,3.179205e+01,0
4.178125e+01,8.829464e-04,4.180358e+01,0
5.178125e+01,1.094103e-03,5.182185e+01,0
6.178125e+01,1.305403e-03,6.184862e+01,0
7.178125e+01,1.516882e-03,7.188577e+01,0
8.178125e+01,1.728580e-03,8.193530e+01,0
9.178125e+01,1.940547e-03,9.199946e+01,0
1.017812e+02,2.152840e-03,1.020807e+02,0
1.117812e+02,2.365531e-03,1.121819e+02,0
1.217812e+02,2.578709e-03,1.223063e+02,0
1.317812e+02,2.792489e-03,1.324579e+02,0
1.417812e+02,3.007023e-03,1.426413e+02,0
1.517812e+02,3.222510e-03,1.528620e+02,0
1.617812e+02,3.439218e-03,1.631251e+02,0
1.717812e+02,3.657457e-03,1.734326e+02,0
1.817812e+02,3.877364e-03,1.837624e+02,0
1.917812e+02,4.097387e-03,1.939707e+02,0
2.017812e+02,4.306949e-03,2.033828e+02,0
2.117812e+02,4.484393e-03,2.107826e+02,0
2.217812e+02,4.642543e-03,2.167754e+02,1
2.317812e+02,4.803230e-03,2.224534e+02,1
2.417812e+02,4.973785e-03,2.282310e+02,1
2.517812e+02,5.154042e-03,2.341491e+02,1
2.617812e+02,5.337632e-03,2.399334e+02,1
2.717812e+02,5.503903e-03,2.447123e+02,1
2.817812e+02,5.637659e-03,2.478887e+02,3
2.917812e+02,5.757765e-03,2.501158e+02,3
3.017812e+02,5.879478e-03,2.519389e+02,3
3.117812e+02,6.008802e-03,2.536053e+02,3
3.217812e+02,6.147397e-03,2.552216e+02,3
3.317812e+02,6.295146e-03,2.568335e+02,3
3.417812e+02,6.451271e-03,2.584594e+02,3
3.517812e+02,6.614804e-03,2.601051e+02,3
3.617812e+02,6.784786e-03,2.617710e+02,3
3.717812e+02,6.960340e-03,2.634548e+02,3
3.817812e+02,7.140700e-03,2.651534e+02,3
3.917812e+02,7.325205e-03,2.668635e+02,3
4.017812e+02,7.513288e-03,2.685819e+02,3
4.117812e+02,7.704475e-03,2.703059e+02,3
4.217812e+02,7.898356e-03,2.720330e+02,3
4.317812e+02,8.094583e-03,2.737609e+02,3
4.417812e+02,8.292859e-03,2.754881e+02,3
4.517812e+02,8.492932e-03,2.772128e+02,3
4.617812e+02,8.694581e-03,2.789340e+02,3
4.717812e+02,8.897618e-03,2.806504e+02,3
4.817812e+02,9.101878e-03,2.823614e+02,3
4.917812e+02,9.307216e-03,2.840661e+02,3
5.017812e+02,9.513503e-03,2.857639e+02,3
5.117812e+02,9.720625e-03,2.874543e+02,3
5.217812e+02,9.928477e-03,2.891367e+02,3
5.317812e+02,1.013696e-02,2.908107e+02,3
5.417812e+02,1.034599e-02,2.924755e+02,3
5.517812e+02,1.055546e-02,2.941306e+02,3
5.617812e+02,1.076528e-02,2.957747e+02,3
5.717812e+02,1.097535e-02,2.974068e+02,3
5.817812e+02,1.118553e-02,2.990249e+02,3
5.917812e+02,1.139567e-02,3.006261e+02,3
6.017812e+02,1.160555e-02,3.022061e+02,3
6.117812e+02,1.181481e-02,3.037582e+02,3
6.217812e+02,1.202290e-02,3.052713e+02,3
6.317812e+02,1.222881e-02,3.067267e+02,3
6.417812e+02,1.243058e-02,3.080933e+02,3
6.517812e+02,1.262431e-02,3.093176e+02,5
6.617812e+02,1.280331e-02,3.103252e+02,5
6.717812e+02,1.296275e-02,3.110728e+02,5
6.817812e+02,1.310826e-02,3.116121e+02,5
6.917812e+02,1.324994e-02,3.120285e+02,5
7.017812e+02,1.339398e-02,3.123788e+02,5
7.117812e+02,1.354276e-02,3.126921e+02,5
7.217812e+02,1.369670e-02,3.129823e+02,5
7.317812e+02,1.385549e-02,3.132561e+02,5
7.417812e+02,1.401860e-02,3.135166e+02,5
7.517812e+02,1.418546e-02,3.137654e+02,5
7.617812e+02,1.435556e-02,3.140032e+02,5
7.717812e+02,1.452846e-02,3.142303e+02,5
7.817812e+02,1.470378e-02,3.144467e+02,5
7.917812e+02,1.488121e-02,3.146526e+02,5
8.017812e+02,1.506049e-02,3.148479e+02,5
8.117812e+02,1.524138e-02,3.150323e+02,5
8.217812e+02,1.542370e-02,3.152059e+02,5
8.317812e+02,1.560727e-02,3.153685e+02,5
8.417812e+02,1.579197e-02,3.155200e+02,5
8.517812e+02,1.597766e-02,3.156603e+02,5
8.617812e+02,1.616424e-02,3.157893e+02,5
8.717812e+02,1.635160e-02,3.159067e+02,5
8.817812e+02,1.653965e-02,3.160124e+02,5
8.917812e+02,1.672830e-02,3.161061e+02,5
9.017812e+02,1.691748e-02,3.161874e+02,5
9.117812e+02,1.710710e-02,3.162560e+02,5
9.217812e+02,1.729707e-02,3.163114e+02,5
9.317812e+02,1.748732e-02,3.163529e+02,5
9.417812e+02,1.767776e-02,3.163801e+02,5
9.517812e+02,1.786828e-02,3.163919e+02,5
9.617812e+02,1.805879e-02,3.163877e+02,5
9.717812e+02,1.824918e-02,3.163665e+02,5
9.817812e+02,1.843934e-02,3.163272e+02,5
9.917812e+02,1.862916e-02,3.162689e+02,5
1.001781e+03,1.881854e-02,3.161906e+02,5
1.011781e+03,1.900741e-02,3.160916e+02,5
1.021781e+03,1.919570e-02,3.159714e+02,5
1.031781e+03,1.938340e-02,3.158298e+02,5
1.041781e+03,1.957053e-02,3.156668e+02,5
1.051781e+03,1.975713e-02,3.154830e+02,5
1.061781e+03,1.994329e-02,3.152792e+02,5
1.071781e+03,2.012910e-02,3.150563e+02,5
1.081781e+03,2.031467e-02,3.148157e+02,5
1.091781e+03,2.050010e-02,3.145585e+02,5
1.101781e+03,2.068546e-02,3.142860e+02,5
1.111781e+03,2.087083e-02,3.139993e+02,7
1.121781e+03,2.105626e-02,3.136995e+02,7
