Time [s],U3 [m],RF3 [N],n_buckled
0.000000e+00,1.174213e-04,0.000000e+00,0
1.000000e+00,1.489087e-04,1.000316e+00,0
2.000000e+00,1.803946e-04,2.000694e+00,0
3.500000e+00,2.276240e-04,3.501402e+00,0
5.750000e+00,2.984694e-04,5.752813e+00,0
9.125000e+00,4.047420e-04,9.130944e+00,0
1.418750e+01,5.641670e-04,1.420120e+01,0
2.178125e+01,8.033604e-04,2.181609e+01,0
3.178125e+01,1.118501e-03,3.186804e+01,0
4.178125e+01,1.433886e-03,4.195661e+01,0
5.178125e+01,1.749594e-03,5.209190e+01,0
6.178125e+01,2.065706e-03,6.228378e+01,0
7.178125e+01,2.382301e-03,7.254199e+01,0
8.178125e+01,2.699465e-03,8.287610e+01,0
9.178125e+01,3.017284e-03,9.329546e+01,0
1.017812e+02,3.335852e-03,1.038092e+02,0
1.117812e+02,3.655271e-03,1.144263e+02,0
1.217812e+02,3.975651e-03,1.251553e+02,0
1.317812e+02,4.297120e-03,1.360045e+02,0
1.417812e+02,4.619827e-03,1.469819e+02,0
1.517812e+02,4.943950e-03,1.580948e+02,0
1.617812e+02,5.269716e-03,1.693498e+02,0
1.717812e+02,5.597415e-03,1.807519e+02,0
1.817812e+02,5.927425e-03,1.923014e+02,0
1.917812e+02,6.260220e-03,2.039929e+02,0
2.017812e+02,6.596254e-03,2.157905e+02,0
2.117812e+02,6.935032e-03,2.275604e+02,0
2.217812e+02,7.270204e-03,2.388000e+02,0
2.317812e+02,7.579874e-03,2.482859e+02,0
2.417812e+02,7.860872e-03,2.557754e+02,0
2.517812e+02,8.142377e-03,2.624890e+02,1
2.617812e+02,8.437123e-03,2.690939e+02,1
2.717812e+02,8.745327e-03,2.757250e+02,1
2.817812e+02,9.061037e-03,2.821667e+02,1
2.917812e+02,9.362387e-03,2.875482e+02,1
3.017812e+02,9.613636e-03,2.906736e+02,1
3.117812e+02,9.836324e-03,2.920370e+02,3
3.217812e+02,1.006217e-02,2.924840e+02,3
3.317812e+02,1.030198e-02,2.924435e+02,3
3.417812e+02,1.055704e-02,2.921215e+02,3
3.517812e+02,1.082556e-02,2.916339e+02,3
3.617812e+02,1.110534e-02,2.910459e+02,3
3.717812e+02,1.139435e-02,2.903997e+02,3
3.817812e+02,1.169094e-02,2.897242e+02,3
3.917812e+02,1.199381e-02,2.890396e+02,3
4.017812e+02,1.230191e-02,2.883619e+02,3
4.117812e+02,1.261445e-02,2.877021e+02,3
4.217812e+02,1.293078e-02,2.870701e+02,3
4.317812e+02,1.325037e-02,2.864733e+02,3
4.417812e+02,1.357281e-02,2.859180e+02,3
4.517812e+02,1.389774e-02,2.854094e+02,3
4.617812e+02,1.422487e-02,2.849514e+02,3
4.717812e+02,1.455394e-02,2.845471e+02,3
4.817812e+02,1.488471e-02,2.841987e+02,3
4.917812e+02,1.521696e-02,2.839071e+02,3
5.017812e+02,1.555045e-02,2.836720e+02,3
5.117812e+02,1.588492e-02,2.834915e+02,3
5.217812e+02,1.622006e-02,2.833617e+02,3
5.317812e+02,1.655542e-02,2.832752e+02,3
5.417812e+02,1.689031e-02,2.832205e+02,3
5.517812e+02,1.722370e-02,2.831796e+02,3
5.617812e+02,1.755388e-02,2.831234e+02,3
5.717812e+02,1.787837e-02,2.830165e+02,3
5.817812e+02,1.819409e-02,2.828108e+02,3
5.917812e+02,1.849876e-02,2.824647e+02,3
6.017812e+02,1.879260e-02,2.819581e+02,3
6.117812e+02,1.907830e-02,2.812975e+02,3
6.217812e+02,1.935907e-02,2.805048e+02,3
6.317812e+02,1.963707e-02,2.796028e+02,5
6.417812e+02,1.991304e-02,2.786066e+02,5
6.517812e+02,2.018659e-02,2.775209e+02,5
6.617812e+02,2.045666e-02,2.763418e+02,5
6.717812e+02,2.072203e-02,2.750597e+02,5
6.817812e+02,2.098179e-02,2.736641e+02,5
6.917812e+02,2.123565e-02,2.721461e+02,5
7.017812e+02,2.148369e-02,2.704976e+02,5
7.117812e+02,2.172556e-02,2.687086e+02,7
7.217812e+02,2.195922e-02,2.667700e+02,7
7.317812e+02,2.218143e-02,2.646806e+02,7
7.417812e+02,2.239204e-02,2.624313e+02,7
7.517812e+02,2.259253e-02,2.599810e+02,7
7.617812e+02,2.277412e-02,2.572759e+02,7
7.717812e+02,2.291671e-02,2.543060e+02,9
7.817812e+02,2.301883e-02,2.510615e+02,9
7.917812e+02,2.309680e-02,2.475076e+02,11
8.017812e+02,2.316252e-02,2.436685e+02,11
8.117812e+02,2.322180e-02,2.396000e+02,11
8.217812e+02,2.327716e-02,2.353583e+02,11
8.317812e+02,2.332920e-02,2.309924e+02,11
8.417812e+02,2.337704e-02,2.265489e+02,11
8.517812e+02,2.341829e-02,2.220786e+02,11
8.617812e+02,2.344994e-02,2.176299e+02,11
8.717812e+02,2.347078e-02,2.132126e+02,11
8.817812e+02,2.348246e-02,2.087910e+02,12
8.917812e+02,2.348765e-02,2.043301e+02,12
9.017812e+02,2.348828e-02,1.998196e+02,12
9.117812e+02,2.348499e-02,1.952686e+02,12
9.217812e+02,2.347698e-02,1.907010e+02,12
9.317812e+02,2.346162e-02,1.861612e+02,12
9.417812e+02,2.343388e-02,1.817322e+02,12
9.517812e+02,2.338719e-02,1.775426e+02,12
9.617812e+02,2.331745e-02,1.736940e+02,12
9.717812e+02,2.322635e-02,1.701505e+02,12
9.817812e+02,2.311887e-02,1.667659e+02,14
9.917812e+02,2.299898e-02,1.633539e+02,14
1.001781e+03,2.286744e-02,1.597034e+02,14
1.011781e+03,2.272348e-02,1.556654e+02,14
1.021781e+03,2.256875e-02,1.512700e+02,12
1.031781e+03,2.240632e-02,1.466349e+02,12
1.041781e+03,2.223858e-02,1.418519e+02,12
1.051781e+03,2.206706e-02,1.369764e+02,12
1.061781e+03,2.189289e-02,1.320417e+02,12
1.071781e+03,2.171681e-02,1.270689e+02,12
1.081781e+03,2.153948e-02,1.220726e+02,12
1.091781e+03,2.136145e-02,1.170631e+02,12
1.101781e+03,2.118319e-02,1.120480e+02,12
1.111781e+03,2.100512e-02,1.070332e+02,12
1.121781e+03,2.082765e-02,1.020232e+02,12
1.131781e+03,2.065115e-02,9.702158e+01,12
1.141781e+03,2.047599e-02,9.203143e+01,12
1.151781e+03,2.030253e-02,8.705524e+01,12
1.161781e+03,2.013116e-02,8.209521e+01,12
1.171781e+03,1.996225e-02,7.715337e+01,12
1.181781e+03,1.979619e-02,7.223165e+01,12
1.191781e+03,1.963341e-02,6.733204e+01,12
1.201781e+03,1.947434e-02,6.245663e+01,12
1.211781e+03,1.931943e-02,5.760777e+01,12
1.221781e+03,1.916919e-02,5.278816e+01,12
1.231781e+03,1.902415e-02,4.800100e+01,12
1.241781e+03,1.888489e-02,4.325005e+01,12
1.251781e+03,1.875202e-02,3.853992e+01,12
1.261781e+03,1.862623e-02,3.387611e+01,12
1.271781e+03,1.850826e-02,2.926530e+01,12
1.281781e+03,1.839883e-02,2.471529e+01,12
1.291781e+03,1.829901e-02,2.023633e+01,12
1.301781e+03,1.820969e-02,1.583996e+01,12
1.311781e+03,1.813196e-02,1.154027e+01,12
