Time [s],U3 [m],RF3 [N],n_buckled
0.000000e+00,-2.081116e-05,0.000000e+00,0
1.000000e+00,4.620191e-05,1.001420e+00,0
2.000000e+00,1.132179e-04,2.002705e+00,0
3.500000e+00,2.137507e-04,3.505520e+00,0
5.750000e+00,3.645804e-04,5.762936e+00,0
9.125000e+00,5.909346e-04,9.161053e+00,0
1.418750e+01,9.308507e-04,1.430141e+01,0
2.178125e+01,1.442050e-03,2.216349e+01,0
3.178125e+01,2.118805e-03,3.293293e+01,0
4.178125e+01,2.801110e-03,4.436196e+01,0
5.178125e+01,3.490434e-03,5.664621e+01,0
6.178125e+01,4.188064e-03,6.996726e+01,0
7.178125e+01,4.895116e-03,8.448829e+01,0
8.178125e+01,5.612592e-03,1.003479e+02,0
9.178125e+01,6.341563e-03,1.176517e+02,0
1.017812e+02,7.083603e-03,1.364489e+02,0
1.117812e+02,7.841578e-03,1.566995e+02,0
1.217812e+02,8.620035e-03,1.778783e+02,0
1.317812e+02,9.397916e-03,1.964941e+02,0
1.417812e+02,1.009564e-02,2.087664e+02,0
1.517812e+02,1.084912e-02,2.205616e+02,1
1.617812e+02,1.162852e-02,2.302212e+02,1
1.717812e+02,1.221619e-02,2.306830e+02,1
1.817812e+02,1.281925e-02,2.268172e+02,3
1.917812e+02,1.348620e-02,2.216371e+02,3
2.017812e+02,1.419940e-02,2.161820e+02,3
2.117812e+02,1.494404e-02,2.108641e+02,3
2.217812e+02,1.570877e-02,2.058226e+02,3
2.317812e+02,1.647889e-02,2.009718e+02,3
2.417812e+02,1.721688e-02,1.958624e+02,3
2.517812e+02,1.785219e-02,1.897410e+02,3
2.617812e+02,1.839035e-02,1.822357e+02,5
2.717812e+02,1.886339e-02,1.735312e+02,5
2.817812e+02,1.929742e-02,1.640152e+02,5
2.917812e+02,1.972762e-02,1.541166e+02,5
3.017812e+02,2.017529e-02,1.442724e+02,7
3.117812e+02,2.064113e-02,1.347409e+02,7
3.217812e+02,2.103062e-02,1.247721e+02,7
3.317812e+02,2.107198e-02,1.141427e+02,9
3.417812e+02,2.094065e-02,1.018302e+02,9
3.517812e+02,2.070888e-02,8.889555e+01,10
3.617812e+02,2.040978e-02,7.551761e+01,10
3.717812e+02,2.003537e-02,6.261518e+01,10
3.817812e+02,1.956980e-02,5.207430e+01,10
3.917812e+02,1.902842e-02,4.332579e+01,12
4.017812e+02,1.843585e-02,3.536897e+01,12
4.117812e+02,1.781397e-02,2.799015e+01,12
4.217812e+02,1.717629e-02,2.112366e+01,12
4.317812e+02,1.653150e-02,1.468307e+01,12
4.417812e+02,1.588582e-02,8.556616e+00,12
4.517812e+02,1.524431e-02,2.583847e+00,12
4.617812e+02,1.461142e-02,-3.418423e+00,12
4.717812e+02,1.399139e-02,-9.642493e+00,12
4.817812e+02,1.338824e-02,-1.626940e+01,12
4.917812e+02,1.280632e-02,-2.346541e+01,12
5.017812e+02,1.224941e-02,-3.134815e+01,12
5.117812e+02,1.172111e-02,-3.999808e+01,12
5.217812e+02,1.122450e-02,-4.945852e+01,12
5.317812e+02,1.076199e-02,-5.974901e+01,12
5.417812e+02,1.033527e-02,-7.088583e+01,12
5.517812e+02,9.945239e-03,-8.290399e+01,10
5.617812e+02,9.592352e-03,-9.585481e+01,10
5.717812e+02,9.277992e-03,-1.097169e+02,10
5.817812e+02,9.006479e-03,-1.242256e+02,10
5.917812e+02,8.784824e-03,-1.388565e+02,10
6.017812e+02,8.620416e-03,-1.530309e+02,10
6.117812e+02,8.519917e-03,-1.662633e+02,10
6.217812e+02,8.488908e-03,-1.782001e+02,10
6.317812e+02,8.530644e-03,-1.886598e+02,10
6.417812e+02,8.642867e-03,-1.977049e+02,10
6.517812e+02,8.809857e-03,-2.056613e+02,10
6.617812e+02,8.956822e-03,-2.131551e+02,12
6.717812e+02,8.868765e-03,-2.207427e+02,14
6.817812e+02,8.612432e-03,-2.288078e+02,14
6.917812e+02,8.289508e-03,-2.388509e+02,14
7.017812e+02,7.931872e-03,-2.512600e+02,14
7.117812e+02,7.556926e-03,-2.655470e+02,14
7.217812e+02,7.175850e-03,-2.810308e+02,14
7.317812e+02,6.794303e-03,-2.973415e+02,13
7.417812e+02,6.414576e-03,-3.144737e+02,13
7.517812e+02,6.033421e-03,-3.328960e+02,13
7.617812e+02,5.646890e-03,-3.529662e+02,13
7.717812e+02,5.258243e-03,-3.741875e+02,13
7.817812e+02,4.871260e-03,-3.959566e+02,13
7.917812e+02,4.487581e-03,-4.179442e+02,13
8.017812e+02,4.107912e-03,-4.399847e+02,13
8.117812e+02,3.732656e-03,-4.619852e+02,13
8.217812e+02,3.362102e-03,-4.838864e+02,13
8.317812e+02,2.996488e-03,-5.056456e+02,13
8.417812e+02,2.636022e-03,-5.272299e+02,13
8.517812e+02,2.281086e-03,-5.486025e+02,13
8.617812e+02,1.931453e-03,-5.697563e+02,13
8.717812e+02,1.587391e-03,-5.906635e+02,13
8.817812e+02,1.248929e-03,-6.113065e+02,13
8.917812e+02,9.159727e-04,-6.316723e+02,13
9.017812e+02,5.879709e-04,-6.517673e+02,13
9.117812e+02,2.648234e-04,-6.715730e+02,13
9.217812e+02,-5.484025e-05,-6.911250e+02,13
9.317812e+02,-3.729942e-04,-7.104790e+02,13
9.417812e+02,-6.930013e-04,-7.297427e+02,13
9.517812e+02,-1.020432e-03,-7.491061e+02,13
9.617812e+02,-1.364028e-03,-7.688723e+02,13
9.717812e+02,-1.735741e-03,-7.894438e+02,13
9.817812e+02,-2.146852e-03,-8.111504e+02,13
9.917812e+02,-2.599650e-03,-8.339512e+02,13
1.001781e+03,-3.085812e-03,-8.574717e+02,13
1.011781e+03,-3.594756e-03,-8.813448e+02,13
1.021781e+03,-4.118915e-03,-9.053274e+02,13
1.031781e+03,-4.653360e-03,-9.292010e+02,15
1.041781e+03,-5.193613e-03,-9.525892e+02,15
1.051781e+03,-5.731568e-03,-9.745300e+02,15
1.061781e+03,-6.245466e-03,-9.926747e+02,15
1.071781e+03,-6.711881e-03,-1.005261e+03,17
1.081781e+03,-7.162982e-03,-1.014648e+03,17
1.091781e+03,-7.631105e-03,-1.022978e+03,17
1.101781e+03,-8.122624e-03,-1.030971e+03,17
1.111781e+03,-8.634396e-03,-1.038812e+03,17
1.121781e+03,-9.161817e-03,-1.046535e+03,17
1.131781e+03,-9.700888e-03,-1.054140e+03,17
1.141781e+03,-1.024846e-02,-1.061616e+03,17
1.151781e+03,-1.080200e-02,-1.068957e+03,17
1.161781e+03,-1.135938e-02,-1.076155e+03,17
1.171781e+03,-1.191749e-02,-1.083187e+03,17
1.181781e+03,-1.246589e-02,-1.089924e+03,17
1.191781e+03,-1.294803e-02,-1.095665e+03,17
1.194281e+03,-1.297902e-02,-1.096005e+03,17
1.198031e+03,-1.304395e-02,-1.096729e+03,17
1.203656e+03,-1.312398e-02,-1.097577e+03,17
1.212094e+03,-1.322583e-02,-1.098504e+03,17
1.214203e+03,-1.323666e-02,-1.098585e+03,17
1.216312e+03,-1.324674e-02,-1.098655e+03,17
1.219477e+03,-1.326147e-02,-1.098751e+03,17
1.224223e+03,-1.328691e-02,-1.098892e+03,17
1.226002e+03,-1.329672e-02,-1.098936e+03,17
1.228672e+03,-1.331200e-02,-1.098995e+03,17
1.229673e+03,-1.331930e-02,-1.099017e+03,17
1.231175e+03,-1.333017e-02,-1.099046e+03,17
1.233427e+03,-1.336739e-02,-1.099095e+03,17
1.235680e+03,-1.339682e-02,-1.099148e+03,17
1.237933e+03,-1.341016e-02,-1.099109e+03,17
1.238777e+03,-1.341808e-02,-1.099115e+03,17
1.240044e+03,-1.343298e-02,-1.099131e+03,17
1.241945e+03,-6.691954e-03,-1.004796e+03,17
1.243845e+03,-6.397631e-03,-9.971981e+02,15
1.245746e+03,-6.085417e-03,-9.874516e+02,15
1.248597e+03,-5.580571e-03,-9.685737e+02,15
1.252873e+03,-4.798450e-03,-9.355667e+02,15
1.259288e+03,-3.646129e-03,-8.837192e+02,13
1.268909e+03,-2.072589e-03,-8.073073e+02,13
1.278909e+03,-8.230660e-04,-7.374841e+02,13
1.288909e+03,2.587500e-04,-6.719446e+02,13
1.298909e+03,1.368564e-03,-6.039986e+02,13
1.308909e+03,2.540248e-03,-5.329850e+02,13
1.318909e+03,3.773193e-03,-4.595992e+02,13
1.328909e+03,5.059649e-03,-3.852967e+02,13
1.338909e+03,6.396749e-03,-3.153004e+02,13
1.348909e+03,7.690042e-03,-2.603506e+02,14
1.358909e+03,8.839145e-03,-2.218102e+02,14
1.368909e+03,8.491429e-03,-1.801215e+02,10
1.378909e+03,8.837099e-03,-1.350468e+02,10
1.388909e+03,9.829828e-03,-8.687206e+01,10
1.398909e+03,1.126679e-02,-4.859061e+01,12
1.408909e+03,1.308988e-02,-1.983846e+01,12
1.418909e+03,1.517066e-02,1.905661e+00,12
1.428909e+03,1.734386e-02,2.310794e+01,12
1.438909e+03,1.946569e-02,5.021632e+01,10
1.448909e+03,2.087069e-02,9.751406e+01,9
