    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71
    	Angle ->    	 3.64929e-09	 1.74535e-01	 3.49080e-01	 5.23596e-01	 6.98144e-01	 8.72652e-01	 1.04720e+00	 1.22172e+00	 1.39626e+00	 1.57080e+00	 1.74533e+00	 1.91988e+00	 2.09439e+00	 2.26894e+00	 2.44345e+00	 2.61800e+00	 2.79251e+00	 2.96706e+00	 3.14159e+00	 3.31613e+00	 3.49067e+00	 3.66519e+00	 3.83974e+00	 4.01424e+00	 4.18879e+00	 4.36331e+00	 4.53785e+00	 4.71239e+00	 4.88692e+00	 5.06147e+00	 5.23598e+00	 5.41053e+00	 5.58504e+00	 5.75959e+00	 5.93411e+00	 6.10865e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000017e-01	 0.00000e+00	 2.38330e-05	 9.07195e-05	 1.27599e-04	 1.19743e-04	 9.36993e-05	 6.97847e-05	 5.24520e-05	 3.91848e-05	 2.76735e-05	 1.75042e-05	 8.93728e-06	 2.38473e-06	-2.01778e-06	-4.39217e-06	-4.99068e-06	-4.16499e-06	-2.33756e-06	-2.10493e-09	 2.33328e-06	 4.16094e-06	 4.98720e-06	 4.39140e-06	 2.01695e-06	-2.38550e-06	-8.93791e-06	-1.75053e-05	-2.76746e-05	-3.91846e-05	-5.24518e-05	-6.97850e-05	-9.36994e-05	-1.19743e-04	-1.27599e-04	-9.07193e-05	-2.38329e-05
U  1	1.000017e-01	 6.37059e-04	 3.77753e-04	 1.08213e-04	 1.85388e-05	 2.42743e-05	 4.68381e-05	 6.07836e-05	 6.62936e-05	 6.73815e-05	 6.59732e-05	 6.26635e-05	 5.78787e-05	 5.21722e-05	 4.61547e-05	 4.03829e-05	 3.53413e-05	 3.14250e-05	 2.89589e-05	 2.81111e-05	 2.89610e-05	 3.14263e-05	 3.53413e-05	 4.03826e-05	 4.61548e-05	 5.21723e-05	 5.78787e-05	 6.26637e-05	 6.59732e-05	 6.73816e-05	 6.62934e-05	 6.07833e-05	 4.68379e-05	 2.42743e-05	 1.85388e-05	 1.08213e-04	 3.77756e-04
U  2	1.000017e-01	 2.23282e-05	 1.98317e-05	 1.33638e-05	 5.20168e-06	-2.49052e-06	-8.18525e-06	-1.11419e-05	-1.13320e-05	-9.29758e-06	-5.92846e-06	-2.21858e-06	 9.56969e-07	 3.00765e-06	 3.70963e-06	 3.20242e-06	 1.90637e-06	 3.89868e-07	-7.89364e-07	-1.22897e-06	-7.82091e-07	 4.03455e-07	 1.92465e-06	 3.22342e-06	 3.73106e-06	 3.02680e-06	 9.71500e-07	-2.21011e-06	-5.92624e-06	-9.30075e-06	-1.13391e-05	-1.11508e-05	-8.19380e-06	-2.49773e-06	 5.19604e-06	 1.33596e-05	 1.98296e-05
UR 0	1.000017e-01	-5.80327e-04	-4.72532e-04	-2.82836e-04	-1.17937e-04	-6.98394e-06	 5.30051e-05	 7.55908e-05	 7.66690e-05	 7.06701e-05	 6.69107e-05	 6.79466e-05	 7.06376e-05	 6.92056e-05	 5.87027e-05	 3.76632e-05	 9.13514e-06	-2.00851e-05	-4.19456e-05	-5.00478e-05	-4.18880e-05	-1.99916e-05	 9.25543e-06	 3.78135e-05	 5.88751e-05	 6.93677e-05	 7.07643e-05	 6.80548e-05	 6.70199e-05	 7.07910e-05	 7.67963e-05	 7.57080e-05	 5.30761e-05	-6.94577e-06	-1.17919e-04	-2.82798e-04	-4.72496e-04
UR 1	1.000017e-01	-2.12465e-08	 5.77332e-06	 4.53775e-05	 1.03931e-04	 1.56913e-04	 1.87107e-04	 1.86743e-04	 1.55959e-04	 1.03083e-04	 4.18682e-05	-1.32942e-05	-5.18920e-05	-6.95711e-05	-6.83951e-05	-5.47836e-05	-3.65927e-05	-2.01838e-05	-8.31708e-06	 6.76409e-08	 8.45498e-06	 2.03258e-05	 3.67409e-05	 5.49482e-05	 6.85755e-05	 6.97229e-05	 5.19481e-05	 1.32449e-05	-4.19966e-05	-1.03265e-04	-1.56156e-04	-1.86924e-04	-1.87220e-04	-1.56983e-04	-1.03974e-04	-4.54220e-05	-5.81832e-06
UR 2	1.000017e-01	-3.03166e-09	-6.34247e-03	-3.40446e-03	-5.17093e-04	 5.56744e-04	 6.01781e-04	 4.06458e-04	 2.71463e-04	 2.17223e-04	 1.97634e-04	 1.82380e-04	 1.62965e-04	 1.40451e-04	 1.16865e-04	 9.32535e-05	 6.97890e-05	 4.65658e-05	 2.33863e-05	-2.16736e-08	-2.34077e-05	-4.65336e-05	-6.97766e-05	-9.32450e-05	-1.16877e-04	-1.40446e-04	-1.62975e-04	-1.82386e-04	-1.97618e-04	-2.17209e-04	-2.71470e-04	-4.06471e-04	-6.01773e-04	-5.56736e-04	 5.17087e-04	 3.40448e-03	 6.34249e-03
U  0	2.000000e-01	 0.00000e+00	 4.64944e-05	 1.79101e-04	 2.52785e-04	 2.37165e-04	 1.85288e-04	 1.37821e-04	 1.03573e-04	 7.74393e-05	 5.48048e-05	 3.47250e-05	 1.78253e-05	 4.89083e-06	-3.82414e-06	-8.53488e-06	-9.74221e-06	-8.14328e-06	-4.57596e-06	-2.34773e-09	 4.57088e-06	 8.13853e-06	 9.73847e-06	 8.53446e-06	 3.82385e-06	-4.89106e-06	-1.78260e-05	-3.47266e-05	-5.48050e-05	-7.74379e-05	-1.03571e-04	-1.37821e-04	-1.85288e-04	-2.37166e-04	-2.52787e-04	-1.79100e-04	-4.64944e-05
U  1	2.000000e-01	 1.27411e-03	 7.54904e-04	 2.14991e-04	 3.55381e-05	 4.70436e-05	 9.20767e-05	 1.19824e-04	 1.30756e-04	 1.32923e-04	 1.30172e-04	 1.23674e-04	 1.14267e-04	 1.03044e-04	 9.11959e-05	 7.98330e-05	 6.99094e-05	 6.22057e-05	 5.73411e-05	 5.56752e-05	 5.73448e-05	 6.22082e-05	 6.99101e-05	 7.98325e-05	 9.11955e-05	 1.03044e-04	 1.14267e-04	 1.23674e-04	 1.30171e-04	 1.32924e-04	 1.30755e-04	 1.19824e-04	 9.20757e-05	 4.70418e-05	 3.55368e-05	 2.14989e-04	 7.54912e-04
U  2	2.000000e-01	 5.93404e-05	 5.32597e-05	 3.71578e-05	 1.64416e-05	-3.50852e-06	-1.87121e-05	-2.71287e-05	-2.85135e-05	-2.41005e-05	-1.60558e-05	-6.86467e-06	 1.23927e-06	 6.70846e-06	 8.90482e-06	 8.10275e-06	 5.29028e-06	 1.83822e-06	-8.94464e-07	-1.92257e-06	-8.85734e-07	 1.85408e-06	 5.31062e-06	 8.12440e-06	 8.92433e-06	 6.72246e-06	 1.24541e-06	-6.86644e-06	-1.60635e-05	-2.41102e-05	-2.85211e-05	-2.71295e-05	-1.87047e-05	-3.49503e-06	 1.64573e-05	 3.71702e-05	 5.32672e-05
UR 0	2.000000e-01	-1.36951e-03	-1.12374e-03	-6.99961e-04	-3.10375e-04	-3.50608e-05	 1.18231e-04	 1.79356e-04	 1.85330e-04	 1.71889e-04	 1.63120e-04	 1.66466e-04	 1.74759e-04	 1.73609e-04	 1.50181e-04	 1.00291e-04	 3.11840e-05	-4.03668e-05	-9.42160e-05	-1.14240e-04	-9.41139e-05	-4.01988e-05	 3.13899e-05	 1.00527e-04	 1.50420e-04	 1.73806e-04	 1.74892e-04	 1.66560e-04	 1.63197e-04	 1.71952e-04	 1.85356e-04	 1.79308e-04	 1.18052e-04	-3.53689e-05	-3.10703e-04	-7.00150e-04	-1.12380e-03
UR 1	2.000000e-01	 6.53601e-08	 2.49750e-05	 1.19122e-04	 2.62085e-04	 3.98307e-04	 4.79918e-04	 4.86464e-04	 4.15510e-04	 2.86284e-04	 1.32684e-04	-8.81551e-06	-1.10567e-04	-1.60263e-04	-1.61923e-04	-1.31280e-04	-8.81049e-05	-4.85898e-05	-1.99874e-05	 8.15434e-08	 2.01559e-05	 4.87653e-05	 8.82867e-05	 1.31470e-04	 1.62096e-04	 1.60351e-04	 1.10499e-04	 8.58648e-06	-1.33028e-04	-2.86666e-04	-4.15833e-04	-4.86661e-04	-4.79916e-04	-3.98158e-04	-2.61887e-04	-1.18963e-04	-2.48400e-05
UR 2	2.000000e-01	 6.68644e-09	-1.26986e-02	-6.81391e-03	-1.03373e-03	 1.11154e-03	 1.19801e-03	 8.05248e-04	 5.35139e-04	 4.27607e-04	 3.89426e-04	 3.59727e-04	 3.21695e-04	 2.77226e-04	 2.30608e-04	 1.83978e-04	 1.37691e-04	 9.18468e-05	 4.60749e-05	-4.03597e-08	-4.61121e-05	-9.17968e-05	-1.37663e-04	-1.83950e-04	-2.30618e-04	-2.77233e-04	-3.21705e-04	-3.59723e-04	-3.89394e-04	-4.27592e-04	-5.35139e-04	-8.05277e-04	-1.19803e-03	-1.11156e-03	 1.03374e-03	 6.81393e-03	 1.26987e-02
U  0	3.000017e-01	 0.00000e+00	 6.79335e-05	 2.65018e-04	 3.75392e-04	 3.52074e-04	 2.74555e-04	 2.03879e-04	 1.53130e-04	 1.14542e-04	 8.11410e-05	 5.14520e-05	 2.64594e-05	 7.32306e-06	-5.58107e-06	-1.25619e-05	-1.43600e-05	-1.20084e-05	-6.75016e-06	-1.81550e-09	 6.74592e-06	 1.20047e-05	 1.43573e-05	 1.25621e-05	 5.58178e-06	-7.32287e-06	-2.64600e-05	-5.14529e-05	-8.11419e-05	-1.14540e-04	-1.53128e-04	-2.03878e-04	-2.74555e-04	-3.52074e-04	-3.75392e-04	-2.65015e-04	-6.79332e-05
U  1	3.000017e-01	 1.91118e-03	 1.13158e-03	 3.20549e-04	 5.11973e-05	 6.84613e-05	 1.35826e-04	 1.77198e-04	 1.93423e-04	 1.96625e-04	 1.92559e-04	 1.82960e-04	 1.69060e-04	 1.52473e-04	 1.34959e-04	 1.18163e-04	 1.03496e-04	 9.21130e-05	 8.49183e-05	 8.24572e-05	 8.49212e-05	 9.21157e-05	 1.03496e-04	 1.18163e-04	 1.34959e-04	 1.52473e-04	 1.69062e-04	 1.82962e-04	 1.92561e-04	 1.96627e-04	 1.93425e-04	 1.77200e-04	 1.35828e-04	 6.84627e-05	 5.11988e-05	 3.20549e-04	 1.13159e-03
U  2	3.000017e-01	 1.31673e-04	 1.19441e-04	 8.60884e-05	 4.22239e-05	-8.67803e-07	-3.46123e-05	-5.44202e-05	-5.94269e-05	-5.19148e-05	-3.62212e-05	-1.74672e-05	-3.57566e-07	 1.17591e-05	 1.73839e-05	 1.69022e-05	 1.21908e-05	 5.94458e-06	 8.70878e-07	-1.05692e-06	 8.84502e-07	 5.96923e-06	 1.22222e-05	 1.69358e-05	 1.74145e-05	 1.17807e-05	-3.49203e-07	-1.74727e-05	-3.62363e-05	-5.19327e-05	-5.94374e-05	-5.44169e-05	-3.45920e-05	-8.33459e-07	 4.22636e-05	 8.61220e-05	 1.19460e-04
UR 0	3.000017e-01	-2.64170e-03	-2.19410e-03	-1.41736e-03	-6.55764e-04	-1.01064e-04	 2.17090e-04	 3.50267e-04	 3.68170e-04	 3.43301e-04	 3.26471e-04	 3.35131e-04	 3.55917e-04	 3.59351e-04	 3.18070e-04	 2.22197e-04	 8.56644e-05	-5.75481e-05	-1.66053e-04	-2.06537e-04	-1.65901e-04	-5.72888e-05	 8.59837e-05	 2.22549e-04	 3.18423e-04	 3.59668e-04	 3.56145e-04	 3.35286e-04	 3.26590e-04	 3.43380e-04	 3.68161e-04	 3.50102e-04	 2.16682e-04	-1.01711e-04	-6.56594e-04	-1.41805e-03	-2.19454e-03
UR 1	3.000017e-01	 1.94734e-07	 7.52295e-05	 2.69910e-04	 5.65216e-04	 8.50455e-04	 1.02842e-03	 1.05514e-03	 9.20081e-04	 6.59012e-04	 3.40351e-04	 4.02528e-05	-1.81480e-04	-2.96597e-04	-3.11029e-04	-2.56234e-04	-1.73048e-04	-9.54372e-05	-3.91226e-05	 1.27580e-07	 3.93836e-05	 9.57062e-05	 1.73330e-04	 2.56523e-04	 3.11276e-04	 2.96727e-04	 1.81358e-04	-4.06579e-05	-3.40961e-04	-6.59694e-04	-9.20636e-04	-1.05546e-03	-1.02840e-03	-8.50172e-04	-5.64755e-04	-2.69461e-04	-7.48211e-05
UR 2	3.000017e-01	-1.08838e-08	-1.90658e-02	-1.02273e-02	-1.55012e-03	 1.66390e-03	 1.78827e-03	 1.19631e-03	 7.91034e-04	 6.31097e-04	 5.75319e-04	 5.31920e-04	 4.75922e-04	 4.10150e-04	 3.41129e-04	 2.72134e-04	 2.03696e-04	 1.35808e-04	 6.81499e-05	-5.05623e-08	-6.81650e-05	-1.35762e-04	-2.03672e-04	-2.72138e-04	-3.41127e-04	-4.10158e-04	-4.75959e-04	-5.31925e-04	-5.75281e-04	-6.31082e-04	-7.91043e-04	-1.19633e-03	-1.78829e-03	-1.66390e-03	 1.55007e-03	 1.02273e-02	 1.90658e-02
U  0	4.000000e-01	 0.00000e+00	 8.81324e-05	 3.48392e-04	 4.95308e-04	 4.64348e-04	 3.61369e-04	 2.67820e-04	 2.01004e-04	 1.50397e-04	 1.06624e-04	 6.76495e-05	 3.48171e-05	 9.67009e-06	-7.29301e-06	-1.64699e-05	-1.88379e-05	-1.57554e-05	-8.85747e-06	-2.55227e-09	 8.85189e-06	 1.57505e-05	 1.88341e-05	 1.64695e-05	 7.29221e-06	-9.67063e-06	-3.48183e-05	-6.76496e-05	-1.06624e-04	-1.50394e-04	-2.00999e-04	-2.67819e-04	-3.61368e-04	-4.64345e-04	-4.95310e-04	-3.48389e-04	-8.81324e-05
U  1	4.000000e-01	 2.54822e-03	 1.50785e-03	 4.25046e-04	 6.55922e-05	 8.85071e-05	 1.78017e-04	 2.32819e-04	 2.54207e-04	 2.58394e-04	 2.53039e-04	 2.40420e-04	 2.22151e-04	 2.00357e-04	 1.77351e-04	 1.55295e-04	 1.36036e-04	 1.21089e-04	 1.11636e-04	 1.08403e-04	 1.11639e-04	 1.21091e-04	 1.36035e-04	 1.55294e-04	 1.77352e-04	 2.00358e-04	 2.22153e-04	 2.40421e-04	 2.53040e-04	 2.58395e-04	 2.54207e-04	 2.32820e-04	 1.78017e-04	 8.85057e-05	 6.55898e-05	 4.25044e-04	 1.50786e-03
U  2	4.000000e-01	 3.33816e-04	 3.04932e-04	 2.25999e-04	 1.20946e-04	 1.57161e-05	-6.91734e-05	-1.22031e-04	-1.39846e-04	-1.27149e-04	-9.35794e-05	-5.09038e-05	-1.02126e-05	 2.03407e-05	 3.67737e-05	 3.94230e-05	 3.20996e-05	 2.05678e-05	 1.07276e-05	 6.91462e-06	 1.07249e-05	 2.05629e-05	 3.20934e-05	 3.94175e-05	 3.67694e-05	 2.03354e-05	-1.02199e-05	-5.09124e-05	-9.35855e-05	-1.27151e-04	-1.39835e-04	-1.21999e-04	-6.91241e-05	 1.57785e-05	 1.21009e-04	 2.26052e-04	 3.04958e-04
UR 0	4.000000e-01	-5.61867e-03	-4.72646e-03	-3.15312e-03	-1.54365e-03	-3.26071e-04	 4.19564e-04	 7.50799e-04	 8.09037e-04	 7.58887e-04	 7.23777e-04	 7.48979e-04	 8.07730e-04	 8.32910e-04	 7.59561e-04	 5.61693e-04	 2.68051e-04	-4.56633e-05	-2.85511e-04	-3.75561e-04	-2.85564e-04	-4.56849e-05	 2.67994e-04	 5.61662e-04	 7.59607e-04	 8.32954e-04	 8.07722e-04	 7.48930e-04	 7.23699e-04	 7.58802e-04	 8.08861e-04	 7.50434e-04	 4.18995e-04	-3.26837e-04	-1.54458e-03	-3.15358e-03	-4.72688e-03
UR 1	4.000000e-01	 2.54015e-07	 2.68438e-04	 7.24836e-04	 1.39035e-03	 2.04094e-03	 2.48282e-03	 2.58459e-03	 2.30670e-03	 1.71932e-03	 9.80710e-04	 2.67250e-04	-2.76568e-04	-5.77755e-04	-6.43735e-04	-5.43734e-04	-3.71090e-04	-2.05109e-04	-8.39661e-05	-2.32785e-08	 8.39087e-05	 2.05062e-04	 3.71055e-04	 5.43734e-04	 6.43804e-04	 5.77776e-04	 2.76442e-04	-2.67546e-04	-9.81182e-04	-1.71983e-03	-2.30707e-03	-2.58470e-03	-2.48263e-03	-2.04048e-03	-1.38969e-03	-7.24356e-04	-2.67858e-04
UR 2	4.000000e-01	 6.82933e-08	-2.54398e-02	-1.36425e-02	-2.06753e-03	 2.21226e-03	 2.37141e-03	 1.57895e-03	 1.03885e-03	 8.27509e-04	 7.54999e-04	 6.98748e-04	 6.25389e-04	 5.38905e-04	 4.48182e-04	 3.57533e-04	 2.67639e-04	 1.78445e-04	 8.95187e-05	-3.71318e-08	-8.95657e-05	-1.78362e-04	-2.67626e-04	-3.57523e-04	-4.48197e-04	-5.38892e-04	-6.25422e-04	-6.98723e-04	-7.54972e-04	-8.27486e-04	-1.03885e-03	-1.57900e-03	-2.37143e-03	-2.21230e-03	 2.06750e-03	 1.36424e-02	 2.54399e-02
U  0	5.000017e-01	 0.00000e+00	 1.06338e-04	 4.23867e-04	 6.01693e-04	 5.59285e-04	 4.29463e-04	 3.13932e-04	 2.33605e-04	 1.74384e-04	 1.23771e-04	 7.87035e-05	 4.05542e-05	 1.11826e-05	-8.69698e-06	-1.94514e-05	-2.21827e-05	-1.85055e-05	-1.03835e-05	-1.38183e-09	 1.03802e-05	 1.85024e-05	 2.21803e-05	 1.94537e-05	 8.69914e-06	-1.11795e-05	-4.05533e-05	-7.87051e-05	-1.23773e-04	-1.74380e-04	-2.33602e-04	-3.13931e-04	-4.29459e-04	-5.59287e-04	-6.01690e-04	-4.23862e-04	-1.06337e-04
U  1	5.000017e-01	 3.18529e-03	 1.89038e-03	 5.38052e-04	 8.33032e-05	 1.04590e-04	 2.10815e-04	 2.76302e-04	 3.01865e-04	 3.06680e-04	 2.99723e-04	 2.83860e-04	 2.61387e-04	 2.35127e-04	 2.07858e-04	 1.81971e-04	 1.59447e-04	 1.41960e-04	 1.30875e-04	 1.27078e-04	 1.30879e-04	 1.41964e-04	 1.59449e-04	 1.81971e-04	 2.07861e-04	 2.35128e-04	 2.61390e-04	 2.83864e-04	 2.99726e-04	 3.06684e-04	 3.01867e-04	 2.76306e-04	 2.10816e-04	 1.04586e-04	 8.33006e-05	 5.38049e-04	 1.89038e-03
U  2	5.000017e-01	 3.08704e-03	 2.82744e-03	 2.13781e-03	 1.22301e-03	 2.97966e-04	-4.65964e-04	-9.65746e-04	-1.16973e-03	-1.10999e-03	-8.62305e-04	-5.21947e-04	-1.80639e-04	 9.23022e-05	 2.60240e-04	 3.20780e-04	 2.99427e-04	 2.37662e-04	 1.78918e-04	 1.55379e-04	 1.78921e-04	 2.37666e-04	 2.99431e-04	 3.20779e-04	 2.60235e-04	 9.22965e-05	-1.80643e-04	-5.21949e-04	-8.62299e-04	-1.10998e-03	-1.16970e-03	-9.65702e-04	-4.65912e-04	 2.98017e-04	 1.22306e-03	 2.13785e-03	 2.82745e-03
UR 0	5.000017e-01	-4.24169e-02	-3.59964e-02	-2.44484e-02	-1.26731e-02	-3.21767e-03	 2.86827e-03	 5.67683e-03	 6.23688e-03	 5.86985e-03	 5.59537e-03	 5.83152e-03	 6.39811e-03	 6.76179e-03	 6.38353e-03	 5.02774e-03	 2.89763e-03	 5.69509e-04	-1.22956e-03	-1.90708e-03	-1.22927e-03	 5.69908e-04	 2.89798e-03	 5.02775e-03	 6.38331e-03	 6.76156e-03	 6.39799e-03	 5.83136e-03	 5.59526e-03	 5.86979e-03	 6.23668e-03	 5.67647e-03	 2.86781e-03	-3.21802e-03	-1.26734e-02	-2.44478e-02	-3.59968e-02
