    	Node label->	           1	           4	           7	          10	          13	          16	          19	          22	          25	          28	          31	          34	          37	          40	          43	          46	          49	          52	          55	          58	          61	          64	          67	          70
    	Angle ->    	 2.79284e-09	 2.61798e-01	 5.23595e-01	 7.85398e-01	 1.04720e+00	 1.30900e+00	 1.57080e+00	 1.83259e+00	 2.09439e+00	 2.35619e+00	 2.61800e+00	 2.87979e+00	 3.14159e+00	 3.40339e+00	 3.66519e+00	 3.92699e+00	 4.18879e+00	 4.45059e+00	 4.71239e+00	 4.97419e+00	 5.23598e+00	 5.49779e+00	 5.75959e+00	 6.02139e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000017e-01	 0.00000e+00	 1.97767e-05	 6.27563e-05	 7.21296e-05	 5.34495e-05	 3.22991e-05	 1.79538e-05	 8.91633e-06	 2.82762e-06	-7.89032e-07	-2.10806e-06	-1.55319e-06	 5.21842e-09	 1.56311e-06	 2.11798e-06	 8.02066e-07	-2.81552e-06	-8.90718e-06	-1.79529e-05	-3.23024e-05	-5.34464e-05	-7.21270e-05	-6.27559e-05	-1.97765e-05
U  1	1.000017e-01	 2.89823e-04	 1.52943e-04	 3.83106e-05	 2.06051e-05	 3.23737e-05	 3.94320e-05	 3.97213e-05	 3.68513e-05	 3.24929e-05	 2.75743e-05	 2.30723e-05	 1.99980e-05	 1.88733e-05	 2.00025e-05	 2.30770e-05	 2.75743e-05	 3.24935e-05	 3.68531e-05	 3.97240e-05	 3.94344e-05	 3.23788e-05	 2.06095e-05	 3.83124e-05	 1.52944e-04
U  2	1.000017e-01	 1.10479e-05	 9.51776e-06	 5.49962e-06	 2.87529e-07	-4.59915e-06	-7.88506e-06	-8.85476e-06	-7.46470e-06	-4.26966e-06	-2.14693e-07	 3.64370e-06	 6.37789e-06	 7.35878e-06	 6.36648e-06	 3.62204e-06	-2.42586e-07	-4.29542e-06	-7.47655e-06	-8.84078e-06	-7.83713e-06	-4.52114e-06	 3.78303e-07	 5.57910e-06	 9.56409e-06
UR 0	1.000017e-01	-1.00947e-04	-9.23287e-05	-7.43860e-05	-5.33245e-05	-3.22499e-05	-1.31335e-05	 3.23996e-06	 1.71338e-05	 2.91433e-05	 3.97753e-05	 4.87321e-05	 5.49663e-05	 5.71832e-05	 5.48734e-05	 4.85593e-05	 3.95186e-05	 2.88526e-05	 1.68041e-05	 2.84542e-06	-1.36238e-05	-3.27972e-05	-5.38548e-05	-7.48658e-05	-9.26045e-05
UR 1	1.000017e-01	 3.09191e-07	 1.41628e-05	 2.84685e-05	 4.19742e-05	 5.25791e-05	 5.88308e-05	 5.97388e-05	 5.53114e-05	 4.62407e-05	 3.45211e-05	 2.22963e-05	 1.07129e-05	-7.40960e-08	-1.08829e-05	-2.25272e-05	-3.48279e-05	-4.65500e-05	-5.55472e-05	-5.98386e-05	-5.86917e-05	-5.22208e-05	-4.14639e-05	-2.78507e-05	-1.35397e-05
UR 2	1.000017e-01	 7.32250e-09	-2.24783e-03	-8.40391e-04	 1.40652e-04	 3.27560e-04	 2.32314e-04	 1.42987e-04	 1.02998e-04	 8.39177e-05	 6.59410e-05	 4.50435e-05	 2.26176e-05	-4.57811e-08	-2.26413e-05	-4.49984e-05	-6.59053e-05	-8.39795e-05	-1.03100e-04	-1.43061e-04	-2.32287e-04	-3.27474e-04	-1.40701e-04	 8.40342e-04	 2.24782e-03
U  0	2.000000e-01	 0.00000e+00	 3.99165e-05	 1.26458e-04	 1.45662e-04	 1.08532e-04	 6.63347e-05	 3.77302e-05	 1.95864e-05	 7.26641e-06	-2.68641e-07	-3.28138e-06	-2.63034e-06	 3.36836e-09	 2.63651e-06	 3.28903e-06	 2.79477e-07	-7.25826e-06	-1.95802e-05	-3.77293e-05	-6.63375e-05	-1.08531e-04	-1.45661e-04	-1.26459e-04	-3.99167e-05
U  1	2.000000e-01	 5.80014e-04	 3.04972e-04	 7.49828e-05	 3.97420e-05	 6.37095e-05	 7.83061e-05	 7.93672e-05	 7.41131e-05	 6.58648e-05	 5.64145e-05	 4.77280e-05	 4.17465e-05	 3.95860e-05	 4.17518e-05	 4.77295e-05	 5.64113e-05	 6.58639e-05	 7.41131e-05	 7.93677e-05	 7.83063e-05	 6.37114e-05	 3.97438e-05	 7.49834e-05	 3.04976e-04
U  2	2.000000e-01	 2.90568e-05	 2.51409e-05	 1.46835e-05	 8.79450e-07	-1.23269e-05	-2.14572e-05	-2.44021e-05	-2.08119e-05	-1.20189e-05	-5.60640e-07	 1.05347e-05	 1.84799e-05	 2.13343e-05	 1.84120e-05	 1.04129e-05	-7.11851e-07	-1.21703e-05	-2.09318e-05	-2.44607e-05	-2.14367e-05	-1.22334e-05	 1.01399e-06	 1.48122e-05	 2.52189e-05
UR 0	2.000000e-01	-2.57877e-04	-2.38375e-04	-1.96208e-04	-1.43383e-04	-8.90625e-05	-3.89507e-05	 5.18952e-06	 4.40391e-05	 7.90326e-05	 1.10768e-04	 1.37641e-04	 1.56199e-04	 1.62744e-04	 1.55924e-04	 1.37159e-04	 1.10127e-04	 7.83149e-05	 4.32326e-05	 4.25950e-06	-4.00104e-05	-9.01577e-05	-1.44385e-04	-1.97026e-04	-2.38818e-04
UR 1	2.000000e-01	 5.24600e-07	 3.67458e-05	 7.41135e-05	 1.11488e-04	 1.42477e-04	 1.62124e-04	 1.67130e-04	 1.56816e-04	 1.33225e-04	 1.01303e-04	 6.65016e-05	 3.23112e-05	-4.50061e-07	-3.32130e-05	-6.74109e-05	-1.02221e-04	-1.34073e-04	-1.57494e-04	-1.67547e-04	-1.62145e-04	-1.42120e-04	-1.10825e-04	-7.31992e-05	-3.57269e-05
UR 2	2.000000e-01	-9.42519e-09	-4.51192e-03	-1.68668e-03	 2.81786e-04	 6.56541e-04	 4.65095e-04	 2.85759e-04	 2.05635e-04	 1.67589e-04	 1.31700e-04	 9.00546e-05	 4.53143e-05	-6.82360e-08	-4.52964e-05	-8.99503e-05	-1.31686e-04	-1.67604e-04	-2.05688e-04	-2.85836e-04	-4.65059e-04	-6.56507e-04	-2.81805e-04	 1.68670e-03	 4.51191e-03
U  0	3.000017e-01	 0.00000e+00	 5.98078e-05	 1.89750e-04	 2.18782e-04	 1.63225e-04	 1.00053e-04	 5.72899e-05	 3.01367e-05	 1.16606e-05	 2.48148e-07	-4.43859e-06	-3.69191e-06	 7.91427e-09	 3.70695e-06	 4.45536e-06	-2.29338e-07	-1.16447e-05	-3.01246e-05	-5.72846e-05	-1.00050e-04	-1.63223e-04	-2.18781e-04	-1.89751e-04	-5.98085e-05
U  1	3.000017e-01	 8.70216e-04	 4.56902e-04	 1.11396e-04	 5.85943e-05	 9.47330e-05	 1.16839e-04	 1.18667e-04	 1.11049e-04	 9.89465e-05	 8.49997e-05	 7.21646e-05	 6.32995e-05	 6.01160e-05	 6.33079e-05	 7.21680e-05	 8.50007e-05	 9.89500e-05	 1.11054e-04	 1.18673e-04	 1.16844e-04	 9.47381e-05	 5.85983e-05	 1.11398e-04	 4.56906e-04
U  2	3.000017e-01	 1.02250e-04	 8.91851e-05	 5.34980e-05	 5.55291e-06	-4.13047e-05	-7.47980e-05	-8.68657e-05	-7.53790e-05	-4.43424e-05	-2.58280e-06	 3.86667e-05	 6.86220e-05	 7.95710e-05	 6.87241e-05	 3.88455e-05	-2.37531e-06	-4.41642e-05	-7.52783e-05	-8.68659e-05	-7.48898e-05	-4.14554e-05	 5.38499e-06	 5.33552e-05	 8.91030e-05
UR 0	3.000017e-01	-7.98109e-04	-7.50266e-04	-6.36384e-04	-4.82311e-04	-3.14207e-04	-1.51926e-04	-1.72424e-06	 1.38023e-04	 2.70136e-04	 3.93101e-04	 4.97810e-04	 5.69867e-04	 5.95521e-04	 5.70149e-04	 4.98434e-04	 3.94022e-04	 2.71308e-04	 1.39321e-04	-4.40729e-07	-1.50783e-04	-3.13232e-04	-4.81506e-04	-6.35824e-04	-7.49958e-04
UR 1	3.000017e-01	-5.40807e-07	 1.39118e-04	 2.77991e-04	 4.11517e-04	 5.23960e-04	 5.97380e-04	 6.19129e-04	 5.85385e-04	 5.03175e-04	 3.88561e-04	 2.59602e-04	 1.28924e-04	 6.73687e-07	-1.27612e-04	-2.58421e-04	-3.87651e-04	-5.02598e-04	-5.85178e-04	-6.19302e-04	-5.97840e-04	-5.24658e-04	-4.12404e-04	-2.78975e-04	-1.40182e-04
UR 2	3.000017e-01	-2.03882e-08	-6.77773e-03	-2.53340e-03	 4.22805e-04	 9.84734e-04	 6.96604e-04	 4.27324e-04	 3.07191e-04	 2.50392e-04	 1.96886e-04	 1.34651e-04	 6.77419e-05	-7.41225e-08	-6.77551e-05	-1.34571e-04	-1.96920e-04	-2.50425e-04	-3.07271e-04	-4.27390e-04	-6.96635e-04	-9.84712e-04	-4.22835e-04	 2.53339e-03	 6.77772e-03
U  0	4.000000e-01	 0.00000e+00	 7.92237e-05	 2.51491e-04	 2.89430e-04	 2.14819e-04	 1.30418e-04	 7.36306e-05	 3.80258e-05	 1.42564e-05	-1.25162e-07	-5.81460e-06	-4.70366e-06	 8.22146e-09	 4.72058e-06	 5.83341e-06	 1.46332e-07	-1.42367e-05	-3.80128e-05	-7.36285e-05	-1.30418e-04	-2.14821e-04	-2.89427e-04	-2.51495e-04	-7.92246e-05
U  1	4.000000e-01	 1.16041e-03	 6.09980e-04	 1.49219e-04	 7.78648e-05	 1.25071e-04	 1.54159e-04	 1.56752e-04	 1.46857e-04	 1.30731e-04	 1.11809e-04	 9.42419e-05	 8.20610e-05	 7.76932e-05	 8.20652e-05	 9.42457e-05	 1.11812e-04	 1.30734e-04	 1.46860e-04	 1.56756e-04	 1.54164e-04	 1.25078e-04	 7.78731e-05	 1.49225e-04	 6.09989e-04
U  2	4.000000e-01	 1.01755e-03	 8.87549e-04	 5.36522e-04	 6.62135e-05	-3.94917e-04	-7.27867e-04	-8.51989e-04	-7.43206e-04	-4.37934e-04	-2.22874e-05	 3.91114e-04	 6.92302e-04	 8.02043e-04	 6.91627e-04	 3.89943e-04	-2.36445e-05	-4.39124e-04	-7.43917e-04	-8.52044e-04	-7.27259e-04	-3.93811e-04	 6.75128e-05	 5.37658e-04	 8.88208e-04
UR 0	4.000000e-01	-7.07134e-03	-6.70716e-03	-5.75483e-03	-4.44223e-03	-2.97514e-03	-1.50352e-03	-8.62475e-05	 1.28146e-03	 2.60861e-03	 3.85833e-03	 4.92235e-03	 5.64847e-03	 5.90620e-03	 5.64546e-03	 4.91684e-03	 3.85113e-03	 2.60037e-03	 1.27273e-03	-9.50492e-05	-1.51212e-03	-2.98306e-03	-4.44895e-03	-5.75976e-03	-6.70973e-03
UR 1	4.000000e-01	 4.39012e-06	 1.56554e-03	 3.01698e-03	 4.32921e-03	 5.39889e-03	 6.08568e-03	 6.27044e-03	 5.92045e-03	 5.09771e-03	 3.95260e-03	 2.65205e-03	 1.31860e-03	-4.48423e-06	-1.32746e-03	-2.66046e-03	-3.96001e-03	-5.10338e-03	-5.92371e-03	-6.27109e-03	-6.08351e-03	-5.39428e-03	-4.32281e-03	-3.00919e-03	-1.55699e-03
UR 2	4.000000e-01	 1.05509e-08	-9.01645e-03	-3.36911e-03	 5.60245e-04	 1.30420e-03	 9.20639e-04	 5.64883e-04	 4.07367e-04	 3.32207e-04	 2.60072e-04	 1.75774e-04	 8.76217e-05	-4.64594e-08	-8.75964e-05	-1.75788e-04	-2.60070e-04	-3.32250e-04	-4.07522e-04	-5.64947e-04	-9.20594e-04	-1.30422e-03	-5.60292e-04	 3.36908e-03	 9.01639e-03
U  0	5.000017e-01	 0.00000e+00	 9.25918e-05	 2.83520e-04	 3.07091e-04	 1.97114e-04	 8.26413e-05	 1.22098e-05	-2.09218e-05	-3.02103e-05	-2.47177e-05	-1.35692e-05	-4.63684e-06	 1.05456e-08	 4.65975e-06	 1.35988e-05	 2.47569e-05	 3.02474e-05	 2.09423e-05	-1.22141e-05	-8.26524e-05	-1.97132e-04	-3.07109e-04	-2.83535e-04	-9.25964e-05
U  1	5.000017e-01	 1.45061e-03	 7.96295e-04	 2.31638e-04	 1.16631e-04	 1.46455e-04	 1.68987e-04	 1.71982e-04	 1.61739e-04	 1.36544e-04	 9.91363e-05	 6.02241e-05	 3.19801e-05	 2.17718e-05	 3.19977e-05	 6.02474e-05	 9.91539e-05	 1.36555e-04	 1.61747e-04	 1.71989e-04	 1.68998e-04	 1.46475e-04	 1.16658e-04	 2.31662e-04	 7.96321e-04
U  2	5.000017e-01	 5.45362e-03	 4.76533e-03	 2.90942e-03	 4.28174e-04	-2.00126e-03	-3.75713e-03	-4.42119e-03	-3.87005e-03	-2.29481e-03	-1.44006e-04	 1.99727e-03	 3.55866e-03	 4.12867e-03	 3.55800e-03	 1.99617e-03	-1.45232e-04	-2.29581e-03	-3.87062e-03	-4.42119e-03	-3.75649e-03	-2.00014e-03	 4.29436e-04	 2.91053e-03	 4.76594e-03
UR 0	5.000017e-01	-3.70094e-02	-3.51252e-02	-3.01403e-02	-2.32875e-02	-1.56431e-02	-7.99892e-03	-6.56533e-04	 6.42360e-03	 1.33002e-02	 1.97779e-02	 2.52987e-02	 2.90750e-02	 3.04224e-02	 2.90720e-02	 2.52932e-02	 1.97709e-02	 1.32926e-02	 6.41569e-03	-6.64489e-04	-8.00695e-03	-1.56507e-02	-2.32941e-02	-3.01452e-02	-3.51275e-02
UR 1	5.000017e-01	 4.26269e-06	 8.40768e-03	 1.60817e-02	 2.29504e-02	 2.85024e-02	 3.20289e-02	 3.29340e-02	 3.10317e-02	 2.66773e-02	 2.06643e-02	 1.38640e-02	 6.89979e-03	-4.21066e-06	-6.90804e-03	-1.38716e-02	-2.06708e-02	-2.66819e-02	-3.10337e-02	-3.29340e-02	-3.20262e-02	-2.84977e-02	-2.29439e-02	-1.60742e-02	-8.39936e-03
UR 2	5.000017e-01	-4.60541e-08	-1.05045e-02	-3.91742e-03	 5.96247e-04	 1.40437e-03	 9.69388e-04	 6.24808e-04	 5.01574e-04	 4.16247e-04	 2.83263e-04	 1.37810e-04	 4.20935e-05	-6.42732e-08	-4.21990e-05	-1.37851e-04	-2.83275e-04	-4.16386e-04	-5.01794e-04	-6.24962e-04	-9.69345e-04	-1.40435e-03	-5.96396e-04	 3.91729e-03	 1.05045e-02
U  0	6.000035e-01	 0.00000e+00	 1.06318e-04	 3.18578e-04	 3.31375e-04	 1.89485e-04	 4.76381e-05	-3.52997e-05	-6.73022e-05	-6.53687e-05	-4.42628e-05	-1.98076e-05	-4.64106e-06	 2.22979e-08	 4.72121e-06	 1.99766e-05	 4.45009e-05	 6.56038e-05	 6.74447e-05	 3.52860e-05	-4.77490e-05	-1.89684e-04	-3.31580e-04	-3.18716e-04	-1.06363e-04
