    	Node label->	           1	           2	           3	           4	           5	           6	           7	           8	           9	          10	          11	          12	          13	          14	          15	          16	          17	          18	          19	          20	          21	          22	          23	          24	          25	          26	          27	          28	          29	          30	          31	          32	          33	          34	          35	          36	          37	          38	          39	          40	          41	          42	          43	          44	          45	          46	          47	          48	          49	          50	          51	          52	          53	          54	          55	          56	          57	          58	          59	          60	          61	          62	          63	          64
    	Angle ->    	 2.51893e-07	 9.81748e-02	 1.96344e-01	 2.94526e-01	 3.92698e-01	 4.90879e-01	 5.89048e-01	 6.87225e-01	 7.85398e-01	 8.83572e-01	 9.81749e-01	 1.07992e+00	 1.17810e+00	 1.27627e+00	 1.37445e+00	 1.47262e+00	 1.57080e+00	 1.66897e+00	 1.76714e+00	 1.86532e+00	 1.96349e+00	 2.06168e+00	 2.15984e+00	 2.25802e+00	 2.35619e+00	 2.45437e+00	 2.55255e+00	 2.65071e+00	 2.74890e+00	 2.84707e+00	 2.94525e+00	 3.04342e+00	 3.14159e+00	 3.23977e+00	 3.33794e+00	 3.43612e+00	 3.53429e+00	 3.63247e+00	 3.73064e+00	 3.82882e+00	 3.92699e+00	 4.02516e+00	 4.12334e+00	 4.22151e+00	 4.31969e+00	 4.41786e+00	 4.51605e+00	 4.61421e+00	 4.71239e+00	 4.81056e+00	 4.90873e+00	 5.00691e+00	 5.10509e+00	 5.20327e+00	 5.30144e+00	 5.39961e+00	 5.49779e+00	 5.59596e+00	 5.69414e+00	 5.79231e+00	 5.89049e+00	 5.98866e+00	 6.08684e+00	 6.18501e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000048e-01	 0.00000e+00	 1.45952e-05	 8.62758e-05	 1.60077e-04	 1.94056e-04	 1.89118e-04	 1.65445e-04	 1.39987e-04	 1.19897e-04	 1.05192e-04	 9.34058e-05	 8.24743e-05	 7.14798e-05	 6.03442e-05	 4.94194e-05	 3.89767e-05	 2.92791e-05	 2.05519e-05	 1.27386e-05	 5.90096e-06	 1.85506e-07	-4.55005e-06	-8.17096e-06	-1.07848e-05	-1.23938e-05	-1.30897e-05	-1.29237e-05	-1.20060e-05	-1.04083e-05	-8.28560e-06	-5.75870e-06	-2.94874e-06	-1.64831e-09	 2.94378e-06	 5.75774e-06	 8.29214e-06	 1.04062e-05	 1.19935e-05	 1.29267e-05	 1.30836e-05	 1.23921e-05	 1.07905e-05	 8.16986e-06	 4.53708e-06	-1.74409e-07	-5.92162e-06	-1.27354e-05	-2.05247e-05	-2.92799e-05	-3.90031e-05	-4.94233e-05	-6.03263e-05	-7.14924e-05	-8.24519e-05	-9.34175e-05	-1.05195e-04	-1.19891e-04	-1.39988e-04	-1.65440e-04	-1.89126e-04	-1.94054e-04	-1.60069e-04	-8.62731e-05	-1.45962e-05
U  1	1.000048e-01	 1.29845e-03	 9.30777e-04	 4.10259e-04	 9.85085e-05	-6.27922e-06	-3.01717e-06	 3.06234e-05	 5.99511e-05	 7.76852e-05	 8.70110e-05	 9.20540e-05	 9.51457e-05	 9.70618e-05	 9.78895e-05	 9.75612e-05	 9.61017e-05	 9.35972e-05	 9.01877e-05	 8.60203e-05	 8.12422e-05	 7.60439e-05	 7.05203e-05	 6.48913e-05	 5.92595e-05	 5.37928e-05	 4.86011e-05	 4.38318e-05	 3.95774e-05	 3.59992e-05	 3.31073e-05	 3.09723e-05	 2.96928e-05	 2.92249e-05	 2.97199e-05	 3.09729e-05	 3.30791e-05	 3.59949e-05	 3.95952e-05	 4.38238e-05	 4.86052e-05	 5.37917e-05	 5.92517e-05	 6.48891e-05	 7.05256e-05	 7.60376e-05	 8.12474e-05	 8.60195e-05	 9.01833e-05	 9.35948e-05	 9.60982e-05	 9.75609e-05	 9.78951e-05	 9.70562e-05	 9.51565e-05	 9.20444e-05	 8.70080e-05	 7.76906e-05	 5.99483e-05	 3.06270e-05	-3.03417e-06	-6.27355e-06	 9.85294e-05	 4.10257e-04	 9.30747e-04
U  2	1.000048e-01	-6.44237e-05	-6.22928e-05	-5.61516e-05	-4.67105e-05	-3.50705e-05	-2.24097e-05	-9.79468e-06	 1.86658e-06	 1.18180e-05	 1.95004e-05	 2.45484e-05	 2.68287e-05	 2.64167e-05	 2.35802e-05	 1.87573e-05	 1.25056e-05	 5.45857e-06	-1.72418e-06	-8.40790e-06	-1.40325e-05	-1.81496e-05	-2.04551e-05	-2.08102e-05	-1.92465e-05	-1.59551e-05	-1.12761e-05	-5.65581e-06	 3.82115e-07	 6.28992e-06	 1.15350e-05	 1.56520e-05	 1.82752e-05	 1.91735e-05	 1.82682e-05	 1.56388e-05	 1.15169e-05	 6.26846e-06	 3.59024e-07	-5.67877e-06	-1.12972e-05	-1.59728e-05	-1.92597e-05	-2.08181e-05	-2.04571e-05	-1.81459e-05	-1.40233e-05	-8.39352e-06	-1.70574e-06	 5.47970e-06	 1.25278e-05	 1.87786e-05	 2.35985e-05	 2.64304e-05	 2.68360e-05	 2.45476e-05	 1.94902e-05	 1.17984e-05	 1.83835e-06	-9.82935e-06	-2.24475e-05	-3.51079e-05	-4.67427e-05	-5.61751e-05	-6.23049e-05
UR 0	1.000048e-01	 7.66368e-05	 7.70711e-05	 8.18881e-05	 8.03890e-05	 7.10818e-05	 5.47174e-05	 3.35804e-05	 9.41543e-06	-1.60375e-05	-4.10070e-05	-6.40345e-05	-8.40606e-05	-1.00342e-04	-1.12423e-04	-1.20104e-04	-1.23372e-04	-1.22364e-04	-1.17315e-04	-1.08537e-04	-9.64006e-05	-8.13337e-05	-6.38075e-05	-4.43726e-05	-2.36286e-05	-2.22312e-06	 1.91108e-05	 3.96545e-05	 5.86416e-05	 7.53556e-05	 8.91188e-05	 9.93803e-05	 1.05702e-04	 1.07825e-04	 1.05670e-04	 9.93207e-05	 8.90380e-05	 7.52609e-05	 5.85335e-05	 3.95337e-05	 1.89834e-05	-2.34996e-06	-2.37519e-05	-4.44900e-05	-6.39164e-05	-8.14304e-05	-9.64870e-05	-1.08610e-04	-1.17370e-04	-1.22396e-04	-1.23378e-04	-1.20077e-04	-1.12360e-04	-1.00236e-04	-8.39027e-05	-6.38171e-05	-4.07243e-05	-1.56842e-05	 9.86346e-06	 3.40943e-05	 5.52951e-05	 7.16946e-05	 8.08808e-05	 8.21915e-05	 7.72212e-05
UR 1	1.000048e-01	-1.05563e-07	-6.46532e-05	-1.21483e-04	-1.66191e-04	-1.97217e-04	-2.17061e-04	-2.28113e-04	-2.31955e-04	-2.29557e-04	-2.21462e-04	-2.08149e-04	-1.90168e-04	-1.68100e-04	-1.42634e-04	-1.14590e-04	-8.48950e-05	-5.45612e-05	-2.46456e-05	 3.80392e-06	 2.98138e-05	 5.25296e-05	 7.12413e-05	 8.54478e-05	 9.48542e-05	 9.93467e-05	 9.90354e-05	 9.41807e-05	 8.52053e-05	 7.26443e-05	 5.71290e-05	 3.93413e-05	 2.00258e-05	-5.99257e-08	-2.01429e-05	-3.94514e-05	-5.72275e-05	-7.27290e-05	-8.52775e-05	-9.42406e-05	-9.90819e-05	-9.93774e-05	-9.48709e-05	-8.54512e-05	-7.12320e-05	-5.25095e-05	-2.97831e-05	-3.76507e-06	 2.46870e-05	 5.46016e-05	 8.49321e-05	 1.14618e-04	 1.42649e-04	 1.68095e-04	 1.90138e-04	 2.08092e-04	 2.21370e-04	 2.29422e-04	 2.31753e-04	 2.27871e-04	 2.16780e-04	 1.96913e-04	 1.65923e-04	 1.21248e-04	 6.44370e-05
UR 2	1.000048e-01	-9.90480e-09	-9.41083e-03	-7.54775e-03	-3.45294e-03	-6.27626e-04	 5.52056e-04	 7.36161e-04	 5.58827e-04	 3.58924e-04	 2.39897e-04	 1.93278e-04	 1.83188e-04	 1.83455e-04	 1.81850e-04	 1.75811e-04	 1.67014e-04	 1.57161e-04	 1.46933e-04	 1.36706e-04	 1.26658e-04	 1.16843e-04	 1.07254e-04	 9.75120e-05	 8.78734e-05	 7.80813e-05	 6.82467e-05	 5.85906e-05	 4.88368e-05	 3.92391e-05	 2.93876e-05	 1.94050e-05	 9.62592e-06	 2.52718e-08	-9.63266e-06	-1.94546e-05	-2.93477e-05	-3.90796e-05	-4.87470e-05	-5.86306e-05	-6.82711e-05	-7.80968e-05	-8.78773e-05	-9.74220e-05	-1.07165e-04	-1.16826e-04	-1.26692e-04	-1.36811e-04	-1.46975e-04	-1.57064e-04	-1.67026e-04	-1.75944e-04	-1.81918e-04	-1.83473e-04	-1.83114e-04	-1.93160e-04	-2.39834e-04	-3.58872e-04	-5.58840e-04	-7.36234e-04	-5.52188e-04	 6.27495e-04	 3.45295e-03	 7.54781e-03	 9.41084e-03
U  0	2.000036e-01	 0.00000e+00	 2.72153e-05	 1.66284e-04	 3.12485e-04	 3.80443e-04	 3.70789e-04	 3.23707e-04	 2.73247e-04	 2.33652e-04	 2.04917e-04	 1.82040e-04	 1.60855e-04	 1.39506e-04	 1.17854e-04	 9.65693e-05	 7.62488e-05	 5.73833e-05	 4.03279e-05	 2.51030e-05	 1.18150e-05	 6.36503e-07	-8.56818e-06	-1.56567e-05	-2.07615e-05	-2.39278e-05	-2.52957e-05	-2.49975e-05	-2.32262e-05	-2.01531e-05	-1.60488e-05	-1.11528e-05	-5.71172e-06	-2.10844e-09	 5.70585e-06	 1.11508e-05	 1.60547e-05	 2.01504e-05	 2.32127e-05	 2.50006e-05	 2.52900e-05	 2.39259e-05	 2.07682e-05	 1.56564e-05	 8.55482e-06	-6.24894e-07	-1.18357e-05	-2.51025e-05	-4.03041e-05	-5.73844e-05	-7.62743e-05	-9.65713e-05	-1.17837e-04	-1.39516e-04	-1.60832e-04	-1.82052e-04	-2.04921e-04	-2.33647e-04	-2.73247e-04	-3.23702e-04	-3.70795e-04	-3.80437e-04	-3.12476e-04	-1.66280e-04	-2.72157e-05
U  1	2.000036e-01	 2.59704e-03	 1.86087e-03	 8.18312e-04	 1.93907e-04	-1.57723e-05	-9.31209e-06	 5.78089e-05	 1.16109e-04	 1.51181e-04	 1.69461e-04	 1.79259e-04	 1.85253e-04	 1.88988e-04	 1.90618e-04	 1.90010e-04	 1.87192e-04	 1.82339e-04	 1.75721e-04	 1.67630e-04	 1.58360e-04	 1.48250e-04	 1.37536e-04	 1.26587e-04	 1.15647e-04	 1.05013e-04	 9.49325e-05	 8.56593e-05	 7.74029e-05	 7.04204e-05	 6.47933e-05	 6.06587e-05	 5.81659e-05	 5.72896e-05	 5.81911e-05	 6.06600e-05	 6.47655e-05	 7.04166e-05	 7.74222e-05	 8.56515e-05	 9.49361e-05	 1.05011e-04	 1.15639e-04	 1.26585e-04	 1.37541e-04	 1.48244e-04	 1.58366e-04	 1.67630e-04	 1.75717e-04	 1.82337e-04	 1.87189e-04	 1.90011e-04	 1.90625e-04	 1.88984e-04	 1.85264e-04	 1.79250e-04	 1.69458e-04	 1.51186e-04	 1.16106e-04	 5.78148e-05	-9.32935e-06	-1.57624e-05	 1.93930e-04	 8.18307e-04	 1.86083e-03
U  2	2.000036e-01	-1.63932e-04	-1.58647e-04	-1.43251e-04	-1.19430e-04	-9.00648e-05	-5.82509e-05	-2.67043e-05	 2.33272e-06	 2.70398e-05	 4.61068e-05	 5.87170e-05	 6.46211e-05	 6.40629e-05	 5.77341e-05	 4.67158e-05	 3.23405e-05	 1.60991e-05	-4.76711e-07	-1.59332e-05	-2.90010e-05	-3.86739e-05	-4.42795e-05	-4.55164e-05	-4.24682e-05	-3.55664e-05	-2.55700e-05	-1.34692e-05	-4.18788e-07	 1.23772e-05	 2.37514e-05	 3.26863e-05	 3.83816e-05	 4.03344e-05	 3.83726e-05	 3.26694e-05	 2.37277e-05	 1.23495e-05	-4.48327e-07	-1.34976e-05	-2.55946e-05	-3.55837e-05	-4.24770e-05	-4.55155e-05	-4.42667e-05	-3.86509e-05	-2.89679e-05	-1.58915e-05	-4.28900e-07	 1.61500e-05	 3.23903e-05	 4.67604e-05	 5.77717e-05	 6.40862e-05	 6.46301e-05	 5.87086e-05	 4.60776e-05	 2.69893e-05	 2.26407e-06	-2.67871e-05	-5.83407e-05	-9.01520e-05	-1.19505e-04	-1.43307e-04	-1.58676e-04
UR 0	2.000036e-01	 2.86424e-04	 2.82289e-04	 2.82791e-04	 2.64259e-04	 2.28541e-04	 1.77071e-04	 1.15897e-04	 4.91656e-05	-1.87335e-05	-8.35399e-05	-1.41939e-04	-1.91736e-04	-2.31414e-04	-2.60214e-04	-2.78011e-04	-2.85119e-04	-2.82159e-04	-2.69936e-04	-2.49377e-04	-2.21482e-04	-1.87308e-04	-1.47970e-04	-1.04690e-04	-5.87746e-05	-1.16058e-05	 3.52457e-05	 8.02514e-05	 1.21781e-04	 1.58296e-04	 1.88347e-04	 2.10751e-04	 2.24548e-04	 2.29195e-04	 2.24506e-04	 2.10665e-04	 1.88225e-04	 1.58152e-04	 1.21615e-04	 8.00645e-05	 3.50406e-05	-1.18166e-05	-5.89828e-05	-1.04890e-04	-1.48154e-04	-1.87473e-04	-2.21622e-04	-2.49487e-04	-2.70003e-04	-2.82180e-04	-2.85086e-04	-2.77911e-04	-2.60035e-04	-2.31143e-04	-1.91355e-04	-1.41434e-04	-8.28980e-05	-1.79440e-05	 5.01108e-05	 1.16994e-04	 1.78295e-04	 2.29833e-04	 2.65289e-04	 2.83435e-04	 2.82604e-04
UR 1	2.000036e-01	-2.44388e-07	-1.53914e-04	-2.91413e-04	-4.01440e-04	-4.76140e-04	-5.22639e-04	-5.47634e-04	-5.55410e-04	-5.48467e-04	-5.28160e-04	-4.95864e-04	-4.52938e-04	-4.00780e-04	-3.41004e-04	-2.75516e-04	-2.06462e-04	-1.36171e-04	-6.70570e-05	-1.51506e-06	 5.82500e-05	 1.10329e-04	 1.53156e-04	 1.85647e-04	 2.07210e-04	 2.17649e-04	 2.17287e-04	 2.06779e-04	 1.87114e-04	 1.59526e-04	 1.25445e-04	 8.63881e-05	 4.39951e-05	-7.84288e-08	-4.41482e-05	-8.65324e-05	-1.25576e-04	-1.59641e-04	-1.87209e-04	-2.06852e-04	-2.17338e-04	-2.17672e-04	-2.07204e-04	-1.85619e-04	-1.53100e-04	-1.10254e-04	-5.81601e-05	 1.61492e-06	 6.71595e-05	 1.36263e-04	 2.06538e-04	 2.75564e-04	 3.41012e-04	 4.00743e-04	 4.52842e-04	 4.95708e-04	 5.27933e-04	 5.48151e-04	 5.55003e-04	 5.47124e-04	 5.22033e-04	 4.75469e-04	 4.00844e-04	 2.90881e-04	 1.53417e-04
UR 2	2.000036e-01	-1.05147e-09	-1.88371e-02	-1.51100e-02	-6.91028e-03	-1.25575e-03	 1.10108e-03	 1.46491e-03	 1.10681e-03	 7.05353e-04	 4.67129e-04	 3.74461e-04	 3.55148e-04	 3.56542e-04	 3.54088e-04	 3.42716e-04	 3.25628e-04	 3.06213e-04	 2.86206e-04	 2.66311e-04	 2.46788e-04	 2.27767e-04	 2.08981e-04	 1.89913e-04	 1.71157e-04	 1.52101e-04	 1.33007e-04	 1.14195e-04	 9.50483e-05	 7.61772e-05	 5.71345e-05	 3.78250e-05	 1.88004e-05	 5.04302e-08	-1.88167e-05	-3.78928e-05	-5.70803e-05	-7.60380e-05	-9.49439e-05	-1.14206e-04	-1.33038e-04	-1.52101e-04	-1.71146e-04	-1.89845e-04	-2.08895e-04	-2.27735e-04	-2.46858e-04	-2.66459e-04	-2.86213e-04	-3.06071e-04	-3.25615e-04	-3.42865e-04	-3.54150e-04	-3.56548e-04	-3.55105e-04	-3.74341e-04	-4.67079e-04	-7.05324e-04	-1.10679e-03	-1.46498e-03	-1.10121e-03	 1.25565e-03	 6.91020e-03	 1.51100e-02	 1.88372e-02
U  0	3.000024e-01	 0.00000e+00	 3.78075e-05	 2.39886e-04	 4.57009e-04	 5.58903e-04	 5.44711e-04	 4.74491e-04	 3.99457e-04	 3.40928e-04	 2.98813e-04	 2.65524e-04	 2.34751e-04	 2.03687e-04	 1.72133e-04	 1.41070e-04	 1.11421e-04	 8.38970e-05	 5.89790e-05	 3.67558e-05	 1.73771e-05	 1.04505e-06	-1.23752e-05	-2.27411e-05	-3.01984e-05	-3.48340e-05	-3.68329e-05	-3.64057e-05	-3.38229e-05	-2.93543e-05	-2.33777e-05	-1.62433e-05	-8.31849e-06	-1.64859e-09	 8.31338e-06	 1.62424e-05	 2.33845e-05	 2.93519e-05	 3.38102e-05	 3.64089e-05	 3.68282e-05	 3.48329e-05	 3.02048e-05	 2.27425e-05	 1.23644e-05	-1.03442e-06	-1.73997e-05	-3.67555e-05	-5.89549e-05	-8.39000e-05	-1.11450e-04	-1.41073e-04	-1.72114e-04	-2.03698e-04	-2.34726e-04	-2.65535e-04	-2.98815e-04	-3.40922e-04	-3.99459e-04	-4.74485e-04	-5.44712e-04	-5.58892e-04	-4.56999e-04	-2.39882e-04	-3.78072e-05
U  1	3.000024e-01	 3.89677e-03	 2.79043e-03	 1.22451e-03	 2.86641e-04	-2.80725e-05	-1.85069e-05	 8.18306e-05	 1.68693e-04	 2.20660e-04	 2.47493e-04	 2.61731e-04	 2.70406e-04	 2.75829e-04	 2.78207e-04	 2.77327e-04	 2.73219e-04	 2.66139e-04	 2.56481e-04	 2.44676e-04	 2.31159e-04	 2.16410e-04	 2.00795e-04	 1.84823e-04	 1.68872e-04	 1.53358e-04	 1.38664e-04	 1.25139e-04	 1.13108e-04	 1.02908e-04	 9.46938e-05	 8.86735e-05	 8.50331e-05	 8.37729e-05	 8.50602e-05	 8.86747e-05	 9.46663e-05	 1.02904e-04	 1.13126e-04	 1.25133e-04	 1.38668e-04	 1.53357e-04	 1.68865e-04	 1.84821e-04	 2.00800e-04	 2.16405e-04	 2.31166e-04	 2.44677e-04	 2.56478e-04	 2.66137e-04	 2.73216e-04	 2.77328e-04	 2.78214e-04	 2.75826e-04	 2.70419e-04	 2.61722e-04	 2.47490e-04	 2.20665e-04	 1.68690e-04	 8.18356e-05	-1.85215e-05	-2.80628e-05	 2.86665e-04	 1.22451e-03	 2.79039e-03
U  2	3.000024e-01	-3.35079e-04	-3.24578e-04	-2.93543e-04	-2.45249e-04	-1.85759e-04	-1.21573e-04	-5.82505e-05	-2.35455e-07	 4.89653e-05	 8.69129e-05	 1.12171e-04	 1.24417e-04	 1.24262e-04	 1.13151e-04	 9.32129e-05	 6.70088e-05	 3.73324e-05	 7.00463e-06	-2.13380e-05	-4.54274e-05	-6.34924e-05	-7.43712e-05	-7.75631e-05	-7.32445e-05	-6.21876e-05	-4.57259e-05	-2.55768e-05	-3.73070e-06	 1.77488e-05	 3.68718e-05	 5.19054e-05	 6.14935e-05	 6.47822e-05	 6.14804e-05	 5.18797e-05	 3.68372e-05	 1.77101e-05	-3.77180e-06	-2.56149e-05	-4.57570e-05	-6.22074e-05	-7.32507e-05	-7.75539e-05	-7.43453e-05	-6.34519e-05	-4.53721e-05	-2.12717e-05	 7.07761e-06	 3.74075e-05	 6.70776e-05	 9.32724e-05	 1.13194e-04	 1.24281e-04	 1.24407e-04	 1.12135e-04	 8.68408e-05	 4.88601e-05	-3.68635e-07	-5.84045e-05	-1.21738e-04	-1.85915e-04	-2.45382e-04	-2.93640e-04	-3.24627e-04
