Time [s],U2 [m],RF2 [N],U3 [m],n_buckled
0.000000e+00,0.000000e+00,-7.305808e+00,0.000000e+00,0
1.000261e-02,8.294540e-05,4.924338e+02,5.837791e-07,0
2.000164e-02,1.658605e-04,9.892188e+02,1.254355e-06,0
3.000068e-02,2.487884e-04,1.486127e+03,2.049470e-06,0
4.000328e-02,3.317460e-04,1.983396e+03,2.870553e-06,0
5.000232e-02,4.146739e-04,2.480526e+03,3.688024e-06,0
6.000136e-02,4.976019e-04,2.977767e+03,4.579626e-06,0
7.000040e-02,5.805298e-04,3.475106e+03,5.537642e-06,0
8.000300e-02,6.634873e-04,3.972729e+03,6.541433e-06,0
9.000204e-02,7.464153e-04,4.470311e+03,7.595101e-06,0
1.000011e-01,8.293432e-04,4.967979e+03,8.712987e-06,0
1.100001e-01,9.122711e-04,5.465718e+03,9.910825e-06,0
1.200027e-01,9.952288e-04,5.963849e+03,1.112307e-05,0
1.300018e-01,1.078157e-03,6.461793e+03,1.245133e-05,0
1.400008e-01,1.160927e-03,6.959997e+03,1.388046e-05,0
1.500034e-01,1.243721e-03,7.458492e+03,1.545044e-05,0
1.600024e-01,1.326486e-03,7.956783e+03,1.708243e-05,0
1.700015e-01,1.409251e-03,8.455115e+03,1.882536e-05,0
1.800005e-01,1.492016e-03,8.953796e+03,2.066460e-05,0
1.900031e-01,1.574811e-03,9.452952e+03,2.266299e-05,0
2.000021e-01,1.657576e-03,9.951899e+03,2.486795e-05,0
2.100012e-01,1.740341e-03,1.045098e+04,2.736342e-05,0
2.200002e-01,1.823106e-03,1.094998e+04,3.002271e-05,0
2.300028e-01,1.905900e-03,1.144955e+04,3.254855e-05,0
2.400019e-01,1.988665e-03,1.194890e+04,3.546940e-05,0
2.500009e-01,2.071430e-03,1.244848e+04,3.844902e-05,0
2.600035e-01,2.154225e-03,1.294846e+04,4.122070e-05,0
2.700025e-01,2.236990e-03,1.344837e+04,4.413925e-05,0
2.800016e-01,2.319755e-03,1.394838e+04,4.766429e-05,0
2.900006e-01,2.402520e-03,1.444841e+04,5.186293e-05,0
3.000032e-01,2.485315e-03,1.494877e+04,5.699949e-05,0
3.100022e-01,2.568080e-03,1.544910e+04,6.229605e-05,0
3.200013e-01,2.650845e-03,1.594981e+04,6.739031e-05,0
3.300003e-01,2.733611e-03,1.645059e+04,7.299109e-05,0
3.400029e-01,2.816405e-03,1.695149e+04,7.928409e-05,0
3.500020e-01,2.899170e-03,1.745193e+04,8.585877e-05,0
3.600010e-01,2.981934e-03,1.795257e+04,9.344277e-05,0
3.700000e-01,3.064699e-03,1.845355e+04,1.011151e-04,0
3.800026e-01,3.147494e-03,1.895487e+04,1.103976e-04,0
3.900017e-01,3.230259e-03,1.945642e+04,1.212146e-04,0
4.000007e-01,3.313024e-03,1.995850e+04,1.327193e-04,0
4.100033e-01,3.395819e-03,2.046022e+04,1.588240e-04,0
4.200023e-01,3.478584e-03,2.096204e+04,1.905371e-04,0
4.300014e-01,3.561349e-03,2.146324e+04,2.264507e-04,0
4.400004e-01,3.644114e-03,2.196470e+04,2.943004e-04,0
4.500030e-01,3.726909e-03,2.246575e+04,3.876852e-04,0
4.600021e-01,3.809674e-03,2.296460e+04,5.830619e-04,0
4.700011e-01,3.892439e-03,2.345366e+04,1.038560e-03,0
4.800001e-01,3.975204e-03,2.388897e+04,2.205177e-03,0
4.900028e-01,4.057999e-03,2.416222e+04,4.278309e-03,0
5.000018e-01,4.140764e-03,2.452184e+04,5.172769e-03,0
5.100008e-01,4.223529e-03,2.483608e+04,6.167069e-03,0
5.200034e-01,4.306545e-03,2.516265e+04,6.977242e-03,0
5.300025e-01,4.389963e-03,2.548745e+04,7.717169e-03,0
5.400015e-01,4.473379e-03,2.580571e+04,8.421931e-03,0
5.500005e-01,4.556797e-03,2.612180e+04,9.085885e-03,0
5.600032e-01,4.640243e-03,2.643366e+04,9.724607e-03,0
5.700022e-01,4.723659e-03,2.674230e+04,1.033795e-02,0
5.800012e-01,4.807076e-03,2.704812e+04,1.092871e-02,0
5.900003e-01,4.890493e-03,2.735200e+04,1.150081e-02,0
6.000028e-01,4.973939e-03,2.765278e+04,1.205796e-02,0
