    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71	          73	          75	          77	          79	          81	          83	          85	          87	          89	          91	          93	          95
U  2	1.000027e-01	 2.15073e-05	 2.02239e-05	 1.65783e-05	 1.14175e-05	 5.65282e-06	 9.47724e-08	-4.59254e-06	-7.96228e-06	-9.79914e-06	-1.00992e-05	-9.04508e-06	-6.96642e-06	-4.28218e-06	-1.44089e-06	 1.13760e-06	 3.11276e-06	 4.26077e-06	 4.49927e-06	 3.88454e-06	 2.59762e-06	 9.08969e-07	-8.63473e-07	-2.40428e-06	-3.44728e-06	-3.81551e-06	-3.44615e-06	-2.40171e-06	-8.59090e-07	 9.15354e-07	 2.60589e-06	 3.89424e-06	 4.50953e-06	 4.27049e-06	 3.12122e-06	 1.14448e-06	-1.43559e-06	-4.27798e-06	-6.96256e-06	-9.04096e-06	-1.00940e-05	-9.79212e-06	-7.95281e-06	-4.58029e-06	 1.09208e-07	 5.66794e-06	 1.14312e-05	 1.65886e-05	 2.02293e-05
UR 0	1.000027e-01	-4.41311e-04	-4.15306e-04	-3.53947e-04	-2.82481e-04	-2.12763e-04	-1.48539e-04	-9.27444e-05	-4.48615e-05	-4.91038e-06	 2.66549e-05	 4.97039e-05	 6.45605e-05	 7.18309e-05	 7.24280e-05	 6.74832e-05	 5.83191e-05	 4.63444e-05	 3.29425e-05	 1.93582e-05	 6.62734e-06	-4.49224e-06	-1.34768e-05	-2.00206e-05	-2.39701e-05	-2.52859e-05	-2.39637e-05	-2.00058e-05	-1.34513e-05	-4.45540e-06	 6.67548e-06	 1.94178e-05	 3.30102e-05	 4.64166e-05	 5.83880e-05	 6.75422e-05	 7.24698e-05	 7.18497e-05	 6.45578e-05	 4.96836e-05	 2.66120e-05	-4.98063e-06	-4.49581e-05	-9.28744e-05	-1.48686e-04	-2.12882e-04	-2.82576e-04	-3.54005e-04	-4.15331e-04
UR 1	1.000027e-01	 7.10291e-08	 1.32633e-05	 2.66212e-05	 3.73287e-05	 4.66134e-05	 5.28419e-05	 5.39621e-05	 5.11269e-05	 4.53877e-05	 3.70541e-05	 2.65536e-05	 1.45118e-05	 1.58919e-06	-1.15073e-05	-2.41332e-05	-3.55235e-05	-4.48976e-05	-5.15073e-05	-5.47305e-05	-5.41495e-05	-4.95840e-05	-4.11927e-05	-2.95070e-05	-1.53943e-05	 1.36578e-08	 1.54274e-05	 2.95532e-05	 4.12577e-05	 4.96623e-05	 5.42417e-05	 5.48282e-05	 5.15961e-05	 4.49727e-05	 3.55941e-05	 2.41894e-05	 1.15488e-05	-1.56132e-06	-1.44880e-05	-2.65386e-05	-3.70452e-05	-4.53801e-05	-5.11152e-05	-5.39255e-05	-5.27798e-05	-4.65346e-05	-3.72238e-05	-2.64965e-05	-1.31260e-05
UR 2	1.000027e-01	 9.63286e-08	-1.32004e-02	-1.07507e-02	-4.94286e-03	-7.85948e-04	 1.03014e-03	 1.35366e-03	 1.09146e-03	 7.63462e-04	 5.47724e-04	 4.45197e-04	 4.05303e-04	 3.86093e-04	 3.66141e-04	 3.39706e-04	 3.08237e-04	 2.74095e-04	 2.39235e-04	 2.04423e-04	 1.69896e-04	 1.35735e-04	 1.01781e-04	 6.80181e-05	 3.39827e-05	-3.45071e-08	-3.40206e-05	-6.80484e-05	-1.01841e-04	-1.35747e-04	-1.69851e-04	-2.04346e-04	-2.39157e-04	-2.74043e-04	-3.08247e-04	-3.39738e-04	-3.66168e-04	-3.86146e-04	-4.05350e-04	-4.45178e-04	-5.47704e-04	-7.63449e-04	-1.09139e-03	-1.35357e-03	-1.03015e-03	 7.85821e-04	 4.94275e-03	 1.07507e-02	 1.32004e-02
U  0	2.000024e-01	 0.00000e+00	 4.38452e-05	 2.18286e-04	 3.96924e-04	 4.73543e-04	 4.48700e-04	 3.74302e-04	 2.95532e-04	 2.31942e-04	 1.84345e-04	 1.46617e-04	 1.13628e-04	 8.31648e-05	 5.50817e-05	 3.03680e-05	 9.80555e-06	-6.24073e-06	-1.76227e-05	-2.45495e-05	-2.73594e-05	-2.65430e-05	-2.26886e-05	-1.64887e-05	-8.65353e-06	-2.12290e-09	 8.64940e-06	 1.64843e-05	 2.26857e-05	 2.65422e-05	 2.73612e-05	 2.45500e-05	 1.76264e-05	 6.23837e-06	-9.80343e-06	-3.03670e-05	-5.50826e-05	-8.31669e-05	-1.13630e-04	-1.46617e-04	-1.84345e-04	-2.31943e-04	-2.95525e-04	-3.74304e-04	-4.48696e-04	-4.73544e-04	-3.96926e-04	-2.18282e-04	-4.38456e-05
U  1	2.000024e-01	 2.57356e-03	 1.82092e-03	 8.20007e-04	 2.34943e-04	 5.03917e-05	 6.89879e-05	 1.39901e-04	 1.97449e-04	 2.29620e-04	 2.43472e-04	 2.47063e-04	 2.44681e-04	 2.37874e-04	 2.27226e-04	 2.13359e-04	 1.97124e-04	 1.79437e-04	 1.61300e-04	 1.43577e-04	 1.27092e-04	 1.12547e-04	 1.00564e-04	 9.15858e-05	 8.60878e-05	 8.42368e-05	 8.60903e-05	 9.15917e-05	 1.00569e-04	 1.12548e-04	 1.27087e-04	 1.43575e-04	 1.61295e-04	 1.79434e-04	 1.97120e-04	 2.13355e-04	 2.27221e-04	 2.37870e-04	 2.44676e-04	 2.47060e-04	 2.43471e-04	 2.29617e-04	 1.97452e-04	 1.39900e-04	 6.89824e-05	 5.03834e-05	 2.34936e-04	 8.20017e-04	 1.82090e-03
U  2	2.000024e-01	 5.36687e-05	 5.06790e-05	 4.19239e-05	 2.95122e-05	 1.56223e-05	 2.12758e-06	-9.36475e-06	-1.77576e-05	-2.25320e-05	-2.36747e-05	-2.16073e-05	-1.70917e-05	-1.10948e-05	-4.64723e-06	 1.28938e-06	 5.93733e-06	 8.78404e-06	 9.63300e-06	 8.59512e-06	 6.05694e-06	 2.60308e-06	-1.07728e-06	-4.30052e-06	-6.49064e-06	-7.26495e-06	-6.48813e-06	-4.29534e-06	-1.06918e-06	 2.61389e-06	 6.07005e-06	 8.60962e-06	 9.64789e-06	 8.79816e-06	 5.95017e-06	 1.30120e-06	-4.63581e-06	-1.10826e-05	-1.70776e-05	-2.15905e-05	-2.36555e-05	-2.25101e-05	-1.77331e-05	-9.33830e-06	 2.15477e-06	 1.56482e-05	 2.95344e-05	 4.19401e-05	 5.06872e-05
UR 0	2.000024e-01	-9.87156e-04	-9.30209e-04	-7.95828e-04	-6.39927e-04	-4.86955e-04	-3.41285e-04	-2.13725e-04	-1.03998e-04	-1.25087e-05	 5.95966e-05	 1.12012e-04	 1.45570e-04	 1.61819e-04	 1.63039e-04	 1.51987e-04	 1.31747e-04	 1.05493e-04	 7.62566e-05	 4.67011e-05	 1.90325e-05	-5.12791e-06	-2.46577e-05	-3.88978e-05	-4.75070e-05	-5.03833e-05	-4.75055e-05	-3.88948e-05	-2.46467e-05	-5.10739e-06	 1.90648e-05	 4.67453e-05	 7.63091e-05	 1.05544e-04	 1.31790e-04	 1.52010e-04	 1.63037e-04	 1.61784e-04	 1.45507e-04	 1.11940e-04	 5.95086e-05	-1.26259e-05	-1.04140e-04	-2.13891e-04	-3.41437e-04	-4.87060e-04	-6.40018e-04	-7.95887e-04	-9.30261e-04
UR 1	2.000024e-01	 1.09213e-07	 4.45874e-05	 8.28888e-05	 1.07201e-04	 1.28591e-04	 1.44893e-04	 1.48271e-04	 1.41533e-04	 1.27885e-04	 1.08109e-04	 8.32142e-05	 5.45927e-05	 2.37288e-05	-7.69078e-06	-3.80349e-05	-6.55222e-05	-8.83234e-05	-1.04778e-04	-1.13495e-04	-1.13575e-04	-1.04709e-04	-8.73276e-05	-6.26830e-05	-3.27304e-05	 3.12483e-08	 3.27976e-05	 6.27568e-05	 8.74105e-05	 1.04794e-04	 1.13661e-04	 1.13572e-04	 1.04837e-04	 8.83566e-05	 6.55479e-05	 3.80430e-05	 7.69362e-06	-2.37226e-05	-5.45735e-05	-8.31883e-05	-1.08069e-04	-1.27823e-04	-1.41450e-04	-1.48160e-04	-1.44773e-04	-1.28458e-04	-1.07031e-04	-8.26903e-05	-4.43721e-05
UR 2	2.000024e-01	 1.32935e-07	-2.64551e-02	-2.15486e-02	-9.90220e-03	-1.57712e-03	 2.04855e-03	 2.68514e-03	 2.15247e-03	 1.49276e-03	 1.06159e-03	 8.58994e-04	 7.82237e-04	 7.46784e-04	 7.09483e-04	 6.58626e-04	 5.97738e-04	 5.31423e-04	 4.63818e-04	 3.96237e-04	 3.29384e-04	 2.63197e-04	 1.97435e-04	 1.31914e-04	 6.57798e-05	-6.76191e-08	-6.58846e-05	-1.31958e-04	-1.97423e-04	-2.63141e-04	-3.29295e-04	-3.96140e-04	-4.63718e-04	-5.31441e-04	-5.97740e-04	-6.58667e-04	-7.09550e-04	-7.46826e-04	-7.82267e-04	-8.58965e-04	-1.06154e-03	-1.49277e-03	-2.15238e-03	-2.68507e-03	-2.04858e-03	 1.57700e-03	 9.90203e-03	 2.15486e-02	 2.64552e-02
U  0	3.000021e-01	 0.00000e+00	 6.06706e-05	 3.13651e-04	 5.78932e-04	 6.94069e-04	 6.57514e-04	 5.46988e-04	 4.30363e-04	 3.36890e-04	 2.67545e-04	 2.12975e-04	 1.65335e-04	 1.21249e-04	 8.05477e-05	 4.46539e-05	 1.47557e-05	-8.57925e-06	-2.51490e-05	-3.52516e-05	-3.93827e-05	-3.82590e-05	-3.27274e-05	-2.37911e-05	-1.24893e-05	-1.05744e-09	 1.24872e-05	 2.37883e-05	 3.27262e-05	 3.82597e-05	 3.93877e-05	 3.52544e-05	 2.51544e-05	 8.57751e-06	-1.47537e-05	-4.46507e-05	-8.05466e-05	-1.21250e-04	-1.65337e-04	-2.12977e-04	-2.67551e-04	-3.36892e-04	-4.30356e-04	-5.46990e-04	-6.57516e-04	-6.94079e-04	-5.78935e-04	-3.13647e-04	-6.06701e-05
U  1	3.000021e-01	 3.85955e-03	 2.72939e-03	 1.22389e-03	 3.43938e-04	 6.67115e-05	 9.44004e-05	 2.00167e-04	 2.85693e-04	 3.33219e-04	 3.53515e-04	 3.58727e-04	 3.55281e-04	 3.45454e-04	 3.30062e-04	 3.09995e-04	 2.86479e-04	 2.60857e-04	 2.34579e-04	 2.08901e-04	 1.85015e-04	 1.63935e-04	 1.46569e-04	 1.33568e-04	 1.25587e-04	 1.22901e-04	 1.25592e-04	 1.33575e-04	 1.46573e-04	 1.63935e-04	 1.85009e-04	 2.08898e-04	 2.34574e-04	 2.60856e-04	 2.86477e-04	 3.09992e-04	 3.30059e-04	 3.45450e-04	 3.55277e-04	 3.58725e-04	 3.53514e-04	 3.33217e-04	 2.85697e-04	 2.00166e-04	 9.43943e-05	 6.67048e-05	 3.43933e-04	 1.22390e-03	 2.72935e-03
U  2	3.000021e-01	 1.02983e-04	 9.76611e-05	 8.15577e-05	 5.85122e-05	 3.25841e-05	 7.22306e-06	-1.45549e-05	-3.06758e-05	-4.01702e-05	-4.30040e-05	-3.99326e-05	-3.23252e-05	-2.19155e-05	-1.05439e-05	 7.68637e-08	 8.56368e-06	 1.40016e-05	 1.60261e-05	 1.48058e-05	 1.09833e-05	 5.53995e-06	-3.64752e-07	-5.58059e-06	-9.13828e-06	-1.03943e-05	-9.12142e-06	-5.54769e-06	-3.17774e-07	 5.59758e-06	 1.10470e-05	 1.48697e-05	 1.60843e-05	 1.40481e-05	 8.59484e-06	 9.17025e-08	-1.05442e-05	-2.19276e-05	-3.23444e-05	-3.99535e-05	-4.30238e-05	-4.01845e-05	-3.06816e-05	-1.45516e-05	 7.23505e-06	 3.26017e-05	 5.85310e-05	 8.15742e-05	 9.76699e-05
UR 0	3.000021e-01	-1.66907e-03	-1.57487e-03	-1.35363e-03	-1.09621e-03	-8.41786e-04	-5.91478e-04	-3.70068e-04	-1.78456e-04	-1.87126e-05	 1.07087e-04	 1.98110e-04	 2.55866e-04	 2.83296e-04	 2.84690e-04	 2.65136e-04	 2.30164e-04	 1.85299e-04	 1.35694e-04	 8.57997e-05	 3.92389e-05	-1.37236e-06	-3.41716e-05	-5.80954e-05	-7.25629e-05	-7.73723e-05	-7.24967e-05	-5.79600e-05	-3.39663e-05	-1.09471e-06	 3.95849e-05	 8.62018e-05	 1.36138e-04	 1.85766e-04	 2.30621e-04	 2.65550e-04	 2.85027e-04	 2.83534e-04	 2.56012e-04	 1.98188e-04	 1.07101e-04	-1.87648e-05	-1.78555e-04	-3.70225e-04	-5.91640e-04	-8.41880e-04	-1.09627e-03	-1.35375e-03	-1.57496e-03
UR 1	3.000021e-01	 1.18762e-07	 1.04635e-04	 1.91196e-04	 2.40496e-04	 2.81344e-04	 3.13467e-04	 3.19836e-04	 3.06286e-04	 2.79728e-04	 2.41884e-04	 1.94694e-04	 1.40633e-04	 8.24002e-05	 2.30155e-05	-3.43815e-05	-8.65705e-05	-1.30197e-04	-1.62322e-04	-1.80567e-04	-1.83484e-04	-1.70697e-04	-1.43118e-04	-1.03010e-04	-5.37963e-05	 2.13846e-07	 5.42315e-05	 1.03447e-04	 1.43548e-04	 1.71106e-04	 1.83858e-04	 1.80866e-04	 1.62525e-04	 1.30301e-04	 8.66055e-05	 3.43426e-05	-2.31301e-05	-8.25817e-05	-1.40854e-04	-1.94956e-04	-2.42166e-04	-2.79995e-04	-3.06531e-04	-3.20013e-04	-3.13574e-04	-2.81407e-04	-2.40446e-04	-1.91038e-04	-1.04414e-04
UR 2	3.000021e-01	 3.88908e-08	-3.97478e-02	-3.23813e-02	-1.48745e-02	-2.37527e-03	 3.05205e-03	 3.99148e-03	 3.18148e-03	 2.18713e-03	 1.54105e-03	 1.24098e-03	 1.13060e-03	 1.08177e-03	 1.02956e-03	 9.56543e-04	 8.68218e-04	 7.71907e-04	 6.73512e-04	 5.75302e-04	 4.78249e-04	 3.82155e-04	 2.86725e-04	 1.91579e-04	 9.55491e-05	-8.03345e-08	-9.56557e-05	-1.91610e-04	-2.86731e-04	-3.82131e-04	-4.78156e-04	-5.75207e-04	-6.73458e-04	-7.71904e-04	-8.68216e-04	-9.56552e-04	-1.02964e-03	-1.08188e-03	-1.13064e-03	-1.24093e-03	-1.54103e-03	-2.18712e-03	-3.18135e-03	-3.99145e-03	-3.05204e-03	 2.37523e-03	 1.48743e-02	 3.23813e-02	 3.97478e-02
U  0	4.000018e-01	 0.00000e+00	 7.39898e-05	 3.99517e-04	 7.49531e-04	 9.03326e-04	 8.55548e-04	 7.09635e-04	 5.56192e-04	 4.34097e-04	 3.44358e-04	 2.74266e-04	 2.13189e-04	 1.56565e-04	 1.04189e-04	 5.79250e-05	 1.93509e-05	-1.07579e-05	-3.21495e-05	-4.52035e-05	-5.05615e-05	-4.91482e-05	-4.20572e-05	-3.05764e-05	-1.60550e-05	-3.88799e-09	 1.60480e-05	 3.05686e-05	 4.20505e-05	 4.91436e-05	 5.05603e-05	 4.52020e-05	 3.21527e-05	 1.07545e-05	-1.93496e-05	-5.79253e-05	-1.04192e-04	-1.56570e-04	-2.13190e-04	-2.74267e-04	-3.44365e-04	-4.34100e-04	-5.56184e-04	-7.09639e-04	-8.55552e-04	-9.03328e-04	-7.49544e-04	-3.99516e-04	-7.39876e-05
U  1	4.000018e-01	 5.14555e-03	 3.63683e-03	 1.62432e-03	 4.47973e-04	 7.76821e-05	 1.14160e-04	 2.54254e-04	 3.67144e-04	 4.29484e-04	 4.55855e-04	 4.62526e-04	 4.58052e-04	 4.45402e-04	 4.25599e-04	 3.99767e-04	 3.69482e-04	 3.36485e-04	 3.02639e-04	 2.69568e-04	 2.38810e-04	 2.11661e-04	 1.89295e-04	 1.72561e-04	 1.62276e-04	 1.58814e-04	 1.62280e-04	 1.72572e-04	 1.89304e-04	 2.11664e-04	 2.38805e-04	 2.69567e-04	 3.02632e-04	 3.36481e-04	 3.69477e-04	 3.99763e-04	 4.25594e-04	 4.45397e-04	 4.58047e-04	 4.62522e-04	 4.55852e-04	 4.29480e-04	 3.67147e-04	 2.54253e-04	 1.14158e-04	 7.76769e-05	 4.47972e-04	 1.62434e-03	 3.63678e-03
U  2	4.000018e-01	 1.97716e-04	 1.88359e-04	 1.59129e-04	 1.16537e-04	 6.81951e-05	 2.06597e-05	-2.04648e-05	-5.13485e-05	-7.02070e-05	-7.69840e-05	-7.30180e-05	-6.07383e-05	-4.31945e-05	-2.36094e-05	-4.96925e-06	 1.03200e-05	 2.06592e-05	 2.53797e-05	 2.47087e-05	 1.96600e-05	 1.18058e-05	 3.00984e-06	-4.87880e-06	-1.03012e-05	-1.22237e-05	-1.02816e-05	-4.84097e-06	 3.06159e-06	 1.18656e-05	 1.97210e-05	 2.47633e-05	 2.54214e-05	 2.06823e-05	 1.03230e-05	-4.98457e-06	-2.36386e-05	-4.32311e-05	-6.07744e-05	-7.30461e-05	-7.70007e-05	-7.02079e-05	-5.13321e-05	-2.04332e-05	 2.07039e-05	 6.82451e-05	 1.16584e-04	 1.59168e-04	 1.88381e-04
UR 0	4.000018e-01	-2.67310e-03	-2.53129e-03	-2.19076e-03	-1.79092e-03	-1.38579e-03	-9.77745e-04	-6.08445e-04	-2.86781e-04	-1.80372e-05	 1.93256e-04	 3.44669e-04	 4.39496e-04	 4.83001e-04	 4.83138e-04	 4.49084e-04	 3.90486e-04	 3.16648e-04	 2.35970e-04	 1.55491e-04	 8.07901e-05	 1.58359e-05	-3.65522e-05	-7.47572e-05	-9.78671e-05	-1.05566e-04	-9.77647e-05	-7.45422e-05	-3.62435e-05	 1.62297e-05	 8.12582e-05	 1.56015e-04	 2.36515e-04	 3.17169e-04	 3.90941e-04	 4.49439e-04	 4.83370e-04	 4.83089e-04	 4.39448e-04	 3.44522e-04	 1.93029e-04	-1.83224e-05	-2.87095e-04	-6.08817e-04	-9.78090e-04	-1.38602e-03	-1.79115e-03	-2.19114e-03	-2.53144e-03
UR 1	4.000018e-01	 2.69544e-07	 2.35944e-04	 4.35421e-04	 5.50682e-04	 6.34073e-04	 6.92677e-04	 7.01402e-04	 6.72553e-04	 6.18866e-04	 5.44809e-04	 4.54048e-04	 3.51038e-04	 2.40607e-04	 1.28006e-04	 1.93194e-05	-7.97329e-05	-1.63273e-04	-2.26237e-04	-2.64692e-04	-2.76469e-04	-2.61343e-04	-2.21199e-04	-1.60102e-04	-8.38867e-05	 2.52342e-07	 8.43939e-05	 1.60589e-04	 2.21637e-04	 2.61709e-04	 2.76752e-04	 2.64856e-04	 2.26269e-04	 1.63176e-04	 7.95316e-05	-1.96042e-05	-1.28377e-04	-2.41026e-04	-3.51469e-04	-4.54479e-04	-5.45215e-04	-6.19223e-04	-6.72847e-04	-7.01566e-04	-6.92707e-04	-6.33982e-04	-5.50413e-04	-4.34972e-04	-2.35428e-04
