    	Node label->	           1	           4	           7	          10	          13	          16	          19	          22	          25	          28	          31	          34	          37	          40	          43	          46	          49	          52	          55	          58	          61	          64	          67	          70
    	Angle ->    	 3.32815e-09	 2.61798e-01	 5.23595e-01	 7.85398e-01	 1.04720e+00	 1.30900e+00	 1.57080e+00	 1.83259e+00	 2.09439e+00	 2.35619e+00	 2.61800e+00	 2.87979e+00	 3.14159e+00	 3.40339e+00	 3.66519e+00	 3.92699e+00	 4.18879e+00	 4.45059e+00	 4.71239e+00	 4.97419e+00	 5.23598e+00	 5.49779e+00	 5.75959e+00	 6.02139e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000004e-01	 0.00000e+00	 6.10634e-05	 1.92632e-04	 2.24595e-04	 1.71987e-04	 1.08886e-04	 6.39027e-05	 3.42499e-05	 1.40379e-05	 1.53710e-06	-3.78071e-06	-3.43722e-06	-3.84939e-10	 3.43625e-06	 3.78008e-06	-1.53708e-06	-1.40376e-05	-3.42500e-05	-6.39019e-05	-1.08884e-04	-1.71986e-04	-2.24595e-04	-1.92633e-04	-6.10632e-05
U  1	1.000004e-01	 8.91413e-04	 4.72029e-04	 1.23476e-04	 6.73961e-05	 1.01528e-04	 1.23788e-04	 1.26124e-04	 1.18433e-04	 1.05898e-04	 9.14411e-05	 7.81931e-05	 6.90000e-05	 6.57067e-05	 6.90021e-05	 7.81944e-05	 9.14416e-05	 1.05899e-04	 1.18433e-04	 1.26124e-04	 1.23788e-04	 1.01528e-04	 6.73959e-05	 1.23476e-04	 4.72029e-04
U  2	1.000004e-01	 8.65415e-06	 7.55442e-06	 4.87713e-06	 1.74501e-06	-9.80530e-07	-2.75860e-06	-3.43888e-06	-3.18271e-06	-2.33063e-06	-1.26410e-06	-3.00879e-07	 3.48139e-07	 5.73918e-07	 3.44657e-07	-3.07016e-07	-1.27158e-06	-2.33816e-06	-3.18932e-06	-3.44376e-06	-2.76101e-06	-9.80263e-07	 1.74724e-06	 4.87990e-06	 7.55627e-06
UR 0	1.000004e-01	-1.26818e-04	-1.07434e-04	-7.57381e-05	-4.90019e-05	-2.77864e-05	-1.24037e-05	-2.14607e-06	 4.19678e-06	 8.10102e-06	 1.09465e-05	 1.34199e-05	 1.53345e-05	 1.60761e-05	 1.53239e-05	 1.34003e-05	 1.09218e-05	 8.07530e-06	 4.17200e-06	-2.17320e-06	-1.24363e-05	-2.78223e-05	-4.90364e-05	-7.57644e-05	-1.07448e-04
UR 1	1.000004e-01	 1.25114e-08	-9.86800e-07	 1.32084e-06	 5.87322e-06	 1.06393e-05	 1.40302e-05	 1.54380e-05	 1.46419e-05	 1.18832e-05	 8.10353e-06	 4.47346e-06	 1.79763e-06	-2.30655e-08	-1.84246e-06	-4.51471e-06	-8.14000e-06	-1.19154e-05	-1.46692e-05	-1.54592e-05	-1.40420e-05	-1.06404e-05	-5.86226e-06	-1.30168e-06	 1.01028e-06
UR 2	1.000004e-01	-3.82810e-10	-6.83716e-03	-2.57767e-03	 3.60619e-04	 9.59190e-04	 7.14968e-04	 4.60619e-04	 3.34779e-04	 2.68412e-04	 2.08361e-04	 1.41839e-04	 7.14369e-05	-1.79217e-08	-7.14464e-05	-1.41822e-04	-2.08351e-04	-2.68414e-04	-3.34782e-04	-4.60614e-04	-7.14968e-04	-9.59202e-04	-3.60625e-04	 2.57767e-03	 6.83712e-03
U  0	2.000007e-01	 0.00000e+00	 1.19886e-04	 3.81678e-04	 4.45682e-04	 3.40750e-04	 2.15225e-04	 1.26175e-04	 6.76541e-05	 2.77905e-05	 3.10156e-06	-7.42591e-06	-6.76897e-06	-1.16989e-09	 6.76645e-06	 7.42388e-06	-3.10265e-06	-2.77913e-05	-6.76556e-05	-1.26176e-04	-2.15223e-04	-3.40749e-04	-4.45683e-04	-3.81679e-04	-1.19885e-04
U  1	2.000007e-01	 1.78209e-03	 9.42943e-04	 2.44360e-04	 1.32100e-04	 2.00242e-04	 2.44555e-04	 2.49204e-04	 2.34032e-04	 2.09309e-04	 1.80777e-04	 1.54612e-04	 1.36447e-04	 1.29956e-04	 1.36448e-04	 1.54611e-04	 1.80776e-04	 2.09308e-04	 2.34031e-04	 2.49203e-04	 2.44554e-04	 2.00241e-04	 1.32100e-04	 2.44360e-04	 9.42944e-04
U  2	2.000007e-01	 2.23777e-05	 1.96857e-05	 1.31619e-05	 5.50570e-06	-1.32032e-06	-5.94623e-06	-7.92518e-06	-7.57176e-06	-5.66397e-06	-3.12061e-06	-7.47758e-07	 8.85376e-07	 1.46227e-06	 8.84289e-07	-7.49327e-07	-3.12130e-06	-5.66229e-06	-7.56668e-06	-7.91633e-06	-5.93435e-06	-1.30674e-06	 5.51865e-06	 1.31719e-05	 1.96912e-05
UR 0	2.000007e-01	-2.86478e-04	-2.44263e-04	-1.76043e-04	-1.17870e-04	-6.90558e-05	-3.33124e-05	-9.14682e-06	 6.21808e-06	 1.61643e-05	 2.36823e-05	 3.01376e-05	 3.49955e-05	 3.68523e-05	 3.49837e-05	 3.01118e-05	 2.36461e-05	 1.61212e-05	 6.17388e-06	-9.19143e-06	-3.33577e-05	-6.90975e-05	-1.17905e-04	-1.76078e-04	-2.44289e-04
UR 1	2.000007e-01	 3.51094e-08	 3.64697e-06	 7.88105e-06	 1.77615e-05	 2.99915e-05	 3.85151e-05	 4.18656e-05	 3.95269e-05	 3.23396e-05	 2.26073e-05	 1.30897e-05	 5.61816e-06	-7.40358e-09	-5.63332e-06	-1.31030e-05	-2.26138e-05	-3.23361e-05	-3.95109e-05	-4.18375e-05	-3.84714e-05	-2.99345e-05	-1.76926e-05	-7.80504e-06	-3.57275e-06
UR 2	2.000007e-01	 1.13186e-08	-1.36932e-02	-5.16011e-03	 7.20142e-04	 1.91199e-03	 1.41922e-03	 9.09929e-04	 6.60047e-04	 5.29669e-04	 4.11627e-04	 2.80373e-04	 1.41315e-04	-1.67692e-08	-1.41310e-04	-2.80352e-04	-4.11613e-04	-5.29675e-04	-6.60046e-04	-9.09924e-04	-1.41921e-03	-1.91199e-03	-7.20155e-04	 5.16010e-03	 1.36933e-02
U  0	3.000011e-01	 0.00000e+00	 1.76418e-04	 5.67029e-04	 6.63155e-04	 5.06177e-04	 3.18921e-04	 1.86710e-04	 1.00125e-04	 4.11782e-05	 4.62659e-06	-1.09798e-05	-1.00180e-05	-1.60906e-09	 1.00145e-05	 1.09773e-05	-4.62841e-06	-4.11793e-05	-1.00128e-04	-1.86711e-04	-3.18927e-04	-5.06180e-04	-6.63154e-04	-5.67035e-04	-1.76418e-04
