Time [s],U2 [m],RF2 [N],U3 [m],n_buckled
0.000000e+00,0.000000e+00,-4.272286e+01,0.000000e+00,0
1.000203e-02,8.076100e-05,3.056377e+02,-2.719396e-06,0
2.000037e-02,1.614910e-04,6.544641e+02,-3.163103e-06,0
3.000240e-02,2.422638e-04,9.986926e+02,-2.988417e-06,0
4.000074e-02,3.230066e-04,1.343190e+03,-3.326173e-06,0
5.000278e-02,4.037793e-04,1.687595e+03,-3.800422e-06,0
6.000111e-02,4.845222e-04,2.031868e+03,-4.519988e-06,0
7.000314e-02,5.652948e-04,2.376467e+03,-5.392236e-06,0
8.000148e-02,6.460377e-04,2.720768e+03,-6.393142e-06,0
9.000351e-02,7.268105e-04,3.065297e+03,-7.531891e-06,0
1.000018e-01,8.075534e-04,3.409544e+03,-8.833817e-06,0
1.100002e-01,8.882963e-04,3.753871e+03,-1.020563e-05,0
1.200022e-01,9.690690e-04,4.098423e+03,-1.102840e-05,0
1.300006e-01,1.049812e-03,4.442857e+03,-1.158144e-05,0
1.400026e-01,1.130482e-03,4.787529e+03,-1.214433e-05,0
1.500009e-01,1.211068e-03,5.132129e+03,-1.327561e-05,0
1.600030e-01,1.291683e-03,5.476460e+03,-1.441818e-05,0
1.700013e-01,1.372268e-03,5.821257e+03,-1.568184e-05,0
1.800033e-01,1.452884e-03,6.165701e+03,-1.684380e-05,0
1.900017e-01,1.533469e-03,6.510078e+03,-1.787880e-05,0
2.000000e-01,1.614055e-03,6.854994e+03,-1.882638e-05,0
2.100020e-01,1.694670e-03,7.199613e+03,-1.996126e-05,0
2.200004e-01,1.775256e-03,7.544282e+03,-2.126891e-05,0
2.300024e-01,1.855871e-03,7.888922e+03,-2.278010e-05,0
2.400007e-01,1.936456e-03,8.233609e+03,-2.455372e-05,0
2.500028e-01,2.017071e-03,8.578320e+03,-2.651086e-05,0
2.600011e-01,2.097657e-03,8.923164e+03,-2.860277e-05,0
2.700031e-01,2.178272e-03,9.267971e+03,-3.093929e-05,0
2.800015e-01,2.258858e-03,9.612954e+03,-3.366945e-05,0
2.900035e-01,2.339473e-03,9.957776e+03,-3.674934e-05,0
3.000019e-01,2.420059e-03,1.030254e+04,-4.021579e-05,0
3.100002e-01,2.500644e-03,1.064745e+04,-4.424324e-05,0
3.200022e-01,2.581259e-03,1.099271e+04,-4.910591e-05,0
3.300005e-01,2.661845e-03,1.133763e+04,-5.484476e-05,0
3.400026e-01,2.742460e-03,1.168273e+04,-6.187094e-05,0
3.500009e-01,2.823045e-03,1.202754e+04,-7.046250e-05,0
3.600030e-01,2.903661e-03,1.237306e+04,-8.102420e-05,0
3.700013e-01,2.984246e-03,1.271784e+04,-9.407973e-05,0
3.800033e-01,3.064862e-03,1.306330e+04,-1.104993e-04,0
3.900017e-01,3.145447e-03,1.340834e+04,-1.329534e-04,0
4.000000e-01,3.226032e-03,1.375312e+04,-1.703148e-04,0
4.100021e-01,3.306647e-03,1.409815e+04,-2.623536e-04,0
4.200004e-01,3.387233e-03,1.444161e+04,-4.685461e-04,0
4.300024e-01,3.467848e-03,1.477594e+04,-9.996897e-04,0
4.400007e-01,3.548434e-03,1.505820e+04,-2.331671e-03,0
4.500028e-01,3.629049e-03,1.531291e+04,-3.468556e-03,0
4.600011e-01,3.709634e-03,1.562891e+04,-3.773978e-03,0
4.700032e-01,3.790250e-03,1.591724e+04,-4.310427e-03,0
4.800015e-01,3.870835e-03,1.621020e+04,-4.760504e-03,0
4.900035e-01,3.951450e-03,1.650516e+04,-5.158961e-03,0
5.000018e-01,4.032036e-03,1.679623e+04,-5.563919e-03,0
5.100002e-01,4.112622e-03,1.708810e+04,-5.939377e-03,0
5.200022e-01,4.193237e-03,1.737878e+04,-6.309762e-03,0
5.300006e-01,4.273822e-03,1.766777e+04,-6.673638e-03,0
5.400026e-01,4.354438e-03,1.795555e+04,-7.029219e-03,0
5.500010e-01,4.435023e-03,1.824253e+04,-7.375175e-03,0
5.600030e-01,4.515639e-03,1.852979e+04,-7.708093e-03,0
5.700013e-01,4.596225e-03,1.881498e+04,-8.036404e-03,0
5.800033e-01,4.676840e-03,1.909916e+04,-8.361387e-03,0
5.900017e-01,4.757426e-03,1.938274e+04,-8.682950e-03,0
6.000000e-01,4.838012e-03,1.966601e+04,-9.000095e-03,0
6.100020e-01,4.918627e-03,1.994852e+04,-9.313388e-03,0
6.200004e-01,4.999212e-03,2.023083e+04,-9.622170e-03,0
6.300024e-01,5.079828e-03,2.051181e+04,-9.929516e-03,0
6.400008e-01,5.160414e-03,2.079152e+04,-1.023633e-02,0
6.500028e-01,5.241028e-03,2.107013e+04,-1.054116e-02,0
6.600011e-01,5.321614e-03,2.134786e+04,-1.084377e-02,0
6.700032e-01,5.402229e-03,2.162468e+04,-1.114486e-02,0
6.800015e-01,5.482814e-03,2.190133e+04,-1.144243e-02,0
6.900035e-01,5.563430e-03,2.217631e+04,-1.173971e-02,0
7.000019e-01,5.644015e-03,2.245004e+04,-1.203686e-02,0
7.100002e-01,5.724600e-03,2.272343e+04,-1.233198e-02,0
7.200022e-01,5.805215e-03,2.299571e+04,-1.262672e-02,0
7.300006e-01,5.885801e-03,2.326764e+04,-1.291899e-02,0
7.400026e-01,5.966416e-03,2.353877e+04,-1.320962e-02,0
7.500010e-01,6.047003e-03,2.380927e+04,-1.349922e-02,0
7.600030e-01,6.127618e-03,2.407857e+04,-1.378893e-02,0
7.700013e-01,6.208203e-03,2.434624e+04,-1.407853e-02,0
7.800034e-01,6.288819e-03,2.461406e+04,-1.436582e-02,0
7.900017e-01,6.369404e-03,2.488129e+04,-1.465289e-02,0
8.000000e-01,6.449990e-03,2.514645e+04,-1.493752e-02,0
8.100020e-01,6.530605e-03,2.541064e+04,-1.522219e-02,0
8.200004e-01,6.611191e-03,2.567384e+04,-1.550676e-02,0
8.300024e-01,6.691806e-03,2.593620e+04,-1.579143e-02,0
8.400007e-01,6.772391e-03,2.619755e+04,-1.607006e-02,0
8.500028e-01,6.853006e-03,2.645753e+04,-1.634717e-02,0
8.600011e-01,6.933591e-03,2.671642e+04,-1.662419e-02,0
8.700032e-01,7.014208e-03,2.697469e+04,-1.690130e-02,0
8.800015e-01,7.094793e-03,2.723319e+04,-1.717498e-02,0
8.900036e-01,7.175408e-03,2.749138e+04,-1.744706e-02,0
9.000019e-01,7.255993e-03,2.774815e+04,-1.771903e-02,0
9.100002e-01,7.336578e-03,2.800302e+04,-1.799101e-02,0
9.200022e-01,7.417194e-03,2.825714e+04,-1.826308e-02,0
9.300006e-01,7.497779e-03,2.851070e+04,-1.853506e-02,0
9.400026e-01,7.578394e-03,2.876387e+04,-1.880696e-02,0
9.500009e-01,7.658980e-03,2.901703e+04,-1.907390e-02,0
9.600030e-01,7.739595e-03,2.926987e+04,-1.934093e-02,0
9.700013e-01,7.820181e-03,2.952061e+04,-1.960787e-02,0
9.800034e-01,7.900796e-03,2.976996e+04,-1.987491e-02,0
9.900017e-01,7.981380e-03,3.001854e+04,-2.014185e-02,0
1.000000e+00,8.061966e-03,3.026649e+04,-2.040879e-02,0
