    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71	          73	          75	          77	          79	          81	          83	          85	          87	          89	          91	          93	          95
UR 1	1.000012e-01	-3.56023e-08	-7.76923e-06	-1.28901e-05	-1.62501e-05	-1.53530e-05	-1.28229e-05	-1.11899e-05	-1.03901e-05	-1.01460e-05	-1.06383e-05	-1.19004e-05	-1.38215e-05	-1.62214e-05	-1.89152e-05	-2.16688e-05	-2.42423e-05	-2.63391e-05	-2.76352e-05	-2.78050e-05	-2.66032e-05	-2.38630e-05	-1.95865e-05	-1.39440e-05	-7.26983e-06	-3.86607e-08	 7.19645e-06	 1.38796e-05	 1.95297e-05	 2.38095e-05	 2.65515e-05	 2.77596e-05	 2.75980e-05	 2.63158e-05	 2.42252e-05	 2.16546e-05	 1.88992e-05	 1.62049e-05	 1.37920e-05	 1.18536e-05	 1.05751e-05	 1.00640e-05	 1.02927e-05	 1.10831e-05	 1.27183e-05	 1.52631e-05	 1.61732e-05	 1.28137e-05	 7.69805e-06
UR 2	1.000012e-01	 1.80929e-09	-1.42622e-02	-1.16034e-02	-5.34918e-03	-8.78752e-04	 1.08150e-03	 1.44308e-03	 1.17409e-03	 8.29158e-04	 5.99544e-04	 4.88322e-04	 4.43376e-04	 4.20992e-04	 3.98517e-04	 3.69410e-04	 3.35212e-04	 2.98142e-04	 2.60211e-04	 2.22405e-04	 1.84915e-04	 1.47772e-04	 1.10837e-04	 7.40338e-05	 3.69254e-05	-6.36900e-09	-3.69469e-05	-7.40650e-05	-1.10831e-04	-1.47738e-04	-1.84885e-04	-2.22349e-04	-2.60188e-04	-2.98137e-04	-3.35213e-04	-3.69403e-04	-3.98545e-04	-4.21016e-04	-4.43378e-04	-4.88323e-04	-5.99570e-04	-8.29177e-04	-1.17411e-03	-1.44308e-03	-1.08147e-03	 8.78762e-04	 5.34918e-03	 1.16033e-02	 1.42623e-02
U  0	2.000024e-01	 0.00000e+00	 4.68997e-05	 2.34259e-04	 4.26893e-04	 5.10434e-04	 4.85066e-04	 4.06107e-04	 3.21771e-04	 2.53135e-04	 2.01332e-04	 1.60114e-04	 1.24063e-04	 9.08471e-05	 6.03535e-05	 3.35241e-05	 1.11696e-05	-6.25706e-06	-1.86618e-05	-2.62432e-05	-2.93472e-05	-2.85293e-05	-2.44158e-05	-1.77475e-05	-9.32161e-06	-2.10389e-09	 9.31787e-06	 1.77446e-05	 2.44131e-05	 2.85264e-05	 2.93445e-05	 2.62418e-05	 1.86614e-05	 6.25671e-06	-1.11696e-05	-3.35246e-05	-6.03530e-05	-9.08473e-05	-1.24062e-04	-1.60114e-04	-2.01331e-04	-2.53137e-04	-3.21771e-04	-4.06108e-04	-4.85068e-04	-5.10436e-04	-4.26894e-04	-2.34258e-04	-4.68992e-05
U  1	2.000024e-01	 2.78910e-03	 1.97367e-03	 8.92658e-04	 2.60565e-04	 5.96242e-05	 7.75668e-05	 1.52597e-04	 2.14109e-04	 2.48839e-04	 2.64018e-04	 2.68083e-04	 2.65621e-04	 2.58319e-04	 2.46838e-04	 2.31864e-04	 2.14307e-04	 1.95184e-04	 1.75551e-04	 1.56353e-04	 1.38508e-04	 1.22752e-04	 1.09769e-04	 1.00069e-04	 9.40785e-05	 9.20825e-05	 9.40835e-05	 1.00071e-04	 1.09768e-04	 1.22752e-04	 1.38507e-04	 1.56352e-04	 1.75550e-04	 1.95183e-04	 2.14306e-04	 2.31863e-04	 2.46837e-04	 2.58320e-04	 2.65621e-04	 2.68084e-04	 2.64019e-04	 2.48840e-04	 2.14110e-04	 1.52600e-04	 7.75696e-05	 5.96280e-05	 2.60564e-04	 8.92662e-04	 1.97367e-03
U  2	2.000024e-01	 2.92843e-05	 2.76235e-05	 2.26534e-05	 1.58718e-05	 8.47376e-06	 1.32588e-06	-4.75410e-06	-9.20698e-06	-1.18056e-05	-1.25797e-05	-1.17675e-05	-9.75396e-06	-7.00559e-06	-4.00451e-06	-1.18935e-06	 1.09112e-06	 2.60825e-06	 3.27287e-06	 3.12632e-06	 2.32616e-06	 1.11118e-06	-2.37126e-07	-1.44144e-06	-2.26801e-06	-2.56204e-06	-2.26924e-06	-1.44359e-06	-2.39804e-07	 1.10809e-06	 2.32252e-06	 3.12199e-06	 3.26793e-06	 2.60312e-06	 1.08601e-06	-1.19458e-06	-4.01043e-06	-7.01277e-06	-9.76288e-06	-1.17788e-05	-1.25942e-05	-1.18240e-05	-9.22953e-06	-4.78031e-06	 1.29743e-06	 8.44553e-06	 1.58469e-05	 2.26348e-05	 2.76135e-05
UR 0	2.000024e-01	-8.55125e-04	-8.01260e-04	-6.77984e-04	-5.44264e-04	-4.16189e-04	-3.00474e-04	-2.02005e-04	-1.20137e-04	-5.37523e-05	-2.28976e-06	 3.52591e-05	 6.03720e-05	 7.47172e-05	 8.01255e-05	 7.85120e-05	 7.18015e-05	 6.18465e-05	 5.03177e-05	 3.86013e-05	 2.77575e-05	 1.84927e-05	 1.11985e-05	 6.01911e-06	 2.95020e-06	 1.93783e-06	 2.95028e-06	 6.01801e-06	 1.11957e-05	 1.84924e-05	 2.77614e-05	 3.86065e-05	 5.03181e-05	 6.18455e-05	 7.18001e-05	 7.85197e-05	 8.01480e-05	 7.47544e-05	 6.04352e-05	 3.53618e-05	-2.13662e-06	-5.35311e-05	-1.19843e-04	-2.01654e-04	-3.00092e-04	-4.15846e-04	-5.44012e-04	-6.77767e-04	-8.01169e-04
UR 1	2.000024e-01	-1.29461e-07	-6.13262e-06	-1.29941e-05	-2.40413e-05	-2.28221e-05	-1.54645e-05	-1.06613e-05	-8.55738e-06	-8.02437e-06	-9.39143e-06	-1.27323e-05	-1.77856e-05	-2.41405e-05	-3.13071e-05	-3.86937e-05	-4.56489e-05	-5.14502e-05	-5.53502e-05	-5.66428e-05	-5.47948e-05	-4.94990e-05	-4.07926e-05	-2.90889e-05	-1.51493e-05	-1.65771e-08	 1.51210e-05	 2.90701e-05	 4.07793e-05	 4.94854e-05	 5.47772e-05	 5.66232e-05	 5.53335e-05	 5.14473e-05	 4.56454e-05	 3.86859e-05	 3.12857e-05	 2.41029e-05	 1.77177e-05	 1.26287e-05	 9.25443e-06	 7.84518e-06	 8.34263e-06	 1.04184e-05	 1.52048e-05	 2.25721e-05	 2.38070e-05	 1.27419e-05	 5.87851e-06
UR 2	2.000024e-01	 5.85924e-08	-2.85814e-02	-2.32564e-02	-1.07152e-02	-1.76366e-03	 2.14848e-03	 2.85940e-03	 2.31224e-03	 1.61830e-03	 1.15937e-03	 9.39840e-04	 8.53604e-04	 8.12197e-04	 7.70101e-04	 7.14450e-04	 6.48370e-04	 5.76669e-04	 5.03332e-04	 4.30132e-04	 3.57556e-04	 2.85778e-04	 2.14373e-04	 1.43237e-04	 7.14380e-05	-2.90878e-08	-7.14553e-05	-1.43234e-04	-2.14343e-04	-2.85740e-04	-3.57519e-04	-4.30090e-04	-5.03295e-04	-5.76646e-04	-6.48354e-04	-7.14450e-04	-7.70099e-04	-8.12216e-04	-8.53611e-04	-9.39856e-04	-1.15940e-03	-1.61832e-03	-2.31223e-03	-2.85942e-03	-2.14849e-03	 1.76365e-03	 1.07153e-02	 2.32563e-02	 2.85814e-02
U  0	3.000006e-01	 0.00000e+00	 6.43278e-05	 3.35175e-04	 6.20942e-04	 7.46461e-04	 7.09229e-04	 5.92026e-04	 4.67296e-04	 3.66550e-04	 2.91225e-04	 2.31724e-04	 1.79789e-04	 1.31857e-04	 8.77655e-05	 4.89061e-05	 1.65077e-05	-8.76486e-06	-2.67584e-05	-3.77618e-05	-4.22927e-05	-4.11451e-05	-3.52274e-05	-2.56117e-05	-1.34520e-05	-3.72460e-10	 1.34517e-05	 2.56114e-05	 3.52276e-05	 4.11449e-05	 4.22927e-05	 3.77628e-05	 2.67606e-05	 8.76872e-06	-1.65032e-05	-4.89037e-05	-8.77633e-05	-1.31857e-04	-1.79788e-04	-2.31721e-04	-2.91224e-04	-3.66555e-04	-4.67297e-04	-5.92029e-04	-7.09233e-04	-7.46463e-04	-6.20945e-04	-3.35174e-04	-6.43268e-05
U  1	3.000006e-01	 4.18305e-03	 2.95829e-03	 1.33210e-03	 3.81278e-04	 7.93933e-05	 1.06010e-04	 2.17811e-04	 3.09111e-04	 3.60318e-04	 3.82483e-04	 3.88341e-04	 3.84756e-04	 3.74205e-04	 3.57617e-04	 3.35969e-04	 3.10576e-04	 2.82909e-04	 2.54506e-04	 2.26739e-04	 2.00921e-04	 1.78125e-04	 1.59343e-04	 1.45311e-04	 1.36649e-04	 1.33755e-04	 1.36655e-04	 1.45314e-04	 1.59343e-04	 1.78125e-04	 2.00920e-04	 2.26740e-04	 2.54507e-04	 2.82908e-04	 3.10576e-04	 3.35970e-04	 3.57619e-04	 3.74208e-04	 3.84757e-04	 3.88343e-04	 3.82486e-04	 3.60320e-04	 3.09113e-04	 2.17811e-04	 1.06012e-04	 7.93951e-05	 3.81276e-04	 1.33210e-03	 2.95827e-03
U  2	3.000006e-01	 5.51802e-05	 5.23459e-05	 4.34470e-05	 3.12122e-05	 1.77907e-05	 4.66932e-06	-6.64139e-06	-1.50764e-05	-2.01964e-05	-2.20313e-05	-2.09882e-05	-1.77392e-05	-1.31039e-05	-7.93083e-06	-2.99363e-06	 1.09033e-06	 3.91276e-06	 5.30499e-06	 5.32288e-06	 4.22055e-06	 2.39050e-06	 2.98366e-07	-1.59612e-06	-2.90498e-06	-3.37105e-06	-2.90435e-06	-1.59493e-06	 3.00275e-07	 2.39289e-06	 4.22282e-06	 5.32435e-06	 5.30497e-06	 3.91118e-06	 1.08721e-06	-2.99831e-06	-7.93727e-06	-1.31121e-05	-1.77491e-05	-2.09996e-05	-2.20441e-05	-2.02109e-05	-1.50941e-05	-6.66229e-06	 4.64561e-06	 1.77654e-05	 3.11879e-05	 4.34280e-05	 5.23351e-05
UR 0	3.000006e-01	-1.39406e-03	-1.30766e-03	-1.10994e-03	-8.99350e-04	-6.92877e-04	-5.01824e-04	-3.37303e-04	-1.99847e-04	-8.79816e-05	-1.20094e-06	 6.19297e-05	 1.03884e-04	 1.27545e-04	 1.36130e-04	 1.32993e-04	 1.21458e-04	 1.04656e-04	 8.53581e-05	 6.58263e-05	 4.77680e-05	 3.23200e-05	 2.01178e-05	 1.14183e-05	 6.25519e-06	 4.54833e-06	 6.25904e-06	 1.14277e-05	 2.01302e-05	 3.23423e-05	 4.78044e-05	 6.58717e-05	 8.54052e-05	 1.04700e-04	 1.21498e-04	 1.33032e-04	 1.36173e-04	 1.27588e-04	 1.03933e-04	 6.19921e-05	-1.11511e-06	-8.78495e-05	-1.99656e-04	-3.37086e-04	-5.01600e-04	-6.92667e-04	-8.99118e-04	-1.10969e-03	-1.30758e-03
UR 1	3.000006e-01	-1.44899e-07	 1.03596e-05	 1.14738e-05	-6.81757e-06	-3.22690e-06	 1.21361e-05	 2.13423e-05	 2.41143e-05	 2.34299e-05	 1.89781e-05	 1.07408e-05	-7.60381e-07	-1.47252e-05	-3.02072e-05	-4.60369e-05	-6.09526e-05	-7.36072e-05	-8.26706e-05	-8.69512e-05	-8.55970e-05	-7.81895e-05	-6.48812e-05	-4.64500e-05	-2.42288e-05	 7.18168e-09	 2.42447e-05	 4.64703e-05	 6.49037e-05	 7.82088e-05	 8.56109e-05	 8.69524e-05	 8.26656e-05	 7.36050e-05	 6.09466e-05	 4.60158e-05	 3.01726e-05	 1.46803e-05	 6.94495e-07	-1.08291e-05	-1.90731e-05	-2.35376e-05	-2.42311e-05	-2.14490e-05	-1.22299e-05	 3.12133e-06	 6.64887e-06	-1.17092e-05	-1.06278e-05
UR 2	3.000006e-01	 7.05461e-08	-4.29440e-02	-3.49496e-02	-1.60969e-02	-2.65745e-03	 3.19754e-03	 4.24645e-03	 3.41295e-03	 2.36675e-03	 1.67939e-03	 1.35443e-03	 1.23045e-03	 1.17337e-03	 1.11462e-03	 1.03490e-03	 9.39466e-04	 8.35542e-04	 7.29133e-04	 6.22991e-04	 5.17840e-04	 4.13892e-04	 3.10544e-04	 2.07449e-04	 1.03478e-04	-3.30401e-08	-1.03499e-04	-2.07464e-04	-3.10519e-04	-4.13852e-04	-5.17842e-04	-6.22921e-04	-7.29073e-04	-8.35509e-04	-9.39458e-04	-1.03495e-03	-1.11464e-03	-1.17343e-03	-1.23047e-03	-1.35445e-03	-1.67944e-03	-2.36677e-03	-3.41298e-03	-4.24650e-03	-3.19757e-03	 2.65744e-03	 1.60970e-02	 3.49497e-02	 4.29438e-02
U  0	4.000018e-01	 0.00000e+00	 7.76430e-05	 4.24986e-04	 8.01688e-04	 9.69351e-04	 9.20866e-04	 7.66297e-04	 6.02393e-04	 4.71001e-04	 3.73722e-04	 2.97466e-04	 2.31053e-04	 1.69661e-04	 1.13067e-04	 6.31101e-05	 2.14296e-05	-1.10922e-05	-3.42462e-05	-4.84080e-05	-5.42529e-05	-5.27979e-05	-4.52123e-05	-3.28744e-05	-1.72675e-05	-5.15612e-10	 1.72671e-05	 3.28737e-05	 4.52129e-05	 5.27979e-05	 5.42530e-05	 4.84096e-05	 3.42485e-05	 1.10963e-05	-2.14254e-05	-6.31067e-05	-1.13065e-04	-1.69659e-04	-2.31051e-04	-2.97463e-04	-3.73721e-04	-4.71012e-04	-6.02397e-04	-7.66307e-04	-9.20870e-04	-9.69354e-04	-8.01696e-04	-4.24985e-04	-7.76417e-05
U  1	4.000018e-01	 5.57704e-03	 3.94172e-03	 1.76759e-03	 4.96253e-04	 9.29546e-05	 1.27888e-04	 2.75841e-04	 3.96218e-04	 4.63275e-04	 4.92000e-04	 4.99464e-04	 4.94799e-04	 4.81233e-04	 4.59927e-04	 4.32114e-04	 3.99477e-04	 3.63916e-04	 3.27412e-04	 2.91730e-04	 2.58550e-04	 2.29257e-04	 2.05125e-04	 1.87092e-04	 1.75965e-04	 1.72240e-04	 1.75971e-04	 1.87098e-04	 2.05124e-04	 2.29258e-04	 2.58549e-04	 2.91732e-04	 3.27412e-04	 3.63914e-04	 3.99476e-04	 4.32114e-04	 4.59928e-04	 4.81235e-04	 4.94799e-04	 4.99465e-04	 4.92001e-04	 4.63275e-04	 3.96216e-04	 2.75837e-04	 1.27885e-04	 9.29545e-05	 4.96251e-04	 1.76758e-03	 3.94167e-03
U  2	4.000018e-01	 1.00763e-04	 9.61275e-05	 8.09172e-05	 5.95655e-05	 3.58868e-05	 1.25521e-05	-7.75469e-06	-2.31347e-05	-3.28022e-05	-3.67895e-05	-3.57695e-05	-3.08708e-05	-2.34724e-05	-1.49985e-05	-6.74954e-06	 2.36662e-07	 5.26790e-06	 8.04136e-06	 8.61929e-06	 7.38239e-06	 4.93342e-06	 1.99267e-06	-7.27405e-07	-2.62534e-06	-3.30281e-06	-2.62061e-06	-7.18338e-07	 2.00570e-06	 4.94940e-06	 7.39977e-06	 8.63663e-06	 8.05730e-06	 5.28169e-06	 2.47770e-07	-6.74190e-06	-1.49954e-05	-2.34744e-05	-3.08784e-05	-3.57824e-05	-3.68081e-05	-3.28257e-05	-2.31633e-05	-7.78680e-06	 1.25186e-05	 3.58542e-05	 5.95363e-05	 8.08971e-05	 9.61151e-05
UR 0	4.000018e-01	-2.07006e-03	-1.94535e-03	-1.65969e-03	-1.35530e-03	-1.04969e-03	-7.60734e-04	-5.08504e-04	-2.96403e-04	-1.23177e-04	 1.09872e-05	 1.08039e-04	 1.71647e-04	 2.06512e-04	 2.17905e-04	 2.11334e-04	 1.92165e-04	 1.65311e-04	 1.35000e-04	 1.04618e-04	 7.66610e-05	 5.27750e-05	 3.38828e-05	 2.03866e-05	 1.23462e-05	 9.68908e-06	 1.23670e-05	 2.04142e-05	 3.39182e-05	 5.28159e-05	 7.67151e-05	 1.04692e-04	 1.35088e-04	 1.65402e-04	 1.92259e-04	 2.11436e-04	 2.18025e-04	 2.06645e-04	 1.71803e-04	 1.08219e-04	 1.12128e-05	-1.22896e-04	-2.96095e-04	-5.08152e-04	-7.60409e-04	-1.04946e-03	-1.35512e-03	-1.65943e-03	-1.94526e-03
UR 1	4.000018e-01	-1.56650e-07	 5.84513e-05	 9.45377e-05	 8.19565e-05	 9.68233e-05	 1.25672e-04	 1.39733e-04	 1.39746e-04	 1.32381e-04	 1.17935e-04	 9.67488e-05	 6.98667e-05	 3.88058e-05	 5.36438e-06	-2.82519e-05	-5.97726e-05	-8.67938e-05	-1.07113e-04	-1.18871e-04	-1.20841e-04	-1.12568e-04	-9.45154e-05	-6.81263e-05	-3.56402e-05	 5.97414e-08	 3.57589e-05	 6.82450e-05	 9.46271e-05	 1.12656e-04	 1.20906e-04	 1.18915e-04	 1.07152e-04	 8.68313e-05	 5.98019e-05	 2.82490e-05	-5.39955e-06	-3.88674e-05	-6.99747e-05	-9.68981e-05	-1.18115e-04	-1.32585e-04	-1.39984e-04	-1.40013e-04	-1.25917e-04	-9.70268e-05	-8.21742e-05	-9.48161e-05	-5.87474e-05
