    	Node label->	           1	           4	           7	          10	          13	          16	          19	          22	          25	          28	          31	          34	          37	          40	          43	          46	          49	          52	          55	          58	          61	          64	          67	          70
    	Angle ->    	 3.33358e-09	 2.61798e-01	 5.23595e-01	 7.85398e-01	 1.04720e+00	 1.30900e+00	 1.57080e+00	 1.83259e+00	 2.09439e+00	 2.35619e+00	 2.61800e+00	 2.87979e+00	 3.14159e+00	 3.40339e+00	 3.66519e+00	 3.92699e+00	 4.18879e+00	 4.45059e+00	 4.71239e+00	 4.97419e+00	 5.23598e+00	 5.49779e+00	 5.75959e+00	 6.02139e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000024e-01	 0.00000e+00	 6.21840e-05	 1.96093e-04	 2.28970e-04	 1.75873e-04	 1.11737e-04	 6.57078e-05	 3.52279e-05	 1.44493e-05	 1.62694e-06	-3.84236e-06	-3.50272e-06	-9.55076e-10	 3.50089e-06	 3.84076e-06	-1.62839e-06	-1.44506e-05	-3.52288e-05	-6.57086e-05	-1.11738e-04	-1.75872e-04	-2.28969e-04	-1.96094e-04	-6.21841e-05
U  1	1.000024e-01	 9.09034e-04	 4.82152e-04	 1.27397e-04	 6.98863e-05	 1.04267e-04	 1.26865e-04	 1.29264e-04	 1.21390e-04	 1.08539e-04	 9.37450e-05	 8.01812e-05	 7.07785e-05	 6.74074e-05	 7.07782e-05	 8.01804e-05	 9.37440e-05	 1.08538e-04	 1.21389e-04	 1.29262e-04	 1.26864e-04	 1.04266e-04	 6.98853e-05	 1.27396e-04	 4.82152e-04
U  2	1.000024e-01	 7.78713e-06	 6.78857e-06	 4.38766e-06	 1.62192e-06	-7.61233e-07	-2.31056e-06	-2.92133e-06	-2.75263e-06	-2.10347e-06	-1.29140e-06	-5.67083e-07	-8.51350e-08	 8.16490e-08	-8.63024e-08	-5.69183e-07	-1.29401e-06	-2.10608e-06	-2.75488e-06	-2.92302e-06	-2.31181e-06	-7.62329e-07	 1.62087e-06	 4.38674e-06	 6.78802e-06
UR 0	1.000024e-01	-1.24649e-04	-1.04865e-04	-7.28776e-05	-4.64152e-05	-2.60977e-05	-1.16765e-05	-2.30667e-06	 3.24468e-06	 6.44770e-06	 8.66758e-06	 1.06197e-05	 1.21794e-05	 1.27959e-05	 1.21766e-05	 1.06142e-05	 8.65955e-06	 6.43847e-06	 3.23604e-06	-2.31350e-06	-1.16790e-05	-2.60945e-05	-4.64069e-05	-7.28719e-05	-1.04852e-04
UR 1	1.000024e-01	-3.72501e-09	-2.93126e-06	-1.97460e-06	 1.76302e-06	 5.98888e-06	 9.22334e-06	 1.08489e-05	 1.05964e-05	 8.64044e-06	 5.75109e-06	 2.99025e-06	 1.09906e-06	-7.67979e-09	-1.11416e-06	-3.00434e-06	-5.76354e-06	-8.65098e-06	-1.06046e-05	-1.08552e-05	-9.22899e-06	-5.99596e-06	-1.77220e-06	 1.96711e-06	 2.92178e-06
UR 2	1.000024e-01	 1.66790e-08	-6.95827e-03	-2.62650e-03	 3.57780e-04	 9.71282e-04	 7.29148e-04	 4.72763e-04	 3.44151e-04	 2.75415e-04	 2.13424e-04	 1.45186e-04	 7.31525e-05	 2.03995e-09	-7.31455e-05	-1.45179e-04	-2.13419e-04	-2.75411e-04	-3.44149e-04	-4.72759e-04	-7.29148e-04	-9.71275e-04	-3.57768e-04	 2.62650e-03	 6.95825e-03
U  0	2.000014e-01	 0.00000e+00	 1.22020e-04	 3.88417e-04	 4.54224e-04	 3.48323e-04	 2.20753e-04	 1.29642e-04	 6.95006e-05	 2.85381e-05	 3.22320e-06	-7.57745e-06	-6.91443e-06	-1.16795e-09	 6.91212e-06	 7.57533e-06	-3.22512e-06	-2.85391e-05	-6.95005e-05	-1.29643e-04	-2.20753e-04	-3.48321e-04	-4.54222e-04	-3.88417e-04	-1.22019e-04
U  1	2.000014e-01	 1.81883e-03	 9.63126e-04	 2.52151e-04	 1.37028e-04	 2.05636e-04	 2.50600e-04	 2.55353e-04	 2.39805e-04	 2.14449e-04	 1.85234e-04	 1.58446e-04	 1.39861e-04	 1.33218e-04	 1.39862e-04	 1.58446e-04	 1.85233e-04	 2.14449e-04	 2.39804e-04	 2.55352e-04	 2.50599e-04	 2.05635e-04	 1.37027e-04	 2.52150e-04	 9.63123e-04
U  2	2.000014e-01	 2.16640e-05	 1.90941e-05	 1.29284e-05	 5.79192e-06	-5.31739e-07	-4.83998e-06	-6.78456e-06	-6.68903e-06	-5.25833e-06	-3.28680e-06	-1.44370e-06	-1.80221e-07	 2.64555e-07	-1.81266e-07	-1.44593e-06	-3.29023e-06	-5.26283e-06	-6.69463e-06	-6.79105e-06	-4.84730e-06	-5.39566e-07	 5.78449e-06	 1.29226e-05	 1.90909e-05
