    	Node label->	           1	           4	           7	          10	          13	          16	          19	          22	          25	          28	          31	          34	          37	          40	          43	          46	          49	          52	          55	          58	          61	          64	          67	          70
    	Angle ->    	 3.33737e-09	 2.61798e-01	 5.23595e-01	 7.85398e-01	 1.04720e+00	 1.30900e+00	 1.57080e+00	 1.83259e+00	 2.09439e+00	 2.35619e+00	 2.61800e+00	 2.87979e+00	 3.14159e+00	 3.40339e+00	 3.66519e+00	 3.92699e+00	 4.18879e+00	 4.45059e+00	 4.71239e+00	 4.97419e+00	 5.23598e+00	 5.49779e+00	 5.75959e+00	 6.02139e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000018e-01	 0.00000e+00	 6.72591e-05	 1.16055e-04	 1.15468e-04	 3.01169e-05	-1.32396e-04	-7.79630e-05	-1.85561e-04	-8.60650e-05	-6.07699e-05	-3.75860e-05	 1.28579e-05	-1.80830e-09	-1.28662e-05	 3.75705e-05	 6.07359e-05	 8.60473e-05	 1.85542e-04	 7.79637e-05	 1.32413e-04	-3.00998e-05	-1.15436e-04	-1.16043e-04	-6.72544e-05
U  1	1.000018e-01	 9.99948e-04	 5.15301e-04	 2.52582e-04	 1.14407e-04	 7.02398e-05	 9.44186e-05	 8.18061e-05	 6.38190e-05	 6.85065e-05	-4.76125e-06	-8.35784e-05	-6.40293e-05	-1.79800e-04	-6.40389e-05	-8.36131e-05	-4.78160e-06	 6.84826e-05	 6.38101e-05	 8.18020e-05	 9.44085e-05	 7.02141e-05	 1.14382e-04	 2.52542e-04	 5.15285e-04
U  2	1.000018e-01	-7.93694e-03	-6.90097e-03	-4.14005e-03	-4.40511e-04	 3.20563e-03	 5.85187e-03	 6.84430e-03	 5.96973e-03	 3.51258e-03	 1.56577e-04	-3.19111e-03	-5.63595e-03	-6.52819e-03	-5.63654e-03	-3.19217e-03	 1.55335e-04	 3.51154e-03	 5.96906e-03	 6.84427e-03	 5.85241e-03	 3.20662e-03	-4.39358e-04	-4.13904e-03	-6.90042e-03
UR 0	1.000018e-01	 5.42864e-02	 5.15359e-02	 4.45064e-02	 3.47320e-02	 2.35088e-02	 1.19792e-02	 6.78882e-04	-1.03397e-02	-2.10690e-02	-3.11248e-02	-3.95839e-02	-4.53439e-02	-4.74403e-02	-4.53464e-02	-3.95882e-02	-3.11309e-02	-2.10762e-02	-1.03475e-02	 6.70836e-04	 1.19715e-02	 2.35022e-02	 3.47262e-02	 4.45023e-02	 5.15334e-02
UR 1	1.000018e-01	 3.91459e-06	-1.27209e-02	-2.40762e-02	-3.44386e-02	-4.29745e-02	-4.84882e-02	-5.00131e-02	-4.74335e-02	-4.10590e-02	-3.20430e-02	-2.16835e-02	-1.08637e-02	-4.06444e-06	 1.08557e-02	 2.16759e-02	 3.20368e-02	 4.10540e-02	 4.74309e-02	 5.00129e-02	 4.84907e-02	 4.29784e-02	 3.44441e-02	 2.40829e-02	 1.27286e-02
UR 2	1.000018e-01	-1.84972e-08	-6.03061e-03	-1.19585e-03	-6.76001e-04	 1.39466e-03	-9.65630e-05	 3.06472e-04	 7.68510e-04	-4.52196e-04	 9.93473e-04	-7.79109e-04	 3.47441e-04	-6.21896e-08	-3.47286e-04	 7.79148e-04	-9.93293e-04	 4.52374e-04	-7.68602e-04	-3.06311e-04	 9.64554e-05	-1.39445e-03	 6.76113e-04	 1.19587e-03	 6.03084e-03
U  0	2.000013e-01	 0.00000e+00	 1.03077e-04	 1.81098e-04	 1.80267e-04	-6.60053e-06	-2.97932e-04	-2.41044e-04	-3.94552e-04	-2.11935e-04	-1.37402e-04	-6.73350e-05	 1.89156e-05	 1.27143e-08	-1.88875e-05	 6.73643e-05	 1.37435e-04	 2.11956e-04	 3.94564e-04	 2.41040e-04	 2.97915e-04	 6.58002e-06	-1.80292e-04	-1.81111e-04	-1.03077e-04
U  1	2.000013e-01	 2.00230e-03	 1.20446e-03	 6.46261e-04	 2.69630e-04	 1.27356e-04	 1.30519e-04	 1.08124e-04	 8.39592e-05	 8.32843e-05	-5.11410e-05	-1.92361e-04	-1.91135e-04	-3.63334e-04	-1.91124e-04	-1.92349e-04	-5.11288e-05	 8.33008e-05	 8.39736e-05	 1.08138e-04	 1.30535e-04	 1.27379e-04	 2.69654e-04	 6.46301e-04	 1.20449e-03
U  2	2.000013e-01	-1.41071e-02	-1.23860e-02	-7.81154e-03	-1.73763e-03	 4.19678e-03	 8.50573e-03	 1.02155e-02	 9.05271e-03	 5.49799e-03	 6.01565e-04	-4.28572e-03	-7.84989e-03	-9.14928e-03	-7.84963e-03	-4.28549e-03	 6.01855e-04	 5.49818e-03	 9.05287e-03	 1.02154e-02	 8.50545e-03	 4.19635e-03	-1.73802e-03	-7.81197e-03	-1.23861e-02
UR 0	2.000013e-01	 9.11963e-02	 8.64180e-02	 7.43503e-02	 5.78034e-02	 3.92609e-02	 2.07953e-02	 3.27308e-03	-1.33411e-02	-2.92829e-02	-4.41211e-02	-5.65725e-02	-6.50617e-02	-6.81934e-02	-6.50612e-02	-5.65712e-02	-4.41204e-02	-2.92814e-02	-1.33392e-02	 3.27495e-03	 2.07979e-02	 3.92639e-02	 5.78057e-02	 7.43518e-02	 8.64195e-02
UR 1	2.000013e-01	-1.15490e-06	-2.10901e-02	-3.93138e-02	-5.52424e-02	-6.79698e-02	-7.57589e-02	-7.72837e-02	-7.26156e-02	-6.22376e-02	-4.81223e-02	-3.23154e-02	-1.61033e-02	 1.24447e-06	 1.61052e-02	 3.23166e-02	 4.81234e-02	 6.22384e-02	 7.26137e-02	 7.72816e-02	 7.57578e-02	 6.79671e-02	 5.52398e-02	 3.93110e-02	 2.10879e-02
UR 2	2.000013e-01	-2.13553e-07	-9.85224e-03	-3.18084e-03	-1.80420e-03	 1.95141e-03	-3.13476e-04	 4.84914e-04	 1.19138e-03	-5.82630e-04	 1.42533e-03	-1.24589e-03	 4.01261e-04	-2.89576e-08	-4.01349e-04	 1.24594e-03	-1.42532e-03	 5.82484e-04	-1.19150e-03	-4.85105e-04	 3.13400e-04	-1.95160e-03	 1.80410e-03	 3.18103e-03	 9.85189e-03
U  0	3.000009e-01	 0.00000e+00	 1.02388e-04	 1.97139e-04	 2.40944e-04	-3.32103e-05	-4.40119e-04	-4.04469e-04	-5.92721e-04	-3.35674e-04	-2.12405e-04	-9.20880e-05	 2.27085e-05	 3.46248e-08	-2.26360e-05	 9.21573e-05	 2.12476e-04	 3.35715e-04	 5.92730e-04	 4.04449e-04	 4.40076e-04	 3.31658e-05	-2.40990e-04	-1.97162e-04	-1.02385e-04
U  1	3.000009e-01	 3.00481e-03	 2.12250e-03	 1.24785e-03	 4.96505e-04	 1.88524e-04	 1.35377e-04	 9.74735e-05	 7.24166e-05	 7.33056e-05	-1.05811e-04	-2.87968e-04	-3.06695e-04	-5.12515e-04	-3.06664e-04	-2.87916e-04	-1.05764e-04	 7.33528e-05	 7.24618e-05	 9.75142e-05	 1.35427e-04	 1.88583e-04	 4.96565e-04	 1.24794e-03	 2.12254e-03
U  2	3.000009e-01	-2.04722e-02	-1.81569e-02	-1.19853e-02	-3.79212e-03	 4.20336e-03	 1.00587e-02	 1.25477e-02	 1.13688e-02	 7.16832e-03	 1.27710e-03	-4.62880e-03	-8.93759e-03	-1.05098e-02	-8.93706e-03	-4.62822e-03	 1.27759e-03	 7.16825e-03	 1.13689e-02	 1.25473e-02	 1.00581e-02	 4.20277e-03	-3.79276e-03	-1.19856e-02	-1.81567e-02
