    	Node label->	           1	           4	           7	          10	          13	          16	          19	          22	          25	          28	          31	          34	          37	          40	          43	          46	          49	          52	          55	          58	          61	          64	          67	          70
    	Angle ->    	 3.33673e-09	 2.61798e-01	 5.23595e-01	 7.85398e-01	 1.04720e+00	 1.30900e+00	 1.57080e+00	 1.83259e+00	 2.09439e+00	 2.35619e+00	 2.61800e+00	 2.87979e+00	 3.14159e+00	 3.40339e+00	 3.66519e+00	 3.92699e+00	 4.18879e+00	 4.45059e+00	 4.71239e+00	 4.97419e+00	 5.23598e+00	 5.49779e+00	 5.75959e+00	 6.02139e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000018e-01	 0.00000e+00	 7.10350e-05	 2.09045e-04	 2.46221e-04	 1.85038e-04	 1.02440e-04	 7.10542e-05	 2.36122e-05	 1.55358e-05	 4.79699e-08	-6.86432e-06	-1.48552e-06	-1.50797e-09	 1.48255e-06	 6.86242e-06	-5.40863e-08	-1.55371e-05	-2.36155e-05	-7.10522e-05	-1.02438e-04	-1.85041e-04	-2.46218e-04	-2.09044e-04	-7.10344e-05
U  1	1.000018e-01	 9.99576e-04	 5.08965e-04	 1.35360e-04	 6.74293e-05	 1.03443e-04	 1.32666e-04	 1.32742e-04	 1.22388e-04	 1.14175e-04	 9.42584e-05	 7.65736e-05	 7.56213e-05	 5.68991e-05	 7.56198e-05	 7.65680e-05	 9.42576e-05	 1.14171e-04	 1.22385e-04	 1.32738e-04	 1.32662e-04	 1.03436e-04	 6.74261e-05	 1.35355e-04	 5.08967e-04
U  2	1.000018e-01	-1.70593e-03	-1.47487e-03	-9.22267e-04	-2.19758e-04	 4.58198e-04	 9.40891e-04	 1.13017e-03	 1.00019e-03	 6.11310e-04	 7.69596e-05	-4.51693e-04	-8.37915e-04	-9.77438e-04	-8.38085e-04	-4.51989e-04	 7.66086e-05	 6.10991e-04	 9.99973e-04	 1.13012e-03	 9.41011e-04	 4.58460e-04	-2.19441e-04	-9.21982e-04	-1.47471e-03
UR 0	1.000018e-01	 1.08371e-02	 1.00963e-02	 8.46223e-03	 6.51561e-03	 4.37723e-03	 2.27878e-03	 3.42447e-04	-1.46412e-03	-3.17261e-03	-4.76858e-03	-6.10189e-03	-7.02905e-03	-7.34526e-03	-7.02975e-03	-6.10315e-03	-4.77036e-03	-3.17455e-03	-1.46627e-03	 3.40202e-04	 2.27647e-03	 4.37501e-03	 6.51367e-03	 8.46084e-03	 1.00956e-02
UR 1	1.000018e-01	 1.09687e-06	-2.90681e-03	-4.75516e-03	-6.45306e-03	-7.79208e-03	-8.54667e-03	-8.64334e-03	-8.02773e-03	-6.83871e-03	-5.24709e-03	-3.50685e-03	-1.73699e-03	-1.09971e-06	 1.73478e-03	 3.50468e-03	 5.24505e-03	 6.83716e-03	 8.02647e-03	 8.64296e-03	 8.54716e-03	 7.79333e-03	 6.45475e-03	 4.75715e-03	 2.90896e-03
UR 2	1.000018e-01	-4.08219e-08	-7.72234e-03	-2.68428e-03	 2.83010e-04	 1.23123e-03	 6.88797e-04	 4.83828e-04	 4.16837e-04	 1.64707e-04	 3.55746e-04	 3.02087e-05	 1.39162e-04	-1.85790e-10	-1.39107e-04	-3.02300e-05	-3.55733e-04	-1.64671e-04	-4.16816e-04	-4.83756e-04	-6.88883e-04	-1.23121e-03	-2.82975e-04	 2.68430e-03	 7.72239e-03
U  0	2.000014e-01	 0.00000e+00	 1.14415e-04	 2.86848e-04	 3.55896e-04	 2.14043e-04	-8.43677e-06	-6.81473e-06	-1.42845e-04	-6.35072e-05	-5.64690e-05	-3.63703e-05	 7.71775e-06	 1.62231e-08	-7.68223e-06	 3.64097e-05	 5.65175e-05	 6.35353e-05	 1.42872e-04	 6.81573e-06	 8.40905e-06	-2.14084e-04	-3.55957e-04	-2.86865e-04	-1.14413e-04
U  1	2.000014e-01	 2.00128e-03	 1.14611e-03	 5.04248e-04	 2.09537e-04	 1.67803e-04	 1.97373e-04	 1.83687e-04	 1.60466e-04	 1.59863e-04	 8.15906e-05	 8.77796e-06	 1.83767e-05	-8.27382e-05	 1.83909e-05	 8.81063e-06	 8.16226e-05	 1.59907e-04	 1.60502e-04	 1.83721e-04	 1.97413e-04	 1.67855e-04	 2.09595e-04	 5.04345e-04	 1.14621e-03
U  2	2.000014e-01	-1.06825e-02	-9.42944e-03	-6.15861e-03	-1.86737e-03	 2.30000e-03	 5.33042e-03	 6.59854e-03	 5.95240e-03	 3.73415e-03	 6.36623e-04	-2.45893e-03	-4.71790e-03	-5.54023e-03	-4.71743e-03	-2.45813e-03	 6.37618e-04	 3.73508e-03	 5.95294e-03	 6.59856e-03	 5.32985e-03	 2.29906e-03	-1.86853e-03	-6.15964e-03	-9.42997e-03
UR 0	2.000014e-01	 6.57366e-02	 6.21335e-02	 5.31194e-02	 4.12532e-02	 2.82202e-02	 1.55241e-02	 3.77235e-03	-7.13160e-03	-1.74187e-02	-2.69748e-02	-3.49878e-02	-4.04741e-02	-4.24558e-02	-4.04722e-02	-3.49839e-02	-2.69694e-02	-1.74124e-02	-7.12474e-03	 3.77974e-03	 1.55319e-02	 2.82279e-02	 4.12603e-02	 5.31243e-02	 6.21358e-02
UR 1	2.000014e-01	-4.10579e-06	-1.53509e-02	-2.77077e-02	-3.82843e-02	-4.64087e-02	-5.11201e-02	-5.17279e-02	-4.81593e-02	-4.09740e-02	-3.14383e-02	-2.09636e-02	-1.03915e-02	 3.08116e-06	 1.03976e-02	 2.09698e-02	 3.14449e-02	 4.09802e-02	 4.81639e-02	 5.17297e-02	 5.11188e-02	 4.64049e-02	 3.82782e-02	 2.77005e-02	 1.53427e-02
UR 2	2.000014e-01	-5.97632e-07	-1.21127e-02	-4.64737e-03	-1.10259e-03	 2.22487e-03	 4.78540e-04	 7.62605e-04	 9.93292e-04	-1.78289e-04	 1.09550e-03	-5.95770e-04	 3.77172e-04	 1.13287e-08	-3.77325e-04	 5.95726e-04	-1.09579e-03	 1.78012e-04	-9.93310e-04	-7.62893e-04	-4.78550e-04	-2.22531e-03	 1.10276e-03	 4.64779e-03	 1.21124e-02
U  0	3.000009e-01	 0.00000e+00	 1.10386e-04	 2.93246e-04	 4.24011e-04	 2.03080e-04	-1.38522e-04	-1.47679e-04	-3.33640e-04	-1.76171e-04	-1.27802e-04	-6.18386e-05	 1.25582e-05	 7.28616e-09	-1.25408e-05	 6.18634e-05	 1.27833e-04	 1.76191e-04	 3.33661e-04	 1.47680e-04	 1.38503e-04	-2.03117e-04	-4.24061e-04	-2.93259e-04	-1.10385e-04
U  1	3.000009e-01	 3.00321e-03	 2.08110e-03	 1.13779e-03	 4.48691e-04	 2.36649e-04	 2.12569e-04	 1.80843e-04	 1.53858e-04	 1.58139e-04	 3.33554e-05	-7.99918e-05	-8.28000e-05	-2.26479e-04	-8.27898e-05	-7.99759e-05	 3.33754e-05	 1.58173e-04	 1.53885e-04	 1.80870e-04	 2.12605e-04	 2.36697e-04	 4.48754e-04	 1.13788e-03	 2.08118e-03
U  2	3.000009e-01	-1.85274e-02	-1.65314e-02	-1.12493e-02	-4.29210e-03	 2.47048e-03	 7.44020e-03	 9.66742e-03	 8.95448e-03	 5.84909e-03	 1.40783e-03	-3.06061e-03	-6.32512e-03	-7.51522e-03	-6.32484e-03	-3.06014e-03	 1.40844e-03	 5.84981e-03	 8.95492e-03	 9.66755e-03	 7.43994e-03	 2.47002e-03	-4.29280e-03	-1.12499e-02	-1.65317e-02
UR 0	3.000009e-01	 1.07737e-01	 1.02192e-01	 8.80233e-02	 6.86748e-02	 4.76275e-02	 2.74854e-02	 9.30149e-03	-7.19712e-03	-2.25772e-02	-3.67633e-02	-4.86530e-02	-5.67951e-02	-5.97735e-02	-5.67938e-02	-4.86503e-02	-3.67599e-02	-2.25733e-02	-7.19286e-03	 9.30614e-03	 2.74901e-02	 4.76315e-02	 6.86798e-02	 8.80261e-02	 1.02194e-01
UR 1	3.000009e-01	-2.50326e-06	-2.40505e-02	-4.39365e-02	-6.03887e-02	-7.26161e-02	-7.93655e-02	-7.96809e-02	-7.36814e-02	-6.21970e-02	-4.73788e-02	-3.13886e-02	-1.54943e-02	 1.74343e-06	 1.54978e-02	 3.13925e-02	 4.73840e-02	 6.22025e-02	 7.36863e-02	 7.96851e-02	 7.93672e-02	 7.26146e-02	 6.03843e-02	 4.39328e-02	 2.40451e-02
UR 2	3.000009e-01	-4.80232e-07	-1.28106e-02	-8.01453e-03	-3.67453e-03	 2.28065e-03	 5.09668e-05	 9.28625e-04	 1.30988e-03	-3.13508e-04	 1.45111e-03	-1.03665e-03	 4.12576e-04	-3.85793e-08	-4.12586e-04	 1.03671e-03	-1.45148e-03	 3.13178e-04	-1.30985e-03	-9.28783e-04	-5.09372e-05	-2.28120e-03	 3.67480e-03	 8.01488e-03	 1.28102e-02
U  0	4.000005e-01	 0.00000e+00	 1.11858e-04	 3.18834e-04	 4.99360e-04	 2.07497e-04	-2.25193e-04	-2.56900e-04	-4.72880e-04	-2.62185e-04	-1.81856e-04	-7.93615e-05	 1.49535e-05	 2.18257e-08	-1.49047e-05	 7.94236e-05	 1.81934e-04	 2.62231e-04	 4.72920e-04	 2.56901e-04	 2.25148e-04	-2.07570e-04	-4.99451e-04	-3.18879e-04	-1.11859e-04
U  1	4.000005e-01	 4.00514e-03	 2.98069e-03	 1.71808e-03	 6.71340e-04	 3.00495e-04	 2.15350e-04	 1.64930e-04	 1.37155e-04	 1.47276e-04	-5.13037e-06	-1.40475e-04	-1.54229e-04	-3.19164e-04	-1.54202e-04	-1.40429e-04	-5.08432e-06	 1.47342e-04	 1.37207e-04	 1.64982e-04	 2.15422e-04	 3.00596e-04	 6.71473e-04	 1.71826e-03	 2.98087e-03
U  2	4.000005e-01	-2.41043e-02	-2.16168e-02	-1.50138e-02	-6.30520e-03	 2.17178e-03	 8.44570e-03	 1.13700e-02	 1.07265e-02	 7.19141e-03	 2.03814e-03	-3.17538e-03	-6.98958e-03	-8.38146e-03	-6.98911e-03	-3.17454e-03	 2.03922e-03	 7.19277e-03	 1.07272e-02	 1.13701e-02	 8.44547e-03	 2.17085e-03	-6.30627e-03	-1.50155e-02	-2.16172e-02
UR 0	4.000005e-01	 1.35965e-01	 1.29125e-01	 1.11632e-01	 8.73650e-02	 6.10679e-02	 3.62276e-02	 1.40897e-02	-5.76002e-03	-2.41554e-02	-4.10581e-02	-5.52140e-02	-6.49206e-02	-6.84917e-02	-6.49181e-02	-5.52094e-02	-4.10523e-02	-2.41486e-02	-5.75270e-03	 1.40974e-02	 3.62357e-02	 6.10749e-02	 8.73740e-02	 1.11637e-01	 1.29128e-01
UR 1	4.000005e-01	-4.60236e-06	-2.97170e-02	-5.42235e-02	-7.43698e-02	-8.90968e-02	-9.69155e-02	-9.69233e-02	-8.92896e-02	-7.50405e-02	-5.69364e-02	-3.75929e-02	-1.85106e-02	 3.20431e-06	 1.85170e-02	 3.75991e-02	 5.69445e-02	 7.50486e-02	 8.92967e-02	 9.69270e-02	 9.69175e-02	 8.90953e-02	 7.43616e-02	 5.42168e-02	 2.97075e-02
UR 2	4.000005e-01	-7.59837e-07	-1.41762e-02	-1.12601e-02	-5.81440e-03	 2.13218e-03	-3.33858e-04	 9.92865e-04	 1.45779e-03	-3.67302e-04	 1.63651e-03	-1.31830e-03	 4.01839e-04	-9.69335e-08	-4.01949e-04	 1.31840e-03	-1.63713e-03	 3.66727e-04	-1.45784e-03	-9.93078e-04	 3.33825e-04	-2.13293e-03	 5.81469e-03	 1.12604e-02	 1.41755e-02
U  0	5.000000e-01	 0.00000e+00	 1.14902e-04	 3.49703e-04	 5.76895e-04	 2.21145e-04	-2.89952e-04	-3.48285e-04	-5.85681e-04	-3.32416e-04	-2.26102e-04	-9.32483e-05	 1.62362e-05	 2.35012e-08	-1.61814e-05	 9.33224e-05	 2.26201e-04	 3.32483e-04	 5.85739e-04	 3.48298e-04	 2.89909e-04	-2.21229e-04	-5.76979e-04	-3.49747e-04	-1.14905e-04
