    	Node label->	           1	           4	           7	          10	          13	          16	          19	          22	          25	          28	          31	          34	          37	          40	          43	          46	          49	          52	          55	          58	          61	          64	          67	          70
    	Angle ->    	 3.33376e-09	 2.61798e-01	 5.23595e-01	 7.85398e-01	 1.04720e+00	 1.30900e+00	 1.57080e+00	 1.83259e+00	 2.09439e+00	 2.35619e+00	 2.61800e+00	 2.87979e+00	 3.14159e+00	 3.40339e+00	 3.66519e+00	 3.92699e+00	 4.18879e+00	 4.45059e+00	 4.71239e+00	 4.97419e+00	 5.23598e+00	 5.49779e+00	 5.75959e+00	 6.02139e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000000e-01	 0.00000e+00	 5.39055e-05	 2.11753e-04	 2.78663e-04	 2.27944e-04	 1.49781e-04	 8.76425e-05	 4.64452e-05	 1.88705e-05	 2.00565e-06	-4.97463e-06	-4.60246e-06	-4.40282e-10	 4.60165e-06	 4.97385e-06	-2.00630e-06	-1.88710e-05	-4.64455e-05	-8.76423e-05	-1.49781e-04	-2.27945e-04	-2.78663e-04	-2.11755e-04	-5.39057e-05
U  1	1.000000e-01	 1.00020e-03	 6.26222e-04	 2.14987e-04	 1.09080e-04	 1.39042e-04	 1.65950e-04	 1.69272e-04	 1.58837e-04	 1.41875e-04	 1.22469e-04	 1.04955e-04	 9.25007e-05	 8.83124e-05	 9.25005e-05	 1.04955e-04	 1.22469e-04	 1.41875e-04	 1.58836e-04	 1.69271e-04	 1.65949e-04	 1.39041e-04	 1.09080e-04	 2.14986e-04	 6.26218e-04
U  2	1.000000e-01	-1.03100e-04	-1.01175e-04	-1.06081e-04	-9.97361e-05	-7.63525e-05	-5.28111e-05	-2.82916e-05	-1.06246e-05	 3.66987e-06	 1.01192e-05	 1.50832e-05	 1.52051e-05	 1.67447e-05	 1.52049e-05	 1.50824e-05	 1.01194e-05	 3.67096e-06	-1.06239e-05	-2.82892e-05	-5.28086e-05	-7.63495e-05	-9.97333e-05	-1.06078e-04	-1.01172e-04
UR 0	1.000000e-01	 2.28660e-04	 1.51061e-04	 2.10472e-04	 3.43585e-04	 3.42517e-04	 3.06958e-04	 2.73997e-04	 2.36516e-04	 2.08321e-04	 1.71338e-04	 1.60247e-04	 1.32246e-04	 1.41390e-04	 1.32244e-04	 1.60241e-04	 1.71330e-04	 2.08311e-04	 2.36505e-04	 2.73989e-04	 3.06957e-04	 3.42513e-04	 3.43561e-04	 2.10457e-04	 1.51043e-04
UR 1	1.000000e-01	 1.34280e-08	 6.11484e-05	 1.57128e-04	 4.47693e-05	-3.97251e-05	-5.77172e-05	-9.65654e-05	-9.22408e-05	-1.00700e-04	-7.29860e-05	-5.86683e-05	-2.64132e-05	-3.59575e-09	 2.64055e-05	 5.86632e-05	 7.29874e-05	 1.00704e-04	 9.22466e-05	 9.65708e-05	 5.77264e-05	 3.97299e-05	-4.47539e-05	-1.57109e-04	-6.11256e-05
