    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71	          73	          75	          77	          79	          81	          83	          85	          87	          89	          91	          93	          95
U  2	1.000022e-01	-1.89684e-04	-1.85194e-04	-1.73290e-04	-1.54376e-04	-1.30664e-04	-1.03180e-04	-7.44641e-05	-4.93526e-05	-2.73871e-05	-1.08201e-05	 1.66421e-06	 9.29417e-06	 1.39248e-05	 1.51381e-05	 1.49286e-05	 1.27736e-05	 1.04824e-05	 7.29081e-06	 4.75216e-06	 1.86502e-06	-1.50976e-08	-2.04218e-06	-2.96562e-06	-4.00720e-06	-3.94673e-06	-4.00840e-06	-2.96759e-06	-2.04563e-06	-1.85973e-08	 1.86129e-06	 4.74563e-06	 7.28287e-06	 1.04742e-05	 1.27646e-05	 1.49199e-05	 1.51319e-05	 1.39207e-05	 9.29716e-06	 1.67431e-06	-1.07998e-05	-2.73563e-05	-4.93077e-05	-7.44096e-05	-1.03110e-04	-1.30591e-04	-1.54307e-04	-1.73241e-04	-1.85167e-04
UR 0	1.000022e-01	 1.46959e-03	 1.35560e-03	 1.23297e-03	 1.08698e-03	 9.40428e-04	 8.04994e-04	 6.37980e-04	 4.87567e-04	 3.57133e-04	 2.49776e-04	 1.68601e-04	 1.11100e-04	 7.16450e-05	 4.64687e-05	 3.12566e-05	 2.02013e-05	 1.43932e-05	 6.79550e-06	 3.39087e-06	-4.08881e-06	-6.33223e-06	-1.31702e-05	-1.34476e-05	-1.84075e-05	-1.60540e-05	-1.84059e-05	-1.34450e-05	-1.31674e-05	-6.32974e-06	-4.08658e-06	 3.39141e-06	 6.79214e-06	 1.43826e-05	 2.01783e-05	 3.12138e-05	 4.63962e-05	 7.15301e-05	 1.10926e-04	 1.68353e-04	 2.49431e-04	 3.56674e-04	 4.86980e-04	 6.37253e-04	 8.04124e-04	 9.39443e-04	 1.08590e-03	 1.23199e-03	 1.35508e-03
UR 1	1.000022e-01	 3.72556e-07	-4.13992e-05	-8.20317e-05	-1.46565e-04	-2.14529e-04	-3.00246e-04	-3.38661e-04	-3.51450e-04	-3.64201e-04	-3.58724e-04	-3.51775e-04	-3.30796e-04	-3.08243e-04	-2.73667e-04	-2.41054e-04	-2.00851e-04	-1.66808e-04	-1.29963e-04	-1.01721e-04	-7.36604e-05	-5.38720e-05	-3.52183e-05	-2.22630e-05	-1.01280e-05	-9.47646e-09	 1.01080e-05	 2.22399e-05	 3.51905e-05	 5.38380e-05	 7.36192e-05	 1.01673e-04	 1.29909e-04	 1.66750e-04	 2.00794e-04	 2.41003e-04	 2.73631e-04	 3.08233e-04	 3.30819e-04	 3.51841e-04	 3.58843e-04	 3.64380e-04	 3.51697e-04	 3.38984e-04	 3.00663e-04	 2.15068e-04	 1.47256e-04	 8.28160e-05	 4.21534e-05
UR 2	1.000022e-01	-4.68204e-08	-5.94079e-03	-7.34221e-03	-5.81129e-03	-3.02628e-03	-5.96952e-04	 6.65273e-04	 1.01773e-03	 9.60221e-04	 7.84957e-04	 6.44343e-04	 5.50017e-04	 4.95258e-04	 4.54912e-04	 4.17882e-04	 3.80331e-04	 3.39147e-04	 2.97962e-04	 2.54500e-04	 2.12431e-04	 1.69248e-04	 1.27319e-04	 8.47577e-05	 4.24078e-05	 5.86893e-10	-4.24059e-05	-8.47559e-05	-1.27318e-04	-1.69247e-04	-2.12428e-04	-2.54495e-04	-2.97961e-04	-3.39148e-04	-3.80330e-04	-4.17878e-04	-4.54907e-04	-4.95257e-04	-5.50018e-04	-6.44339e-04	-7.84958e-04	-9.60220e-04	-1.01774e-03	-6.65283e-04	 5.96930e-04	 3.02623e-03	 5.81136e-03	 7.34226e-03	 5.94074e-03
U  0	2.000020e-01	 0.00000e+00	 9.32581e-06	 9.89009e-05	 2.53181e-04	 4.01200e-04	 4.76073e-04	 4.66967e-04	 4.09108e-04	 3.35230e-04	 2.65942e-04	 2.06533e-04	 1.56030e-04	 1.12710e-04	 7.44125e-05	 4.18109e-05	 1.44248e-05	-6.79329e-06	-2.21723e-05	-3.15576e-05	-3.55343e-05	-3.46618e-05	-2.97062e-05	-2.16300e-05	-1.13587e-05	-2.04943e-09	 1.13545e-05	 2.16259e-05	 2.97024e-05	 3.46585e-05	 3.55310e-05	 3.15543e-05	 2.21698e-05	 6.79130e-06	-1.44265e-05	-4.18118e-05	-7.44132e-05	-1.12709e-04	-1.56030e-04	-2.06533e-04	-2.65939e-04	-3.35231e-04	-4.09096e-04	-4.66964e-04	-4.76068e-04	-4.01197e-04	-2.53180e-04	-9.89011e-05	-9.32621e-06
U  1	2.000020e-01	 2.00075e-03	 1.73615e-03	 1.21556e-03	 7.10555e-04	 3.75587e-04	 2.38315e-04	 2.29395e-04	 2.64155e-04	 2.99508e-04	 3.20893e-04	 3.28942e-04	 3.27276e-04	 3.18588e-04	 3.04529e-04	 2.86300e-04	 2.64847e-04	 2.41546e-04	 2.17433e-04	 1.93903e-04	 1.71925e-04	 1.52529e-04	 1.36581e-04	 1.24600e-04	 1.17298e-04	 1.14777e-04	 1.17297e-04	 1.24599e-04	 1.36579e-04	 1.52526e-04	 1.71924e-04	 1.93901e-04	 2.17429e-04	 2.41542e-04	 2.64844e-04	 2.86295e-04	 3.04525e-04	 3.18582e-04	 3.27272e-04	 3.28938e-04	 3.20890e-04	 2.99505e-04	 2.64153e-04	 2.29391e-04	 2.38312e-04	 3.75578e-04	 7.10542e-04	 1.21557e-03	 1.73609e-03
U  2	2.000020e-01	-4.00929e-04	-3.91471e-04	-3.64868e-04	-3.22644e-04	-2.68932e-04	-2.07442e-04	-1.44961e-04	-9.11751e-05	-4.50329e-05	-1.10247e-05	 1.38297e-05	 2.81696e-05	 3.60669e-05	 3.68227e-05	 3.47031e-05	 2.87530e-05	 2.27841e-05	 1.52080e-05	 9.24697e-06	 2.71543e-06	-1.47847e-06	-5.84321e-06	-7.86289e-06	-1.00341e-05	-9.94916e-06	-1.00443e-05	-7.86089e-06	-5.87193e-06	-1.49281e-06	 2.70004e-06	 9.22747e-06	 1.51693e-05	 2.27471e-05	 2.87162e-05	 3.46613e-05	 3.67802e-05	 3.60396e-05	 2.81692e-05	 1.38564e-05	-1.09471e-05	-4.49017e-05	-9.09774e-05	-1.44746e-04	-2.07173e-04	-2.68632e-04	-3.22380e-04	-3.64664e-04	-3.91362e-04
UR 0	2.000020e-01	 3.02194e-03	 2.85246e-03	 2.61514e-03	 2.32641e-03	 2.01164e-03	 1.69371e-03	 1.31692e-03	 9.87645e-04	 7.04689e-04	 4.75089e-04	 3.03920e-04	 1.84285e-04	 1.04142e-04	 5.44521e-05	 2.60743e-05	 6.38477e-06	-2.51501e-06	-1.53889e-05	-1.98158e-05	-3.31221e-05	-3.58336e-05	-4.85425e-05	-4.79472e-05	-5.75774e-05	-5.24107e-05	-5.75691e-05	-4.79310e-05	-4.85202e-05	-3.58089e-05	-3.30962e-05	-1.97905e-05	-1.53748e-05	-2.52740e-06	 6.32182e-06	 2.59244e-05	 5.41751e-05	 1.03677e-04	 1.83556e-04	 3.02843e-04	 4.73570e-04	 7.02639e-04	 9.84999e-04	 1.31359e-03	 1.68971e-03	 2.00696e-03	 2.32128e-03	 2.61172e-03	 2.85019e-03
UR 1	2.000020e-01	 1.48348e-06	-1.11458e-04	-2.28695e-04	-3.85199e-04	-5.52398e-04	-7.25889e-04	-7.90550e-04	-8.07267e-04	-8.22637e-04	-8.00229e-04	-7.75528e-04	-7.21893e-04	-6.65810e-04	-5.85595e-04	-5.10627e-04	-4.21116e-04	-3.45865e-04	-2.66082e-04	-2.05529e-04	-1.46445e-04	-1.05550e-04	-6.77454e-05	-4.23658e-05	-1.90237e-05	-4.34758e-08	 1.89335e-05	 4.22620e-05	 6.76208e-05	 1.05406e-04	 1.46272e-04	 2.05329e-04	 2.65862e-04	 3.45635e-04	 4.20899e-04	 5.10454e-04	 5.85492e-04	 6.65817e-04	 7.22072e-04	 7.75897e-04	 8.00839e-04	 8.23536e-04	 8.08492e-04	 7.92136e-04	 7.27916e-04	 5.54942e-04	 3.88359e-04	 2.31764e-04	 1.14535e-04
UR 2	2.000020e-01	 1.55281e-07	-1.10753e-02	-1.41077e-02	-1.16901e-02	-6.60060e-03	-1.72741e-03	 1.06856e-03	 1.98896e-03	 1.97821e-03	 1.65228e-03	 1.36143e-03	 1.15680e-03	 1.03462e-03	 9.47178e-04	 8.68438e-04	 7.90803e-04	 7.05227e-04	 6.20096e-04	 5.29585e-04	 4.42175e-04	 3.52239e-04	 2.65034e-04	 1.76425e-04	 8.82511e-05	 5.49594e-09	-8.82358e-05	-1.76407e-04	-2.65020e-04	-3.52228e-04	-4.42157e-04	-5.29571e-04	-6.20088e-04	-7.05214e-04	-7.90792e-04	-8.68422e-04	-9.47154e-04	-1.03461e-03	-1.15678e-03	-1.36142e-03	-1.65226e-03	-1.97817e-03	-1.98894e-03	-1.06854e-03	 1.72735e-03	 6.60035e-03	 1.16901e-02	 1.41077e-02	 1.10754e-02
U  0	3.000017e-01	 0.00000e+00	 1.20540e-05	 1.40321e-04	 3.66643e-04	 5.90092e-04	 7.10432e-04	 7.04606e-04	 6.21105e-04	 5.10496e-04	 4.04949e-04	 3.14170e-04	 2.36990e-04	 1.71004e-04	 1.12843e-04	 6.33438e-05	 2.18193e-05	-1.04007e-05	-3.37182e-05	-4.79747e-05	-5.39971e-05	-5.26698e-05	-4.51362e-05	-3.28639e-05	-1.72609e-05	-9.45562e-09	 1.72422e-05	 3.28458e-05	 4.51192e-05	 5.26538e-05	 5.39823e-05	 4.79613e-05	 3.37068e-05	 1.03917e-05	-2.18264e-05	-6.33487e-05	-1.12846e-04	-1.71004e-04	-2.36989e-04	-3.14166e-04	-4.04938e-04	-5.10488e-04	-6.21091e-04	-7.04563e-04	-7.10427e-04	-5.90088e-04	-3.66642e-04	-1.40328e-04	-1.20550e-05
U  1	3.000017e-01	 2.99930e-03	 2.61758e-03	 1.85495e-03	 1.10380e-03	 5.94961e-04	 3.76047e-04	 3.53313e-04	 4.02131e-04	 4.54646e-04	 4.87202e-04	 4.99571e-04	 4.97108e-04	 4.83906e-04	 4.62536e-04	 4.34836e-04	 4.02262e-04	 3.66861e-04	 3.30251e-04	 2.94501e-04	 2.61127e-04	 2.31662e-04	 2.07443e-04	 1.89253e-04	 1.78156e-04	 1.74328e-04	 1.78155e-04	 1.89247e-04	 2.07439e-04	 2.31652e-04	 2.61117e-04	 2.94491e-04	 3.30235e-04	 3.66843e-04	 4.02245e-04	 4.34818e-04	 4.62517e-04	 4.83886e-04	 4.97091e-04	 4.99554e-04	 4.87185e-04	 4.54632e-04	 4.02118e-04	 3.53299e-04	 3.76032e-04	 5.94932e-04	 1.10374e-03	 1.85493e-03	 2.61738e-03
U  2	3.000017e-01	-5.09623e-04	-4.97012e-04	-4.61055e-04	-4.04169e-04	-3.32135e-04	-2.50420e-04	-1.68604e-04	-9.97319e-05	-4.14002e-05	 3.59883e-07	 3.01907e-05	 4.60170e-05	 5.38564e-05	 5.23867e-05	 4.78233e-05	 3.83507e-05	 2.95511e-05	 1.87577e-05	 1.04789e-05	 1.68427e-06	-3.76618e-06	-9.61611e-06	-1.20367e-05	-1.49890e-05	-1.46996e-05	-1.50139e-05	-1.20444e-05	-9.65309e-06	-3.79184e-06	 1.65627e-06	 1.04682e-05	 1.86975e-05	 2.94780e-05	 3.82794e-05	 4.77531e-05	 5.23152e-05	 5.38030e-05	 4.60071e-05	 3.02495e-05	 4.91593e-07	-4.12607e-05	-9.93668e-05	-1.68185e-04	-2.49915e-04	-3.31641e-04	-4.03831e-04	-4.60697e-04	-4.96856e-04
UR 0	3.000017e-01	 3.92650e-03	 3.71220e-03	 3.38963e-03	 3.00072e-03	 2.57486e-03	 2.14292e-03	 1.63415e-03	 1.20118e-03	 8.32637e-04	 5.36864e-04	 3.19890e-04	 1.70920e-04	 7.35549e-05	 1.53884e-05	-1.51391e-05	-3.55924e-05	-4.14725e-05	-5.44588e-05	-5.51468e-05	-6.97819e-05	-6.88293e-05	-8.38670e-05	-7.96344e-05	-9.22043e-05	-8.36130e-05	-9.21883e-05	-7.96051e-05	-8.38296e-05	-6.87919e-05	-6.97419e-05	-5.51050e-05	-5.44338e-05	-4.15018e-05	-3.57153e-05	-1.54145e-05	 1.48931e-05	 7.27371e-05	 1.69659e-04	 3.18052e-04	 5.34314e-04	 8.29229e-04	 1.19686e-03	 1.62881e-03	 2.13657e-03	 2.56754e-03	 2.99209e-03	 3.38516e-03	 3.70901e-03
UR 1	3.000017e-01	 2.20375e-06	-1.75414e-04	-3.55644e-04	-5.80270e-04	-8.10217e-04	-1.03055e-03	-1.09339e-03	-1.09991e-03	-1.11007e-03	-1.06781e-03	-1.02710e-03	-9.46870e-04	-8.67419e-04	-7.55208e-04	-6.54116e-04	-5.32983e-04	-4.34588e-04	-3.29269e-04	-2.52387e-04	-1.76304e-04	-1.26240e-04	-7.91371e-05	-4.94443e-05	-2.17316e-05	-7.20241e-08	 2.15865e-05	 4.92753e-05	 7.89314e-05	 1.25994e-04	 1.76009e-04	 2.52030e-04	 3.28858e-04	 4.34159e-04	 5.32567e-04	 6.53764e-04	 7.54976e-04	 8.67377e-04	 9.47109e-04	 1.02767e-03	 1.06878e-03	 1.11152e-03	 1.10191e-03	 1.09601e-03	 1.03388e-03	 8.14526e-04	 5.85923e-04	 3.60272e-04	 1.80088e-04
UR 2	3.000017e-01	 5.57235e-07	-1.61319e-02	-2.07881e-02	-1.75159e-02	-1.02100e-02	-2.96835e-03	 1.39030e-03	 2.92901e-03	 2.98954e-03	 2.52496e-03	 2.08185e-03	 1.76582e-03	 1.57345e-03	 1.43855e-03	 1.31794e-03	 1.20032e-03	 1.07081e-03	 9.41561e-04	 8.04441e-04	 6.71413e-04	 5.35092e-04	 4.02435e-04	 2.68033e-04	 1.34004e-04	 2.52664e-08	-1.33939e-04	-2.67964e-04	-4.02362e-04	-5.35027e-04	-6.71348e-04	-8.04386e-04	-9.41498e-04	-1.07075e-03	-1.20026e-03	-1.31786e-03	-1.43850e-03	-1.57339e-03	-1.76574e-03	-2.08178e-03	-2.52486e-03	-2.98940e-03	-2.92891e-03	-1.39027e-03	 2.96813e-03	 1.02093e-02	 1.75156e-02	 2.07880e-02	 1.61326e-02
U  0	4.000015e-01	 0.00000e+00	 1.44501e-05	 1.80111e-04	 4.77373e-04	 7.76088e-04	 9.41845e-04	 9.38839e-04	 8.29597e-04	 6.82386e-04	 5.40946e-04	 4.19366e-04	 3.16056e-04	 2.27982e-04	 1.50385e-04	 8.44018e-05	 2.90232e-05	-1.39461e-05	-4.50375e-05	-6.40533e-05	-7.20679e-05	-7.02904e-05	-6.02194e-05	-4.38343e-05	-2.30015e-05	 2.71506e-08	 2.30554e-05	 4.38869e-05	 6.02700e-05	 7.03383e-05	 7.21118e-05	 6.40919e-05	 4.50709e-05	 1.39740e-05	-2.90022e-05	-8.43883e-05	-1.50377e-04	-2.27981e-04	-3.16063e-04	-4.19386e-04	-5.40964e-04	-6.82425e-04	-8.29638e-04	-9.38846e-04	-9.41865e-04	-7.76083e-04	-4.77363e-04	-1.80108e-04	-1.44452e-05
U  1	4.000015e-01	 3.99608e-03	 3.50151e-03	 2.49405e-03	 1.49473e-03	 8.10623e-04	 5.09845e-04	 4.73759e-04	 5.36848e-04	 6.06541e-04	 6.50175e-04	 6.66770e-04	 6.63507e-04	 6.45859e-04	 6.17314e-04	 5.80338e-04	 5.36855e-04	 4.89605e-04	 4.40746e-04	 3.93024e-04	 3.48497e-04	 3.09161e-04	 2.76854e-04	 2.52576e-04	 2.37788e-04	 2.32668e-04	 2.37794e-04	 2.52589e-04	 2.76879e-04	 3.09189e-04	 3.48530e-04	 3.93066e-04	 4.40787e-04	 4.89650e-04	 5.36908e-04	 5.80392e-04	 6.17368e-04	 6.45913e-04	 6.63562e-04	 6.66823e-04	 6.50225e-04	 6.06588e-04	 5.36892e-04	 4.73808e-04	 5.09914e-04	 8.10712e-04	 1.49482e-03	 2.49415e-03	 3.50131e-03
U  2	4.000015e-01	-6.64713e-04	-6.47702e-04	-5.99077e-04	-5.21829e-04	-4.24179e-04	-3.14271e-04	-2.05183e-04	-1.14390e-04	-3.83129e-05	 1.49946e-05	 5.21895e-05	 7.06364e-05	 7.85043e-05	 7.41546e-05	 6.60243e-05	 5.17092e-05	 3.86801e-05	 2.34176e-05	 1.17983e-05	-2.42784e-07	-7.47980e-06	-1.52396e-05	-1.84058e-05	-2.22064e-05	-2.17959e-05	-2.22369e-05	-1.84125e-05	-1.52684e-05	-7.49491e-06	-2.88419e-07	 1.18212e-05	 2.33706e-05	 3.86169e-05	 5.16436e-05	 6.59667e-05	 7.41004e-05	 7.84705e-05	 7.06415e-05	 5.22668e-05	 1.51304e-05	-3.82616e-05	-1.14127e-04	-2.04766e-04	-3.13786e-04	-4.23717e-04	-5.21562e-04	-5.98745e-04	-6.47563e-04
UR 0	4.000015e-01	 4.98189e-03	 4.72176e-03	 4.31969e-03	 3.82770e-03	 3.27768e-03	 2.71336e-03	 2.04993e-03	 1.48673e-03	 1.00801e-03	 6.25084e-04	 3.46003e-04	 1.56677e-04	 3.48257e-05	-3.53661e-05	-6.95442e-05	-9.09112e-05	-9.32650e-05	-1.05792e-04	-1.02330e-04	-1.18096e-04	-1.13561e-04	-1.31069e-04	-1.23482e-04	-1.39125e-04	-1.27239e-04	-1.39124e-04	-1.23484e-04	-1.31079e-04	-1.13588e-04	-1.18136e-04	-1.02372e-04	-1.05861e-04	-9.33962e-05	-9.11314e-05	-6.99085e-05	-3.59211e-05	 3.40053e-05	 1.55500e-04	 3.44390e-04	 6.22961e-04	 1.00529e-03	 1.48340e-03	 2.04597e-03	 2.70885e-03	 3.27282e-03	 3.82128e-03	 4.31706e-03	 4.72010e-03
UR 1	4.000015e-01	 2.05835e-06	-2.84171e-04	-5.67495e-04	-8.95770e-04	-1.21707e-03	-1.50082e-03	-1.56538e-03	-1.55772e-03	-1.55479e-03	-1.48213e-03	-1.41287e-03	-1.29209e-03	-1.17418e-03	-1.01439e-03	-8.71496e-04	-7.03763e-04	-5.68366e-04	-4.25419e-04	-3.22034e-04	-2.20995e-04	-1.55794e-04	-9.53643e-05	-5.88367e-05	-2.53056e-05	-6.88547e-08	 2.51715e-05	 5.86744e-05	 9.51554e-05	 1.55537e-04	 2.20679e-04	 3.21637e-04	 4.24948e-04	 5.67860e-04	 7.03237e-04	 8.70988e-04	 1.01395e-03	 1.17387e-03	 1.29197e-03	 1.41298e-03	 1.48254e-03	 1.55554e-03	 1.55885e-03	 1.56703e-03	 1.50305e-03	 1.22022e-03	 9.00501e-04	 5.71126e-04	 2.88153e-04
