    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71	          73	          75	          77	          79	          81	          83	          85	          87	          89	          91	          93	          95
UR 2	1.000000e-01	 4.08625e-09	-1.03599e-02	-8.42990e-03	-3.88224e-03	-4.82099e-04	 8.64245e-04	 1.14347e-03	 8.44379e-04	 5.79926e-04	 4.10098e-04	 3.01574e-04	 3.27977e-04	 2.54380e-04	 3.03573e-04	 2.27473e-04	 2.42961e-04	 2.01474e-04	 1.71058e-04	 1.73461e-04	 1.02297e-04	 1.29137e-04	 4.76519e-05	 6.85210e-05	 1.26384e-05	-6.16004e-09	-1.26233e-05	-6.85174e-05	-4.76558e-05	-1.29140e-04	-1.02319e-04	-1.73458e-04	-1.71048e-04	-2.01444e-04	-2.42965e-04	-2.27470e-04	-3.03593e-04	-2.54379e-04	-3.27995e-04	-3.01536e-04	-4.10088e-04	-5.79916e-04	-8.44375e-04	-1.14344e-03	-8.64246e-04	 4.82123e-04	 3.88219e-03	 8.42989e-03	 1.03599e-02
U  0	2.000000e-01	 0.00000e+00	 3.07980e-05	 1.15432e-04	 2.11242e-04	 1.96639e-04	 1.21909e-04	 2.72543e-05	-7.09910e-05	-8.53692e-05	-1.27120e-04	-8.36846e-05	-9.36323e-05	-5.70101e-05	-5.14871e-05	-4.59007e-05	-3.23050e-05	-4.84276e-05	-3.21272e-05	-4.25889e-05	-2.38176e-05	-1.57152e-05	-3.16167e-06	 5.68651e-06	 3.69010e-06	-1.14703e-08	-3.71203e-06	-5.70577e-06	 3.14251e-06	 1.56985e-05	 2.38025e-05	 4.25759e-05	 3.21177e-05	 4.84221e-05	 3.22982e-05	 4.58959e-05	 5.14845e-05	 5.70092e-05	 9.36334e-05	 8.36851e-05	 1.27124e-04	 8.53750e-05	 7.09978e-05	-2.72491e-05	-1.21903e-04	-1.96634e-04	-2.11238e-04	-1.15430e-04	-3.07958e-05
U  1	2.000000e-01	 2.00136e-03	 1.56914e-03	 9.29698e-04	 3.68991e-04	 1.32660e-04	 4.14055e-05	 2.09202e-05	 5.04138e-05	 4.80793e-05	 7.39876e-05	 5.88673e-05	 4.32987e-05	 9.28576e-06	-2.80446e-05	-5.71684e-05	-6.96071e-05	-7.95825e-05	-6.28656e-05	-6.77766e-05	-5.13624e-05	-5.77730e-05	-5.78700e-05	-5.60423e-05	-6.81123e-05	-5.58655e-05	-6.81160e-05	-5.60507e-05	-5.78781e-05	-5.77835e-05	-5.13746e-05	-6.77892e-05	-6.28822e-05	-7.95969e-05	-6.96229e-05	-5.71854e-05	-2.80586e-05	 9.27338e-06	 4.32882e-05	 5.88598e-05	 7.39827e-05	 4.80744e-05	 5.04095e-05	 2.09170e-05	 4.14034e-05	 1.32662e-04	 3.69000e-04	 9.29710e-04	 1.56917e-03
U  2	2.000000e-01	-1.08368e-02	-1.01979e-02	-8.41512e-03	-5.78891e-03	-2.74085e-03	 2.91730e-04	 2.92566e-03	 4.86651e-03	 5.94110e-03	 6.10590e-03	 5.44110e-03	 4.12894e-03	 2.42220e-03	 6.02231e-04	-1.06104e-03	-2.34287e-03	-3.09489e-03	-3.25812e-03	-2.86610e-03	-2.03392e-03	-9.38018e-04	 2.15213e-04	 1.21817e-03	 1.89812e-03	 2.13807e-03	 1.89809e-03	 1.21810e-03	 2.15122e-04	-9.38137e-04	-2.03405e-03	-2.86623e-03	-3.25829e-03	-3.09501e-03	-2.34296e-03	-1.06113e-03	 6.02189e-04	 2.42220e-03	 4.12900e-03	 5.44119e-03	 6.10603e-03	 5.94127e-03	 4.86669e-03	 2.92587e-03	 2.91896e-04	-2.74071e-03	-5.78878e-03	-8.41501e-03	-1.01979e-02
UR 0	2.000000e-01	 8.44476e-02	 8.20279e-02	 7.49858e-02	 6.39871e-02	 4.99988e-02	 3.41080e-02	 1.72168e-02	 5.14188e-04	-1.47826e-02	-2.77084e-02	-3.74616e-02	-4.35609e-02	-4.58843e-02	-4.46301e-02	-4.02882e-02	-3.35525e-02	-2.52430e-02	-1.61646e-02	-7.07767e-03	 1.40441e-03	 8.79904e-03	 1.47762e-02	 1.91429e-02	 2.17999e-02	 2.26817e-02	 2.18001e-02	 1.91430e-02	 1.47762e-02	 8.79902e-03	 1.40445e-03	-7.07785e-03	-1.61649e-02	-2.52434e-02	-3.35532e-02	-4.02887e-02	-4.46310e-02	-4.58858e-02	-4.35624e-02	-3.74633e-02	-2.77108e-02	-1.47847e-02	 5.11786e-04	 1.72143e-02	 3.41060e-02	 4.99970e-02	 6.39854e-02	 7.49856e-02	 8.20269e-02
UR 1	2.000000e-01	 5.06678e-07	-2.16773e-02	-3.98627e-02	-5.36038e-02	-6.22664e-02	-6.63270e-02	-6.64113e-02	-6.30877e-02	-5.70977e-02	-4.91115e-02	-3.96406e-02	-2.92516e-02	-1.83865e-02	-7.49295e-03	 2.91318e-03	 1.23527e-02	 2.03061e-02	 2.62652e-02	 2.98289e-02	 3.07066e-02	 2.88179e-02	 2.43129e-02	 1.75795e-02	 9.21662e-03	-3.94784e-07	-9.21734e-03	-1.75801e-02	-2.43138e-02	-2.88185e-02	-3.07068e-02	-2.98293e-02	-2.62654e-02	-2.03061e-02	-1.23523e-02	-2.91264e-03	 7.49390e-03	 1.83879e-02	 2.92537e-02	 3.96432e-02	 4.91146e-02	 5.71001e-02	 6.30906e-02	 6.64137e-02	 6.63289e-02	 6.22680e-02	 5.36057e-02	 3.98642e-02	 2.16786e-02
UR 2	2.000000e-01	-2.56151e-07	-1.43271e-02	-1.44395e-02	-8.49170e-03	-1.99005e-03	-2.12114e-04	 1.09300e-03	 3.17313e-04	 3.48771e-04	 2.11955e-04	 1.16160e-05	 3.53586e-04	-2.45678e-04	 1.28467e-04	-4.48790e-04	-1.06533e-04	-2.51559e-04	-1.13703e-04	 7.02544e-05	-1.61577e-04	 1.17396e-04	-2.61471e-04	 1.21591e-05	-1.44943e-04	 3.10294e-08	 1.45034e-04	-1.20627e-05	 2.61558e-04	-1.17370e-04	 1.61634e-04	-7.02095e-05	 1.13790e-04	 2.51645e-04	 1.06533e-04	 4.48806e-04	-1.28436e-04	 2.45695e-04	-3.53647e-04	-1.15807e-05	-2.11915e-04	-3.48715e-04	-3.17233e-04	-1.09284e-03	 2.12234e-04	 1.99031e-03	 8.49175e-03	 1.44394e-02	 1.43271e-02
U  0	3.000000e-01	 0.00000e+00	 3.40499e-05	 1.11206e-04	 1.97587e-04	 1.50954e-04	 4.38476e-05	-1.01800e-04	-2.44400e-04	-2.71904e-04	-3.21391e-04	-2.42411e-04	-2.31938e-04	-1.45641e-04	-1.14286e-04	-7.15100e-05	-3.89801e-05	-3.79650e-05	-1.26279e-05	-2.09486e-05	 7.58095e-08	 4.34687e-06	 1.54117e-05	 1.81705e-05	 1.09299e-05	 3.19036e-08	-1.08643e-05	-1.81019e-05	-1.53442e-05	-4.27968e-06	-1.69737e-08	 2.10022e-05	 1.26720e-05	 3.80010e-05	 3.90066e-05	 7.15292e-05	 1.14306e-04	 1.45650e-04	 2.31947e-04	 2.42403e-04	 3.21363e-04	 2.71844e-04	 2.44292e-04	 1.01676e-04	-4.39745e-05	-1.51044e-04	-1.97640e-04	-1.11234e-04	-3.40540e-05
U  1	3.000000e-01	 2.99855e-03	 2.52045e-03	 1.69999e-03	 8.56885e-04	 3.77798e-04	 8.80721e-05	-3.78389e-05	-5.25294e-05	-7.28855e-05	-4.02925e-05	-5.83946e-05	-7.57879e-05	-1.21230e-04	-1.72330e-04	-2.10201e-04	-2.27734e-04	-2.32488e-04	-2.04850e-04	-1.96228e-04	-1.61726e-04	-1.56023e-04	-1.39495e-04	-1.31543e-04	-1.33094e-04	-1.22891e-04	-1.33090e-04	-1.31530e-04	-1.39466e-04	-1.55987e-04	-1.61683e-04	-1.96180e-04	-2.04797e-04	-2.32418e-04	-2.27659e-04	-2.10114e-04	-1.72236e-04	-1.21132e-04	-7.56920e-05	-5.83073e-05	-4.02139e-05	-7.28214e-05	-5.24580e-05	-3.77355e-05	 8.82308e-05	 3.78044e-04	 8.57183e-04	 1.70028e-03	 2.52061e-03
U  2	3.000000e-01	-1.74654e-02	-1.65351e-02	-1.39253e-02	-1.00698e-02	-5.56891e-03	-1.05540e-03	 2.92110e-03	 5.94950e-03	 7.79096e-03	 8.38725e-03	 7.84579e-03	 6.40071e-03	 4.37660e-03	 2.12813e-03	-7.48360e-06	-1.74839e-03	-2.90863e-03	-3.40422e-03	-3.26270e-03	-2.60208e-03	-1.61310e-03	-5.17523e-04	 4.58514e-04	 1.12944e-03	 1.36680e-03	 1.12923e-03	 4.58148e-04	-5.18027e-04	-1.61363e-03	-2.60245e-03	-3.26302e-03	-3.40412e-03	-2.90842e-03	-1.74815e-03	-6.93250e-06	 2.12890e-03	 4.37751e-03	 6.40151e-03	 7.84642e-03	 8.38788e-03	 7.79111e-03	 5.94870e-03	 2.91994e-03	-1.05688e-03	-5.57056e-03	-1.00712e-02	-1.39265e-02	-1.65352e-02
UR 0	3.000000e-01	 1.29567e-01	 1.26099e-01	 1.16020e-01	 1.00164e-01	 7.97276e-02	 5.67787e-02	 3.25157e-02	 8.82543e-03	-1.25516e-02	-3.03794e-02	-4.37274e-02	-5.21192e-02	-5.56388e-02	-5.46969e-02	-5.00552e-02	-4.26491e-02	-3.35055e-02	-2.35628e-02	-1.36889e-02	-4.52193e-03	 3.40847e-03	 9.80114e-03	 1.44517e-02	 1.72804e-02	 1.82154e-02	 1.72795e-02	 1.44497e-02	 9.79809e-03	 3.40469e-03	-4.52622e-03	-1.36936e-02	-2.35671e-02	-3.35094e-02	-4.26536e-02	-5.00578e-02	-5.46985e-02	-5.56385e-02	-5.21178e-02	-4.37240e-02	-3.03736e-02	-1.25424e-02	 8.83737e-03	 3.25280e-02	 5.67908e-02	 7.97369e-02	 1.00172e-01	 1.16026e-01	 1.26101e-01
UR 1	3.000000e-01	-8.30977e-06	-3.09891e-02	-5.70791e-02	-7.66144e-02	-8.91591e-02	-9.49255e-02	-9.53701e-02	-9.12771e-02	-8.37468e-02	-7.36795e-02	-6.16736e-02	-4.84545e-02	-3.45639e-02	-2.05703e-02	-7.12033e-03	 5.16946e-03	 1.56558e-02	 2.37043e-02	 2.88722e-02	 3.08397e-02	 2.95679e-02	 2.52611e-02	 1.83987e-02	 9.68189e-03	-2.73860e-06	-9.68704e-03	-1.84032e-02	-2.52645e-02	-2.95694e-02	-3.08393e-02	-2.88703e-02	-2.37007e-02	-1.56511e-02	-5.16306e-03	 7.12784e-03	 2.05790e-02	 3.45735e-02	 4.84640e-02	 6.16830e-02	 7.36896e-02	 8.37540e-02	 9.12834e-02	 9.53731e-02	 9.49238e-02	 8.91535e-02	 7.66045e-02	 5.70658e-02	 3.09726e-02
UR 2	3.000000e-01	-1.76393e-06	-1.55740e-02	-1.80844e-02	-1.26938e-02	-5.54699e-03	-2.89998e-03	-2.08078e-04	-7.14583e-04	-1.94594e-04	-3.20545e-04	-4.02013e-04	 1.89229e-06	-7.08147e-04	-2.62745e-04	-1.02644e-03	-5.78174e-04	-8.15250e-04	-5.16735e-04	-3.18017e-04	-4.26471e-04	-1.11347e-04	-4.22308e-04	-1.04360e-04	-2.03413e-04	-5.75609e-08	 2.03274e-04	 1.03980e-04	 4.22118e-04	 1.11055e-04	 4.26265e-04	 3.17753e-04	 5.16581e-04	 8.14958e-04	 5.77862e-04	 1.02614e-03	 2.62379e-04	 7.07684e-04	-2.28845e-06	 4.01560e-04	 3.20203e-04	 1.94159e-04	 7.14505e-04	 2.08610e-04	 2.90130e-03	 5.54864e-03	 1.26946e-02	 1.80822e-02	 1.55704e-02
U  0	4.000000e-01	 0.00000e+00	 3.32216e-05	 8.37235e-05	 1.34219e-04	 7.09294e-05	-3.38738e-05	-2.11260e-04	-3.94904e-04	-4.56495e-04	-5.33964e-04	-4.40756e-04	-4.01497e-04	-2.52484e-04	-1.84671e-04	-9.66085e-05	-4.31744e-05	-2.10139e-05	 1.25979e-05	 8.54699e-06	 2.97852e-05	 2.83046e-05	 3.53597e-05	 3.01951e-05	 1.76008e-05	-2.28860e-08	-1.76433e-05	-3.02314e-05	-3.53922e-05	-2.83281e-05	-2.98068e-05	-8.56031e-06	-1.26139e-05	 2.09971e-05	 4.31610e-05	 9.66071e-05	 1.84705e-04	 2.52535e-04	 4.01618e-04	 4.40889e-04	 5.34064e-04	 4.56517e-04	 3.94792e-04	 2.11091e-04	 3.36710e-05	-7.11032e-05	-1.34352e-04	-8.38150e-05	-3.32388e-05
U  1	4.000000e-01	 3.99540e-03	 3.52402e-03	 2.62907e-03	 1.57946e-03	 8.00938e-04	 2.21931e-04	-6.97311e-05	-1.63271e-04	-2.08734e-04	-1.68911e-04	-1.82338e-04	-1.96713e-04	-2.46416e-04	-3.03980e-04	-3.46030e-04	-3.68943e-04	-3.70420e-04	-3.37120e-04	-3.16474e-04	-2.66718e-04	-2.48924e-04	-2.15974e-04	-2.02262e-04	-1.92038e-04	-1.85174e-04	-1.92046e-04	-2.02280e-04	-2.15987e-04	-2.48943e-04	-2.66741e-04	-3.16507e-04	-3.37144e-04	-3.70433e-04	-3.68941e-04	-3.46016e-04	-3.03935e-04	-2.46361e-04	-1.96637e-04	-1.82271e-04	-1.68854e-04	-2.08707e-04	-1.63209e-04	-6.95901e-05	 2.22194e-04	 8.01399e-04	 1.58004e-03	 2.62968e-03	 3.52436e-03
U  2	4.000000e-01	-2.34432e-02	-2.23108e-02	-1.90908e-02	-1.43043e-02	-8.65266e-03	-2.90683e-03	 2.24450e-03	 6.28822e-03	 8.91814e-03	 1.00552e-02	 9.79865e-03	 8.41593e-03	 6.27768e-03	 3.78187e-03	 1.31955e-03	-7.86232e-04	-2.31806e-03	-3.16673e-03	-3.34556e-03	-2.96112e-03	-2.20141e-03	-1.28428e-03	-4.36364e-04	 1.58253e-04	 3.69578e-04	 1.57935e-04	-4.36931e-04	-1.28505e-03	-2.20231e-03	-2.96192e-03	-3.34631e-03	-3.16724e-03	-2.31835e-03	-7.86021e-04	 1.32029e-03	 3.78335e-03	 6.27826e-03	 8.41968e-03	 9.80241e-03	 1.00573e-02	 8.92167e-03	 6.28744e-03	 2.24284e-03	-2.90910e-03	-8.65618e-03	-1.43085e-02	-1.90949e-02	-2.23123e-02
UR 0	4.000000e-01	 1.66904e-01	 1.62665e-01	 1.50523e-01	 1.31843e-01	 1.06930e-01	 7.87989e-02	 4.89625e-02	 1.99041e-02	-6.35551e-03	-2.82574e-02	-4.48411e-02	-5.54845e-02	-6.04525e-02	-6.03033e-02	-5.60363e-02	-4.87727e-02	-3.96701e-02	-2.97441e-02	-1.99399e-02	-1.08833e-02	-3.10029e-03	 3.15073e-03	 7.67711e-03	 1.04280e-02	 1.13327e-02	 1.04266e-02	 7.67408e-03	 3.14612e-03	-3.10592e-03	-1.08896e-02	-1.99476e-02	-2.97526e-02	-3.96793e-02	-4.87830e-02	-5.60454e-02	-6.03117e-02	-6.04589e-02	-5.54866e-02	-4.48380e-02	-2.82499e-02	-6.34220e-03	 1.99221e-02	 4.89849e-02	 7.88195e-02	 1.06949e-01	 1.31859e-01	 1.50534e-01	 1.62672e-01
UR 1	4.000000e-01	-1.68221e-05	-3.70976e-02	-6.87861e-02	-9.30969e-02	-1.09460e-01	-1.17129e-01	-1.18708e-01	-1.14870e-01	-1.06925e-01	-9.58643e-02	-8.24729e-02	-6.74001e-02	-5.14014e-02	-3.51342e-02	-1.93519e-02	-4.82358e-03	 7.72916e-03	 1.76067e-02	 2.43459e-02	 2.75871e-02	 2.73211e-02	 2.37848e-02	 1.75132e-02	 9.26859e-03	-4.02943e-06	-9.27628e-03	-1.75202e-02	-2.37909e-02	-2.73254e-02	-2.75896e-02	-2.43471e-02	-1.76050e-02	-7.72509e-03	 4.83057e-03	 1.93613e-02	 3.51467e-02	 5.14165e-02	 6.74168e-02	 8.24892e-02	 9.58830e-02	 1.06945e-01	 1.14889e-01	 1.18722e-01	 1.17135e-01	 1.09457e-01	 9.30848e-02	 6.87602e-02	 3.70656e-02
