    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63
    	Angle ->    	 3.33665e-09	 1.96346e-01	 3.92719e-01	 5.89047e-01	 7.85398e-01	 9.81749e-01	 1.17808e+00	 1.37445e+00	 1.57080e+00	 1.76714e+00	 1.96352e+00	 2.15984e+00	 2.35619e+00	 2.55255e+00	 2.74887e+00	 2.94525e+00	 3.14159e+00	 3.33794e+00	 3.53431e+00	 3.73064e+00	 3.92699e+00	 4.12334e+00	 4.31967e+00	 4.51604e+00	 4.71239e+00	 4.90873e+00	 5.10511e+00	 5.30144e+00	 5.49779e+00	 5.69414e+00	 5.89047e+00	 6.08684e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000007e-01	 0.00000e+00	 4.11920e-05	 1.58936e-04	 2.20000e-04	 2.02608e-04	 1.51647e-04	 1.05858e-04	 7.40202e-05	 4.91412e-05	 3.06954e-05	 1.41493e-05	 2.95959e-06	-4.49868e-06	-7.52778e-06	-6.97769e-06	-4.20698e-06	 2.40234e-10	 4.20774e-06	 6.97828e-06	 7.52760e-06	 4.49911e-06	-2.95977e-06	-1.41480e-05	-3.06936e-05	-4.91396e-05	-7.40191e-05	-1.05858e-04	-1.51648e-04	-2.02608e-04	-2.20000e-04	-1.58937e-04	-4.11917e-05
U  1	1.000007e-01	 9.99571e-04	 5.97603e-04	 1.76471e-04	 4.47327e-05	 5.69195e-05	 9.28970e-05	 1.12712e-04	 1.17974e-04	 1.16122e-04	 1.09956e-04	 1.00393e-04	 8.95193e-05	 7.77934e-05	 6.73176e-05	 5.91759e-05	 5.34543e-05	 5.20791e-05	 5.34552e-05	 5.91784e-05	 6.73207e-05	 7.77958e-05	 8.95221e-05	 1.00396e-04	 1.09958e-04	 1.16123e-04	 1.17976e-04	 1.12714e-04	 9.28983e-05	 5.69198e-05	 4.47321e-05	 1.76471e-04	 5.97604e-04
U  2	1.000007e-01	 3.51515e-04	 3.42044e-04	 2.79577e-04	 1.91661e-04	 1.04451e-04	 2.56520e-05	-3.25100e-05	-6.91383e-05	-8.32275e-05	-8.06312e-05	-6.43345e-05	-4.20689e-05	-1.65265e-05	 6.04689e-06	 2.49745e-05	 3.61341e-05	 4.07061e-05	 3.61349e-05	 2.49758e-05	 6.04884e-06	-1.65234e-05	-4.20641e-05	-6.43282e-05	-8.06227e-05	-8.32186e-05	-6.91322e-05	-3.25036e-05	 2.56556e-05	 1.04453e-04	 1.91662e-04	 2.79578e-04	 3.42041e-04
UR 0	1.000007e-01	-1.45223e-03	-1.52190e-03	-1.50929e-03	-1.29815e-03	-1.05941e-03	-7.90626e-04	-5.08513e-04	-2.69006e-04	-8.59024e-05	 4.08101e-05	 1.19662e-04	 1.61912e-04	 1.90133e-04	 2.03213e-04	 2.19260e-04	 2.23381e-04	 2.30727e-04	 2.23387e-04	 2.19270e-04	 2.03219e-04	 1.90139e-04	 1.61914e-04	 1.19662e-04	 4.08118e-05	-8.58933e-05	-2.68997e-04	-5.08494e-04	-7.90587e-04	-1.05937e-03	-1.29810e-03	-1.50927e-03	-1.52187e-03
