    	Node label->	           1	           4	           7	          10	          13	          16	          19	          22	          25	          28	          31	          34	          37	          40	          43	          46	          49	          52	          55	          58	          61	          64	          67	          70
    	Angle ->    	 3.33461e-09	 2.61798e-01	 5.23595e-01	 7.85398e-01	 1.04720e+00	 1.30900e+00	 1.57080e+00	 1.83259e+00	 2.09439e+00	 2.35619e+00	 2.61800e+00	 2.87979e+00	 3.14159e+00	 3.40339e+00	 3.66519e+00	 3.92699e+00	 4.18879e+00	 4.45059e+00	 4.71239e+00	 4.97419e+00	 5.23598e+00	 5.49779e+00	 5.75959e+00	 6.02139e+00
DOF 	DOF        
U  0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 0	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 1	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
UR 2	0.000000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00	 0.00000e+00
U  0	1.000019e-01	 0.00000e+00	 6.70149e-05	 2.20307e-04	 2.51079e-04	 1.94101e-04	 1.22326e-04	 6.99916e-05	 3.97634e-05	 1.46224e-05	 2.23363e-06	-4.23956e-06	-3.92398e-06	 1.55211e-10	 3.92439e-06	 4.23996e-06	-2.23333e-06	-1.46221e-05	-3.97633e-05	-6.99915e-05	-1.22325e-04	-1.94099e-04	-2.51079e-04	-2.20307e-04	-6.70150e-05
U  1	1.000019e-01	 9.99885e-04	 5.40360e-04	 1.34551e-04	 7.69416e-05	 1.13378e-04	 1.38308e-04	 1.41216e-04	 1.32975e-04	 1.17898e-04	 1.03010e-04	 8.74037e-05	 7.70765e-05	 7.40230e-05	 7.70769e-05	 8.74041e-05	 1.03010e-04	 1.17898e-04	 1.32976e-04	 1.41216e-04	 1.38308e-04	 1.13378e-04	 7.69421e-05	 1.34551e-04	 5.40362e-04
U  2	1.000019e-01	 9.95436e-04	 9.33155e-04	 7.28993e-04	 4.56154e-04	 1.97057e-04	-9.21225e-06	-1.34912e-04	-1.82765e-04	-1.64640e-04	-1.10283e-04	-4.38194e-05	 5.65955e-06	 2.55228e-05	 5.65543e-06	-4.38282e-05	-1.10293e-04	-1.64651e-04	-1.82772e-04	-1.34913e-04	-9.20729e-06	 1.97068e-04	 4.56168e-04	 7.29006e-04	 9.33162e-04
UR 0	1.000019e-01	-4.17909e-03	-4.15119e-03	-3.72874e-03	-2.95069e-03	-2.21409e-03	-1.59442e-03	-1.08920e-03	-6.79853e-04	-3.19816e-04	-5.09763e-06	 2.78123e-04	 4.55531e-04	 5.35385e-04	 4.55503e-04	 2.78086e-04	-5.15045e-06	-3.19883e-04	-6.79922e-04	-1.08928e-03	-1.59452e-03	-2.21418e-03	-2.95078e-03	-3.72882e-03	-4.15123e-03
UR 1	1.000019e-01	 5.34972e-08	 6.99998e-04	 1.58659e-03	 2.01146e-03	 2.22687e-03	 2.32501e-03	 2.21989e-03	 1.97597e-03	 1.58994e-03	 1.17235e-03	 7.42611e-04	 3.59803e-04	-2.79241e-08	-3.59867e-04	-7.42683e-04	-1.17241e-03	-1.59002e-03	-1.97603e-03	-2.21994e-03	-2.32501e-03	-2.22683e-03	-2.01139e-03	-1.58650e-03	-6.99899e-04
UR 2	1.000019e-01	-1.23834e-08	-7.69721e-03	-2.97602e-03	 4.79793e-04	 1.03094e-03	 8.40917e-04	 4.95728e-04	 3.74406e-04	 3.11146e-04	 2.17256e-04	 1.73930e-04	 7.11274e-05	-2.14640e-09	-7.11320e-05	-1.73918e-04	-2.17258e-04	-3.11137e-04	-3.74405e-04	-4.95736e-04	-8.40920e-04	-1.03095e-03	-4.79796e-04	 2.97604e-03	 7.69723e-03
U  0	2.000014e-01	 0.00000e+00	 1.15994e-04	 4.30155e-04	 5.29172e-04	 4.22367e-04	 2.71842e-04	 1.55040e-04	 8.63689e-05	 3.23455e-05	 4.31036e-06	-9.10329e-06	-8.63884e-06	 3.00849e-09	 8.64474e-06	 9.10858e-06	-4.30586e-06	-3.23418e-05	-8.63671e-05	-1.55041e-04	-2.71845e-04	-4.22365e-04	-5.29175e-04	-4.30154e-04	-1.15994e-04
U  1	2.000014e-01	 2.00149e-03	 1.18477e-03	 3.53140e-04	 1.85721e-04	 2.50738e-04	 3.02354e-04	 3.08896e-04	 2.90622e-04	 2.58004e-04	 2.24660e-04	 1.91444e-04	 1.68219e-04	 1.62029e-04	 1.68221e-04	 1.91447e-04	 2.24663e-04	 2.58008e-04	 2.90626e-04	 3.08901e-04	 3.02358e-04	 2.50742e-04	 1.85725e-04	 3.53146e-04	 1.18478e-03
U  2	2.000014e-01	 1.45866e-03	 1.34065e-03	 9.91823e-04	 5.53929e-04	 1.59983e-04	-1.38360e-04	-2.99931e-04	-3.37260e-04	-2.71338e-04	-1.55083e-04	-2.61884e-05	 6.56278e-05	 1.02448e-04	 6.56251e-05	-2.61906e-05	-1.55084e-04	-2.71338e-04	-3.37273e-04	-2.99952e-04	-1.38373e-04	 1.59963e-04	 5.53907e-04	 9.91807e-04	 1.34063e-03
UR 0	2.000014e-01	-6.91287e-03	-6.75167e-03	-5.78918e-03	-4.30903e-03	-3.04856e-03	-2.03638e-03	-1.23023e-03	-5.87772e-04	-2.40849e-05	 4.63388e-04	 9.13578e-04	 1.18561e-03	 1.31872e-03	 1.18559e-03	 9.13537e-04	 4.63352e-04	-2.40921e-05	-5.87755e-04	-1.23021e-03	-2.03630e-03	-3.04842e-03	-4.30880e-03	-5.78909e-03	-6.75161e-03
UR 1	2.000014e-01	-7.50665e-08	 1.46491e-03	 2.85162e-03	 3.43502e-03	 3.72415e-03	 3.84570e-03	 3.61878e-03	 3.19972e-03	 2.55098e-03	 1.87512e-03	 1.17785e-03	 5.70189e-04	 3.74241e-09	-5.70192e-04	-1.17789e-03	-1.87518e-03	-2.55110e-03	-3.19989e-03	-3.61899e-03	-3.84585e-03	-3.72431e-03	-3.43513e-03	-2.85174e-03	-1.46512e-03
UR 2	2.000014e-01	-7.68358e-08	-1.44049e-02	-6.86474e-03	 4.60745e-04	 2.11409e-03	 1.81483e-03	 1.13584e-03	 8.21998e-04	 6.82038e-04	 4.76600e-04	 3.74294e-04	 1.58608e-04	-9.40602e-09	-1.58641e-04	-3.74295e-04	-4.76631e-04	-6.82041e-04	-8.22014e-04	-1.13588e-03	-1.81484e-03	-2.11409e-03	-4.60720e-04	 6.86477e-03	 1.44049e-02
U  0	3.000010e-01	 0.00000e+00	 1.52940e-04	 6.21959e-04	 8.35755e-04	 6.81721e-04	 4.43823e-04	 2.60086e-04	 1.34732e-04	 5.67280e-05	 5.30803e-06	-1.48139e-05	-1.34968e-05	 3.79850e-09	 1.35048e-05	 1.48208e-05	-5.30306e-06	-5.67242e-05	-1.34729e-04	-2.60087e-04	-4.43830e-04	-6.81730e-04	-8.35758e-04	-6.21949e-04	-1.52937e-04
U  1	3.000010e-01	 2.99969e-03	 1.89832e-03	 6.56962e-04	 3.19877e-04	 4.10052e-04	 4.91821e-04	 5.01221e-04	 4.69780e-04	 4.21021e-04	 3.62238e-04	 3.11084e-04	 2.74406e-04	 2.60947e-04	 2.74406e-04	 3.11085e-04	 3.62242e-04	 4.21027e-04	 4.69785e-04	 5.01226e-04	 4.91826e-04	 4.10057e-04	 3.19883e-04	 6.56977e-04	 1.89834e-03
U  2	3.000010e-01	-1.13473e-03	-1.06508e-03	-9.01015e-04	-6.42008e-04	-3.33606e-04	-7.47881e-05	 1.10723e-04	 1.95001e-04	 2.02504e-04	 1.46579e-04	 7.78245e-05	 1.47850e-05	-4.07096e-06	 1.48194e-05	 7.78873e-05	 1.46641e-04	 2.02576e-04	 1.95023e-04	 1.10689e-04	-7.48683e-05	-3.33771e-04	-6.42208e-04	-9.01209e-04	-1.06521e-03
UR 0	3.000010e-01	 4.51958e-03	 4.20734e-03	 3.90717e-03	 3.68363e-03	 3.03547e-03	 2.33445e-03	 1.72734e-03	 1.17816e-03	 7.01568e-04	 2.34958e-04	-9.92762e-05	-3.89390e-04	-4.35758e-04	-3.89251e-04	-9.90095e-05	 2.35313e-04	 7.02051e-04	 1.17877e-03	 1.72811e-03	 2.33553e-03	 3.03683e-03	 3.68531e-03	 3.90886e-03	 4.20895e-03
UR 1	3.000010e-01	-8.59342e-07	-5.18477e-04	-8.84450e-04	-1.68697e-03	-2.23726e-03	-2.42165e-03	-2.50548e-03	-2.28535e-03	-1.96679e-03	-1.45975e-03	-9.81621e-04	-4.70993e-04	 2.60582e-07	 4.71501e-04	 9.82070e-04	 1.46009e-03	 1.96696e-03	 2.28528e-03	 2.50511e-03	 2.42101e-03	 2.23630e-03	 1.68577e-03	 8.82985e-04	 5.16685e-04
UR 2	3.000010e-01	-5.01867e-08	-2.01710e-02	-1.13921e-02	-2.03181e-04	 3.39705e-03	 2.81920e-03	 1.94590e-03	 1.35193e-03	 1.05559e-03	 8.38680e-04	 5.43536e-04	 2.94730e-04	 2.17641e-09	-2.94739e-04	-5.43575e-04	-8.38723e-04	-1.05560e-03	-1.35196e-03	-1.94596e-03	-2.81925e-03	-3.39704e-03	 2.03259e-04	 1.13923e-02	 2.01709e-02
U  0	4.000005e-01	 0.00000e+00	 1.75223e-04	 7.61353e-04	 1.11815e-03	 9.19722e-04	 5.88439e-04	 3.55063e-04	 1.55128e-04	 7.47214e-05	-1.32542e-06	-2.29526e-05	-1.63020e-05	 7.60107e-09	 1.63173e-05	 2.29660e-05	 1.33572e-06	-7.47150e-05	-1.55122e-04	-3.55064e-04	-5.88438e-04	-9.19743e-04	-1.11816e-03	-7.61338e-04	-1.75217e-04
U  1	4.000005e-01	 3.99658e-03	 2.69180e-03	 1.09225e-03	 4.97966e-04	 5.70411e-04	 6.65526e-04	 6.69351e-04	 6.22821e-04	 5.67237e-04	 4.78216e-04	 4.11396e-04	 3.67306e-04	 3.36286e-04	 3.67309e-04	 4.11399e-04	 4.78228e-04	 5.67250e-04	 6.22833e-04	 6.69365e-04	 6.65539e-04	 5.70425e-04	 4.97983e-04	 1.09228e-03	 2.69184e-03
U  2	4.000005e-01	-7.76359e-03	-7.14300e-03	-5.49167e-03	-3.26049e-03	-1.01954e-03	 7.21622e-04	 1.74216e-03	 1.98937e-03	 1.62437e-03	 8.83505e-04	 8.35159e-05	-5.27837e-04	-7.46801e-04	-5.27798e-04	 8.35835e-05	 8.83551e-04	 1.62446e-03	 1.98940e-03	 1.74213e-03	 7.21536e-04	-1.01971e-03	-3.26073e-03	-5.49190e-03	-7.14315e-03
UR 0	4.000005e-01	 3.68867e-02	 3.50762e-02	 3.06694e-02	 2.49407e-02	 1.85664e-02	 1.28099e-02	 7.98632e-03	 3.86536e-03	 2.16490e-04	-3.13654e-03	-5.88116e-03	-7.85005e-03	-8.48004e-03	-7.84991e-03	-5.88090e-03	-3.13624e-03	 2.16959e-04	 3.86599e-03	 7.98728e-03	 1.28110e-02	 1.85676e-02	 2.49421e-02	 3.06712e-02	 3.50779e-02
UR 1	4.000005e-01	-9.38203e-07	-6.75757e-03	-1.22917e-02	-1.70566e-02	-2.01346e-02	-2.13268e-02	-2.09929e-02	-1.89018e-02	-1.56229e-02	-1.15841e-02	-7.53710e-03	-3.64770e-03	 2.65414e-07	 3.64823e-03	 7.53750e-03	 1.15845e-02	 1.56230e-02	 1.89018e-02	 2.09925e-02	 2.13262e-02	 2.01335e-02	 1.70555e-02	 1.22903e-02	 6.75576e-03
