Time [s],U2 [m],RF2 [N],U3 [m],n_buckled
0.000000e+00,0.000000e+00,8.471729e-02,0.000000e+00,0
1.000101e-02,1.000130e-04,2.885770e+02,-6.695400e-05,0
2.000202e-02,2.000159e-04,5.772346e+02,-1.323489e-04,0
3.000074e-02,2.999844e-04,8.652314e+02,-2.033135e-04,0
4.000174e-02,3.999759e-04,1.152913e+03,-2.878128e-04,0
5.000046e-02,4.999444e-04,1.439993e+03,-3.808143e-04,0
6.000147e-02,5.999359e-04,1.726912e+03,-4.774389e-04,0
7.000019e-02,6.999043e-04,2.013231e+03,-5.834052e-04,0
8.000120e-02,7.998959e-04,2.298901e+03,-7.018226e-04,0
9.000220e-02,8.998873e-04,2.583895e+03,-8.307002e-04,0
1.000009e-01,9.998557e-04,2.867966e+03,-9.719591e-04,0
1.100019e-01,1.099847e-03,3.150812e+03,-1.133342e-03,0
1.200006e-01,1.199816e-03,3.432068e+03,-1.320000e-03,0
1.300016e-01,1.299807e-03,3.711279e+03,-1.529671e-03,0
1.400004e-01,1.399775e-03,3.953690e+03,-1.732073e-03,1
1.500014e-01,1.499767e-03,3.959622e+03,-2.424294e-04,1
1.600001e-01,1.599735e-03,3.892184e+03,1.807312e-03,1
1.700011e-01,1.699727e-03,3.942862e+03,2.674150e-03,1
1.800021e-01,1.799718e-03,3.883954e+03,4.275140e-03,1
1.900008e-01,1.899687e-03,3.906904e+03,5.181818e-03,1
2.000018e-01,1.999678e-03,3.880003e+03,6.347741e-03,1
2.100006e-01,2.099647e-03,3.904034e+03,7.144570e-03,1
2.200016e-01,2.199809e-03,3.899937e+03,8.062327e-03,1
2.300003e-01,2.300284e-03,3.911470e+03,8.857145e-03,1
2.400013e-01,2.400783e-03,3.932591e+03,9.573126e-03,1
2.500000e-01,2.501260e-03,3.947290e+03,1.029746e-02,1
2.600010e-01,2.601759e-03,3.964102e+03,1.098996e-02,1
2.700020e-01,2.702258e-03,3.984990e+03,1.164372e-02,1
2.800007e-01,2.802734e-03,4.007628e+03,1.227299e-02,1
