    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71	          73	          75	          77	          79	          81	          83	          85	          87	          89	          91	          93	          95
U  2	1.000014e-01	 4.42456e-05	 4.92761e-05	 4.27870e-05	 3.65702e-05	 3.06238e-05	 2.35303e-05	 1.80305e-05	 1.23559e-05	 7.44161e-06	 2.24858e-06	-2.69612e-06	-8.00618e-06	-1.26762e-05	-1.69731e-05	-1.95806e-05	-2.07381e-05	-1.93282e-05	-1.60287e-05	-1.03140e-05	-3.49557e-06	 4.37055e-06	 1.15675e-05	 1.78847e-05	 2.17432e-05	 2.33482e-05	 2.17455e-05	 1.78883e-05	 1.15720e-05	 4.37499e-06	-3.49168e-06	-1.03113e-05	-1.60277e-05	-1.93287e-05	-2.07405e-05	-1.95846e-05	-1.69788e-05	-1.26831e-05	-8.01377e-06	-2.70335e-06	 2.24243e-06	 7.43771e-06	 1.23542e-05	 1.80312e-05	 2.35331e-05	 3.06282e-05	 3.65747e-05	 4.27908e-05	 4.92779e-05
UR 0	1.000014e-01	-9.72974e-05	-1.83954e-04	-1.97312e-04	-1.66931e-04	-1.66293e-04	-1.40555e-04	-1.18856e-04	-1.08161e-04	-1.02099e-04	-1.04078e-04	-1.10742e-04	-1.15256e-04	-1.16261e-04	-1.09104e-04	-9.20440e-05	-6.65585e-05	-3.16045e-05	 6.52877e-06	 4.90709e-05	 8.74954e-05	 1.25020e-04	 1.52878e-04	 1.76683e-04	 1.88121e-04	 1.94528e-04	 1.88150e-04	 1.76729e-04	 1.52937e-04	 1.25085e-04	 8.75665e-05	 4.91397e-05	 6.58918e-06	-3.15518e-05	-6.65121e-05	-9.19999e-05	-1.09063e-04	-1.16234e-04	-1.15242e-04	-1.10744e-04	-1.04084e-04	-1.02115e-04	-1.08173e-04	-1.18863e-04	-1.40570e-04	-1.66313e-04	-1.66964e-04	-1.97350e-04	-1.83971e-04
UR 1	1.000014e-01	 2.88557e-08	-3.05552e-05	 1.46327e-04	 8.86791e-05	 9.97218e-05	 9.59512e-05	 7.90840e-05	 8.07271e-05	 7.82284e-05	 8.60109e-05	 9.45466e-05	 1.09298e-04	 1.21950e-04	 1.39079e-04	 1.51823e-04	 1.66760e-04	 1.75096e-04	 1.82342e-04	 1.80094e-04	 1.72570e-04	 1.53311e-04	 1.26436e-04	 8.93917e-05	 4.67566e-05	 3.22258e-08	-4.67033e-05	-8.93572e-05	-1.26403e-04	-1.53283e-04	-1.72545e-04	-1.80075e-04	-1.82332e-04	-1.75098e-04	-1.66757e-04	-1.51831e-04	-1.39095e-04	-1.21989e-04	-1.09357e-04	-9.46152e-05	-8.60945e-05	-7.83135e-05	-8.08158e-05	-7.91571e-05	-9.60009e-05	-9.97390e-05	-8.86629e-05	-1.46286e-04	 3.06013e-05
UR 2	1.000014e-01	-2.34922e-08	-1.02848e-02	-8.38569e-03	-3.84517e-03	-5.94469e-04	 8.24488e-04	 1.06771e-03	 8.56362e-04	 5.93711e-04	 4.25018e-04	 3.43913e-04	 3.15114e-04	 2.99703e-04	 2.85825e-04	 2.64462e-04	 2.40159e-04	 2.13813e-04	 1.85581e-04	 1.60101e-04	 1.31286e-04	 1.06815e-04	 7.83974e-05	 5.36687e-05	 2.60147e-05	-4.29731e-08	-2.60296e-05	-5.36258e-05	-7.83746e-05	-1.06799e-04	-1.31282e-04	-1.60103e-04	-1.85609e-04	-2.13869e-04	-2.40152e-04	-2.64468e-04	-2.85790e-04	-2.99651e-04	-3.15123e-04	-3.43951e-04	-4.24950e-04	-5.93770e-04	-8.56347e-04	-1.06779e-03	-8.24490e-04	 5.94457e-04	 3.84519e-03	 8.38574e-03	 1.02848e-02
U  0	2.000005e-01	 0.00000e+00	 3.05198e-05	 1.66334e-04	 3.16985e-04	 3.85901e-04	 3.72616e-04	 3.13506e-04	 2.47752e-04	 1.95319e-04	 1.53111e-04	 1.23403e-04	 9.40251e-05	 7.04133e-05	 4.61072e-05	 2.62370e-05	 8.97857e-06	-4.60437e-06	-1.37639e-05	-2.00646e-05	-2.20869e-05	-2.17387e-05	-1.84488e-05	-1.34292e-05	-7.04238e-06	-4.88441e-10	 7.04088e-06	 1.34282e-05	 1.84478e-05	 2.17380e-05	 2.20854e-05	 2.00641e-05	 1.37635e-05	 4.60531e-06	-8.97902e-06	-2.62378e-05	-4.61094e-05	-7.04121e-05	-9.40234e-05	-1.23401e-04	-1.53108e-04	-1.95315e-04	-2.47749e-04	-3.13509e-04	-3.72617e-04	-3.85901e-04	-3.16987e-04	-1.66332e-04	-3.05203e-05
U  1	2.000005e-01	 1.99897e-03	 1.48548e-03	 7.19145e-04	 2.26825e-04	 5.98004e-05	 6.18741e-05	 1.16108e-04	 1.63567e-04	 1.89903e-04	 2.02896e-04	 2.05493e-04	 2.03933e-04	 1.98086e-04	 1.88986e-04	 1.77485e-04	 1.63885e-04	 1.49170e-04	 1.34478e-04	 1.19504e-04	 1.06379e-04	 9.39709e-05	 8.43881e-05	 7.68134e-05	 7.22923e-05	 7.07764e-05	 7.22926e-05	 7.68135e-05	 8.43882e-05	 9.39698e-05	 1.06379e-04	 1.19505e-04	 1.34478e-04	 1.49169e-04	 1.63884e-04	 1.77484e-04	 1.88986e-04	 1.98086e-04	 2.03932e-04	 2.05493e-04	 2.02894e-04	 1.89901e-04	 1.63566e-04	 1.16106e-04	 6.18717e-05	 5.97963e-05	 2.26820e-04	 7.19140e-04	 1.48549e-03
U  2	2.000005e-01	-1.11481e-03	-1.05928e-03	-9.21564e-04	-7.06301e-04	-4.55618e-04	-2.08485e-04	 1.21705e-05	 1.83693e-04	 2.98691e-04	 3.54004e-04	 3.56567e-04	 3.15730e-04	 2.46767e-04	 1.62711e-04	 7.87352e-05	 4.35019e-06	-5.12158e-05	-8.58877e-05	-9.81424e-05	-9.28625e-05	-7.40513e-05	-5.01223e-05	-2.63438e-05	-1.01132e-05	-3.71964e-06	-1.01051e-05	-2.63286e-05	-5.01041e-05	-7.40323e-05	-9.28474e-05	-9.81358e-05	-8.58906e-05	-5.12293e-05	 4.32590e-06	 7.87014e-05	 1.62672e-04	 2.46726e-04	 3.15697e-04	 3.56547e-04	 3.54005e-04	 2.98713e-04	 1.83734e-04	 1.22302e-05	-2.08410e-04	-4.55537e-04	-7.06221e-04	-9.21508e-04	-1.05926e-03
UR 0	2.000005e-01	 8.12110e-03	 7.77372e-03	 7.12103e-03	 6.17221e-03	 4.93196e-03	 3.63427e-03	 2.32305e-03	 1.09841e-03	 4.02834e-05	-8.12022e-04	-1.43256e-03	-1.81874e-03	-1.99496e-03	-1.99514e-03	-1.85651e-03	-1.62401e-03	-1.33419e-03	-1.02811e-03	-7.23167e-04	-4.50785e-04	-2.10728e-04	-2.56501e-05	 1.15241e-04	 1.94203e-04	 2.26000e-04	 1.94265e-04	 1.15367e-04	-2.54745e-05	-2.10523e-04	-4.50577e-04	-7.22968e-04	-1.02794e-03	-1.33407e-03	-1.62392e-03	-1.85646e-03	-1.99516e-03	-1.99507e-03	-1.81895e-03	-1.43290e-03	-8.12464e-04	 3.97648e-05	 1.09784e-03	 2.32242e-03	 3.63358e-03	 4.93130e-03	 6.17152e-03	 7.12028e-03	 7.77303e-03
UR 1	2.000005e-01	 4.15267e-07	-1.59266e-03	-2.87373e-03	-4.04584e-03	-4.58550e-03	-4.81497e-03	-4.81173e-03	-4.59246e-03	-4.25853e-03	-3.81741e-03	-3.30901e-03	-2.73848e-03	-2.14695e-03	-1.55242e-03	-9.83833e-04	-4.51509e-04	 1.26702e-06	 3.67740e-04	 6.18764e-04	 7.58936e-04	 7.76916e-04	 6.91495e-04	 5.13628e-04	 2.73990e-04	 1.11646e-07	-2.73782e-04	-5.13461e-04	-6.91378e-04	-7.76855e-04	-7.58952e-04	-6.18886e-04	-3.67981e-04	-1.62724e-06	 4.51020e-04	 9.83280e-04	 1.55187e-03	 2.14642e-03	 2.73802e-03	 3.30867e-03	 3.81718e-03	 4.25839e-03	 4.59238e-03	 4.81177e-03	 4.81513e-03	 4.58586e-03	 4.04639e-03	 2.87453e-03	 1.59353e-03
UR 2	2.000005e-01	 5.03428e-08	-1.90591e-02	-1.72934e-02	-8.59531e-03	-1.69381e-03	 1.42755e-03	 2.18095e-03	 1.77141e-03	 1.27745e-03	 9.01772e-04	 7.24411e-04	 6.66508e-04	 6.14081e-04	 6.05165e-04	 5.37708e-04	 5.06030e-04	 4.35531e-04	 3.89163e-04	 3.29950e-04	 2.72575e-04	 2.22897e-04	 1.61001e-04	 1.12944e-04	 5.29806e-05	-6.47138e-09	-5.29753e-05	-1.12941e-04	-1.60992e-04	-2.22903e-04	-2.72582e-04	-3.29960e-04	-3.89114e-04	-4.35520e-04	-5.06053e-04	-5.37742e-04	-6.05104e-04	-6.14038e-04	-6.66483e-04	-7.24432e-04	-9.01788e-04	-1.27746e-03	-1.77142e-03	-2.18095e-03	-1.42761e-03	 1.69380e-03	 8.59521e-03	 1.72934e-02	 1.90591e-02
U  0	3.000019e-01	 0.00000e+00	 3.77122e-05	 2.22673e-04	 4.49757e-04	 5.49678e-04	 5.32562e-04	 4.39560e-04	 3.35579e-04	 2.60563e-04	 1.93038e-04	 1.60190e-04	 1.15011e-04	 9.15677e-05	 5.64980e-05	 3.40820e-05	 1.10232e-05	-6.81955e-06	-1.78827e-05	-2.76413e-05	-2.90358e-05	-2.94109e-05	-2.41773e-05	-1.77656e-05	-9.16157e-06	 2.57128e-09	 9.16542e-06	 1.77694e-05	 2.41811e-05	 2.94147e-05	 2.90384e-05	 2.76437e-05	 1.78847e-05	 6.82169e-06	-1.10204e-05	-3.40795e-05	-5.64983e-05	-9.15656e-05	-1.15007e-04	-1.60192e-04	-1.93039e-04	-2.60563e-04	-3.35580e-04	-4.39568e-04	-5.32571e-04	-5.49682e-04	-4.49762e-04	-2.22668e-04	-3.77129e-05
U  1	3.000019e-01	 2.99748e-03	 2.32344e-03	 1.21975e-03	 4.21289e-04	 1.29933e-04	 9.35536e-05	 1.56930e-04	 2.21820e-04	 2.55470e-04	 2.77641e-04	 2.79021e-04	 2.77523e-04	 2.67495e-04	 2.52588e-04	 2.35608e-04	 2.15494e-04	 1.95063e-04	 1.76020e-04	 1.55157e-04	 1.39492e-04	 1.21852e-04	 1.10795e-04	 9.98246e-05	 9.47850e-05	 9.21157e-05	 9.47866e-05	 9.98264e-05	 1.10798e-04	 1.21856e-04	 1.39495e-04	 1.55163e-04	 1.76025e-04	 1.95070e-04	 2.15499e-04	 2.35613e-04	 2.52595e-04	 2.67501e-04	 2.77528e-04	 2.79026e-04	 2.77643e-04	 2.55470e-04	 2.21822e-04	 1.56929e-04	 9.35535e-05	 1.29936e-04	 4.21296e-04	 1.21976e-03	 2.32347e-03
U  2	3.000019e-01	-5.63665e-03	-5.36503e-03	-4.62088e-03	-3.51822e-03	-2.25424e-03	-1.00953e-03	 8.64232e-05	 9.38519e-04	 1.50585e-03	 1.78255e-03	 1.80044e-03	 1.61089e-03	 1.28247e-03	 8.82534e-04	 4.76881e-04	 1.14663e-04	-1.67102e-04	-3.53526e-04	-4.42298e-04	-4.49385e-04	-3.96454e-04	-3.14377e-04	-2.29803e-04	-1.69097e-04	-1.46290e-04	-1.69091e-04	-2.29798e-04	-3.14372e-04	-3.96450e-04	-4.49398e-04	-4.42315e-04	-3.53551e-04	-1.67135e-04	 1.14626e-04	 4.76847e-04	 8.82502e-04	 1.28245e-03	 1.61092e-03	 1.80046e-03	 1.78259e-03	 1.50585e-03	 9.38544e-04	 8.64283e-05	-1.00953e-03	-2.25422e-03	-3.51814e-03	-4.62083e-03	-5.36517e-03
UR 0	3.000019e-01	 4.00325e-02	 3.88138e-02	 3.54377e-02	 3.04338e-02	 2.42496e-02	 1.77054e-02	 1.11887e-02	 5.20846e-03	 7.62693e-05	-3.99518e-03	-6.90843e-03	-8.69955e-03	-9.49203e-03	-9.46022e-03	-8.81758e-03	-7.76965e-03	-6.49803e-03	-5.16507e-03	-3.87358e-03	-2.71645e-03	-1.72597e-03	-9.49339e-04	-3.79970e-04	-4.56285e-05	 7.33872e-05	-4.56501e-05	-3.79974e-04	-9.49336e-04	-1.72600e-03	-2.71654e-03	-3.87371e-03	-5.16521e-03	-6.49818e-03	-7.76989e-03	-8.81800e-03	-9.46046e-03	-9.49240e-03	-8.69978e-03	-6.90880e-03	-3.99551e-03	 7.60949e-05	 5.20841e-03	 1.11887e-02	 1.77058e-02	 2.42500e-02	 3.04346e-02	 3.54382e-02	 3.88143e-02
UR 1	3.000019e-01	-2.05196e-07	-8.74212e-03	-1.58274e-02	-2.08697e-02	-2.34883e-02	-2.44517e-02	-2.42099e-02	-2.30530e-02	-2.13009e-02	-1.91045e-02	-1.66088e-02	-1.38732e-02	-1.10259e-02	-8.16484e-03	-5.42215e-03	-2.89314e-03	-7.24821e-04	 1.01230e-03	 2.23436e-03	 2.92943e-03	 3.09246e-03	 2.78629e-03	 2.08703e-03	 1.11545e-03	 5.18674e-08	-1.11535e-03	-2.08699e-03	-2.78635e-03	-3.09264e-03	-2.92978e-03	-2.23490e-03	-1.01283e-03	 7.24165e-04	 2.89239e-03	 5.42160e-03	 8.16448e-03	 1.10258e-02	 1.38732e-02	 1.66092e-02	 1.91051e-02	 2.13017e-02	 2.30530e-02	 2.42098e-02	 2.44517e-02	 2.34878e-02	 2.08695e-02	 1.58274e-02	 8.74197e-03
UR 2	3.000019e-01	-1.99258e-08	-2.58126e-02	-2.58922e-02	-1.39435e-02	-3.23293e-03	 1.51633e-03	 3.08756e-03	 2.41496e-03	 1.83529e-03	 1.23910e-03	 9.87101e-04	 9.47387e-04	 8.02104e-04	 8.63651e-04	 6.79711e-04	 6.99473e-04	 5.47720e-04	 5.26704e-04	 4.33331e-04	 3.59490e-04	 3.01769e-04	 2.03926e-04	 1.55713e-04	 6.53799e-05	-3.26543e-08	-6.54215e-05	-1.55708e-04	-2.03933e-04	-3.01787e-04	-3.59531e-04	-4.33338e-04	-5.26726e-04	-5.47708e-04	-6.99442e-04	-6.79766e-04	-8.63655e-04	-8.02047e-04	-9.47389e-04	-9.87194e-04	-1.23920e-03	-1.83529e-03	-2.41497e-03	-3.08757e-03	-1.51627e-03	 3.23306e-03	 1.39435e-02	 2.58924e-02	 2.58122e-02
U  0	4.000009e-01	 0.00000e+00	 3.09596e-05	 1.74068e-04	 3.69841e-04	 4.72641e-04	 4.98675e-04	 4.01341e-04	 2.73204e-04	 1.79768e-04	 8.33778e-05	 6.79246e-05	 1.89346e-05	 3.15570e-05	 5.95403e-06	 1.19045e-05	-5.29200e-07	-5.72825e-06	-9.28588e-06	-1.75296e-05	-1.53025e-05	-1.83449e-05	-1.28705e-05	-1.03658e-05	-4.71636e-06	 1.33717e-08	 4.74236e-06	 1.03905e-05	 1.28943e-05	 1.83678e-05	 1.53233e-05	 1.75486e-05	 9.30236e-06	 5.73994e-06	 5.38656e-07	-1.18931e-05	-5.94657e-06	-3.15547e-05	-1.89356e-05	-6.79421e-05	-8.33952e-05	-1.79791e-04	-2.73231e-04	-4.01369e-04	-4.98700e-04	-4.72656e-04	-3.69839e-04	-1.74053e-04	-3.09616e-05
U  1	4.000009e-01	 3.99596e-03	 3.38273e-03	 2.27724e-03	 1.25820e-03	 6.45412e-04	 2.88048e-04	 1.81982e-04	 1.72200e-04	 1.77824e-04	 2.06322e-04	 2.05534e-04	 2.07881e-04	 1.93179e-04	 1.71358e-04	 1.50975e-04	 1.26736e-04	 1.08869e-04	 9.52449e-05	 7.99140e-05	 7.48722e-05	 6.13344e-05	 6.04081e-05	 5.07305e-05	 5.22717e-05	 4.73114e-05	 5.22774e-05	 5.07424e-05	 6.04211e-05	 6.13488e-05	 7.48877e-05	 7.99323e-05	 9.52647e-05	 1.08894e-04	 1.26762e-04	 1.51000e-04	 1.71385e-04	 1.93203e-04	 2.07908e-04	 2.05556e-04	 2.06340e-04	 1.77839e-04	 1.72219e-04	 1.82003e-04	 2.88079e-04	 6.45461e-04	 1.25826e-03	 2.27728e-03	 3.38277e-03
U  2	4.000009e-01	-1.65917e-02	-1.58745e-02	-1.38700e-02	-1.08943e-02	-7.40770e-03	-3.88646e-03	-7.19406e-04	 1.82180e-03	 3.60085e-03	 4.59010e-03	 4.86014e-03	 4.54065e-03	 3.80412e-03	 2.82883e-03	 1.78501e-03	 8.08523e-04	-2.32545e-06	-5.95737e-04	-9.59433e-04	-1.11884e-03	-1.12176e-03	-1.03175e-03	-9.11009e-04	-8.14858e-04	-7.78233e-04	-8.14860e-04	-9.11012e-04	-1.03176e-03	-1.12177e-03	-1.11888e-03	-9.59479e-04	-5.95765e-04	-2.36140e-06	 8.08476e-04	 1.78499e-03	 2.82880e-03	 3.80402e-03	 4.54070e-03	 4.86011e-03	 4.59019e-03	 3.60076e-03	 1.82174e-03	-7.19493e-04	-3.88655e-03	-7.40781e-03	-1.08944e-02	-1.38699e-02	-1.58747e-02
UR 0	4.000009e-01	 1.10633e-01	 1.07807e-01	 9.96333e-02	 8.74131e-02	 7.14331e-02	 5.40276e-02	 3.63063e-02	 1.98689e-02	 5.55184e-03	-5.93244e-03	-1.42918e-02	-1.96661e-02	-2.23700e-02	-2.28832e-02	-2.17978e-02	-1.96680e-02	-1.69750e-02	-1.41135e-02	-1.13488e-02	-8.88181e-03	-6.80306e-03	-5.17579e-03	-4.00584e-03	-3.31097e-03	-3.07414e-03	-3.31109e-03	-4.00600e-03	-5.17605e-03	-6.80334e-03	-8.88202e-03	-1.13489e-02	-1.41135e-02	-1.69750e-02	-1.96677e-02	-2.17978e-02	-2.28831e-02	-2.23702e-02	-1.96664e-02	-1.42925e-02	-5.93331e-03	 5.55116e-03	 1.98685e-02	 3.63055e-02	 5.40267e-02	 7.14314e-02	 8.74112e-02	 9.96313e-02	 1.07805e-01
UR 1	4.000009e-01	-3.74296e-07	-2.28092e-02	-4.16103e-02	-5.53063e-02	-6.36948e-02	-6.73577e-02	-6.74393e-02	-6.49664e-02	-6.08084e-02	-5.53892e-02	-4.90802e-02	-4.20330e-02	-3.45698e-02	-2.69444e-02	-1.95393e-02	-1.26254e-02	-6.56598e-03	-1.58830e-03	 2.09938e-03	 4.44060e-03	 5.44864e-03	 5.25986e-03	 4.08695e-03	 2.22303e-03	-2.94650e-08	-2.22313e-03	-4.08712e-03	-5.26009e-03	-5.44887e-03	-4.44092e-03	-2.09988e-03	 1.58813e-03	 6.56573e-03	 1.26252e-02	 1.95395e-02	 2.69450e-02	 3.45713e-02	 4.20347e-02	 4.90830e-02	 5.53923e-02	 6.08113e-02	 6.49684e-02	 6.74396e-02	 6.73576e-02	 6.36945e-02	 5.53061e-02	 4.16101e-02	 2.28090e-02
