    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71	          73	          75	          77	          79
    	Angle ->    	 3.34119e-09	 1.57076e-01	 3.14155e-01	 4.71249e-01	 6.28320e-01	 7.85398e-01	 9.42476e-01	 1.09955e+00	 1.25664e+00	 1.41372e+00	 1.57080e+00	 1.72787e+00	 1.88495e+00	 2.04205e+00	 2.19912e+00	 2.35619e+00	 2.51327e+00	 2.67034e+00	 2.82744e+00	 2.98452e+00	 3.14159e+00	 3.29867e+00	 3.45575e+00	 3.61284e+00	 3.76991e+00	 3.92699e+00	 4.08407e+00	 4.24114e+00	 4.39823e+00	 4.55531e+00	 4.71239e+00	 4.86946e+00	 5.02654e+00	 5.18364e+00	 5.34071e+00	 5.49779e+00	 5.65487e+00	 5.81194e+00	 5.96903e+00	 6.12611e+00
DOF 	DOF        
U  2	1.000014e-01	-2.70698e-04	-2.37260e-04	-1.83862e-04	-1.14320e-04	-4.01663e-05	 2.20768e-05	 6.83635e-05	 9.32895e-05	 9.86775e-05	 8.69633e-05	 6.48911e-05	 3.73644e-05	 1.14354e-05	-9.91122e-06	-2.28756e-05	-2.83597e-05	-2.63417e-05	-2.06852e-05	-1.30985e-05	-7.75368e-06	-5.28993e-06	-7.75783e-06	-1.31056e-05	-2.06933e-05	-2.63482e-05	-2.83619e-05	-2.28713e-05	-9.89943e-06	 1.14534e-05	 3.73863e-05	 6.49118e-05	 8.69783e-05	 9.86828e-05	 9.32814e-05	 6.83420e-05	 2.20420e-05	-4.02075e-05	-1.14361e-04	-1.83895e-04	-2.37277e-04
UR 0	1.000014e-01	 1.77144e-03	 1.58753e-03	 1.35072e-03	 1.09803e-03	 7.38771e-04	 3.91151e-04	 7.94688e-05	-1.86762e-04	-3.81861e-04	-4.98577e-04	-5.46477e-04	-5.33922e-04	-4.76867e-04	-3.95479e-04	-2.98702e-04	-2.07177e-04	-1.19437e-04	-5.33111e-05	 1.44914e-06	 2.84812e-05	 4.28458e-05	 2.84534e-05	 1.39415e-06	-5.33862e-05	-1.19526e-04	-2.07285e-04	-2.98817e-04	-3.95572e-04	-4.76926e-04	-5.33925e-04	-5.46411e-04	-4.98433e-04	-3.81644e-04	-1.86477e-04	 7.98024e-05	 3.91498e-04	 7.39090e-04	 1.09833e-03	 1.35097e-03	 1.58770e-03
UR 1	1.000014e-01	-2.00488e-07	-7.98131e-04	-9.42732e-04	-1.21676e-03	-1.29555e-03	-1.26064e-03	-1.19190e-03	-1.06163e-03	-9.11334e-04	-7.34444e-04	-5.53915e-04	-3.64982e-04	-1.94357e-04	-3.78665e-05	 7.95317e-05	 1.63581e-04	 1.98582e-04	 1.95684e-04	 1.52167e-04	 8.39016e-05	-4.73918e-08	-8.39844e-05	-1.52230e-04	-1.95718e-04	-1.98573e-04	-1.63518e-04	-7.94208e-05	 3.80152e-05	 1.94538e-04	 3.65171e-04	 5.54100e-04	 7.34622e-04	 9.11491e-04	 1.06173e-03	 1.19193e-03	 1.26059e-03	 1.29541e-03	 1.21651e-03	 9.42384e-04	 7.97731e-04
UR 2	1.000014e-01	-9.75785e-09	-1.02087e-02	-6.82112e-03	-2.04445e-03	 5.24373e-04	 1.09836e-03	 9.07312e-04	 5.86767e-04	 4.03273e-04	 3.35627e-04	 3.01813e-04	 2.96086e-04	 2.60595e-04	 2.38349e-04	 1.99400e-04	 1.67015e-04	 1.33951e-04	 9.79090e-05	 6.77940e-05	 3.20310e-05	-1.80026e-08	-3.20374e-05	-6.77875e-05	-9.78801e-05	-1.33960e-04	-1.67024e-04	-1.99397e-04	-2.38370e-04	-2.60608e-04	-2.96078e-04	-3.01815e-04	-3.35644e-04	-4.03291e-04	-5.86755e-04	-9.07342e-04	-1.09837e-03	-5.24383e-04	 2.04443e-03	 6.82110e-03	 1.02086e-02
U  0	2.000005e-01	 0.00000e+00	 5.11563e-05	 2.34143e-04	 3.61707e-04	 3.77336e-04	 3.09656e-04	 2.26188e-04	 1.72769e-04	 1.20368e-04	 9.93538e-05	 6.32811e-05	 4.48956e-05	 2.07425e-05	 4.12169e-06	-6.56710e-06	-1.60745e-05	-1.69838e-05	-1.75190e-05	-1.27880e-05	-7.12485e-06	 3.11030e-09	 7.13196e-06	 1.27937e-05	 1.75239e-05	 1.69872e-05	 1.60780e-05	 6.56930e-06	-4.11812e-06	-2.07407e-05	-4.48969e-05	-6.32808e-05	-9.93532e-05	-1.20369e-04	-1.72770e-04	-2.26189e-04	-3.09657e-04	-3.77342e-04	-3.61710e-04	-2.34147e-04	-5.11566e-05
U  1	2.000005e-01	 2.00088e-03	 1.32159e-03	 4.61706e-04	 9.79140e-05	 3.98040e-05	 9.72465e-05	 1.55128e-04	 1.78115e-04	 1.92059e-04	 1.89726e-04	 1.84765e-04	 1.75404e-04	 1.61164e-04	 1.45897e-04	 1.30415e-04	 1.12735e-04	 1.00583e-04	 8.59423e-05	 7.86461e-05	 7.13478e-05	 7.04995e-05	 7.13506e-05	 7.86492e-05	 8.59463e-05	 1.00587e-04	 1.12737e-04	 1.30418e-04	 1.45899e-04	 1.61167e-04	 1.75410e-04	 1.84770e-04	 1.89732e-04	 1.92066e-04	 1.78121e-04	 1.55134e-04	 9.72518e-05	 3.98071e-05	 9.79185e-05	 4.61709e-04	 1.32159e-03
U  2	2.000005e-01	 3.05070e-03	 2.84958e-03	 2.25625e-03	 1.44935e-03	 6.00175e-04	-1.62100e-04	-7.34662e-04	-1.07385e-03	-1.17635e-03	-1.08056e-03	-8.44594e-04	-5.40934e-04	-2.32773e-04	 2.60289e-05	 2.07094e-04	 2.99270e-04	 3.16038e-04	 2.79731e-04	 2.24008e-04	 1.75675e-04	 1.57920e-04	 1.75681e-04	 2.24021e-04	 2.79745e-04	 3.16050e-04	 2.99281e-04	 2.07099e-04	 2.60274e-05	-2.32782e-04	-5.40950e-04	-8.44603e-04	-1.08056e-03	-1.17636e-03	-1.07386e-03	-7.34659e-04	-1.62092e-04	 6.00184e-04	 1.44936e-03	 2.25628e-03	 2.84958e-03
UR 0	2.000005e-01	-2.09096e-02	-2.03075e-02	-1.79611e-02	-1.43964e-02	-1.03741e-02	-6.17537e-03	-2.23455e-03	 1.08275e-03	 3.59023e-03	 5.19527e-03	 5.95031e-03	 6.00002e-03	 5.53025e-03	 4.73244e-03	 3.79472e-03	 2.84365e-03	 1.99618e-03	 1.28800e-03	 7.81365e-04	 4.63954e-04	 3.67942e-04	 4.63965e-04	 7.81348e-04	 1.28793e-03	 1.99611e-03	 2.84355e-03	 3.79467e-03	 4.73240e-03	 5.53023e-03	 5.99998e-03	 5.95022e-03	 5.19518e-03	 3.59021e-03	 1.08265e-03	-2.23456e-03	-6.17546e-03	-1.03744e-02	-1.43966e-02	-1.79614e-02	-2.03075e-02
UR 1	2.000005e-01	 1.39114e-07	 5.82958e-03	 1.05529e-02	 1.29564e-02	 1.41062e-02	 1.42383e-02	 1.35569e-02	 1.23769e-02	 1.07939e-02	 8.95257e-03	 6.93614e-03	 4.89104e-03	 2.91192e-03	 1.15583e-03	-2.82191e-04	-1.28307e-03	-1.81512e-03	-1.86088e-03	-1.50018e-03	-8.29945e-04	 7.61673e-08	 8.30085e-04	 1.50025e-03	 1.86085e-03	 1.81502e-03	 1.28285e-03	 2.81903e-04	-1.15619e-03	-2.91237e-03	-4.89153e-03	-6.93654e-03	-8.95287e-03	-1.07941e-02	-1.23770e-02	-1.35570e-02	-1.42381e-02	-1.41061e-02	-1.29563e-02	-1.05529e-02	-5.82943e-03
UR 2	2.000005e-01	-2.09344e-07	-2.02682e-02	-1.38516e-02	-3.91610e-03	 7.69736e-04	 2.27785e-03	 1.61973e-03	 1.14688e-03	 7.48900e-04	 5.67981e-04	 6.28261e-04	 4.65052e-04	 5.49223e-04	 3.81969e-04	 3.94793e-04	 2.95485e-04	 2.37647e-04	 1.94322e-04	 1.07448e-04	 6.83835e-05	-1.18939e-09	-6.84360e-05	-1.07485e-04	-1.94339e-04	-2.37631e-04	-2.95474e-04	-3.94823e-04	-3.81938e-04	-5.49317e-04	-4.65073e-04	-6.28218e-04	-5.68034e-04	-7.48910e-04	-1.14689e-03	-1.61976e-03	-2.27792e-03	-7.69683e-04	 3.91614e-03	 1.38516e-02	 2.02683e-02
