Time [s],U2 [m],RF2 [N],U3 [m],n_buckled
0.000000e+00,0.000000e+00,-2.832642e+00,0.000000e+00,0
1.000399e-02,1.000423e-04,3.427487e+02,-1.072266e-05,0
2.000305e-02,2.000365e-04,6.853904e+02,-2.204671e-05,0
3.000212e-02,3.000179e-04,1.027827e+03,-3.403297e-05,0
4.000118e-02,3.999826e-04,1.370237e+03,-4.650826e-05,0
5.000025e-02,4.999473e-04,1.712553e+03,-5.953559e-05,0
6.000423e-02,5.999612e-04,2.054811e+03,-7.341455e-05,1
7.000330e-02,6.999260e-04,2.395005e+03,-9.063607e-05,1
8.000236e-02,7.998907e-04,2.472119e+03,4.897657e-04,1
9.000143e-02,8.998553e-04,2.654372e+03,7.332403e-04,3
1.000005e-01,9.998200e-04,2.757319e+03,8.984448e-04,3
1.100045e-01,1.099834e-03,2.792083e+03,3.183575e-04,3
1.200035e-01,1.199799e-03,2.879162e+03,1.222637e-04,3
1.300026e-01,1.299763e-03,2.964072e+03,-1.479838e-04,3
1.400017e-01,1.399728e-03,3.049674e+03,-3.992097e-04,3
1.500007e-01,1.499693e-03,3.133176e+03,-6.685836e-04,3
1.600047e-01,1.599707e-03,3.213704e+03,-9.567605e-04,3
1.700038e-01,1.699671e-03,3.289584e+03,-1.281137e-03,3
1.800029e-01,1.799636e-03,3.362849e+03,-1.640075e-03,3
1.900019e-01,1.899601e-03,3.438743e+03,-1.990424e-03,3
2.000010e-01,1.999565e-03,3.516786e+03,-2.313163e-03,5
2.100001e-01,2.099581e-03,3.592300e+03,-2.612674e-03,5
2.200040e-01,2.199831e-03,3.658024e+03,-2.823590e-03,5
2.300031e-01,2.300032e-03,3.708351e+03,-2.763583e-03,5
2.400022e-01,2.400233e-03,3.752933e+03,-2.431226e-03,5
2.500012e-01,2.500435e-03,3.796397e+03,-2.002995e-03,5
2.600003e-01,2.600635e-03,3.837983e+03,-1.514584e-03,5
2.700043e-01,2.700886e-03,3.876261e+03,-9.233245e-04,5
2.800033e-01,2.801087e-03,3.910428e+03,-1.918415e-04,5
2.900024e-01,2.901287e-03,3.940354e+03,6.834598e-04,5
3.000015e-01,3.001488e-03,3.965003e+03,1.693385e-03,5
3.100005e-01,3.101689e-03,3.982551e+03,2.840625e-03,5
3.200045e-01,3.201940e-03,3.991350e+03,4.124400e-03,5
3.300036e-01,3.302141e-03,3.991295e+03,5.506969e-03,5
3.400027e-01,3.402342e-03,3.985024e+03,6.907219e-03,5
3.500017e-01,3.502543e-03,3.977729e+03,8.221580e-03,5
3.600008e-01,3.602744e-03,3.973135e+03,9.390832e-03,5
3.700048e-01,3.702994e-03,3.971934e+03,1.042521e-02,5
3.800038e-01,3.803195e-03,3.972504e+03,1.137282e-02,5
3.900029e-01,3.903396e-03,3.971425e+03,1.229898e-02,7
4.000020e-01,4.003597e-03,3.948755e+03,1.348025e-02,7
4.100010e-01,4.103798e-03,3.730824e+03,1.708990e-02,5
4.200001e-01,4.203999e-03,3.286394e+03,2.335373e-02,5
4.300041e-01,4.304249e-03,3.101668e+03,2.666733e-02,7
4.400032e-01,4.404450e-03,3.002966e+03,2.840263e-02,9
4.500022e-01,4.504651e-03,2.813886e+03,3.107553e-02,9
4.600013e-01,4.604851e-03,2.640123e+03,3.341141e-02,11
4.700003e-01,4.705053e-03,2.513844e+03,3.503470e-02,13
4.800043e-01,4.805304e-03,2.391227e+03,3.632096e-02,13
4.900034e-01,4.905504e-03,2.296854e+03,3.737197e-02,13
5.000024e-01,5.005705e-03,2.223804e+03,3.828687e-02,13
5.100015e-01,5.105905e-03,2.162327e+03,3.913950e-02,15
5.200006e-01,5.206106e-03,2.102190e+03,3.997646e-02,15
5.300046e-01,5.306356e-03,2.010159e+03,4.090714e-02,15
5.400037e-01,5.406558e-03,1.907992e+03,4.185738e-02,15
5.500027e-01,5.506759e-03,1.835204e+03,4.269782e-02,15
5.600018e-01,5.606959e-03,1.779245e+03,4.347342e-02,15
5.700008e-01,5.707160e-03,1.734583e+03,4.420536e-02,15
5.800048e-01,5.807410e-03,1.696637e+03,4.490973e-02,15
5.900039e-01,5.907610e-03,1.662763e+03,4.559555e-02,17
6.000029e-01,6.007811e-03,1.629906e+03,4.627402e-02,17
6.100020e-01,6.108012e-03,1.584084e+03,4.699084e-02,17
6.200011e-01,6.208213e-03,1.482096e+03,4.786552e-02,17
6.300001e-01,6.308414e-03,1.381159e+03,4.872175e-02,17
6.400042e-01,6.408664e-03,1.319320e+03,4.945511e-02,17
6.500032e-01,6.508864e-03,1.281114e+03,5.011420e-02,17
6.600022e-01,6.609066e-03,1.251477e+03,5.074445e-02,17
6.700013e-01,6.709266e-03,1.227337e+03,5.135487e-02,17
6.800004e-01,6.809467e-03,1.207268e+03,5.195093e-02,19
6.900044e-01,6.909717e-03,1.188706e+03,5.254108e-02,19
7.000034e-01,7.009918e-03,1.161780e+03,5.315641e-02,19
7.100025e-01,7.110119e-03,1.088940e+03,5.389746e-02,21
7.200016e-01,7.210319e-03,9.839975e+02,5.471443e-02,21
7.300006e-01,7.310520e-03,8.820686e+02,5.551266e-02,24
7.400046e-01,7.410770e-03,7.943509e+02,5.626966e-02,26
7.500037e-01,7.510971e-03,6.552716e+02,5.715583e-02,28
7.600027e-01,7.611173e-03,3.028175e+02,5.834522e-02,32
7.700018e-01,7.711373e-03,3.134208e+02,5.702835e-02,32
7.800009e-01,7.811573e-03,4.007369e+02,5.777023e-02,32
7.900048e-01,7.911824e-03,3.619756e+02,5.833395e-02,32
8.000039e-01,8.012025e-03,3.812193e+02,5.879218e-02,32
8.100030e-01,8.112226e-03,3.951016e+02,5.928955e-02,32
8.200021e-01,8.212427e-03,4.066705e+02,5.977153e-02,32
8.300011e-01,8.312627e-03,4.180501e+02,6.026188e-02,32
8.400002e-01,8.412829e-03,4.284745e+02,6.075343e-02,32
8.500042e-01,8.513080e-03,4.383979e+02,6.124523e-02,32
8.600032e-01,8.613280e-03,4.482903e+02,6.172952e-02,32
8.700023e-01,8.713479e-03,4.580117e+02,6.221351e-02,32
8.800014e-01,8.813679e-03,4.675887e+02,6.269750e-02,32
8.900005e-01,8.913879e-03,4.770557e+02,6.317955e-02,32
9.000044e-01,9.014131e-03,4.863815e+02,6.365621e-02,32
9.100035e-01,9.114332e-03,4.955880e+02,6.413111e-02,32
9.200026e-01,9.214533e-03,5.047205e+02,6.459997e-02,32
9.300016e-01,9.314734e-03,5.137303e+02,6.506883e-02,32
9.400007e-01,9.414935e-03,5.225747e+02,6.553769e-02,32
9.500047e-01,9.515186e-03,5.312846e+02,6.600678e-02,32
9.600037e-01,9.615387e-03,5.398942e+02,6.647565e-02,32
9.700028e-01,9.715587e-03,5.484218e+02,6.694452e-02,32
9.800019e-01,9.815787e-03,5.568163e+02,6.741338e-02,32
9.900009e-01,9.915988e-03,5.651656e+02,6.786919e-02,32
1.000000e+00,1.001619e-02,5.734189e+02,6.832293e-02,32
