    	Node label->	           1	           3	           5	           7	           9	          11	          13	          15	          17	          19	          21	          23	          25	          27	          29	          31	          33	          35	          37	          39	          41	          43	          45	          47	          49	          51	          53	          55	          57	          59	          61	          63	          65	          67	          69	          71	          73	          75	          77	          79
    	Angle ->    	 3.69290e-08	 1.57077e-01	 3.14156e-01	 4.71250e-01	 6.28321e-01	 7.85398e-01	 9.42476e-01	 1.09955e+00	 1.25664e+00	 1.41372e+00	 1.57080e+00	 1.72787e+00	 1.88495e+00	 2.04205e+00	 2.19912e+00	 2.35619e+00	 2.51327e+00	 2.67034e+00	 2.82744e+00	 2.98452e+00	 3.14159e+00	 3.29867e+00	 3.45575e+00	 3.61284e+00	 3.76991e+00	 3.92699e+00	 4.08407e+00	 4.24114e+00	 4.39823e+00	 4.55531e+00	 4.71239e+00	 4.86947e+00	 5.02654e+00	 5.18364e+00	 5.34071e+00	 5.49779e+00	 5.65486e+00	 5.81194e+00	 5.96903e+00	 6.12611e+00
DOF 	DOF        
U  0	3.000013e-01	 0.00000e+00	 1.09551e-04	 5.11317e-04	 8.35625e-04	 8.82633e-04	 7.46263e-04	 5.71097e-04	 4.27979e-04	 3.23435e-04	 2.41842e-04	 1.71223e-04	 1.08247e-04	 5.43169e-05	 1.15840e-05	-1.88990e-05	-3.73062e-05	-4.45658e-05	-4.23431e-05	-3.25828e-05	-1.76146e-05	 9.95424e-10	 1.76176e-05	 3.25802e-05	 4.23390e-05	 4.45656e-05	 3.73012e-05	 1.88961e-05	-1.15773e-05	-5.43234e-05	-1.08248e-04	-1.71225e-04	-2.41841e-04	-3.23436e-04	-4.27970e-04	-5.71095e-04	-7.46270e-04	-8.82626e-04	-8.35621e-04	-5.11313e-04	-1.09548e-04
U  1	3.000013e-01	 4.80438e-03	 3.11201e-03	 1.13663e-03	 2.46402e-04	 1.21688e-04	 2.50417e-04	 3.76284e-04	 4.43345e-04	 4.67486e-04	 4.68646e-04	 4.56121e-04	 4.33076e-04	 4.01597e-04	 3.64411e-04	 3.24651e-04	 2.85286e-04	 2.49135e-04	 2.18378e-04	 1.95002e-04	 1.80428e-04	 1.75432e-04	 1.80421e-04	 1.95010e-04	 2.18381e-04	 2.49130e-04	 2.85285e-04	 3.24651e-04	 3.64405e-04	 4.01596e-04	 4.33074e-04	 4.56118e-04	 4.68644e-04	 4.67483e-04	 4.43344e-04	 3.76282e-04	 2.50413e-04	 1.21684e-04	 2.46393e-04	 1.13663e-03	 3.11193e-03
U  2	3.000013e-01	-2.85030e-05	-2.76706e-05	-2.54710e-05	-2.06110e-05	-1.48533e-05	-9.59265e-06	-4.99996e-06	-1.14144e-06	 2.01913e-06	 4.42527e-06	 5.98797e-06	 6.61760e-06	 6.25683e-06	 4.92707e-06	 2.75576e-06	-2.47505e-08	-3.08063e-06	-6.02835e-06	-8.47851e-06	-1.00986e-05	-1.06651e-05	-1.00995e-05	-8.48113e-06	-6.03423e-06	-3.09136e-06	-4.10455e-08	 2.73469e-06	 4.90332e-06	 6.23297e-06	 6.59604e-06	 5.97029e-06	 4.41274e-06	 2.01261e-06	-1.14220e-06	-4.99626e-06	-9.58842e-06	-1.48513e-05	-2.06121e-05	-2.54742e-05	-2.76729e-05
UR 0	3.000013e-01	-9.05611e-04	-8.11451e-04	-6.34081e-04	-4.88833e-04	-3.66762e-04	-2.63543e-04	-1.77017e-04	-9.96535e-05	-4.21839e-05	-1.82606e-06	 2.37286e-05	 3.66082e-05	 3.91942e-05	 3.41726e-05	 2.44660e-05	 1.28479e-05	 1.56437e-06	-7.87454e-06	-1.47482e-05	-1.88109e-05	-2.01388e-05	-1.87793e-05	-1.46973e-05	-7.80977e-06	 1.64920e-06	 1.29440e-05	 2.45428e-05	 3.42154e-05	 3.91988e-05	 3.65691e-05	 2.36311e-05	-2.01072e-06	-4.24822e-05	-1.00099e-04	-1.77672e-04	-2.64122e-04	-3.67159e-04	-4.89012e-04	-6.34138e-04	-8.11531e-04
UR 1	3.000013e-01	-2.73239e-08	-1.35795e-04	-2.74202e-04	-3.80810e-04	-4.14501e-04	-4.13260e-04	-3.97501e-04	-3.61445e-04	-3.23226e-04	-2.84854e-04	-2.47432e-04	-2.11971e-04	-1.79421e-04	-1.50398e-04	-1.24922e-04	-1.02387e-04	-8.17322e-05	-6.18295e-05	-4.17433e-05	-2.11019e-05	-7.65927e-09	 2.10816e-05	 4.17046e-05	 6.17639e-05	 8.16529e-05	 1.02319e-04	 1.24887e-04	 1.50420e-04	 1.79507e-04	 2.12144e-04	 2.47705e-04	 2.85238e-04	 3.23730e-04	 3.62077e-04	 3.98294e-04	 4.13865e-04	 4.14868e-04	 3.80965e-04	 2.74230e-04	 1.35768e-04
UR 2	3.000013e-01	 1.12117e-06	-4.84448e-02	-3.23758e-02	-9.97189e-03	 1.82603e-03	 4.78642e-03	 4.03256e-03	 2.72714e-03	 1.90576e-03	 1.55399e-03	 1.41890e-03	 1.32560e-03	 1.21036e-03	 1.07025e-03	 9.18635e-04	 7.63062e-04	 6.08379e-04	 4.56076e-04	 3.03648e-04	 1.51455e-04	 8.31164e-08	-1.51296e-04	-3.03543e-04	-4.56175e-04	-6.08587e-04	-7.63221e-04	-9.18632e-04	-1.07017e-03	-1.21026e-03	-1.32557e-03	-1.41895e-03	-1.55407e-03	-1.90584e-03	-2.72711e-03	-4.03244e-03	-4.78617e-03	-1.82590e-03	 9.97193e-03	 3.23759e-02	 4.84444e-02
U  0	4.000007e-01	 0.00000e+00	 1.32911e-04	 6.51520e-04	 1.08120e-03	 1.14513e-03	 9.65496e-04	 7.35316e-04	 5.48847e-04	 4.14135e-04	 3.09798e-04	 2.19589e-04	 1.38965e-04	 6.97855e-05	 1.49126e-05	-2.42339e-05	-4.78693e-05	-5.71919e-05	-5.43377e-05	-4.18126e-05	-2.26056e-05	 1.89625e-09	 2.26103e-05	 4.18118e-05	 5.43359e-05	 5.71938e-05	 4.78666e-05	 2.42327e-05	-1.49058e-05	-6.97925e-05	-1.38967e-04	-2.19592e-04	-3.09802e-04	-4.14136e-04	-5.48839e-04	-7.35313e-04	-9.65498e-04	-1.14512e-03	-1.08119e-03	-6.51510e-04	-1.32905e-04
U  1	4.000007e-01	 6.40108e-03	 4.14501e-03	 1.50278e-03	 3.12352e-04	 1.45368e-04	 3.15631e-04	 4.81512e-04	 5.69211e-04	 6.00391e-04	 6.01768e-04	 5.85641e-04	 5.56063e-04	 5.15657e-04	 4.67909e-04	 4.16857e-04	 3.66319e-04	 3.19910e-04	 2.80437e-04	 2.50438e-04	 2.31723e-04	 2.25320e-04	 2.31718e-04	 2.50447e-04	 2.80441e-04	 3.19907e-04	 3.66318e-04	 4.16856e-04	 4.67905e-04	 5.15658e-04	 5.56063e-04	 5.85640e-04	 6.01768e-04	 6.00390e-04	 5.69211e-04	 4.81512e-04	 3.15630e-04	 1.45365e-04	 3.12348e-04	 1.50278e-03	 4.14492e-03
U  2	4.000007e-01	-5.88114e-05	-5.65013e-05	-5.02615e-05	-3.86087e-05	-2.55410e-05	-1.40964e-05	-4.84737e-06	 2.10333e-06	 6.99878e-06	 1.00392e-05	 1.14107e-05	 1.12756e-05	 9.78312e-06	 7.11723e-06	 3.53134e-06	-6.43540e-07	-4.98530e-06	-9.03288e-06	-1.23271e-05	-1.44788e-05	-1.52273e-05	-1.44805e-05	-1.23312e-05	-9.04098e-06	-4.99924e-06	-6.64329e-07	 3.50446e-06	 7.08679e-06	 9.75258e-06	 1.12485e-05	 1.13903e-05	 1.00290e-05	 7.00094e-06	 2.11887e-06	-4.81960e-06	-1.40615e-05	-2.55043e-05	-3.85749e-05	-5.02345e-05	-5.64851e-05
UR 0	4.000007e-01	-1.11431e-03	-9.92706e-04	-7.71364e-04	-6.13821e-04	-4.78093e-04	-3.59139e-04	-2.54787e-04	-1.55324e-04	-7.93284e-05	-2.39780e-05	 1.30454e-05	 3.37642e-05	 4.06758e-05	 3.69665e-05	 2.63173e-05	 1.24122e-05	-1.62515e-06	-1.36511e-05	-2.25080e-05	-2.77910e-05	-2.95275e-05	-2.77565e-05	-2.24316e-05	-1.35667e-05	-1.54112e-06	 1.24939e-05	 2.63604e-05	 3.69645e-05	 4.06366e-05	 3.36623e-05	 1.28680e-05	-2.42758e-05	-7.97693e-05	-1.55944e-04	-2.55639e-04	-3.59872e-04	-4.78619e-04	-6.14062e-04	-7.71437e-04	-9.92822e-04
